2	0.02857142857142857 0.018404907975460124
55 69 2 50	0.14285714285714285 0.006134969325153374
55 69 2 88	0.2222222222222222 0.018404907975460124
55 69 2 115	0.08823529411764706 0.006134969325153374
55 69 4	0.897196261682243 0.147239263803681
55 69 21 85	0.0004232654932806603 0.024539877300613498
55 69 55	1.0 0.09815950920245399
55 88 23	1.0 0.018404907975460124
55 88 24 89	0.0016666666666666668 0.006134969325153374
55 88 46 111	0.00017481498747159256 0.012269938650306749
55 88 88	1.0 0.018404907975460124
55 96 6 71	0.0007320644216691069 0.006134969325153374
55 96 31	1.0 0.04294478527607362
55 96 55	1.0 0.04294478527607362
55 109 6 71	0.0034965034965034965 0.024539877300613498
55 109 44	0.15 0.03680981595092025
55 109 44 44	0.013452914798206279 0.006134969325153374
55 109 44 109	0.022535211267605635 0.024539877300613498
55 109 46 111	0.0001764817680758057 0.012269938650306749
55 109 51 116	0.0011971268954509178 0.006134969325153374
55 109 109 44	0.05555555555555555 0.006134969325153374
55 110 45	0.4421052631578947 0.006134969325153374
55 110 58 45	1.0 0.006134969325153374
55 110 123 45	1.0 0.006134969325153374
55 115 46 111	0.0001024642655873764 0.012269938650306749
55 115 50	1.0 0.012269938650306749
55 115 67 2	0.02197802197802198 0.006134969325153374
55 115 67 55	1.0 0.006134969325153374
55 115 115	1.0 0.012269938650306749
55 120 2	0.02142857142857143 0.018404907975460124
55 120 2 88	0.25 0.024539877300613498
55 120 2 115	0.05 0.006134969325153374
55 120 4	0.9473684210526315 0.09815950920245399
55 120 6 71	0.00043698654081454294 0.03067484662576687
55 120 21 85	0.0003399915002124947 0.024539877300613498
55 120 31	1.0 0.04294478527607362
55 120 33 55	1.0 0.049079754601226995
55 120 40 105	0.012413793103448275 0.05521472392638037
55 120 55	0.9597701149425287 1.0
55 120 98 55	0.9166666666666666 0.06748466257668712
61 1 66 85	0.002509410288582183 0.006134969325153374
61 18 18 85	0.00017957967514613574 0.006134969325153374
61 18 83 85	0.0001835117788326105 0.006134969325153374
61 18 92 85	5.614665506302462e-05 0.006134969325153374
61 27 18 85	0.00021791239921551536 0.006134969325153374
61 27 27 85	0.003048780487804878 0.006134969325153374
61 27 83 85	0.00021204410517387616 0.006134969325153374
61 30 15 100	0.0001250234418953554 0.006134969325153374
61 30 18 85	0.0004141358365543898 0.006134969325153374
61 30 27 85	0.0007513148009015778 0.006134969325153374
61 30 34 104	0.0003933910306845004 0.006134969325153374
61 30 83 85	0.0004141358365543898 0.006134969325153374
61 30 85	0.00015306903413439462 0.006134969325153374
61 30 86 4	0.5 0.006134969325153374
61 30 86 55	1.0 0.006134969325153374
61 30 92 85	0.0007513148009015778 0.006134969325153374
61 30 95 104	0.0003549875754348598 0.006134969325153374
61 34 126 4	0.05172413793103448 0.006134969325153374
61 34 126 55	0.08333333333333333 0.006134969325153374
61 45 110 85	0.00018965482821265298 0.006134969325153374
61 52 15 100	0.0001218769043266301 0.006134969325153374
61 52 18 85	0.0005151983513652757 0.006134969325153374
61 52 27 85	0.001088139281828074 0.006134969325153374
61 52 83 85	0.0004997501249375312 0.006134969325153374
61 52 86 4	0.5 0.006134969325153374
61 52 86 55	1.0 0.006134969325153374
61 52 92 85	0.001088139281828074 0.006134969325153374
61 52 117 104	0.00045024763619990995 0.006134969325153374
61 52 126 2	0.0004257130693912303 0.006134969325153374
61 52 126 4	0.031746031746031744 0.012269938650306749
61 52 126 55	0.08333333333333333 0.006134969325153374
61 77 6 71	0.00011406735677417515 0.018404907975460124
61 77 12 85	0.0003474031613687685 0.006134969325153374
61 77 12 104	0.0004320276497695853 0.006134969325153374
61 77 20 85	5.873715124816446e-05 0.012269938650306749
61 77 24 89	0.0004322143783316525 0.024539877300613498
61 77 35 100	6.5285231175003595e-06 0.006134969325153374
61 77 36 101	7.15154115711936e-05 0.006134969325153374
61 77 37 102	0.0002846569883290635 0.006134969325153374
61 77 40 104	0.00025702535983550376 0.006134969325153374
61 77 44 109	0.0016181229773462784 0.006134969325153374
61 77 45 110	0.00019743336623889436 0.006134969325153374
61 77 46 111	3.1334986358313686e-05 0.05521472392638037
61 77 51 116	0.00024499510009799805 0.018404907975460124
61 77 57 104	0.00046816479400749064 0.006134969325153374
61 77 67 4	0.03347280334728033 0.012269938650306749
61 77 67 55	0.15789473684210525 0.012269938650306749
61 77 109	0.004524886877828055 0.006134969325153374
61 83 18 85	0.0001799530964065796 0.006134969325153374
61 83 83 85	0.0001792025788182203 0.006134969325153374
61 85	0.0029850746268656717 0.006134969325153374
61 85 12 105	0.0021201413427561835 0.006134969325153374
61 85 16 81	0.00487408610885459 0.006134969325153374
61 85 20 85	0.003008912210561386 0.006134969325153374
61 85 39 85	0.0034602076124567475 0.006134969325153374
61 85 39 105	0.001793598233995585 0.006134969325153374
61 85 40 105	0.0030201342281879194 0.006134969325153374
61 85 46 111	1.0871503181001832e-06 0.006134969325153374
61 85 67 4	0.16981132075471697 0.006134969325153374
61 85 67 55	0.7142857142857143 0.006134969325153374
61 86 4	0.25 0.006134969325153374
61 86 21 85	0.0029315196998123826 0.006134969325153374
61 86 30 85	0.001358695652173913 0.006134969325153374
61 86 55	0.5 0.006134969325153374
61 86 61 85	0.002443195699975568 0.006134969325153374
61 92 18 85	0.00021791239921551536 0.006134969325153374
61 92 27 85	0.003048780487804878 0.006134969325153374
61 92 83 85	0.00021204410517387616 0.006134969325153374
61 92 92 85	0.003134796238244514 0.006134969325153374
61 93 28 104	0.0004762262826778956 0.006134969325153374
61 93 33 81	0.125 0.006134969325153374
61 95 30 85	0.0028353057199211047 0.006134969325153374
61 95 81	0.07142857142857142 0.006134969325153374
61 95 105	0.007936507936507936 0.006134969325153374
61 99 15 100	0.00011743981209630065 0.006134969325153374
61 99 18 85	4.398697985396323e-05 0.006134969325153374
61 99 27 85	0.0001226692836113837 0.006134969325153374
61 99 34 104	0.000452147701582517 0.006134969325153374
61 99 83 85	4.374453193350831e-05 0.006134969325153374
61 99 85	5.348737697903295e-05 0.006134969325153374
61 99 86 2	0.00032133676092544985 0.006134969325153374
61 99 86 4	0.0018656716417910447 0.006134969325153374
61 99 86 55	0.08 0.012269938650306749
61 99 92 85	0.00012296341838303104 0.006134969325153374
61 99 117 104	0.00044742729306487697 0.006134969325153374
61 99 126 2	0.00034614053305642093 0.006134969325153374
61 99 126 4	0.022988505747126436 0.012269938650306749
61 99 126 55	0.08333333333333333 0.006134969325153374
61 104	0.00042265426880811494 0.006134969325153374
61 104 12 104	0.0004371393600279769 0.006134969325153374
61 104 20 85	0.00019046592277145887 0.018404907975460124
61 104 22 116	0.0004306632213608958 0.006134969325153374
61 104 24 89	5.703638921632001e-05 0.018404907975460124
61 104 35 100	1.7238761856514554e-05 0.006134969325153374
61 104 39 85	0.0020161290322580645 0.006134969325153374
61 104 39 104	0.0004695989297512764 0.006134969325153374
61 104 40 104	0.0004091456077015644 0.006134969325153374
61 104 40 105	6.302984463143298e-06 0.006134969325153374
61 104 45 110	0.00010678846027469278 0.006134969325153374
61 104 46 111	1.8130897363690372e-05 0.03680981595092025
61 104 51 116	0.00017114495978093444 0.006134969325153374
61 104 57 104	0.00047925510064357116 0.006134969325153374
61 105 6 71	1.5823410736184184e-05 0.006134969325153374
61 105 12 104	0.00032862306933946765 0.006134969325153374
61 105 16 81	0.00012992637505413598 0.012269938650306749
61 105 20 85	0.0002094746285240691 0.018404907975460124
61 105 22 116	0.0004306632213608958 0.006134969325153374
61 105 24 89	0.00012768130745658836 0.006134969325153374
61 105 35 100	6.829700620867435e-05 0.006134969325153374
61 105 39 104	0.00043050326676008304 0.006134969325153374
61 105 40 85	0.0020477815699658703 0.006134969325153374
61 105 40 104	0.00046972490073737946 0.006134969325153374
61 105 44 109	0.005952380952380952 0.006134969325153374
61 105 45 110	5.214851898206091e-05 0.006134969325153374
61 105 46 111	2.3896482723586184e-05 0.06134969325153374
61 105 51 116	0.00012575057373699267 0.006134969325153374
61 105 67 4	0.05442176870748299 0.006134969325153374
61 105 67 55	0.12 0.018404907975460124
61 105 109	0.022727272727272728 0.006134969325153374
61 117 33 81	0.125 0.006134969325153374
61 117 52 104	0.00046719615564306215 0.006134969325153374
61 117 126 4	0.05172413793103448 0.006134969325153374
61 117 126 55	0.08333333333333333 0.006134969325153374
61 118 30 85	0.00018946570670708602 0.006134969325153374
61 118 53 104	0.0004792835971495239 0.006134969325153374
61 122 39 104	0.0004547817047817048 0.006134969325153374
61 122 46 111	2.429587516779339e-05 0.03067484662576687
61 122 57 104	0.000483176666959501 0.006134969325153374
61 126 2	0.0005127328661767219 0.012269938650306749
61 126 2 50	0.0037735849056603774 0.006134969325153374
61 126 2 88	0.008237232289950576 0.006134969325153374
61 126 4	0.041044776119402986 0.03067484662576687
61 126 6 71	6.001950633956035e-06 0.012269938650306749
61 126 21 85	3.7987570466943216e-05 0.006134969325153374
61 126 31	0.16666666666666666 0.012269938650306749
61 126 55	0.38181818181818183 0.08588957055214724
61 126 61 85	0.0002148812423000888 0.006134969325153374
61 126 61 104	0.0004097256314757874 0.006134969325153374
62 101 1 66	0.0006618133686300463 0.006134969325153374
62 101 46 111	7.784120394395434e-05 0.006134969325153374
62 101 51 116	0.0003361344537815126 0.006134969325153374
62 127 46 111	9.140976713361823e-05 0.006134969325153374
62 127 55	1.0 0.006134969325153374
98 33 55	1.0 0.012269938650306749
98 33 98 55	0.6666666666666666 0.012269938650306749
98 55	0.6666666666666666 0.012269938650306749
98 55 120 55	0.7096774193548387 0.012269938650306749
