1 66	0.0014316392269148174 0.00015106881184379485
56 121 52 104	0.005199306759098787 0.00022660321776569228
56 121 56	0.02631578947368421 7.553440592189743e-05
56 121 77	0.2604166666666667 0.0018883601480474356
56 121 85	0.008968609865470852 0.0010574816829065639
56 121 99 85	0.4 0.00015106881184379485
56 121 99 104	1.0 7.553440592189743e-05
56 121 104	0.08600337268128162 0.0038522547020167688
56 121 105	0.8600682593856656 0.038069340584636305
56 123 46 111	0.00016550810989738498 0.0003021376236875897
56 123 51 116	0.0019047619047619048 7.553440592189743e-05
71 6 105	1.0 0.0003021376236875897
71 16 81	0.015625 7.553440592189743e-05
71 20 34 104	0.0009416195856873823 7.553440592189743e-05
71 20 85	0.0009372071227741331 0.00022660321776569228
71 20 95 104	0.0003746721618583739 7.553440592189743e-05
71 23 46 111	0.0002536783358701167 7.553440592189743e-05
71 35 80 85	0.00021751740139211136 0.00022660321776569228
71 35 80 104	0.00026490066225165563 7.553440592189743e-05
71 39 105	0.002944062806673209 0.00022660321776569228
71 43 81	0.03571428571428571 7.553440592189743e-05
71 46 111	0.00018435048714616228 0.00015106881184379485
71 88 46 111	0.0002536783358701167 7.553440592189743e-05
75 10 105	1.0 0.00015106881184379485
75 46 111	0.0001219958521410272 7.553440592189743e-05
77	0.1878048780487805 0.017448447767958303
77 1 66	0.015978169743395856 0.022509252964725432
77 1 66 8	0.027829313543599257 0.0008308784651408716
77 1 66 23	0.02047981275599766 0.0006798096532970768
77 1 66 44	0.010756676557863502 0.0006798096532970768
77 1 66 73	0.03110209601081812 0.0009064128710627691
77 1 66 85	0.03859060402684564 0.022735856182491125
77 1 66 88	0.02422145328719723 0.0006798096532970768
77 1 66 109	0.006870705808869456 0.0005287408414532819
77 1 66 115	0.01276595744680851 0.00015106881184379485
77 1 66 123	0.013377926421404682 0.00015106881184379485
77 6 71	0.0041772676173007514 0.013369589848175845
77 6 71 2	0.0011699931176875431 0.0009064128710627691
77 6 71 23	0.004574243490499648 0.0006042752473751794
77 6 71 44	0.002737476047084588 0.00037767202960948713
77 6 71 55	0.017241379310344827 7.553440592189743e-05
77 6 71 75	0.004232132465746178 0.002492635395422615
77 6 71 88	0.0048525569242254575 0.0006042752473751794
77 6 71 109	0.004966476285075739 0.00045320643553138455
77 6 71 115	0.0050031269543464665 0.00037767202960948713
77 8	0.2711864406779661 0.0009064128710627691
77 8 1 66	0.026124818577648767 0.00037767202960948713
77 8 6 71	0.006574141709276844 0.00037767202960948713
77 8 8	0.6612244897959184 0.0007553440592189743
77 8 8 8	0.732006854531607 0.0009064128710627691
77 8 8 58	0.6666666666666666 0.00015106881184379485
77 8 8 73	0.6926956678375213 0.0009064128710627691
77 8 10 75	0.006289308176100629 0.00015106881184379485
77 8 12 77	0.24444444444444444 0.0008308784651408716
77 8 12 105	0.6607142857142857 0.019563411133771434
77 8 16 81	0.01042654028436019 0.0007553440592189743
77 8 20 85	0.005413818772416593 0.005438477226376614
77 8 24 89	0.003 0.0006798096532970768
77 8 35 100	0.014366390964212009 0.01873253266863056
77 8 37 111	0.0010683760683760685 0.0003021376236875897
77 8 40 77	0.19186046511627908 0.0013596193065941536
77 8 40 105	0.5882677454946672 0.06624367399350405
77 8 43 108	0.021653543307086614 0.00037767202960948713
77 8 45 110	0.0046537864899167955 0.0009819472769846665
77 8 46 111	0.0025599340553660154 0.020923030440365586
77 8 73	0.639921722113503 0.0008308784651408716
77 8 73 8	0.5885930686252008 0.0009064128710627691
77 8 73 73	0.6049775890540222 0.0009064128710627691
77 10 1 66	0.03333333333333333 0.0017372913362036408
77 10 6 71	0.0037205952952472396 0.005438477226376614
77 10 28 77	0.008209538702111024 0.0011330160888284614
77 10 28 104	0.013862484157160963 0.005362942820454717
77 10 28 105	0.09727652243058776 0.0468313316715764
77 10 32 75	0.0019329896907216496 0.0007553440592189743
77 10 75	0.008673274876096072 0.004456529949391948
77 10 75 23	0.008849557522123894 0.00022660321776569228
77 10 75 88	0.009259259259259259 0.00022660321776569228
77 10 75 123	0.03278688524590164 7.553440592189743e-05
77 10 97 75	0.003972194637537239 0.0015862225243598459
77 12 15 100	0.0201295118462987 0.04335674899916912
77 12 18 85	0.0009189763819867821 0.05529118513482891
77 12 27 85	0.002336989520676897 0.01790165420348969
77 12 27 104	0.03414854051617266 0.0014351537125160511
77 12 27 105	0.5413297936527091 0.027267920537804972
77 12 30 85	0.07897848526920932 0.1290127653146008
77 12 34 77	0.002136752136752137 0.0005287408414532819
77 12 34 104	0.005557441031732564 0.008913059898783895
77 12 34 105	0.013554506009292325 0.02666364529042979
77 12 52 77	0.052700065061808715 0.0003021376236875897
77 12 52 85	0.13937608979149266 0.04282800815771584
77 12 52 105	0.004478398314014752 0.0012840849006722562
77 12 56	0.00909090909090909 7.553440592189743e-05
77 12 77	0.10710700662517567 0.018656998262708665
77 12 77 8	0.30851063829787234 0.0009064128710627691
77 12 77 23	0.027993779160186624 0.00022660321776569228
77 12 77 44	0.0023455824863174357 0.0003021376236875897
77 12 77 58	0.1949509116409537 0.0006042752473751794
77 12 77 73	0.3672955974842767 0.0009819472769846665
77 12 77 109	0.004437541601952518 0.00015106881184379485
77 12 77 121	0.04092526690391459 7.553440592189743e-05
77 12 83 85	0.0009147298293780093 0.055215650728907016
77 12 83 105	0.03792361484669177 0.003550117078329179
77 12 85	0.007502457136616796 0.025455094795679433
77 12 86 2	0.0014338562128989704 0.0010574816829065639
77 12 92 77	0.07850834151128558 0.0013596193065941536
77 12 92 85	0.0023090103193339692 0.01790165420348969
77 12 92 104	0.030662259204377065 0.0012085504947503588
77 12 92 105	0.5708102603271593 0.02696578291411738
77 12 93 14	0.12456140350877193 0.0006042752473751794
77 12 93 75	0.027898999109837383 0.003550117078329179
77 12 93 81	0.14676980974283924 0.0017372913362036408
77 12 93 108	0.04950936663693131 0.0008308784651408716
77 12 93 110	0.03814584242039732 0.004909736384923332
77 12 95 105	0.02317670798501009 0.028552005438477225
77 12 98 104	0.04938271604938271 0.00015106881184379485
77 12 99 85	0.057370906477774354 0.10665458116171916
77 12 104	0.11251404577443964 0.06828310295339528
77 12 104 8	0.1443873179091688 0.001963894553969333
77 12 104 23	0.04477611940298507 0.0006798096532970768
77 12 104 44	0.004733218588640275 0.00037767202960948713
77 12 104 50	0.16216216216216217 0.00015106881184379485
77 12 104 58	0.2832009080590238 0.003096910642797794
77 12 104 88	0.046620046620046623 0.0006798096532970768
77 12 105	0.7203480143202065 0.5878842812901277
77 12 105 8	0.4862364363221017 0.006798096532970768
77 12 105 23	0.10797546012269939 0.0013596193065941536
77 12 105 55	0.52 7.553440592189743e-05
77 12 105 58	0.16335453100158984 0.0021904977717350253
77 12 105 73	0.5527853525516166 0.006798096532970768
77 12 105 88	0.11458333333333333 0.0013596193065941536
77 12 105 120	0.040123456790123455 7.553440592189743e-05
77 12 105 121	0.13372093023255813 7.553440592189743e-05
77 12 105 123	0.11350455675227837 0.0021149633658131277
77 12 117 77	0.005385996409335727 0.00045320643553138455
77 12 117 81	0.12806577480490525 0.0031724450487196918
77 12 117 104	0.012263300270513977 0.008761991086940101
77 12 117 105	0.03272443944247251 0.028552005438477225
77 12 117 108	0.09238249594813615 0.0006042752473751794
77 12 117 110	0.0345959595959596 0.004909736384923332
77 12 118	0.004696969696969697 0.0006798096532970768
77 12 118 8	0.8333333333333334 7.553440592189743e-05
77 12 118 14	0.02608695652173913 0.00015106881184379485
77 12 118 75	0.023363456028212475 0.0009064128710627691
77 12 118 98	0.4107142857142857 0.00037767202960948713
77 12 118 110	0.1379525593008739 0.0015106881184379485
77 12 121 85	0.004658385093167702 7.553440592189743e-05
77 12 122	0.05270935960591133 0.0012840849006722562
77 12 126 2	0.031147258800240985 0.006193821285595588
77 12 126 4	0.014278159703860392 0.00037767202960948713
77 16 28 77	0.030821917808219176 0.0009819472769846665
77 16 28 105	0.40713436385255647 0.07968879824760178
77 16 30 85	0.14933211553830347 0.028552005438477225
77 16 32 81	0.017582417582417582 0.0011330160888284614
77 16 52 77	0.06884057971014493 0.001963894553969333
77 16 52 104	0.13051422605063953 0.01994108316338092
77 16 52 105	0.5550903481710004 0.11058237026965782
77 16 52 118	0.011428571428571429 0.00015106881184379485
77 16 81	0.02491077281666545 0.036709721278042146
77 16 81 8	0.012345679012345678 0.0006042752473751794
77 16 81 23	0.013052208835341365 0.0006042752473751794
77 16 81 44	0.0027210884353741495 0.00015106881184379485
77 16 81 50	0.006688963210702341 0.00015106881184379485
77 16 81 58	0.051233396584440226 0.0012840849006722562
77 16 97 81	0.008948545861297539 0.00045320643553138455
77 16 108	0.017904993909866017 0.008006647027721126
77 20 15 100	0.012139083133813086 0.08422086260291563
77 20 18 85	0.008967861820795705 0.08142608958380543
77 20 18 105	0.0171949394640185 0.005514011632298512
77 20 27 85	0.008473056030151192 0.033537276229322455
77 20 34 77	0.049079754601226995 0.004834201979001435
77 20 34 104	0.0629558035322028 0.03444368910038523
77 20 34 105	0.2338428734458526 0.14593247224110584
77 20 34 118	0.000963159162051529 0.00022660321776569228
77 20 56 105	0.07317073170731707 0.00022660321776569228
77 20 77	0.007563479200432199 0.0005287408414532819
77 20 83 77	0.006294370694887968 0.0007553440592189743
77 20 83 85	0.008932622464416921 0.08074627993050834
77 20 85	0.03824717609494272 0.14729209154769998
77 20 85 8	0.03110047846889952 0.003021376236875897
77 20 85 23	0.019544630263953255 0.0015862225243598459
77 20 85 44	0.002737476047084588 0.0006798096532970768
77 20 85 50	0.007664009809932557 0.0007553440592189743
77 20 85 58	0.048662361623616236 0.0033235138605634865
77 20 85 73	0.03678811460912628 0.003021376236875897
77 20 85 88	0.027194340039796594 0.0017372913362036408
77 20 85 109	0.0031148915778123876 0.0005287408414532819
77 20 85 115	0.008274984086569064 0.0007553440592189743
77 20 85 123	0.026516024902005993 0.0014351537125160511
77 20 86 2	0.007298290149749197 0.006647027721126973
77 20 86 4	0.01403006442376521 0.0008308784651408716
77 20 92 85	0.008554709842052003 0.033914948258931946
77 20 92 104	0.0005792064871126556 0.00015106881184379485
77 20 95 14	0.04246284501061571 0.0003021376236875897
77 20 95 75	0.04498594189315839 0.0008308784651408716
77 20 95 77	0.06152097018696311 0.0070246997507364605
77 20 95 81	0.04773869346733668 0.0038522547020167688
77 20 95 85	0.012693935119887164 0.00037767202960948713
77 20 95 104	0.0529280802961906 0.044716368305763275
77 20 95 105	0.16002895016011817 0.2021300702469975
77 20 95 108	0.018469188421239565 0.0015862225243598459
77 20 95 110	0.028222453222453224 0.004909736384923332
77 20 95 122	0.027210884353741496 0.0007553440592189743
77 20 98 105	0.16279069767441862 0.0005287408414532819
77 20 105	0.14736842105263157 0.007477906186267845
77 20 117 104	0.11137340865019812 0.02424654430092907
77 20 117 105	0.5207014398565746 0.10937381977490747
77 20 126 2	0.009621385479509048 0.003399048266485384
77 22 87	0.02245508982035928 0.0009064128710627691
77 22 116	0.0010756543564001434 0.00022660321776569228
77 22 116 109	0.0036036036036036037 0.00022660321776569228
77 23	0.03333333333333333 0.00015106881184379485
77 23 12 77	0.0425531914893617 7.553440592189743e-05
77 23 12 105	0.11764705882352941 0.0013596193065941536
77 23 20 85	0.01973348454777431 0.025908301231210816
77 23 22 87	0.02857142857142857 7.553440592189743e-05
77 23 22 116	0.002583979328165375 7.553440592189743e-05
77 23 23	0.16666666666666666 0.0007553440592189743
77 23 23 58	0.21428571428571427 0.00022660321776569228
77 23 24 89	0.010569852941176471 0.00468313316715764
77 23 35 100	0.004914768732004471 0.03451922350630712
77 23 39 77	0.020100502512562814 0.0003021376236875897
77 23 39 105	0.21904205607476634 0.028325402220711535
77 23 40 77	0.04054054054054054 0.00045320643553138455
77 23 40 104	0.09762100082034454 0.008988594304705793
77 23 40 105	0.28695652173913044 0.02991162474507138
77 23 43 81	0.001976284584980237 7.553440592189743e-05
77 23 46 111	0.002630141198498788 0.04328121459324723
77 23 50	0.4 0.00015106881184379485
77 23 51 87	0.007518796992481203 7.553440592189743e-05
77 23 51 116	0.0037377803335250145 0.0009819472769846665
77 23 58	0.2727272727272727 0.00022660321776569228
77 23 58 73	0.4 0.00015106881184379485
77 23 88	0.16129032258064516 0.0007553440592189743
77 23 88 58	0.21428571428571427 0.00022660321776569228
77 24 89	0.007641200679842119 0.018656998262708665
77 24 89 23	0.007611453425154041 0.00045320643553138455
77 24 89 50	0.006289308176100629 0.0003021376236875897
77 24 89 58	0.015097976228718278 0.0010574816829065639
77 24 89 73	0.0036656891495601175 0.00022660321776569228
77 24 89 123	0.002380952380952381 0.0003021376236875897
77 26 91	0.042682926829268296 0.0003021376236875897
77 26 91 121	0.25 7.553440592189743e-05
77 33 10 75	0.0030991735537190084 0.00022660321776569228
77 33 30 85	0.45 0.0006798096532970768
77 33 53 105	1.0 0.011254626482362716
77 33 98	0.36363636363636365 0.0003021376236875897
77 35 80 77	0.03006012024048096 0.002266032177656923
77 35 80 85	0.021313263300855 0.08248357126671199
77 35 80 104	0.042458906580099966 0.02704131732003928
77 35 80 105	0.11786680407059126 0.07659188760480398
77 35 80 116	0.0009076469253460404 0.00022660321776569228
77 35 100	0.008653613422981843 0.13331822645214894
77 35 100 23	0.004978501923512107 0.0018883601480474356
77 35 100 44	0.0036769905246782633 0.0007553440592189743
77 35 100 58	0.01723294373471052 0.0033235138605634865
77 35 100 73	0.0444718067576866 0.0018883601480474356
77 35 100 88	0.00601639111279549 0.001963894553969333
77 35 100 109	0.0036975717439293597 0.0006042752473751794
77 35 100 115	0.006578947368421052 0.0006042752473751794
77 35 100 123	0.010334876853902423 0.0018128257421255382
77 36 101	0.0034129692832764505 0.007477906186267845
77 36 101 44	0.003474232773595831 0.00037767202960948713
77 36 101 73	0.012488849241748439 0.0007553440592189743
77 36 101 109	0.00394045534150613 0.0003021376236875897
77 37 102	0.010745989721227223 0.0036256514842510764
77 37 111	0.004453158751786248 0.010121610393534255
77 37 111 109	0.00267379679144385 7.553440592189743e-05
77 39 27 105	0.11988716502115655 0.006420424503361281
77 39 30 85	0.05420475137901507 0.08021753908905506
77 39 52 105	0.0907563025210084 0.0021149633658131277
77 39 52 122	0.039473684210526314 0.00015106881184379485
77 39 77	0.07455429497568881 0.007100234156658358
77 39 77 23	0.02247191011235955 0.00022660321776569228
77 39 77 73	0.3218390804597701 0.0007553440592189743
77 39 77 88	0.02531645569620253 0.00022660321776569228
77 39 92 77	0.1016949152542373 0.0009064128710627691
77 39 92 104	0.015065913370998116 0.0006042752473751794
77 39 92 105	0.1352253756260434 0.006118286879673691
77 39 93 14	0.06756756756756757 0.0003021376236875897
77 39 93 75	0.011698161717444401 0.0021904977717350253
77 39 99 85	0.03850345078096622 0.06903844701261425
77 39 99 105	0.0640279394644936 0.0021904977717350253
77 39 99 122	0.0673076923076923 0.00015106881184379485
77 39 104	0.07925253860481885 0.04177052647480928
77 39 104 8	0.10224438902743142 0.0013596193065941536
77 39 104 23	0.04 0.00037767202960948713
77 39 104 44	0.00881057268722467 0.00022660321776569228
77 39 104 73	0.10606060606060606 0.0014351537125160511
77 39 104 88	0.04184100418410042 0.00037767202960948713
77 39 105	0.4134699342220153 0.2672407281516731
77 39 105 8	0.37002540220152413 0.0037011858901729736
77 39 105 58	0.14138817480719795 0.0012085504947503588
77 39 105 73	0.40482822655524603 0.0036256514842510764
77 39 105 123	0.09137055837563451 0.0011330160888284614
77 39 117 81	0.07780082987551867 0.0025681698013445124
77 39 118 110	0.055793991416309016 0.0006798096532970768
77 39 122 8	0.7647058823529411 0.00022660321776569228
77 40 15 100	0.01685469752966349 0.033235138605634866
77 40 18 85	0.0024837863943700843 0.005211874008610922
77 40 27 77	0.039301310043668124 0.0006798096532970768
77 40 27 85	0.016940451745379878 0.004834201979001435
77 40 27 104	0.01818181818181818 0.0009064128710627691
77 40 27 105	0.08274078862314156 0.00966840395800287
77 40 30 85	0.04721205066990646 0.11118664551703301
77 40 52 77	0.02406417112299465 0.00022660321776569228
77 40 52 85	0.11824914203142875 0.04010876954452753
77 40 52 105	0.055345911949685536 0.002719238613188307
77 40 77	0.14422476586888658 0.017675050985723997
77 40 77 8	0.45 0.0008308784651408716
77 40 77 44	0.004722550177095631 0.00022660321776569228
77 40 77 73	0.4878048780487805 0.0009064128710627691
77 40 83 77	0.0038314176245210726 7.553440592189743e-05
77 40 83 85	0.002480192903892525 0.005211874008610922
77 40 85	0.00935672514619883 0.0018128257421255382
77 40 92 85	0.016940451745379878 0.004834201979001435
77 40 92 105	0.007829181494661922 0.0008308784651408716
77 40 93 14	0.08 0.00037767202960948713
77 40 93 75	0.012142141027069177 0.0031724450487196918
77 40 93 81	0.06060606060606061 0.0018128257421255382
77 40 95 105	0.015463917525773196 0.00022660321776569228
77 40 98 104	0.012987012987012988 7.553440592189743e-05
77 40 99 85	0.04473998712959274 0.08595815393911926
77 40 104	0.07354432947859606 0.04834201979001435
77 40 104 23	0.03614457831325301 0.00037767202960948713
77 40 104 44	0.004285714285714286 0.00015106881184379485
77 40 104 58	0.15034965034965034 0.002266032177656923
77 40 104 115	0.04 0.00015106881184379485
77 40 105	0.40089422942573705 0.38522547020167686
77 40 105 8	0.5069594803587999 0.004834201979001435
77 40 105 23	0.04727921498661909 0.0012840849006722562
77 40 105 56	0.5 7.553440592189743e-05
77 40 105 58	0.12872628726287264 0.001963894553969333
77 40 105 73	0.552002692696062 0.004909736384923332
77 40 105 88	0.05028462998102467 0.0012840849006722562
77 40 105 123	0.08691588785046729 0.0018128257421255382
77 40 117 81	0.05608322026232474 0.0029458418309539994
77 40 117 104	0.003913894324853229 0.00015106881184379485
77 40 117 110	0.018890085152197318 0.004154392325704358
77 40 118 14	0.046875 7.553440592189743e-05
77 40 118 98	0.34285714285714286 0.0003021376236875897
77 40 118 110	0.06476683937823834 0.0011330160888284614
77 40 126 2	0.010644302878800097 0.005136339602689025
77 41 106	0.003602378073357517 0.007855578215877332
77 41 106 23	0.004223864836325237 0.00022660321776569228
77 41 106 44	0.002243829468960359 0.00022660321776569228
77 41 106 88	0.0044943820224719105 0.00022660321776569228
77 43 15 100	0.014354691374135456 0.016617569302817433
77 43 28 104	0.006242197253433208 0.00037767202960948713
77 43 30 85	0.006609923940601232 0.003399048266485384
77 43 38 100	0.00821917808219178 0.0006798096532970768
77 43 52 77	0.09090909090909091 0.00022660321776569228
77 43 52 105	0.6160337552742616 0.011028023264597024
77 43 53 104	0.007575757575757576 7.553440592189743e-05
77 43 81	0.01744439598778892 0.010801420046831331
77 43 81 58	0.024539877300613498 0.0003021376236875897
77 43 99 85	0.010558069381598794 0.0015862225243598459
77 43 105	0.17307692307692307 0.0013596193065941536
77 43 108	0.020965118380625338 0.006647027721126973
77 43 108 58	0.0379746835443038 0.00015106881184379485
77 43 108 109	0.0026041666666666665 7.553440592189743e-05
77 43 110 85	0.0012637298987962973 0.008384319057330614
77 43 110 105	0.020365168539325844 0.0021904977717350253
77 44	0.004016064257028112 7.553440592189743e-05
77 44 1 66	0.007422751596754704 0.0056650804441423066
77 44 6 71	0.005499580184718723 0.00468313316715764
77 44 12 104	0.025301532601795594 0.012689780194878767
77 44 12 105	0.09270631782619669 0.057708286124329634
77 44 16 81	0.0038056206088992973 0.0018883601480474356
77 44 16 108	0.003663003663003663 0.0006798096532970768
77 44 20 85	0.0033298626799992143 0.022207115341037843
77 44 20 104	0.0024096385542168677 7.553440592189743e-05
77 44 22 116	0.0012919896640826874 7.553440592189743e-05
77 44 24 89	0.010041766640007109 0.0032479794546415894
77 44 35 100	0.003591812341252054 0.03331067301155676
77 44 36 101	0.0020269936223859196 0.0021904977717350253
77 44 39 77	0.00550381033022862 0.0007553440592189743
77 44 39 104	0.019156429859977665 0.01291638341264446
77 44 39 105	0.0867921837113108 0.05974771508422086
77 44 40 104	0.0004520795660036166 0.00022660321776569228
77 44 40 105	0.002851846570654499 0.0015106881184379485
77 44 43 81	0.0018975332068311196 0.0003021376236875897
77 44 43 108	0.002225519287833828 0.00022660321776569228
77 44 44 109	0.026413536937680563 0.0005287408414532819
77 44 45 110	0.0014790782002958157 0.0016617569302817433
77 44 46 111	0.00252297257975476 0.07394818339753757
77 44 51 87	0.0030596634370219276 0.00015106881184379485
77 44 51 116	0.0020322773460848776 0.0028703074250321023
77 44 57 122	0.005393743257820928 0.00037767202960948713
77 44 109	0.06708407871198568 0.0016617569302817433
77 44 109 44	0.002559537057645226 0.0006798096532970768
77 44 109 109	0.01410743353228432 0.0005287408414532819
77 45 6 71	0.007692307692307693 0.0010574816829065639
77 45 28 104	0.007794135840653223 0.004305461137548153
77 45 28 105	0.0700152207001522 0.026361507666742202
77 45 30 85	0.013537928474198737 0.03648311806027646
77 45 52 77	0.02665350444225074 0.0014351537125160511
77 45 52 104	0.011087376665649476 0.007780043809955435
77 45 52 105	0.11115629659753287 0.057028476471032555
77 45 53 77	0.06741573033707865 0.00045320643553138455
77 45 53 104	0.12240184757505773 0.004003323513860563
77 45 53 105	0.839344262295082 0.03867361583201148
77 45 110	0.00399782642446825 0.011179092076440819
77 45 110 8	0.018552036199095023 0.0011330160888284614
77 45 110 23	0.004805914972273568 0.00045320643553138455
77 45 110 44	0.001998667554963358 0.0007553440592189743
77 45 110 58	0.01150575287643822 0.0009064128710627691
77 45 110 73	0.019542421353670163 0.0011330160888284614
77 45 110 109	0.0013078733978550876 0.00045320643553138455
77 46 102 8	0.01023391812865497 0.00022660321776569228
77 46 102 44	0.00558659217877095 7.553440592189743e-05
77 46 102 73	0.012195121951219513 0.00022660321776569228
77 46 111	0.0026726520925982535 0.3080293073494977
77 46 111 8	0.002565163041205255 0.006873630938892665
77 46 111 23	0.00378945863174327 0.008761991086940101
77 46 111 44	0.0026167544975467926 0.003399048266485384
77 46 111 50	0.0041404765096966015 0.0031724450487196918
77 46 111 58	0.005707856741046315 0.00732683737442405
77 46 111 73	0.004782388335131061 0.006949165344814563
77 46 111 88	0.004195730382541539 0.008686456681018204
77 46 111 109	0.0027059497828626853 0.0028703074250321023
77 46 111 115	0.004073478283431063 0.0028703074250321023
77 46 111 120	0.0008925085067217047 0.00015106881184379485
77 46 111 123	0.0026677162599492697 0.003550117078329179
77 49 114	0.004870624048706241 0.0021149633658131277
77 50 12 77	0.03333333333333333 7.553440592189743e-05
77 50 12 105	0.25 7.553440592189743e-05
77 50 20 85	0.024472687939426717 0.01027267920537805
77 50 24 89	0.004437869822485207 0.0009064128710627691
77 50 46 111	0.004865119994190902 0.029987159150993276
77 50 50	0.14285714285714285 0.00037767202960948713
77 50 50 73	0.3333333333333333 0.00015106881184379485
77 50 51 116	0.004050925925925926 0.0005287408414532819
77 50 115	0.1388888888888889 0.00037767202960948713
77 50 115 8	0.25 0.00015106881184379485
77 50 115 73	0.3333333333333333 0.00015106881184379485
77 51 0 58	0.5 7.553440592189743e-05
77 51 14	0.023809523809523808 7.553440592189743e-05
77 51 14 73	0.03125 7.553440592189743e-05
77 51 15 100	0.0036525974025974025 0.0009819472769846665
77 51 30 85	0.0010121457489878543 0.0005287408414532819
77 51 116	0.004892557067439959 0.014804743560691894
77 51 116 8	0.019616204690831557 0.0015862225243598459
77 51 116 23	0.006007646095030038 0.0009819472769846665
77 51 116 44	0.0049915682967959524 0.0010574816829065639
77 51 116 58	0.018278497839813893 0.0017372913362036408
77 51 116 85	0.002012072434607646 0.00015106881184379485
77 51 116 88	0.006478209658421673 0.0009819472769846665
77 51 116 123	0.008635578583765112 0.0007553440592189743
77 53 104	0.3 0.0006798096532970768
77 53 105	0.9925925925925926 0.010121610393534255
77 53 126 2	0.008130081300813009 7.553440592189743e-05
77 57 30 85	0.046470846120122755 0.015257949996223279
77 57 34 104	0.0029069767441860465 7.553440592189743e-05
77 57 99 85	0.03728923476005188 0.007931112621799229
77 57 105	0.8056426332288401 0.03882468464385527
77 57 105 73	0.375 0.0006798096532970768
77 57 117 104	0.007692307692307693 0.00022660321776569228
77 57 122	0.0231819625277866 0.004909736384923332
77 57 122 73	0.1 0.0005287408414532819
77 58	0.175 0.0005287408414532819
77 58 8 123	0.10526315789473684 7.553440592189743e-05
77 58 16 81	0.006273525721455458 0.0009064128710627691
77 58 20 85	0.016800327811274367 0.019261273510083842
77 58 24 89	0.006832708838439497 0.00234156658357882
77 58 35 100	0.005090236001850995 0.0008308784651408716
77 58 39 104	0.09608277900960828 0.009819472769846665
77 58 40 105	0.1945657447840854 0.057028476471032555
77 58 43 108	0.004807692307692308 0.00015106881184379485
77 58 45 110	0.0006313131313131314 7.553440592189743e-05
77 58 46 111	0.001920213015630534 0.02114963365813128
77 58 49 114	0.017543859649122806 7.553440592189743e-05
77 58 51 116	0.08018867924528301 0.0007553440592189743
77 58 62 127	0.037037037037037035 7.553440592189743e-05
77 58 73 73	0.15 0.00022660321776569228
77 58 123	0.1346153846153846 0.00045320643553138455
77 58 123 58	0.20833333333333334 0.0005287408414532819
77 62 127	0.01095290251916758 0.0007553440592189743
77 62 127 123	0.10526315789473684 7.553440592189743e-05
77 63 128	0.009004952723998198 0.0014351537125160511
77 65 0 58	1.0 7.553440592189743e-05
77 65 116	0.07142857142857142 7.553440592189743e-05
77 65 116 58	0.3333333333333333 7.553440592189743e-05
77 67 2	0.031782782572090086 0.004607598761235743
77 67 2 50	0.045845272206303724 0.00015106881184379485
77 67 2 73	0.045454545454545456 0.0006042752473751794
77 67 4	0.017543859649122806 0.0003021376236875897
77 67 6 71	2.9196836731289e-05 0.00022660321776569228
77 67 21 85	0.005006708334696816 0.022207115341037843
77 67 21 105	0.013929618768328446 0.0014351537125160511
77 67 61 77	0.01511258878645912 0.0021904977717350253
77 67 61 85	0.006262859210020575 0.017146310144270715
77 67 61 104	0.038561200136379134 0.012009970541581691
77 67 61 105	0.24438889190804847 0.06888737820077045
77 67 61 122	0.0066985645933014355 0.0005287408414532819
77 69 2	0.00749063670411985 0.00015106881184379485
77 69 4	0.11428571428571428 0.00022660321776569228
77 69 21 85	0.016642061468259296 0.009819472769846665
77 73	0.3333333333333333 0.0009819472769846665
77 73 1 66	0.026124818577648767 0.00037767202960948713
77 73 6 71	0.006574141709276844 0.00037767202960948713
77 73 8	0.6455445544554456 0.0009064128710627691
77 73 8 8	0.643574297188755 0.0009064128710627691
77 73 8 58	0.6666666666666666 0.00015106881184379485
77 73 8 73	0.627352725494989 0.0009819472769846665
77 73 10 75	0.006289308176100629 0.00015106881184379485
77 73 12 77	0.24444444444444444 0.0008308784651408716
77 73 12 105	0.6607142857142857 0.019563411133771434
77 73 16 81	0.01042654028436019 0.0007553440592189743
77 73 20 85	0.005413818772416593 0.005438477226376614
77 73 23 23	0.2 7.553440592189743e-05
77 73 23 88	0.125 7.553440592189743e-05
77 73 24 89	0.003 0.0006798096532970768
77 73 35 100	0.014366390964212009 0.01873253266863056
77 73 37 111	0.0010683760683760685 0.0003021376236875897
77 73 39 104	0.02849002849002849 0.0006042752473751794
77 73 39 122	0.25 7.553440592189743e-05
77 73 40 77	0.19305019305019305 0.0014351537125160511
77 73 40 104	0.07835390946502058 0.008082181433643025
77 73 40 105	0.5881380829966948 0.06654581161719163
77 73 43 81	0.0011312217194570137 7.553440592189743e-05
77 73 43 108	0.021653543307086614 0.00037767202960948713
77 73 45 110	0.0046537864899167955 0.0009819472769846665
77 73 46 111	0.002688494044054036 0.023868872271319588
77 73 51 116	0.00651748859439496 0.0012085504947503588
77 73 73	0.6764091858037579 0.0007553440592189743
77 73 73 8	0.831429560401523 0.0009064128710627691
77 73 73 58	0.6666666666666666 0.00015106881184379485
77 73 73 73	0.8419945666462185 0.0009064128710627691
77 73 88 23	0.2 7.553440592189743e-05
77 79 14	0.3333333333333333 0.0003021376236875897
77 79 14 73	0.5 7.553440592189743e-05
77 79 28 104	0.09487951807228916 0.009517335146159076
77 79 28 105	0.5467928496319664 0.03927789107938666
