2	1.0 1.0
2 50 24 89	0.0010327022375215145 0.0030329289428076256
2 50 35 100	0.0007513439989636634 0.005307625649913345
2 50 36 101	0.002116153303550435 0.0008665511265164644
2 50 37 102	0.0014402304368698992 0.0003249566724436742
2 50 37 111	0.0015034767900770532 0.0008665511265164644
2 50 39 104	0.00881057268722467 0.0006499133448873484
2 50 40 105	0.001592900216179315 0.0015164644714038128
2 50 41 106	0.00040543279951348065 0.0002166377816291161
2 50 45 110	0.0009204336265084884 0.0009748700173310225
2 50 46 111	0.0010348170875092118 0.1578206239168111
2 50 50	0.7044247787610619 0.036395147313691506
2 50 50 23	0.03205128205128205 0.0003249566724436742
2 50 50 50	0.04915912031047866 0.0016247833622183708
2 50 50 88	0.040983606557377046 0.0003249566724436742
2 50 50 115	0.049479166666666664 0.0016247833622183708
2 50 51 116	0.000955885867227453 0.001949740034662045
2 50 58 123	0.23809523809523808 0.002058058925476603
2 50 62 127	0.02027027027027027 0.0004332755632582322
2 50 67 2	0.0329077367381061 0.02177209705372617
2 50 67 4	0.03470031545741325 0.0010831889081455806
2 50 69 2	0.07977991746905089 0.004224436741767764
2 50 69 4	0.08870967741935484 0.0004332755632582322
2 50 69 55	0.2222222222222222 0.0002166377816291161
2 50 88	0.375 0.004224436741767764
2 50 88 23	0.039735099337748346 0.0006499133448873484
2 50 88 50	0.03968253968253968 0.0005415944540727903
2 50 88 88	0.043795620437956206 0.0006499133448873484
2 50 88 115	0.02127659574468085 0.0002166377816291161
2 50 109 44	0.037037037037037035 0.00010831889081455805
2 50 115	0.7288135593220338 0.04289428076256499
2 50 115 23	0.036585365853658534 0.0006499133448873484
2 50 115 50	0.04937163375224417 0.002383015597920277
2 50 115 58	0.009615384615384616 0.00010831889081455805
2 50 115 88	0.043689320388349516 0.0006499133448873484
2 50 115 115	0.0475 0.0016247833622183708
2 50 120 2	0.20202020202020202 0.002166377816291161
2 50 120 4	0.2222222222222222 0.0002166377816291161
2 51 30 85	0.0010256410256410256 0.0011915077989601386
2 51 87	0.003357314148681055 0.002058058925476603
2 51 87 23	0.0026595744680851063 0.00010831889081455805
2 51 87 88	0.0026595744680851063 0.00010831889081455805
2 51 116	0.005070871924082527 0.07289861351819757
2 51 116 8	0.0009197751660705161 0.0006499133448873484
2 51 116 23	0.004522031759385845 0.003682842287694974
2 51 116 33	0.002386634844868735 0.00010831889081455805
2 51 116 50	0.0031683168316831685 0.0011915077989601386
2 51 116 58	0.001668752607425949 0.0010831889081455806
2 51 116 73	0.0010348395998620215 0.0006499133448873484
2 51 116 88	0.004690538839949662 0.0034662045060658577
2 51 116 109	0.0001931940496232716 0.0003249566724436742
2 51 116 115	0.004176950825897095 0.0015164644714038128
2 53 85	0.008403361344537815 0.00010831889081455805
2 53 105	0.007957559681697613 0.0003249566724436742
2 53 105 8	0.2727272727272727 0.0003249566724436742
2 53 105 73	0.6 0.0003249566724436742
2 53 118	0.2653061224489796 0.0014081455805892548
2 53 118 73	0.5 0.00010831889081455805
2 56 46 111	0.000327653997378768 0.0005415944540727903
2 56 121	1.0 0.0003249566724436742
2 57 85	0.0013628434365460095 0.0027079722703639516
2 57 86 2	0.03456669912366115 0.005415944540727903
2 57 105	0.017595307917888565 0.0006499133448873484
2 57 105 44	0.16666666666666666 0.00010831889081455805
2 57 122	0.03474366893143916 0.023505199306759098
2 57 122 8	0.11969111969111969 0.0010831889081455806
2 57 122 44	0.0024813895781637717 0.00010831889081455805
2 57 122 73	0.12156862745098039 0.0010831889081455806
2 57 122 123	0.010810810810810811 0.0002166377816291161
2 57 126 2	0.016541353383458645 0.001949740034662045
2 58	0.07075471698113207 0.0016247833622183708
2 58 1 66	0.0013440860215053765 0.0002166377816291161
2 58 6 71	0.0007533666070251436 0.0008665511265164644
2 58 8	0.14388489208633093 0.0008665511265164644
2 58 8 8	0.16838487972508592 0.0006499133448873484
2 58 8 73	0.13059033989266547 0.0004332755632582322
2 58 8 123	0.8417721518987342 0.003574523396880416
2 58 12 77	0.1111111111111111 0.0002166377816291161
2 58 16 81	0.001388888888888889 0.0003249566724436742
2 58 20 85	0.000992001984003968 0.006065857885615251
2 58 24 89	0.0024015369836695487 0.0010831889081455806
2 58 35 100	0.0007313352789173452 0.012131715771230503
2 58 36 101	0.0002403846153846154 0.00010831889081455805
2 58 39 104	0.004901960784313725 0.00010831889081455805
2 58 40 104	0.0010832932113625422 0.0009748700173310225
2 58 41 106	0.0009789525208027412 0.0002166377816291161
2 58 45 110	0.001554001554001554 0.0002166377816291161
2 58 46 111	0.0008073760690104489 0.04928509532062392
2 58 49 114	0.08888888888888889 0.0004332755632582322
2 58 57 122	0.25 0.0002166377816291161
2 58 67 2	0.11616515045486354 0.018197573656845753
2 58 67 4	0.308411214953271 0.0014081455805892548
2 58 69 2	0.15517241379310345 0.0014081455805892548
2 58 73	0.1103448275862069 0.0004332755632582322
2 58 73 8	0.15644171779141106 0.0008665511265164644
2 58 73 73	0.12077294685990338 0.0004332755632582322
2 58 73 123	0.8571428571428571 0.003574523396880416
2 58 123	0.803030303030303 0.017439341421143846
2 58 123 23	0.3879310344827586 0.0027079722703639516
2 58 123 33	0.3333333333333333 0.00010831889081455805
2 58 123 58	0.07482993197278912 0.0016247833622183708
2 58 123 88	0.391304347826087 0.0027079722703639516
2 62 101	0.009613073780341264 0.004332755632582322
2 62 127	0.04042553191489362 0.013648180242634315
2 62 127 23	0.06 0.0014081455805892548
2 62 127 88	0.07042253521126761 0.0014081455805892548
2 62 127 115	0.10526315789473684 0.0003249566724436742
2 63 128	0.012506170807964456 0.015164644714038129
2 63 128 8	0.011235955056179775 0.0004332755632582322
2 63 128 23	0.003937007874015748 0.00010831889081455805
2 63 128 73	0.01015228426395939 0.0002166377816291161
2 63 128 88	0.003937007874015748 0.00010831889081455805
2 63 128 109	0.0006747638326585695 0.00010831889081455805
2 67 2	0.35597325777261274 1.0
2 67 2 8	0.0857649667405765 0.009207105719237435
2 67 2 23	0.07470227354745579 0.017114384748700175
2 67 2 33	0.042105263157894736 0.00010831889081455805
2 67 2 44	0.011627906976744186 0.0004332755632582322
2 67 2 45	0.0073561228905235825 0.0004332755632582322
2 67 2 50	0.06854838709677419 0.013323223570190642
2 67 2 58	0.046297587505229394 0.004224436741767764
2 67 2 73	0.07999680969851651 0.008123916811091855
2 67 2 88	0.06262395374634441 0.017222703639514732
2 67 2 98	1.0 0.0003249566724436742
2 67 2 109	0.006065200909780136 0.0007582322357019064
2 67 2 110	0.5619834710743802 0.0010831889081455806
2 67 2 115	0.056739797961817454 0.011373483535528596
2 67 2 123	0.04871606749816581 0.00498266897746967
2 67 4	0.09678369029219107 0.028812824956672443
2 67 4 8	0.10986547085201794 0.0004332755632582322
2 67 4 23	0.1311813186813187 0.00444107452339688
2 67 4 44	0.0027548209366391185 0.00010831889081455805
2 67 4 50	0.0981067125645439 0.0014081455805892548
2 67 4 58	0.17156286721504113 0.002274696707105719
2 67 4 73	0.0945945945945946 0.0006499133448873484
2 67 4 88	0.04295051353874883 0.002274696707105719
2 67 4 115	0.09931506849315068 0.0015164644714038128
2 67 4 123	0.05232558139534884 0.0003249566724436742
2 67 6 71	7.653695952691411e-05 0.01169844020797227
2 67 10 75	0.10714285714285714 0.00010831889081455805
2 67 21 77	6.060177563202602e-05 0.00010831889081455805
2 67 21 85	0.0005249548150348147 0.07528162911611785
2 67 21 105	0.00031521814080400325 0.0008665511265164644
2 67 21 122	0.02355282799800962 0.0008665511265164644
2 67 22 71	0.026923076923076925 0.00010831889081455805
2 67 30 85	0.0007926023778071334 0.0003249566724436742
2 67 38 100	0.0020082154267457783 0.0014081455805892548
2 67 49 114	0.00046909392703785226 0.0005415944540727903
2 67 55	0.06187624750499002 0.0012998266897746968
2 67 55 23	0.31756756756756754 0.002274696707105719
2 67 55 50	0.32786885245901637 0.0005415944540727903
2 67 55 115	0.32786885245901637 0.0005415944540727903
2 67 61 77	0.0032246062259704824 0.014189774696707106
2 67 61 85	0.0004057541028208339 0.04646880415944541
2 67 61 104	0.00024410556847879154 0.009857019064124783
2 67 61 105	0.0012878756754536 0.03823656845753899
2 67 61 118	1.682604672032306e-05 0.0002166377816291161
2 67 61 122	0.00034062582253394644 0.0007582322357019064
2 69 2	0.26798451192174444 0.09467071057192375
2 69 2 8	0.18025751072961374 0.002491334488734835
2 69 2 23	0.13705583756345177 0.001949740034662045
2 69 2 50	0.09698996655518395 0.0014081455805892548
2 69 2 58	0.06756756756756757 0.0012998266897746968
2 69 2 73	0.07344632768361582 0.0010831889081455806
2 69 2 88	0.10243055555555555 0.002058058925476603
2 69 2 115	0.0911854103343465 0.0015164644714038128
2 69 2 123	0.1907514450867052 0.0011915077989601386
2 69 4	0.9327354260089686 0.03617850953206239
2 69 4 8	0.08108108108108109 0.00010831889081455805
2 69 4 23	0.21333333333333335 0.0006499133448873484
2 69 4 50	0.17307692307692307 0.0003249566724436742
2 69 4 58	0.2909090909090909 0.0008665511265164644
2 69 4 73	0.13043478260869565 0.0003249566724436742
2 69 4 88	0.10223642172523961 0.0006499133448873484
2 69 4 115	0.15714285714285714 0.0004332755632582322
2 69 6 71	0.00018694814346112917 0.001841421143847487
2 69 21 85	0.0009623521213227364 0.011265164644714038
2 69 22 71	0.05263157894736842 0.00010831889081455805
2 69 55	0.9285714285714286 0.0012998266897746968
2 69 55 50	0.5 0.0002166377816291161
2 69 61 77	0.0002942907592701589 0.0002166377816291161
2 69 61 85	0.0007881744096127535 0.0034662045060658577
2 69 61 104	0.000544422264278122 0.0015164644714038128
2 69 61 105	0.0005258880336568341 0.0017331022530329288
2 73	0.06976744186046512 0.002274696707105719
2 73 1 66	0.003279820472984637 0.0012998266897746968
2 73 6 71	0.0010784694361761788 0.001949740034662045
2 73 8	0.7129798903107861 0.033578856152513
2 73 8 8	0.22068095838587642 0.003791161178509532
2 73 8 23	0.09302325581395349 0.0004332755632582322
2 73 8 73	0.22680705748434832 0.005415944540727903
2 73 8 88	0.07692307692307693 0.0003249566724436742
2 73 8 115	0.014492753623188406 0.00010831889081455805
2 73 8 123	0.296875 0.0006499133448873484
2 73 10 58	0.5 0.0002166377816291161
2 73 10 75	0.0020807324178110697 0.0005415944540727903
2 73 12 105	0.0010337698139214334 0.0003249566724436742
2 73 16 81	0.006870567375886525 0.0025996533795493936
2 73 20 85	0.0011695247220617454 0.008665511265164644
2 73 24 89	0.0008529188779378317 0.0009748700173310225
2 73 35 100	0.0009956485145855344 0.009748700173310225
2 73 36 101	0.0016933497536945814 0.001841421143847487
2 73 39 104	0.0057361376673040155 0.0002166377816291161
2 73 40 77	0.005073280721533258 0.0005415944540727903
2 73 40 104	0.0004186202277294039 0.0005415944540727903
2 73 40 105	0.00429745889387145 0.004874350086655112
2 73 41 106	0.000873871249635887 0.0003249566724436742
2 73 43 81	0.004830917874396135 0.00010831889081455805
2 73 43 108	0.026595744680851064 0.0005415944540727903
2 73 45 110	0.000484027105517909 0.0004332755632582322
2 73 46 111	0.0009710347271742532 0.1043110918544194
2 73 51 116	0.0008205128205128205 0.0007582322357019064
2 73 53 105	0.028169014084507043 0.0002166377816291161
2 73 57 122	0.14102564102564102 0.0010831889081455806
2 73 58	0.23529411764705882 0.0004332755632582322
2 73 63 128	0.006263048016701462 0.0006499133448873484
2 73 67 2	0.07013396375098503 0.02296360485268631
2 73 67 4	0.17338709677419356 0.002166377816291161
2 73 69 2	0.2237442922374429 0.00389948006932409
2 73 69 4	0.1 0.00010831889081455805
2 73 73	0.6913875598086124 0.02512998266897747
2 73 73 8	0.1918194640338505 0.003791161178509532
2 73 73 23	0.09302325581395349 0.0004332755632582322
2 73 73 73	0.17578409919766594 0.0030329289428076256
2 73 73 88	0.11538461538461539 0.0003249566724436742
2 73 73 123	0.3274336283185841 0.0004332755632582322
2 73 123	0.20238095238095238 0.0006499133448873484
2 73 123 58	0.45041322314049587 0.006174176776429809
2 79 6 71	0.008741258741258742 0.0005415944540727903
2 79 14	0.9130434782608695 0.001841421143847487
2 79 28 77	0.01652892561983471 0.0002166377816291161
2 79 32 75	0.0055248618784530384 0.00010831889081455805
2 79 52 77	0.06666666666666667 0.0002166377816291161
2 79 75	0.09523809523809523 0.0002166377816291161
2 79 81	0.012987012987012988 0.00010831889081455805
2 79 81 23	0.5 0.0007582322357019064
2 79 81 88	0.5 0.0007582322357019064
2 79 108	0.058823529411764705 0.0002166377816291161
2 88	0.046134663341645885 0.004007798960138648
2 88 1 66	0.002151529122483479 0.0030329289428076256
2 88 6 71	0.000900380930393628 0.004007798960138648
2 88 8 8	0.08163265306122448 0.0004332755632582322
2 88 8 73	0.10144927536231885 0.0004332755632582322
2 88 10 75	0.0004608294930875576 0.0003249566724436742
2 88 12 77	0.004225352112676056 0.0003249566724436742
2 88 12 105	0.0006800408024481469 0.0002166377816291161
2 88 16 14	0.6363636363636364 0.0007582322357019064
2 88 16 81	0.005082666355085587 0.008123916811091855
2 88 20 85	0.0008911743014012948 0.015489601386481802
2 88 22 116	0.0008613264427217916 0.00010831889081455805
2 88 23	0.8960893854748604 0.08004766031195841
2 88 23 23	0.045283018867924525 0.003682842287694974
2 88 23 33	0.3333333333333333 0.00010831889081455805
2 88 23 50	0.03314917127071823 0.0006499133448873484
2 88 23 88	0.03864278982092366 0.004007798960138648
2 88 23 115	0.02702702702702703 0.0006499133448873484
2 88 24 89	0.0014695509052433577 0.005090987868284229
2 88 35 100	0.0002880897138437742 0.014623050259965338
2 88 36 101	0.0005622436830268554 0.001841421143847487
2 88 39 77	0.0021253985122210413 0.0002166377816291161
2 88 39 104	0.0014764506127270044 0.0010831889081455806
2 88 39 105	0.0009099181073703367 0.0006499133448873484
2 88 40 77	0.0012033694344163659 0.0003249566724436742
2 88 40 104	0.0006353240152477764 0.0009748700173310225
2 88 40 105	0.001859244271887133 0.003682842287694974
2 88 41 106	0.0001305909239307868 0.0002166377816291161
2 88 43 81	0.0012787723785166241 0.00010831889081455805
2 88 43 108	0.006437768240343348 0.0003249566724436742
2 88 45 110	0.0014776505356483192 0.0016247833622183708
2 88 46 111	0.0010165023365730189 0.24035961871750433
2 88 49 114	0.0009267840593141798 0.0003249566724436742
2 88 50	0.28921568627450983 0.006390814558058925
2 88 50 88	0.03225806451612903 0.0003249566724436742
2 88 50 115	0.029197080291970802 0.0006499133448873484
2 88 51 116	0.002482686528158892 0.003682842287694974
2 88 58 123	0.3235294117647059 0.0027079722703639516
2 88 62 127	0.01047486033519553 0.0014081455805892548
2 88 67 2	0.058154129361559705 0.03487868284228769
2 88 67 4	0.09882747068676717 0.0012998266897746968
2 88 69 2	0.20965971459934138 0.01061525129982669
2 88 69 4	0.1245136186770428 0.0006499133448873484
2 88 73 8	0.08163265306122448 0.0004332755632582322
2 88 79 81	0.09090909090909091 0.0004332755632582322
2 88 88	0.8727544910179641 0.058383882149046794
2 88 88 23	0.045283018867924525 0.003682842287694974
2 88 88 33	0.3333333333333333 0.00010831889081455805
2 88 88 50	0.033707865168539325 0.0006499133448873484
2 88 88 88	0.04621309370988447 0.003682842287694974
2 88 88 115	0.03488372093023256 0.0006499133448873484
2 88 115	0.3055555555555556 0.00444107452339688
2 88 115 50	0.028037383177570093 0.0005415944540727903
2 88 115 88	0.04054054054054054 0.0003249566724436742
2 88 120 2	0.25824175824175827 0.004007798960138648
2 96 31	1.0 0.0004332755632582322
2 96 55	1.0 0.00010831889081455805
2 98	1.0 0.00010831889081455805
2 98 6 71	0.008438818565400843 0.00010831889081455805
2 98 10 75	0.011764705882352941 0.00010831889081455805
2 98 23 23	1.0 0.00010831889081455805
2 98 23 88	1.0 0.00010831889081455805
2 98 33	1.0 0.00010831889081455805
2 98 33 98	1.0 0.00010831889081455805
2 98 41 106	0.003778337531486146 0.00010831889081455805
2 98 46 111	0.0006143260842855387 0.00010831889081455805
2 98 51 116	0.002583979328165375 0.00010831889081455805
2 98 58 123	1.0 0.00010831889081455805
2 98 67 2	0.21052631578947367 0.0002166377816291161
2 98 88 23	1.0 0.00010831889081455805
2 98 88 88	1.0 0.00010831889081455805
2 108 46 111	0.00021961128802020424 0.00010831889081455805
2 109	0.008064516129032258 0.00010831889081455805
2 109 1 66	0.0033798056611744824 0.0015164644714038128
2 109 6 71	0.002328730029786082 0.001841421143847487
2 109 10 75	0.006610576923076923 0.0017331022530329288
2 109 20 85	4.84050534875841e-05 0.0002166377816291161
2 109 22 116	0.00516795865633075 0.0002166377816291161
2 109 36 101	0.0012307692307692308 0.0002166377816291161
2 109 37 102	0.009584664536741214 0.0004332755632582322
2 109 37 111	0.0014686983660730677 0.0008665511265164644
2 109 40 104	0.0012787723785166241 0.00010831889081455805
2 109 40 105	0.0033624747814391394 0.0005415944540727903
2 109 40 122	0.06666666666666667 0.00010831889081455805
2 109 41 106	0.003301627230563635 0.0016247833622183708
2 109 41 111	0.5 0.00010831889081455805
2 109 44	0.32124352331606215 0.011048526863084922
2 109 44 50	0.012345679012345678 0.00010831889081455805
2 109 44 109	0.014388489208633094 0.0006499133448873484
2 109 44 110	0.75 0.0003249566724436742
2 109 44 115	0.013333333333333334 0.00010831889081455805
2 109 45 110	0.0014674342476577492 0.0003249566724436742
2 109 46 106	0.0034129692832764505 0.00010831889081455805
2 109 46 111	0.0009302800090953027 0.04246100519930676
2 109 51 116	0.0018696581196581197 0.0007582322357019064
2 109 57 122	0.0009442870632672333 0.00010831889081455805
2 109 67 2	0.024665981500513873 0.002058058925476603
2 109 69 2	0.007142857142857143 0.00010831889081455805
2 110	0.5555555555555556 0.0005415944540727903
2 110 6 71	0.00631578947368421 0.0006499133448873484
2 110 10 75	0.018518518518518517 0.0006499133448873484
2 110 33 98	1.0 0.00010831889081455805
2 110 36 101	0.010869565217391304 0.00010831889081455805
2 110 39 104	0.046511627906976744 0.0002166377816291161
2 110 41 106	0.0039603960396039604 0.0012998266897746968
2 110 45	1.0 0.0005415944540727903
2 110 45 110	0.42105263157894735 0.0005415944540727903
2 110 46 111	0.0007308088114662411 0.0017331022530329288
2 110 67 2	0.5483870967741935 0.002491334488734835
2 115	0.03488372093023256 0.002274696707105719
2 115 1 66	0.001189767995240928 0.0009748700173310225
2 115 6 71	0.0004938620008466206 0.0007582322357019064
2 115 8 8	0.009259259259259259 0.00010831889081455805
2 115 8 73	0.009174311926605505 0.00010831889081455805
2 115 10 75	0.0011090573012939 0.0003249566724436742
2 115 16 81	0.002593286269989915 0.001949740034662045
2 115 20 85	0.0005359380425429128 0.01115684575389948
2 115 23	0.2796208530805687 0.006390814558058925
2 115 23 23	0.02843601895734597 0.0006499133448873484
2 115 23 88	0.029914529914529916 0.0007582322357019064
2 115 23 115	0.034722222222222224 0.0005415944540727903
2 115 24 89	0.0009078241776801925 0.004332755632582322
2 115 35 100	0.00036463724475392867 0.006282495667244367
2 115 36 101	0.0005061867266591676 0.0009748700173310225
2 115 37 102	0.0008254230293025176 0.0002166377816291161
2 115 39 104	0.0011839924224484964 0.0005415944540727903
2 115 40 105	0.001265453129562932 0.0014081455805892548
2 115 41 106	0.0004261363636363636 0.0002166377816291161
2 115 45 110	0.0006136475208640157 0.0009748700173310225
2 115 46 111	0.000930703733826876 0.1846837088388215
2 115 49 114	0.006024096385542169 0.0002166377816291161
2 115 50	0.6338912133891214 0.05545927209705372
2 115 50 8	0.007936507936507936 0.00010831889081455805
2 115 50 23	0.03007518796992481 0.0005415944540727903
2 115 50 50	0.04728132387706856 0.0017331022530329288
2 115 50 88	0.03146853146853147 0.0006499133448873484
2 115 50 115	0.043343653250773995 0.002383015597920277
2 115 51 116	0.0006437373551590951 0.0015164644714038128
2 115 67 2	0.03333333333333333 0.02567157712305026
2 115 67 4	0.028846153846153848 0.0009748700173310225
2 115 67 55	0.19047619047619047 0.0004332755632582322
2 115 69 2	0.07011070110701106 0.004116117850953206
2 115 69 55	0.2222222222222222 0.0002166377816291161
2 115 73 8	0.009259259259259259 0.00010831889081455805
2 115 73 73	0.009259259259259259 0.00010831889081455805
2 115 88	0.291005291005291 0.005957538994800693
2 115 88 23	0.02843601895734597 0.0006499133448873484
2 115 88 88	0.02843601895734597 0.0006499133448873484
2 115 88 115	0.03597122302158273 0.0005415944540727903
2 115 115	0.6503267973856209 0.036395147313691506
2 115 115 23	0.028409090909090908 0.0003249566724436742
2 115 115 50	0.047058823529411764 0.0017331022530329288
2 115 115 88	0.03546099290780142 0.0003249566724436742
2 115 115 115	0.04826732673267327 0.0016247833622183708
2 115 120 2	0.20202020202020202 0.002166377816291161
2 120 2	0.2627118644067797 0.0033578856152512997
2 120 2 50	0.47058823529411764 0.0008665511265164644
2 120 2 88	0.15625 0.0004332755632582322
2 120 2 115	0.3333333333333333 0.0008665511265164644
2 120 4	0.9285714285714286 0.0012998266897746968
2 120 6 71	0.00020395676116663266 0.00010831889081455805
2 120 21 85	0.0010899182561307902 0.0004332755632582322
2 120 31	1.0 0.00010831889081455805
2 120 40 77	0.028846153846153848 0.0003249566724436742
2 120 40 105	0.0189873417721519 0.0012998266897746968
2 120 55	1.0 0.005740901213171577
2 120 55 23	0.125 0.00010831889081455805
2 121 56	0.6 0.0003249566724436742
2 123	0.07731958762886598 0.0014081455805892548
2 123 1 66	0.0025385666861941028 0.0011915077989601386
2 123 6 71	0.0009083830781209447 0.0014081455805892548
2 123 8	0.26666666666666666 0.0004332755632582322
2 123 16 81	0.00431203449627597 0.0009748700173310225
2 123 20 85	0.0009251245933928198 0.0032495667244367417
2 123 20 105	0.004310344827586207 0.00010831889081455805
2 123 23 58	0.39603960396039606 0.002166377816291161
2 123 24 89	0.0008731278124790114 0.002383015597920277
2 123 35 100	0.0008306297738640536 0.009423743500866551
2 123 36 101	0.00036691861745064946 0.0005415944540727903
2 123 37 102	0.0017301038062283738 0.0002166377816291161
2 123 39 104	0.0014540922309929372 0.0007582322357019064
2 123 39 105	0.002186987424822307 0.0008665511265164644
2 123 40 77	0.0018083182640144665 0.0002166377816291161
2 123 40 105	0.0017044071098125152 0.0015164644714038128
2 123 41 106	0.001317812431363936 0.0004332755632582322
2 123 45 110	0.0059263076526668386 0.0011915077989601386
2 123 46 111	0.0009168847741053554 0.05361785095320624
2 123 49 114	0.0006684491978609625 0.00010831889081455805
2 123 50 115	0.14285714285714285 0.00010831889081455805
2 123 51 116	0.0009665726943213854 0.0011915077989601386
2 123 58	0.6559485530546624 0.01841421143847487
2 123 58 8	0.41114982578397213 0.006174176776429809
2 123 58 50	0.02040816326530612 0.00010831889081455805
2 123 58 73	0.46551724137931033 0.00498266897746967
2 123 58 115	0.019230769230769232 0.00010831889081455805
2 123 58 123	0.0812807881773399 0.0014081455805892548
2 123 67 2	0.12028985507246377 0.016681109185441943
2 123 67 4	0.10638297872340426 0.0011915077989601386
2 123 69 2	0.17156286721504113 0.00888214904679376
2 123 69 4	0.14953271028037382 0.0006499133448873484
2 123 73	0.3333333333333333 0.0002166377816291161
2 123 88 58	0.39603960396039606 0.002166377816291161
2 123 109 44	0.022727272727272728 0.00010831889081455805
2 123 115 50	0.2 0.00010831889081455805
2 123 115 115	0.2 0.00010831889081455805
4	0.21951219512195122 0.012673310225303294
4 1 66	0.005389221556886228 0.001949740034662045
4 1 66 8	0.012738853503184714 0.0002166377816291161
4 1 66 44	0.005813953488372093 0.0002166377816291161
4 1 66 58	0.034482758620689655 0.0003249566724436742
4 6 71	0.0030126740078952837 0.002166377816291161
4 6 71 2	0.012283766270355554 0.009423743500866551
4 6 71 4	0.017875920084121977 0.0005415944540727903
4 6 71 23	0.0049261083743842365 0.00010831889081455805
4 6 71 44	0.005434782608695652 0.00010831889081455805
4 6 71 55	0.0625 0.00010831889081455805
4 6 71 88	0.005434782608695652 0.00010831889081455805
4 6 71 109	0.043478260869565216 0.00010831889081455805
4 6 87	0.022988505747126436 0.0004332755632582322
4 6 87 2	0.06896551724137931 0.0014081455805892548
4 6 87 4	0.03333333333333333 0.00010831889081455805
4 8	0.15384615384615385 0.0002166377816291161
4 8 8	0.5 0.0005415944540727903
4 8 37 111	0.018518518518518517 0.00010831889081455805
4 8 46 111	0.0008219906679882988 0.0034662045060658577
4 8 67 2	0.17073170731707318 0.004224436741767764
4 8 67 4	0.26666666666666666 0.0002166377816291161
4 8 73	0.5384615384615384 0.0007582322357019064
4 8 73 58	0.6 0.0003249566724436742
4 10 75	0.022988505747126436 0.0002166377816291161
4 12 15 100	0.0006527415143603133 0.0003249566724436742
4 12 30 85	0.000605938194304181 0.0003249566724436742
4 12 52 85	0.0007701193685021178 0.0002166377816291161
4 12 77	0.031630170316301706 0.0011915077989601386
4 12 77 23	0.02564102564102564 0.00010831889081455805
4 12 77 88	0.02564102564102564 0.00010831889081455805
4 12 93 81	0.021739130434782608 0.0002166377816291161
4 12 99 85	0.00035075412136092597 0.0003249566724436742
4 12 104 58	0.03773584905660377 0.0002166377816291161
4 12 105	0.000887705281846427 0.0002166377816291161
4 12 105 50	0.024390243902439025 0.00010831889081455805
4 12 105 73	0.009009009009009009 0.00010831889081455805
4 12 117 81	0.004597701149425287 0.0002166377816291161
4 12 121 56	0.07142857142857142 0.00010831889081455805
4 12 126 2	0.010730710270822688 0.001949740034662045
4 16 30 85	0.001198889449772842 0.002058058925476603
4 16 33 81	0.0005175983436853002 0.00010831889081455805
4 16 56 77	0.02631578947368421 0.00010831889081455805
4 16 56 105	0.001937984496124031 0.00010831889081455805
4 16 81	0.008056982718355908 0.005740901213171577
4 16 81 8	0.010043041606886656 0.0004332755632582322
4 16 81 23	0.007211538461538462 0.0003249566724436742
4 16 81 50	0.029069767441860465 0.0005415944540727903
4 16 81 58	0.0392156862745098 0.0003249566724436742
4 16 81 88	0.0029154518950437317 0.00010831889081455805
4 16 81 115	0.03184713375796178 0.0005415944540727903
4 16 108	0.0017113519680547634 0.0003249566724436742
4 20 1 66	0.0004610419548178884 0.00010831889081455805
4 20 15 100	0.0007352941176470588 0.006607452339688041
4 20 18 85	8.42500848883431e-05 0.005415944540727903
4 20 27 85	0.0001161279372551822 0.002491334488734835
4 20 34 104	0.0005457113507960965 0.0010831889081455806
4 20 34 105	0.0006551046443471365 0.0016247833622183708
4 20 83 85	8.393315868453849e-05 0.005415944540727903
4 20 85	0.0009570797937455949 0.012023396880415944
4 20 85 23	0.011456023651145602 0.0031412478336221837
4 20 85 73	0.0029533372711163615 0.0010831889081455806
4 20 85 88	0.00944558521560575 0.002274696707105719
4 20 85 123	0.003423354887790034 0.0009748700173310225
4 20 86 2	0.013198834048406643 0.03076256499133449
4 20 86 4	0.015542146644724813 0.0034662045060658577
4 20 92 85	0.0001154570322213933 0.002491334488734835
4 20 95 2	0.05 0.00010831889081455805
4 20 95 104	0.0005387931034482759 0.0012998266897746968
4 20 95 105	0.0005232080125569923 0.0015164644714038128
4 20 126 2	0.010275007555152614 0.009315424610051993
4 20 126 4	0.017811704834605598 0.0010831889081455806
4 22 71	0.2 0.0003249566724436742
4 22 87	0.02564102564102564 0.0005415944540727903
4 22 116	0.002583979328165375 0.00010831889081455805
4 23	0.25 0.0015164644714038128
4 23 6 71	0.001049317943336831 0.00010831889081455805
4 23 16 14	1.0 0.0002166377816291161
4 23 20 85	0.0023320895522388058 0.002166377816291161
4 23 22 116	0.002583979328165375 0.0002166377816291161
4 23 23	0.43137254901960786 0.001949740034662045
4 23 23 23	0.13114754098360656 0.0007582322357019064
4 23 23 88	0.12307692307692308 0.0007582322357019064
4 23 35 100	0.0004849156593121125 0.0030329289428076256
4 23 36 101	0.0013717421124828531 0.0002166377816291161
4 23 39 77	0.003968253968253968 0.00010831889081455805
4 23 40 77	0.003401360544217687 0.00010831889081455805
4 23 40 105	0.007158590308370044 0.0014081455805892548
4 23 46 102	0.01834862385321101 0.0002166377816291161
4 23 46 111	0.0005865575341300367 0.008015597920277296
