1	1.0 1.0
20 85 40 30	0.0008667172251714683 0.0010869565217391304
20 85 40 56	0.04591265397536394 0.022282608695652174
20 85 43 21	0.011095456146530468 0.0005434782608695652
20 85 43 30	0.009864712514092447 0.0005434782608695652
20 85 44 1	0.2150101419878296 0.07010869565217391
20 85 45 30	0.00368425900340794 0.0005434782608695652
20 85 50 1	0.5427350427350427 0.04891304347826087
20 85 57 1	0.5 0.004347826086956522
20 85 58 1	0.8717948717948718 0.029347826086956522
20 85 67 21	0.005974588431735761 0.0005434782608695652
20 85 73 1	0.744168547780286 0.08206521739130435
20 85 73 20	0.007307270734380708 0.0005434782608695652
20 85 88 1	0.610126582278481 0.08532608695652173
20 85 88 20	0.007022953066118534 0.0005434782608695652
20 85 109 1	0.2600646488392595 0.06521739130434782
20 85 115 1	0.5427350427350427 0.04891304347826087
20 85 123 1	0.5237315875613748 0.06467391304347826
20 86 2 1	0.295872641509434 0.07065217391304347
20 86 2 20	0.005025235421355066 0.0010869565217391304
20 86 4 1	0.5566801619433198 0.06086956521739131
20 86 14 1	0.8260869565217391 0.010326086956521738
20 86 21	0.006080178977375239 0.0005434782608695652
20 86 21 1	0.21819251127229955 0.058695652173913045
20 86 21 56	0.11670020120724346 0.02391304347826087
20 86 30 1	0.3187702265372168 0.0641304347826087
20 86 30 56	0.8636363636363636 0.03097826086956522
20 86 31 1	0.625 0.002717391304347826
20 86 61 1	0.11889596602972399 0.01956521739130435
20 86 108 1	0.798728813559322 0.04782608695652174
20 92 1	0.18181818181818182 0.03695652173913044
20 92 18	0.00027953901475203616 0.0010869565217391304
20 92 18 1	0.03789419413971873 0.13206521739130433
20 92 18 56	0.014686712435908578 0.035326086956521736
20 92 18 83	7.44318991997965e-05 0.0010869565217391304
20 92 27	0.001112797167425392 0.0010869565217391304
20 92 27 1	0.2552567237163814 0.075
20 92 27 56	0.09149130832570906 0.03206521739130435
20 92 45 110	0.0001365986374050404 0.0010869565217391304
20 92 77 1	0.02054794520547945 0.003260869565217391
20 92 83	0.00027772167238941626 0.0010869565217391304
20 92 83 1	0.03797978634570532 0.13206521739130433
20 92 83 18	9.194828842450388e-05 0.0010869565217391304
20 92 83 56	0.014372822299651568 0.035326086956521736
20 92 85 1	0.02914412981228126 0.07173913043478261
20 92 85 51	0.002641597389480227 0.0005434782608695652
20 92 92 1	0.253099173553719 0.075
20 92 92 56	0.10976948408342481 0.03206521739130435
20 92 95 1	0.010993843447669306 0.005434782608695652
20 93 85 1	0.8 0.0005434782608695652
20 95 0 1	0.8095238095238095 0.00923913043478261
20 95 1	0.12254901960784313 0.005434782608695652
20 95 14 1	0.7480314960629921 0.051630434782608696
20 95 15 80	1.738016592844412e-06 0.0005434782608695652
20 95 21 1	0.30303030303030304 0.05489130434782609
20 95 21 56	0.8913043478260869 0.022282608695652174
20 95 27 30	0.0010355416954317138 0.0010869565217391304
20 95 30	0.003139251246155478 0.0010869565217391304
20 95 30 1	0.3662023460410557 0.09891304347826087
20 95 30 56	0.0500801866161248 0.03967391304347826
20 95 30 92	0.0006359824317906541 0.0010869565217391304
20 95 52 1	0.39714285714285713 0.035869565217391305
20 95 52 56	0.5737704918032787 0.01358695652173913
20 95 56 1	0.5353535353535354 0.042934782608695654
20 95 77 1	0.5245033112582781 0.10380434782608695
20 95 81 1	0.5789473684210527 0.07771739130434782
20 95 85 1	0.1980440097799511 0.04076086956521739
20 95 98 1	1.0 0.0016304347826086956
20 95 99 1	0.5015873015873016 0.07717391304347826
20 95 99 56	0.6859504132231405 0.0391304347826087
20 95 104 1	0.602510460251046 0.1592391304347826
20 95 104 20	0.0014207690604472656 0.0010869565217391304
20 95 105 1	0.6068209500609013 0.1934782608695652
20 95 105 20	0.0028998045435611524 0.01358695652173913
20 95 105 51	0.0006385696040868455 0.0005434782608695652
20 95 108 1	0.7221238938053097 0.05489130434782609
20 95 110 1	0.2793398533007335 0.07554347826086956
20 95 110 20	0.004908577739599951 0.0005434782608695652
20 95 116 1	0.8867924528301887 0.035326086956521736
20 95 118 1	0.8260869565217391 0.010326086956521738
20 95 122 1	0.1048951048951049 0.008695652173913044
20 95 128 1	1.0 0.002717391304347826
20 98 30	0.01098901098901099 0.0005434782608695652
20 98 85 1	0.5 0.0010869565217391304
20 102 37 1	0.9761904761904762 0.022282608695652174
20 102 37 56	0.9761904761904762 0.022282608695652174
20 104 1	0.8095238095238095 0.00923913043478261
20 104 20 1	0.3625 0.01576086956521739
20 104 39 1	0.3490566037735849 0.021739130434782608
20 104 39 56	0.03614457831325301 0.0016304347826086956
20 105 1	0.4 0.006521739130434782
20 105 20	0.0085515766969535 0.0010869565217391304
20 105 20 1	0.4190871369294606 0.05271739130434783
20 105 20 56	0.33649289099526064 0.034239130434782605
20 105 40 1	0.5297845373891001 0.04184782608695652
20 105 40 56	0.6879194630872483 0.022282608695652174
20 105 58 1	0.18181818181818182 0.003260869565217391
20 117 30 1	0.4854368932038835 0.034782608695652174
20 117 30 56	0.75 0.010326086956521738
20 117 52 1	0.4946236559139785 0.03206521739130435
20 117 77 1	0.49700598802395207 0.025
20 117 85 1	0.8333333333333334 0.014130434782608696
20 117 99 1	0.4959349593495935 0.03206521739130435
20 117 99 56	0.75 0.010326086956521738
20 117 104 1	0.5512341062079282 0.043478260869565216
20 117 105 1	0.6028776978417266 0.04456521739130435
20 117 118 1	0.8260869565217391 0.010326086956521738
20 121 18 1	0.13333333333333333 0.002717391304347826
20 121 18 56	0.25 0.002717391304347826
20 121 83 1	0.13333333333333333 0.002717391304347826
20 121 83 56	0.25 0.002717391304347826
20 122 57 1	0.632258064516129 0.042391304347826085
20 122 57 56	0.82 0.022282608695652174
20 126 2 1	0.1994851994851995 0.0766304347826087
20 126 4 1	1.0 0.01141304347826087
20 126 21 1	0.1431924882629108 0.021195652173913043
20 126 61	0.004612546125461255 0.0005434782608695652
20 126 61 1	0.3854415274463007 0.0483695652173913
20 126 61 56	0.2857142857142857 0.02391304347826087
22 87 1	0.28735632183908044 0.025
22 87 44 1	0.17857142857142858 0.008152173913043478
22 87 50 1	0.3333333333333333 0.002717391304347826
22 87 109 1	0.11987381703470032 0.007065217391304348
22 87 115 1	0.3333333333333333 0.002717391304347826
22 116 1	0.068359375 0.0038043478260869567
22 116 20 1	0.04588607594936709 0.0016304347826086956
22 116 44 1	0.11724137931034483 0.002717391304347826
22 116 109 1	0.10179640718562874 0.004347826086956522
23 1	0.8695652173913043 0.010869565217391304
23 1 66 1	0.8945492662473794 0.01141304347826087
23 6 71 1	0.8284313725490197 0.004891304347826087
23 10 14 1	1.0 0.0010869565217391304
23 10 75 1	0.7928571428571428 0.0038043478260869567
23 12 77 1	0.18181818181818182 0.002173913043478261
23 12 104 1	0.1523809523809524 0.0010869565217391304
23 12 105 1	0.2543859649122807 0.0016304347826086956
23 16 81 1	0.3522727272727273 0.005434782608695652
23 20 18 1	0.04081632653061224 0.005434782608695652
23 20 18 56	0.01694915254237288 0.0010869565217391304
23 20 27 1	0.4444444444444444 0.002173913043478261
23 20 83 1	0.04081632653061224 0.005434782608695652
23 20 85 1	0.6123234916559692 0.00923913043478261
23 22 87 1	0.2727272727272727 0.0010869565217391304
23 23 1	1.0 0.03369565217391304
23 23 23 1	0.8695652173913043 0.010869565217391304
23 23 88 1	0.8695652173913043 0.010869565217391304
23 24 89 1	0.1986754966887417 0.005434782608695652
23 35 100 1	0.20916905444126074 0.011956521739130435
23 36 101 1	0.05737704918032787 0.004347826086956522
23 39 77 1	0.6428571428571429 0.0016304347826086956
23 39 104 1	0.796875 0.004891304347826087
23 39 105 1	0.7727272727272727 0.004347826086956522
23 40 1	0.16666666666666666 0.0005434782608695652
23 40 77 1	0.6481481481481481 0.004891304347826087
23 40 104 1	0.6046511627906976 0.004347826086956522
23 40 105 1	0.8011363636363636 0.006521739130434782
23 41 106 1	0.6490566037735849 0.0016304347826086956
23 43 81 1	0.14 0.002717391304347826
23 43 108 1	0.21052631578947367 0.003260869565217391
23 44 109 1	0.4 0.0010869565217391304
23 45 110 1	0.12200956937799043 0.004891304347826087
23 46 111 1	0.2643393806120579 0.030434782608695653
23 51 14 1	0.3333333333333333 0.0005434782608695652
23 51 87 1	0.030303030303030304 0.0005434782608695652
23 51 116 1	0.16297786720321933 0.007065217391304348
23 57 104 1	1.0 0.0005434782608695652
23 57 122 1	0.92 0.002717391304347826
23 58 123 1	1.0 0.0038043478260869567
23 67 2 1	0.4117647058823529 0.007608695652173913
23 79 75 1	1.0 0.0005434782608695652
23 88 1	1.0 0.0375
23 88 20 56	0.375 0.0016304347826086956
23 88 23 1	0.8695652173913043 0.010869565217391304
23 88 88 1	0.8695652173913043 0.010869565217391304
23 109 44 1	0.375 0.0016304347826086956
23 115 1	1.0 0.0005434782608695652
23 123 75 1	1.0 0.0005434782608695652
24 89 1	0.28836975634262746 0.09402173913043478
24 89 1 1	0.25 0.006521739130434782
24 89 8 1	0.1796875 0.004891304347826087
24 89 12 1	0.25 0.006521739130434782
24 89 20	0.01668856767411301 0.0010869565217391304
24 89 20 1	0.23161620133700353 0.035869565217391305
24 89 20 56	0.21875 0.0038043478260869567
24 89 23 1	0.20819112627986347 0.020652173913043477
24 89 40 1	0.21428571428571427 0.009782608695652175
24 89 44 1	0.06976744186046512 0.010869565217391304
24 89 50 1	0.07738095238095238 0.007065217391304348
24 89 58 1	0.0898876404494382 0.004347826086956522
24 89 73 1	0.1796875 0.004891304347826087
24 89 88 1	0.20819112627986347 0.020652173913043477
24 89 109 1	0.14426229508196722 0.0125
24 89 115 1	0.11904761904761904 0.002717391304347826
24 89 123 1	0.053475935828877004 0.004347826086956522
24 110 1	1.0 0.0010869565217391304
26 91 1	1.0 0.0125
26 91 73 1	1.0 0.0005434782608695652
27 15 80 1	0.26666666666666666 0.002173913043478261
27 15 100 1	0.30526315789473685 0.003260869565217391
27 18 1	0.17114093959731544 0.01358695652173913
27 18 18 1	0.11644961879221968 0.01358695652173913
27 18 18 56	0.0022602382158266807 0.0016304347826086956
27 18 27 1	0.21631482929371906 0.010326086956521738
27 18 56	0.02631578947368421 0.0016304347826086956
27 18 83 1	0.11657733126534378 0.01358695652173913
27 18 85 1	0.0745153001635132 0.01141304347826087
27 18 92 1	0.2299566630552546 0.009782608695652175
27 27 1	0.712 0.01358695652173913
27 27 18 1	0.19760479041916168 0.01141304347826087
27 27 85 1	0.4444444444444444 0.00923913043478261
27 45 110 1	0.14406917931147006 0.01358695652173913
27 83 1	0.17114093959731544 0.01358695652173913
27 83 18 1	0.11304786175954136 0.01358695652173913
27 83 27 1	0.1875 0.010326086956521738
27 83 56	0.02631578947368421 0.0016304347826086956
27 83 83 1	0.11260226036211206 0.01358695652173913
27 83 83 56	0.0035572128110567232 0.0016304347826086956
27 83 85 1	0.07453271028037384 0.01141304347826087
27 83 92 1	0.21468926553672316 0.009782608695652175
27 85 1	0.27530364372469635 0.0010869565217391304
27 85 20 1	0.011049723756906077 0.005434782608695652
27 85 115 1	0.6 0.0005434782608695652
27 92 1	0.7461538461538462 0.015217391304347827
27 92 18 1	0.17685190025615558 0.01141304347826087
27 92 27 1	0.4375490966221524 0.010869565217391304
27 92 85 1	0.4563953488372093 0.00923913043478261
30 15 100 1	0.6181818181818182 0.0125
30 18 85 1	0.06591337099811675 0.01358695652173913
30 18 95 1	1.0 0.035869565217391305
30 27 85 1	0.06578947368421052 0.006521739130434782
30 27 95 1	1.0 0.035869565217391305
30 34 104 1	0.7333333333333333 0.005978260869565218
30 83 85 1	0.0718266253869969 0.01358695652173913
30 83 95 1	1.0 0.035869565217391305
30 85 1	0.7352941176470589 0.007065217391304348
30 85 40 1	1.0 0.035869565217391305
30 92 85 1	0.06578947368421052 0.006521739130434782
30 92 95 1	1.0 0.035869565217391305
30 95 1	1.0 0.035869565217391305
30 95 77 1	0.8 0.0005434782608695652
30 95 104 1	0.7777777777777778 0.006521739130434782
30 95 105 1	0.9333333333333333 0.0125
30 117 104 1	1.0 0.005978260869565218
33 6 71 1	0.2857142857142857 0.0010869565217391304
33 10 75 1	0.058823529411764705 0.0010869565217391304
33 15 80 1	1.0 0.0005434782608695652
33 15 100 1	0.5555555555555556 0.0005434782608695652
33 19 84 1	0.14285714285714285 0.0005434782608695652
33 27 18 1	0.05 0.0005434782608695652
33 27 83 1	0.05 0.0005434782608695652
33 30 85 1	1.0 0.0005434782608695652
33 53 105 1	1.0 0.0010869565217391304
33 92 83 1	0.05 0.0005434782608695652
33 93 30 1	1.0 0.0005434782608695652
33 98 1	1.0 0.007608695652173913
33 98 18 1	0.10773480662983426 0.004347826086956522
33 98 83 1	0.10773480662983426 0.004347826086956522
33 117 1	1.0 0.0005434782608695652
34 30 1	1.0 0.00923913043478261
34 30 56	0.6666666666666666 0.0010869565217391304
34 30 85 1	0.8272251308900523 0.005978260869565218
34 52 1	1.0 0.0038043478260869567
34 99 1	1.0 0.010869565217391304
34 99 85 1	0.8875 0.005978260869565218
34 99 104 1	1.0 0.0005434782608695652
34 104 1	0.8253968253968254 0.003260869565217391
34 104 20 1	0.9871043376318874 0.00923913043478261
34 105 1	0.8 0.0038043478260869567
34 105 20 1	0.9798775153105862 0.00923913043478261
35 80	1.3377747454883546e-05 0.0005434782608695652
35 80 1	0.4306569343065693 0.06358695652173912
35 80 14 1	0.5294117647058824 0.004891304347826087
35 80 18 1	0.04521722469703501 0.09945652173913043
35 80 18 56	0.005893137768465165 0.005434782608695652
35 80 27 1	0.19765494137353434 0.06684782608695652
35 80 30 1	0.3780487804878049 0.05489130434782609
35 80 30 18	5.736288245567583e-05 0.0010869565217391304
35 80 30 56	0.0009556250866998567 0.01684782608695652
35 80 52 1	0.40460526315789475 0.03315217391304348
35 80 56	0.0670995670995671 0.01684782608695652
35 80 56 1	0.4431818181818182 0.021195652173913043
35 80 77 1	0.49658314350797267 0.049456521739130434
35 80 83 1	0.04356836474046942 0.09945652173913043
35 80 83 56	0.005893137768465165 0.005434782608695652
35 80 85 1	0.3520891696966085 0.16141304347826088
35 80 85 20	0.0019995110807643998 0.017934782608695653
35 80 92 1	0.17553688141923435 0.06684782608695652
35 80 95 1	0.10303030303030303 0.002173913043478261
35 80 95 30	0.0002823172363495205 0.0010869565217391304
35 80 98 1	0.5555555555555556 0.002717391304347826
35 80 99 1	0.4117647058823529 0.034239130434782605
35 80 104 1	0.3486120077469335 0.11684782608695653
35 80 105 1	0.49461028192371476 0.09021739130434783
35 80 105 20	0.003343509230992877 0.017934782608695653
35 80 116 1	0.16789215686274508 0.007608695652173913
35 80 117 1	0.5555555555555556 0.002717391304347826
35 80 118 1	0.88 0.011956521739130435
35 80 122 1	0.05472636815920398 0.005978260869565218
35 100 1	0.37804801010739103 0.23858695652173914
35 100 1 1	0.30952380952380953 0.021195652173913043
35 100 8 1	0.4660553694233821 0.03695652173913044
35 100 12 1	0.10157068062827225 0.059782608695652176
35 100 20	0.001982643947551783 0.017934782608695653
35 100 20 1	0.2951302744270492 0.15271739130434783
35 100 20 18	1.3309999819202077e-05 0.0010869565217391304
35 100 20 27	0.000648517778659871 0.0010869565217391304
35 100 20 56	0.057991816178785016 0.051086956521739134
35 100 20 92	0.0004677770624500746 0.0010869565217391304
35 100 21 1	0.30952380952380953 0.021195652173913043
35 100 23 1	0.19373111782477342 0.12065217391304348
35 100 30 1	0.3102766798418972 0.021195652173913043
35 100 39 1	0.20786516853932585 0.04021739130434782
35 100 39 30	0.00046583112829369543 0.0010869565217391304
35 100 39 56	0.0007728553264690484 0.01684782608695652
35 100 40 1	0.08012950222581951 0.06630434782608696
35 100 40 30	0.0002565958445997468 0.0010869565217391304
35 100 40 56	0.0011370096645821489 0.01956521739130435
35 100 43 1	0.30952380952380953 0.021195652173913043
35 100 44 1	0.20696777747177086 0.09130434782608696
35 100 50 1	0.1511627906976744 0.025543478260869567
35 100 51	0.0009609185895174729 0.0005434782608695652
35 100 57 1	0.2147239263803681 0.0375
35 100 58 1	0.48175182481751827 0.035869565217391305
35 100 73 1	0.4660553694233821 0.03695652173913044
35 100 88 1	0.19373111782477342 0.12065217391304348
35 100 109 1	0.12151175565809712 0.0967391304347826
35 100 115 1	0.1511627906976744 0.025543478260869567
35 100 123 1	0.4011299435028249 0.041304347826086954
35 102 1	1.0 0.0038043478260869567
35 103 14 1	0.6190476190476191 0.021195652173913043
35 103 21 1	0.30952380952380953 0.021195652173913043
35 103 30 1	0.3138401559454191 0.02391304347826087
35 103 31 1	0.0072992700729927005 0.0005434782608695652
35 103 108 1	0.6888888888888889 0.01684782608695652
35 121 1	1.0 0.0010869565217391304
35 121 85 1	1.0 0.0010869565217391304
36 64 101 1	0.1864406779661017 0.0005434782608695652
36 101 1	0.23566586234631737 0.18043478260869567
36 101 8 1	0.138328530259366 0.004891304347826087
36 101 20 1	0.03224112581390464 0.042391304347826085
36 101 20 56	0.006519967400162999 0.004347826086956522
36 101 23 1	0.058091286307053944 0.007608695652173913
36 101 44 1	0.08264984227129338 0.041304347826086954
36 101 50 1	0.17142857142857143 0.003260869565217391
36 101 58 1	0.2982456140350877 0.00923913043478261
36 101 73 1	0.138328530259366 0.004891304347826087
36 101 88 1	0.058091286307053944 0.007608695652173913
36 101 109 1	0.07817385866166354 0.0391304347826087
36 101 115 1	0.17142857142857143 0.003260869565217391
36 127 1	0.13902439024390245 0.015217391304347827
36 127 20 1	0.06 0.004347826086956522
36 127 44 1	0.10344827586206896 0.003260869565217391
36 127 50 1	0.14285714285714285 0.0016304347826086956
36 127 55 1	0.2 0.0005434782608695652
36 127 73 1	0.23809523809523808 0.002717391304347826
36 127 109 1	0.07692307692307693 0.004347826086956522
36 129 101 1	0.18333333333333332 0.005978260869565218
37 71 1	0.5863874345549738 0.004347826086956522
37 71 20 1	0.029850746268656716 0.0010869565217391304
37 71 23 1	0.2 0.0010869565217391304
37 71 44 1	0.23529411764705882 0.002173913043478261
37 71 75 1	0.8876404494382022 0.0010869565217391304
37 71 88 1	0.2 0.0010869565217391304
37 80 77 1	1.0 0.0005434782608695652
37 80 85 1	0.96 0.0005434782608695652
37 80 104 1	1.0 0.0005434782608695652
37 80 105 1	0.8571428571428571 0.0005434782608695652
37 100 1	1.0 0.0005434782608695652
37 102 1	0.6164705882352941 0.06847826086956521
37 102 8 1	0.7052631578947368 0.01847826086956522
37 102 10 1	0.8571428571428571 0.016304347826086956
37 102 20 1	0.05865102639296188 0.007608695652173913
37 102 23 1	0.75 0.017934782608695653
37 102 44 1	0.37333333333333335 0.023369565217391305
37 102 73 1	0.7052631578947368 0.01847826086956522
37 102 88 1	0.75 0.017934782608695653
37 102 109 1	0.43902439024390244 0.020652173913043477
37 102 123 1	0.8490566037735849 0.016304347826086956
37 111 1	0.328101644245142 0.005434782608695652
37 111 8 1	0.29310344827586204 0.0016304347826086956
37 111 20 1	0.03853442830069488 0.002717391304347826
37 111 20 56	0.0012239902080783353 0.0005434782608695652
37 111 39 1	0.05263157894736842 0.0005434782608695652
37 111 40 1	0.0380952380952381 0.0005434782608695652
37 111 44 1	0.05389221556886228 0.0016304347826086956
37 111 50 1	0.12903225806451613 0.0010869565217391304
37 111 73 1	0.29310344827586204 0.0016304347826086956
37 111 115 1	0.11538461538461539 0.0005434782608695652
37 111 123 1	0.20454545454545456 0.002173913043478261
39 1	1.0 0.0005434782608695652
39 1 66 1	0.9787234042553191 0.0005434782608695652
39 15 80 1	0.32 0.008695652173913044
39 15 100 1	0.34209692746278114 0.027717391304347826
39 15 100 20	0.015200724097540199 0.005434782608695652
39 15 100 51	0.01192156862745098 0.0005434782608695652
39 15 102 1	1.0 0.003260869565217391
39 18 18 1	0.05215540001950741 0.0005434782608695652
39 18 27 1	0.05555555555555555 0.0005434782608695652
39 18 83 1	0.05222522827189719 0.0005434782608695652
39 18 85 1	0.03862660944206009 0.0005434782608695652
39 18 92 1	0.05555555555555555 0.0005434782608695652
39 27 30 56	0.015625 0.0005434782608695652
39 27 77 1	0.5714285714285714 0.004347826086956522
39 27 104 1	0.7096774193548387 0.013043478260869565
39 27 105 1	0.5647058823529412 0.006521739130434782
39 27 122 1	1.0 0.0005434782608695652
39 30	0.0018050541516245488 0.0005434782608695652
39 30 1	0.4827586206896552 0.030434782608695653
39 30 18 1	0.022865853658536585 0.022282608695652174
39 30 18 56	0.00423728813559322 0.0016304347826086956
39 30 56	0.7755102040816326 0.020652173913043477
39 30 83 1	0.022865853658536585 0.022282608695652174
39 30 83 56	0.00423728813559322 0.0016304347826086956
39 30 85 1	0.607711490504508 0.07445652173913044
39 30 85 20	0.009662805617869644 0.005434782608695652
39 30 95 1	0.12962962962962962 0.003260869565217391
39 30 104 1	1.0 0.0016304347826086956
39 30 105 1	0.7272727272727273 0.008695652173913044
39 30 122 1	1.0 0.0005434782608695652
39 34 30 1	1.0 0.0005434782608695652
39 34 104 1	1.0 0.0005434782608695652
39 45 110 1	0.05625 0.0005434782608695652
39 52	0.0028328611898017 0.0005434782608695652
39 52 1	0.3855421686746988 0.017391304347826087
39 52 18 1	0.010526315789473684 0.0038043478260869567
39 52 56	0.9 0.009782608695652175
39 52 77 1	0.38095238095238093 0.014130434782608696
39 52 83 1	0.010526315789473684 0.0038043478260869567
39 52 85 1	0.5549698795180723 0.035869565217391305
39 52 85 20	0.031194702894000798 0.0005434782608695652
39 52 95 1	0.16666666666666666 0.0016304347826086956
39 52 104 1	1.0 0.0016304347826086956
39 52 105 1	0.041666666666666664 0.0005434782608695652
39 52 122 1	0.8 0.002173913043478261
39 77 1	0.5644171779141104 0.075
39 77 8 1	0.5882352941176471 0.003260869565217391
39 77 10 1	1.0 0.003260869565217391
39 77 20	0.007530120481927711 0.0005434782608695652
39 77 20 1	0.2159154145798553 0.03967391304347826
39 77 20 56	0.4358974358974359 0.019021739130434784
39 77 23 1	0.1553398058252427 0.008695652173913044
39 77 44 1	0.22590361445783133 0.03206521739130435
39 77 50 1	0.6111111111111112 0.005978260869565218
39 77 73 1	0.5882352941176471 0.003260869565217391
39 77 88 1	0.1553398058252427 0.008695652173913044
39 77 109 1	0.06666666666666667 0.009782608695652175
39 77 123 1	0.6363636363636364 0.0038043478260869567
39 83 18 1	0.05357483772432226 0.0005434782608695652
39 83 83 1	0.05362872563384461 0.0005434782608695652
39 83 85 1	0.03862660944206009 0.0005434782608695652
39 83 92 1	0.07142857142857142 0.0005434782608695652
39 85 1	0.8095238095238095 0.0005434782608695652
39 85 20 1	0.8787878787878788 0.0005434782608695652
39 85 39 1	1.0 0.0005434782608695652
39 92 27 1	0.3333333333333333 0.0005434782608695652
39 92 30 1	0.5 0.0005434782608695652
39 92 77 1	0.5714285714285714 0.004347826086956522
39 92 104 1	0.7096774193548387 0.013043478260869565
39 92 105 1	0.5853658536585366 0.006521739130434782
39 93 0 1	1.0 0.0016304347826086956
39 93 14 1	0.6808510638297872 0.015217391304347827
39 93 21 1	0.4583333333333333 0.01576086956521739
39 93 21 56	1.0 0.008695652173913044
39 93 30 1	0.3119906868451688 0.02826086956521739
39 93 30 56	0.9026548672566371 0.01847826086956522
39 93 75 1	0.23415046491969568 0.0125
39 93 81 1	0.4375 0.009782608695652175
39 93 108 1	0.3269230769230769 0.00923913043478261
39 93 110 1	0.17687074829931973 0.020652173913043477
39 93 116 1	1.0 0.008695652173913044
39 95 30 1	1.0 0.0005434782608695652
39 95 52 1	1.0 0.0005434782608695652
39 95 104 1	1.0 0.0005434782608695652
39 95 105 1	0.9090909090909091 0.0005434782608695652
39 99	0.0016556291390728477 0.0005434782608695652
39 99 1	0.48598130841121495 0.02826086956521739
39 99 18 1	0.03117144293614882 0.03097826086956522
39 99 56	0.9444444444444444 0.01847826086956522
39 99 77 1	0.3484848484848485 0.017391304347826087
39 99 77 20	0.00392156862745098 0.0005434782608695652
39 99 83 1	0.03117144293614882 0.03097826086956522
39 99 85 1	0.49866571784380004 0.06902173913043479
39 99 85 20	0.007976050311575682 0.004891304347826087
39 99 95 1	0.12222222222222222 0.0016304347826086956
39 99 104 1	1.0 0.0016304347826086956
39 99 105 1	0.8888888888888888 0.008695652173913044
39 104 1	0.6821946169772257 0.21032608695652175
39 104 8 1	0.44 0.0038043478260869567
39 104 20	0.012005510726234993 0.0005434782608695652
39 104 20 1	0.2701332560834299 0.05923913043478261
39 104 20 56	0.48431174089068824 0.021195652173913043
39 104 23 1	0.796875 0.02282608695652174
39 104 39 1	1.0 0.0005434782608695652
39 104 39 30	0.005738780333910884 0.0005434782608695652
39 104 40 1	0.10734463276836158 0.008695652173913044
39 104 40 52	0.0051728958896448875 0.0005434782608695652
39 104 44 1	0.1270718232044199 0.011956521739130435
39 104 88 1	0.796875 0.02282608695652174
39 104 109 1	0.2097457627118644 0.014673913043478261
39 105 1	0.6684966216216216 0.125
39 105 8 1	0.7687224669603524 0.006521739130434782
39 105 10 1	1.0 0.002173913043478261
39 105 20	0.01437908496732026 0.0005434782608695652
39 105 20 1	0.2980783228999854 0.0483695652173913
39 105 20 56	0.5683690280065898 0.02010869565217391
39 105 23 1	0.611764705882353 0.025
39 105 39 1	0.5 0.010869565217391304
39 105 39 56	0.038876889848812095 0.009782608695652175
39 105 44 1	0.20408163265306123 0.02010869565217391
39 105 50 1	0.23333333333333334 0.0038043478260869567
39 105 56 1	0.6 0.0016304347826086956
39 105 73 1	0.7676991150442478 0.005434782608695652
39 105 88 1	0.611764705882353 0.025
39 105 109 1	0.15873015873015872 0.016304347826086956
39 105 115 1	0.2413793103448276 0.0038043478260869567
39 105 123 1	0.4566929133858268 0.030434782608695653
39 117 0 1	1.0 0.0016304347826086956
39 117 30 1	0.3016157989228007 0.028804347826086957
39 117 30 56	0.8125 0.01847826086956522
39 117 52 1	1.0 0.0005434782608695652
39 117 81 1	0.4642857142857143 0.029891304347826088
39 117 104 1	1.0 0.0005434782608695652
39 117 105 1	0.5454545454545454 0.0010869565217391304
39 117 108 1	0.3125 0.008152173913043478
39 117 110 1	0.16801075268817203 0.017934782608695653
39 118 1	1.0 0.0038043478260869567
39 118 21 1	0.24671052631578946 0.02608695652173913
39 118 21 56	1.0 0.008695652173913044
39 118 30 1	0.279296875 0.034782608695652174
39 118 30 56	0.8771929824561403 0.01847826086956522
39 118 44 1	1.0 0.0005434782608695652
39 118 75 1	0.4604105571847507 0.009782608695652175
39 118 81 1	0.6666666666666666 0.004347826086956522
39 118 110 1	0.7777777777777778 0.002173913043478261
39 121 30 1	1.0 0.008695652173913044
39 121 105 1	0.5 0.0005434782608695652
39 122 1	0.21621621621621623 0.008695652173913044
39 122 20 1	0.17073170731707318 0.015217391304347827
39 122 44 1	0.5 0.0005434782608695652
39 122 58 1	0.75 0.003260869565217391
39 122 88 1	1.0 0.0005434782608695652
39 122 109 1	0.6818181818181818 0.008152173913043478
39 126 2 1	0.2633527234267583 0.03804347826086957
39 126 4 1	0.3090909090909091 0.004891304347826087
39 126 21 1	0.14975247524752475 0.028804347826086957
39 126 21 56	0.36 0.009782608695652175
39 126 31 1	0.7 0.007608695652173913
39 126 61 1	0.08531746031746032 0.010869565217391304
40 1	0.14285714285714285 0.0010869565217391304
40 1 66 1	0.160603371783496 0.0010869565217391304
40 15 80 1	0.5151515151515151 0.00923913043478261
40 15 100 1	0.49277158199091287 0.029891304347826088
40 15 100 20	0.030817231375554217 0.003260869565217391
40 15 102 1	0.9 0.009782608695652175
40 18 85 1	0.0037735849056603774 0.0010869565217391304
40 18 85 20	3.625290023201856e-05 0.0005434782608695652
40 18 105 1	0.25 0.0010869565217391304
40 27 77 1	0.54 0.010326086956521738
40 27 104 1	0.631578947368421 0.02282608695652174
40 27 105 1	0.5214285714285715 0.021195652173913043
40 27 118 1	1.0 0.0005434782608695652
40 30	0.002398081534772182 0.0005434782608695652
40 30 1	0.4772727272727273 0.02282608695652174
40 30 18 1	0.03313696612665685 0.01847826086956522
