1 66	0.0017985611510791368 0.00012553351744915893
77 8 12 105	0.06486486486486487 0.005272407732864675
77 8 16 81	0.002430133657351154 0.00025106703489831785
77 8 16 108	0.006472491909385114 0.00025106703489831785
77 8 20 85	0.0031432702583768153 0.005021340697966357
77 8 24 89	0.002 0.0006276675872457946
77 8 35 100	0.013787767088484199 0.03991965854883254
77 8 40 77	0.04560810810810811 0.0011298016570424304
77 8 40 104	0.4905170174071187 0.09666080843585237
77 8 40 105	0.07131135312546621 0.013181019332161687
77 8 46 111	0.0018781265020561479 0.03050464474014562
77 8 51 116	0.002551020408163265 0.0007532011046949536
77 8 73	0.03146853146853147 0.0003766005523474768
77 8 73 8	0.044329251943873445 0.00012553351744915893
77 8 73 73	0.04516892814862034 0.00012553351744915893
77 10 1 66	0.008695652173913044 0.0007532011046949536
77 10 6 71	0.0006959363369542195 0.0021340697966357016
77 10 28 104	0.09262899262899263 0.0556113482299774
77 10 28 105	0.0117096018735363 0.008410745669093648
77 10 53 105	0.011231281198003328 0.006778809942254582
77 10 75	0.001765051970974701 0.0021340697966357016
77 10 75 44	0.009578544061302681 0.00025106703489831785
77 12 15 100	0.03873184761107473 0.08787346221441125
77 12 18 85	0.000634931232009992 0.08046698468491087
77 12 27 77	0.022098044196088393 0.0010042681395932714
77 12 27 85	0.0013504952634447941 0.020085362791865426
77 12 27 104	0.5181849276023258 0.023976901832789353
77 12 27 105	0.015145038167938931 0.0037660055234747677
77 12 30 85	0.0895626654183396 0.18290233492342456
77 12 34 104	0.02569082722697978 0.0724328395681647
77 12 52 85	0.1421478459304336 0.0641476274165202
77 12 52 104	0.013001083423618635 0.0013808686919407481
77 12 52 105	0.03879310344827586 0.0008787346221441124
77 12 71	1.0 0.00012553351744915893
77 12 77	0.053929121725731895 0.012553351744915892
77 12 77 23	0.0349809885931559 0.0003766005523474768
77 12 77 44	0.052400619514713476 0.0010042681395932714
77 12 77 88	0.037953795379537955 0.0003766005523474768
77 12 77 109	0.016608391608391608 0.0003766005523474768
77 12 77 123	0.031473533619456366 0.0003766005523474768
77 12 83 85	0.0006313698859385005 0.08046698468491087
77 12 83 104	0.044718213994010346 0.005649008285212151
77 12 85	0.004808287821631665 0.03615365302535777
77 12 92 77	0.014702089244261026 0.0007532011046949536
77 12 92 85	0.0013338571754240452 0.020085362791865426
77 12 92 104	0.5247170247170247 0.023725834797891036
77 12 92 105	0.014974718008556981 0.003012804418779814
77 12 93 75	0.00616020804024385 0.0012553351744915891
77 12 93 81	0.043407377216221725 0.0013808686919407481
77 12 93 110	0.10123919528799817 0.019081094652272156
77 12 95 104	0.04514639052372793 0.0739392417775546
77 12 99 85	0.06849696832749595 0.16018076826512678
77 12 104	0.7122137257545698 0.6988450916394677
77 12 104 8	0.20552532440351612 0.0028872709013306555
77 12 104 23	0.18050541516245489 0.0035149384885764497
77 12 104 44	0.03551797040169133 0.0006276675872457946
77 12 104 58	0.17362270450751252 0.0022596033140848608
77 12 104 73	0.22595490105844454 0.0028872709013306555
77 12 104 88	0.18953752843062927 0.0035149384885764497
77 12 104 109	0.014734257147868794 0.0006276675872457946
77 12 104 123	0.18150087260034903 0.0022596033140848608
77 12 105	0.09405434800520739 0.11335676625659051
77 12 105 8	0.039642657733109994 0.003263871453678132
77 12 105 23	0.014580801944106925 0.0011298016570424304
77 12 105 44	0.041741472172351884 0.0006276675872457946
77 12 105 73	0.04487260742806439 0.003138337936228973
77 12 105 88	0.01545993300695697 0.0011298016570424304
77 12 105 115	0.054878048780487805 0.00025106703489831785
77 12 105 123	0.13508391987005955 0.004268139593271403
77 12 117 56	0.10231023102310231 0.00025106703489831785
77 12 117 81	0.1162009672219237 0.00464474014561888
77 12 117 104	0.05561267408168988 0.07406477529500377
77 12 117 110	0.09598316084897386 0.019708762239517952
77 12 118 75	0.01537351136773728 0.0010042681395932714
77 12 122	0.375 0.007783078081847854
77 12 126 2	0.008555611474584801 0.0027617373838814963
77 12 126 4	0.026738902481649774 0.0008787346221441124
77 16 28 104	0.4697169190256748 0.12616118503640472
77 16 28 105	0.06027615507169411 0.021340697966357017
77 16 30 85	0.15985810733493536 0.052221943258850115
77 16 32 108	0.012626262626262626 0.0006276675872457946
77 16 33 108	0.012315270935960592 0.0006276675872457946
77 16 52 77	0.039723661485319514 0.0021340697966357016
77 16 52 104	0.677402992645194 0.1778809942254582
77 16 52 105	0.10727969348659004 0.033768516193823754
77 16 81	0.016840903414564526 0.04230479538036656
77 16 81 23	0.01701701701701702 0.0011298016570424304
77 16 81 44	0.008135593220338983 0.0007532011046949536
77 16 81 88	0.01901565995525727 0.0011298016570424304
77 16 81 109	0.008565310492505354 0.0005021340697966357
77 16 81 123	0.011864406779661017 0.0006276675872457946
77 16 108	0.026458208057727 0.01958322872206879
77 16 108 109	0.009615384615384616 0.00025106703489831785
77 16 108 123	0.030612244897959183 0.00025106703489831785
77 20 1 66	0.030082183284230114 0.009038413256339443
77 20 15 100	0.019327806307969434 0.1610595028872709
77 20 18 77	0.0019204096873999786 0.0012553351744915891
77 20 18 85	0.009671456247265538 0.11636957067537032
77 20 18 105	0.00296817709817039 0.0011298016570424304
77 20 27 77	0.005616543272912944 0.0005021340697966357
77 20 27 85	0.010158727836084885 0.0507155410494602
77 20 34 104	0.3000266374641134 0.2451669595782074
77 20 34 105	0.06535697905519033 0.05397941250313834
77 20 77	0.01151947339550192 0.0013808686919407481
77 20 83 77	0.00194029251582342 0.0013808686919407481
77 20 83 85	0.009641860948783429 0.11561636957067536
77 20 83 108	0.0011379800853485065 0.00012553351744915893
77 20 85	0.03543504097078876 0.19984935977906101
77 20 85 8	0.01950066479539075 0.0035149384885764497
77 20 85 23	0.01517874975034951 0.0022596033140848608
77 20 85 44	0.0057322232837450525 0.002008536279186543
77 20 85 58	0.01488095238095238 0.0025106703489831783
77 20 85 73	0.023101155057752887 0.0035149384885764497
77 20 85 88	0.016673979815708645 0.0022596033140848608
77 20 85 123	0.037325395008014656 0.003263871453678132
77 20 86 2	0.00585070137926173 0.006402209389907106
77 20 86 4	0.024755879521386328 0.0022596033140848608
77 20 86 108	0.0026609898882384245 0.0010042681395932714
77 20 86 110	0.018461538461538463 0.00012553351744915893
77 20 92 85	0.010303777369989645 0.050966608084358524
77 20 92 104	0.007172743574417215 0.002008536279186543
77 20 95 77	0.029288702928870293 0.004268139593271403
77 20 95 81	0.07373208379272327 0.005397941250313834
77 20 95 85	0.019075568598679385 0.0011298016570424304
77 20 95 104	0.2553559044196457 0.3263871453678132
77 20 95 105	0.0524499513593774 0.08862666331910621
77 20 95 108	0.035951134380453754 0.003389404971127291
77 20 95 110	0.054394591272280274 0.013683153401958323
77 20 95 116	0.0036003600360036 0.0008787346221441124
77 20 104	0.17048794826572605 0.009791614361034396
77 20 117 104	0.5564741795980667 0.19533015315089128
77 20 117 105	0.14982479936701706 0.040672859653527495
77 20 122	0.10460251046025104 0.0005021340697966357
77 22 116 44	0.0016260162601626016 0.00012553351744915893
77 22 116 109	0.0018018018018018018 0.00012553351744915893
77 23	0.047619047619047616 0.0003766005523474768
77 23 1 66	0.00837257980115123 0.002008536279186543
77 23 16 81	0.009375 0.0010042681395932714
77 23 20 85	0.02031708749266001 0.042932462967612356
77 23 23 44	0.10256410256410256 0.0005021340697966357
77 23 24 89	0.02784569410486281 0.02334923424554356
77 23 35 100	0.005738458939042171 0.07883504895807181
77 23 39 104	0.31661600810536983 0.07845844840572433
77 23 40 104	0.37414116177389134 0.07519457695204619
77 23 43 81	0.003952569169960474 0.00025106703489831785
77 23 45 110	0.006888633754305396 0.004895807180517198
77 23 46 111	0.002450234409168685 0.0696711021842832
77 23 51 116	0.0017725258493353029 0.0007532011046949536
77 23 88 88	0.056338028169014086 0.0003766005523474768
77 24 89	0.01819165215555907 0.05008787346221441
77 24 89 8	0.006329113924050633 0.0007532011046949536
77 24 89 23	0.007630939993062782 0.0006276675872457946
77 24 89 44	0.011530398322851153 0.0005021340697966357
77 24 89 73	0.007415254237288136 0.0007532011046949536
77 24 89 88	0.007933645870897944 0.0006276675872457946
77 33 10 75	0.0013774104683195593 0.00012553351744915893
77 33 53 104	1.0 0.01180015064022094
77 35 80 85	0.026105690026612595 0.12729098669344716
77 35 80 104	0.18102445431233974 0.15654029625910118
77 35 80 105	0.044129147581275834 0.044313331659553104
77 35 80 122	0.09824902723735408 0.0010042681395932714
77 35 100	0.01074792565889829 0.21290484559377354
77 35 100 8	0.005654436805243205 0.003891539040923927
77 35 100 23	0.007366717765287004 0.004017072558373086
77 35 100 44	0.005767844268204758 0.0021340697966357016
77 35 100 58	0.007297019527235354 0.003389404971127291
77 35 100 73	0.00600887674974394 0.003891539040923927
77 35 100 88	0.00833593366914813 0.004142606075822244
77 35 100 109	0.004200798151648814 0.001506402209389907
77 35 100 123	0.01449000253100481 0.003012804418779814
77 36 101	0.0058582987732374355 0.020713030379111222
77 37 71	0.0026041666666666665 0.00025106703489831785
77 37 102	0.007865515114127083 0.005021340697966357
77 37 102 44	0.007594936708860759 0.0006276675872457946
77 37 111	0.0035194900059764924 0.013306552849610846
77 37 111 115	0.005434782608695652 0.00012553351744915893
77 39 15 100	0.0306490289180734 0.10406728596535275
77 39 27 77	0.042735042735042736 0.0006276675872457946
77 39 27 104	0.19577735124760076 0.012804418779814211
77 39 30 85	0.060924710268255126 0.13281446146121015
77 39 52 105	0.028523489932885907 0.0008787346221441124
77 39 77	0.0692399522483088 0.012051217675119257
77 39 77 44	0.03710575139146568 0.0008787346221441124
77 39 77 88	0.030864197530864196 0.0003766005523474768
77 39 85	0.0975609756097561 0.0005021340697966357
77 39 92 77	0.01680672268907563 0.00025106703489831785
77 39 92 104	0.16822429906542055 0.011298016570424303
77 39 93 75	0.002947206560738083 0.0008787346221441124
77 39 93 108	0.07738095238095238 0.001506402209389907
77 39 93 110	0.06726457399103139 0.015566156163695707
77 39 99 85	0.052802508539111934 0.12201857896058248
77 39 99 104	0.042884990253411304 0.001506402209389907
77 39 99 105	0.013969732246798603 0.0007532011046949536
77 39 104	0.4182520465813444 0.3964348481044439
77 39 104 23	0.0962962962962963 0.0022596033140848608
77 39 104 44	0.028017241379310345 0.0006276675872457946
77 39 104 73	0.12285012285012285 0.0021340697966357016
77 39 104 88	0.10116731517509728 0.0022596033140848608
77 39 105	0.07172398164409949 0.06289229224202862
77 39 105 8	0.02401601067378252 0.001631935726839066
77 39 105 23	0.01763668430335097 0.0006276675872457946
77 39 105 73	0.025071633237822348 0.001506402209389907
77 39 105 88	0.01838235294117647 0.0006276675872457946
77 39 105 109	0.013937282229965157 0.0003766005523474768
77 39 117 56	0.0967741935483871 0.00025106703489831785
77 39 117 110	0.07431457431457432 0.017072558373085613
77 39 122	0.228125 0.0027617373838814963
77 40 15 100	0.0275080404140684 0.0767009791614361
77 40 18 85	0.0013291612438733973 0.005774541802661311
77 40 27 85	0.009933774834437087 0.004895807180517198
77 40 27 104	0.04841897233201581 0.006151142355008787
77 40 30 85	0.04622031364094718 0.15842329902083857
77 40 30 122	0.14814814814814814 0.00025106703489831785
77 40 52 85	0.10927434058587578 0.06138589003263872
77 40 52 104	0.04194260485651214 0.001631935726839066
77 40 77	0.03726959692120721 0.007029876977152899
77 40 77 8	0.008298755186721992 0.00012553351744915893
77 40 77 44	0.014925373134328358 0.0007532011046949536
77 40 77 73	0.008928571428571428 0.00012553351744915893
77 40 83 85	0.0013276172037062647 0.005774541802661311
77 40 85	0.003953989935298346 0.0013808686919407481
77 40 92 85	0.009933774834437087 0.004895807180517198
77 40 92 104	0.00980392156862745 0.0011298016570424304
77 40 92 105	0.004736129905277402 0.0008787346221441124
77 40 93 81	0.02975557917109458 0.001506402209389907
77 40 93 110	0.0811789038262668 0.016068290233492342
77 40 99 85	0.0507904806161695 0.13281446146121015
77 40 99 104	0.02316076294277929 0.001506402209389907
77 40 99 105	0.01145374449339207 0.0007532011046949536
77 40 104	0.41390088290262295 0.45832287220687923
77 40 104 23	0.12338858195211787 0.0021340697966357016
77 40 104 73	0.10437710437710437 0.002008536279186543
77 40 104 88	0.1298449612403101 0.0021340697966357016
77 40 105	0.05977153276842218 0.08636706000502134
77 40 105 8	0.017417749516173624 0.0013808686919407481
77 40 105 23	0.0169061707523246 0.0008787346221441124
77 40 105 73	0.01889622075584883 0.0013808686919407481
77 40 105 88	0.017937219730941704 0.0008787346221441124
77 40 105 123	0.07475813544415127 0.003012804418779814
77 40 117 81	0.05256622516556291 0.0045192066281697215
77 40 117 104	0.001851851851851852 0.00012553351744915893
77 40 117 110	0.06506817113305124 0.016068290233492342
77 40 122	0.17297297297297298 0.004770273663068039
77 40 126 2	0.0028688367823126648 0.0022596033140848608
77 41 106	0.0017554125219426564 0.006527742907356264
77 41 106 44	0.002911208151382824 0.0003766005523474768
77 43 52 104	0.42857142857142855 0.0037660055234747677
77 43 52 105	0.029535864978902954 0.0008787346221441124
77 43 81	0.01686377573368375 0.015440622646246549
77 43 81 88	0.02097902097902098 0.0005021340697966357
77 43 81 109	0.01593625498007968 0.0003766005523474768
77 43 104	0.1450381679389313 0.0023851368315340195
77 43 108	0.037003446399419555 0.01732362540798393
77 43 108 23	0.08520179372197309 0.0003766005523474768
77 43 108 44	0.0032102728731942215 0.0005021340697966357
77 43 108 88	0.08520179372197309 0.0003766005523474768
77 43 108 109	0.008130081300813009 0.0003766005523474768
77 43 108 123	0.03488372093023256 0.00025106703489831785
77 43 110	0.006298110566829951 0.0011298016570424304
77 43 110 23	0.08333333333333333 0.00012553351744915893
77 43 110 85	0.0008727444274088925 0.008787346221441126
77 44	0.025423728813559324 0.0007532011046949536
77 44 1 66	0.006589351607801793 0.0074064775295003766
77 44 6 71	0.0017734239750031668 0.0037660055234747677
77 44 10 75	0.004273504273504274 0.0010042681395932714
77 44 12 77	0.007246376811594203 0.0011298016570424304
77 44 12 104	0.11561724565756824 0.11523976901832789
77 44 12 105	0.02092919697194597 0.021466231483806178
77 44 16 81	0.0030854674483184203 0.0022596033140848608
77 44 16 108	0.006247396917950854 0.001631935726839066
77 44 20 85	0.004108602651531196 0.0415515942756716
77 44 24 89	0.041063213494632815 0.021340697966357017
77 44 35 100	0.0054394835683476625 0.07783078081847854
77 44 36 101	0.004777470455116922 0.007908611599297012
77 44 39 77	0.008952551477170993 0.001506402209389907
77 44 39 104	0.1142807444773004 0.12176751192568416
77 44 39 105	0.01621300014874312 0.020838563896560382
77 44 40 105	0.0007965588657001752 0.0006276675872457946
77 44 41 106	0.004469678666344528 0.003263871453678132
77 44 43 81	0.00916590284142988 0.0025106703489831783
77 44 43 108	0.005105762217359592 0.0008787346221441124
77 44 44 44	0.0024390243902439024 0.00012553351744915893
77 44 44 109	0.009456264775413711 0.0008787346221441124
77 44 45 110	0.002101917358761407 0.003640472006025609
77 44 46 111	0.002799599917069645 0.11147376349485312
77 44 51 116	0.00533301730267836 0.006527742907356264
77 44 109	0.024680073126142597 0.0008787346221441124
77 44 109 23	0.08955223880597014 0.00025106703489831785
77 44 109 44	0.011663458271996377 0.001631935726839066
77 44 109 109	0.007658643326039387 0.0008787346221441124
77 44 123	0.16666666666666666 0.00012553351744915893
77 45 6 71	0.001098901098901099 0.00025106703489831785
77 45 28 77	0.016842105263157894 0.0007532011046949536
77 45 28 104	0.06647398843930635 0.05171980918905348
77 45 30 85	0.010367875374980264 0.04418779814210394
77 45 52 104	0.09259259259259259 0.09251820236003012
77 45 53 104	0.9632183908045977 0.05247301029374843
77 45 53 105	0.08688524590163935 0.006653276424805423
77 45 108	0.014598540145985401 0.00025106703489831785
77 45 110	0.006267729298932865 0.029625910118001506
77 45 110 8	0.010387157695939566 0.0006276675872457946
77 45 110 23	0.009615384615384616 0.0007532011046949536
77 45 110 44	0.002269685153931211 0.0013808686919407481
77 45 110 73	0.010934393638170975 0.0006276675872457946
77 45 110 88	0.00998003992015968 0.0007532011046949536
77 45 110 109	0.004682550612863242 0.0008787346221441124
77 46 102	0.002695210226397659 0.001506402209389907
77 46 111	0.002043297765484752 0.3865177002259603
77 46 111 8	0.0011011903343137583 0.006527742907356264
77 46 111 23	0.0013586418334930958 0.005774541802661311
77 46 111 44	0.006952067325283571 0.006402209389907106
77 46 111 50	0.0008970988602944044 0.0013808686919407481
77 46 111 58	0.002069679199724043 0.0055234747677629925
77 46 111 73	0.0020053094626911517 0.006402209389907106
77 46 111 88	0.0015313465318730693 0.00590007532011047
77 46 111 109	0.00220950654353861 0.004017072558373086
77 46 111 115	0.0007783099555251454 0.0011298016570424304
77 46 111 121	6.896076132680504e-05 0.00012553351744915893
77 46 111 123	0.0029128808123997864 0.005649008285212151
77 50 1 66	0.013801756587202008 0.0013808686919407481
77 50 6 71	0.00102880658436214 0.00025106703489831785
77 50 20 85	0.04196089082020641 0.022344966105950288
77 50 46 111	0.0017252434484571987 0.027240773286467488
77 51 14	0.027777777777777776 0.00012553351744915893
77 51 15 100	0.004545454545454545 0.0021340697966357016
77 51 30 85	0.0011246063877642825 0.0005021340697966357
77 51 87 44	0.013978494623655914 0.0005021340697966357
77 51 116	0.0052870317522304665 0.022721566658297766
77 51 116 8	0.0039656311962987445 0.0011298016570424304
77 51 116 23	0.005499037668408029 0.0008787346221441124
77 51 116 44	0.01008358763433727 0.0026362038664323375
77 51 116 73	0.004760645331922771 0.0011298016570424304
77 51 116 85	0.0037981551817688553 0.0006276675872457946
77 51 116 88	0.005931198102016607 0.0008787346221441124
77 51 116 109	0.004323094425483504 0.0013808686919407481
77 53 18 85	0.00021358393848782572 0.00025106703489831785
77 53 104	0.8666666666666667 0.003263871453678132
77 53 105	0.06666666666666667 0.0011298016570424304
77 56 46 111	0.0002260397830018083 0.0003766005523474768
77 57 30 85	0.06269180184129768 0.034396183781069546
77 57 52 85	0.03374233128834356 0.0026362038664323375
77 57 104	0.8451025056947609 0.04657293497363796
77 57 105 73	0.16666666666666666 0.0005021340697966357
77 57 122	0.034158570980883735 0.01180015064022094
77 57 122 44	0.004629629629629629 0.00012553351744915893
77 58	0.047619047619047616 0.00025106703489831785
77 58 16 81	0.0017241379310344827 0.0005021340697966357
77 58 20 85	0.012000234150910262 0.021591765001255335
77 58 24 89	0.00727352876350011 0.004142606075822244
77 58 35 100	0.0018509949097639982 0.0005021340697966357
77 58 40 77	0.023961661341853034 0.0017574692442882249
77 58 40 104	0.19813695871097683 0.09640974140095405
77 58 40 122	0.1326530612244898 0.001506402209389907
77 58 43 81	0.005892255892255892 0.0008787346221441124
77 58 43 108	0.004728132387706856 0.00025106703489831785
77 58 46 111	0.002263632161748962 0.041426060758222444
77 58 123	0.07272727272727272 0.0003766005523474768
77 62 101	0.00819672131147541 0.001631935726839066
77 62 127 44	0.017964071856287425 0.0003766005523474768
77 63 128	0.004308487720809996 0.0010042681395932714
77 67 2	0.002817468303481586 0.001506402209389907
77 67 2 50	0.0024509803921568627 0.00012553351744915893
77 67 21 85	0.004432638048381773 0.026236505146874214
77 67 21 104	0.008982035928143712 0.0011298016570424304
77 67 61 77	0.02001212856276531 0.0018830027617373838
77 67 61 85	0.0050179655556932224 0.024479035902585992
77 67 61 104	0.2521871434005325 0.09389907105197087
77 67 61 105	0.0314852464421122 0.020461963344212904
77 67 61 108	0.2 0.00012553351744915893
77 67 61 122	0.15525554484088716 0.0021340697966357016
77 69 21 85	0.020668366662192995 0.020587496861662065
77 73 1 66	0.025839793281653745 0.0007532011046949536
77 73 6 71	0.0011049723756906078 0.00025106703489831785
77 73 8	0.03398926654740608 0.0005021340697966357
77 73 8 8	0.04733276075961447 0.00012553351744915893
77 73 8 73	0.046494188226471694 0.00012553351744915893
77 73 16 108	0.006472491909385114 0.00025106703489831785
77 73 20 85	0.0031432702583768153 0.005021340697966357
77 73 23	0.2 0.00012553351744915893
77 73 24 89	0.002 0.0006276675872457946
77 73 35 100	0.013787767088484199 0.03991965854883254
77 73 40 77	0.047217537942664416 0.0012553351744915891
77 73 40 104	0.490847721666883 0.09728847602309816
77 73 40 105	0.07126882361711645 0.013181019332161687
77 73 40 122	0.2962962962962963 0.0010042681395932714
77 73 46 111	0.0018383304852156801 0.030881245292493097
77 73 51 14	1.0 0.00012553351744915893
77 73 51 116	0.0033710093198492963 0.0013808686919407481
77 73 73	0.033210332103321034 0.0003766005523474768
77 73 73 8	0.02144931853727564 0.00012553351744915893
77 73 73 73	0.021657392089035946 0.00012553351744915893
77 73 88	0.25 0.00012553351744915893
77 79 14	0.2 0.00025106703489831785
77 79 28 104	0.5195783132530121 0.08661812703991965
77 79 28 105	0.13249211356466878 0.015817223198594025
77 79 52 104	1.0 0.047326136078332914
77 79 53 104	1.0 0.0010042681395932714
77 79 116	0.014749262536873156 0.0006276675872457946
77 79 116 23	0.06666666666666667 0.00012553351744915893
77 79 116 88	0.06666666666666667 0.00012553351744915893
77 88	0.04838709677419355 0.0003766005523474768
77 88 1 66	0.00837257980115123 0.002008536279186543
77 88 12 105	0.0103359173126615 0.00025106703489831785
77 88 16 81	0.009375 0.0010042681395932714
77 88 20 85	0.02010108638819497 0.042932462967612356
77 88 24 89	0.02784569410486281 0.02334923424554356
77 88 35 100	0.005709802554155952 0.07883504895807181
77 88 39 77	0.038461538461538464 0.0006276675872457946
77 88 39 104	0.31661600810536983 0.07845844840572433
77 88 40 104	0.37414116177389134 0.07519457695204619
77 88 40 105	0.07079119571683522 0.014938488576449912
77 88 43 81	0.003952569169960474 0.00025106703489831785
77 88 45 110	0.006888633754305396 0.004895807180517198
77 88 46 111	0.002424236289653218 0.0696711021842832
77 88 88 88	0.056338028169014086 0.0003766005523474768
77 109	0.005747126436781609 0.00012553351744915893
77 109 6 71	0.0010078105316200555 0.0008787346221441124
77 109 20 85	0.0019024036719410557 0.010921416018076826
77 109 35 100	0.0037473955023551208 0.04456439869445142
77 109 37 111	0.010848126232741617 0.0013808686919407481
77 109 41 106	0.002384446074834923 0.0006276675872457946
77 109 44	0.10112359550561797 0.002008536279186543
77 109 44 44	0.0330188679245283 0.0008787346221441124
77 109 44 109	0.010450450450450451 0.0010042681395932714
77 109 45 110	0.005579446465983019 0.0074064775295003766
77 109 46 111	0.004220105740875298 0.08963093145869948
77 109 51 116	0.009314084225933071 0.00590007532011047
77 109 109 44	0.11089108910891089 0.0006276675872457946
77 115 1 66	0.012987012987012988 0.0012553351744915891
77 115 6 71	0.0014398848092152627 0.00025106703489831785
77 115 20 85	0.04196089082020641 0.022344966105950288
77 115 24 89	0.005972288580984233 0.003138337936228973
77 115 46 111	0.0015081385481755766 0.028872709013306554
77 121 56 105	0.39896373056994816 0.009666080843585237
77 121 104	0.028037383177570093 0.0003766005523474768
77 123	0.06060606060606061 0.00025106703489831785
77 123 1 66	0.0032725572697522207 0.0008787346221441124
77 123 16 81	0.03225806451612903 0.003640472006025609
77 123 16 108	0.08849557522123894 0.0037660055234747677
77 123 20 85	0.046684058766991623 0.025608837559628422
77 123 24 89	0.011280805275945853 0.007783078081847854
77 123 35 100	0.007385592697668681 0.060130554858147126
77 123 39 104	0.39720812182741116 0.03929199096158675
77 123 40 104	0.364741641337386 0.04519206628169721
77 123 40 105	0.04063604240282685 0.005774541802661311
77 123 46 111	0.002788450229348806 0.06088375596284208
77 123 58	0.04081632653061224 0.00025106703489831785
77 123 58 123	0.03278688524590164 0.00025106703489831785
81 16 104	1.0 0.0008787346221441124
81 16 105	0.16666666666666666 0.00025106703489831785
81 46 111	0.000214569252226156 0.00025106703489831785
83 15 80 85	0.00042413028488657613 0.00464474014561888
83 15 80 104	0.004013457892849214 0.007783078081847854
83 15 80 105	0.0003378568613097584 0.0008787346221441124
83 15 100	0.00012159808157817343 0.0021340697966357016
83 18 1 66	4.1002244569096096e-08 0.00012553351744915893
83 18 15 100	0.00012410881400438706 0.004268139593271403
83 18 18 77	1.2429521098533679e-08 0.00012553351744915893
83 18 18 85	0.0003019219302140271 0.008034145116746171
83 18 18 104	0.09226973446733602 0.01506402209389907
83 18 18 105	0.0024965177478213883 0.0008787346221441124
83 18 18 122	4.433335145375944e-08 0.00012553351744915893
83 18 27 85	0.0002719652395562688 0.007155410494602059
83 18 27 104	0.14986994471893414 0.012051217675119257
83 18 34 105	8.649686936113112e-06 0.0010042681395932714
83 18 51 116	2.5336349791901437e-08 0.0005021340697966357
83 18 77	1.404593605938506e-07 0.00012553351744915893
83 18 83 85	0.00029565864595520043 0.008034145116746171
83 18 83 104	0.09151982827182328 0.01506402209389907
83 18 83 105	0.0023336248276639 0.0007532011046949536
83 18 83 122	4.370038887642879e-08 0.00012553351744915893
83 18 85	0.00035069920989065905 0.007908611599297012
83 18 85 8	0.002795284643731794 0.00012553351744915893
83 18 85 73	0.0034164085264755547 0.00012553351744915893
83 18 85 123	0.0029144185467152865 0.00012553351744915893
83 18 92 85	0.0002709291467865643 0.007155410494602059
83 18 92 104	0.1521482410003765 0.012051217675119257
83 18 92 105	0.0035865293921013928 0.0006276675872457946
83 18 95 104	1.301654151571376e-05 0.00025106703489831785
83 18 95 105	0.00010998501011661323 0.0017574692442882249
83 18 104	0.10305273224118976 0.01644489078583982
83 18 105	0.00292393662246353 0.0011298016570424304
83 18 105 8	0.006949724542951363 0.00012553351744915893
83 18 117 105	2.2173005490771237e-06 0.0003766005523474768
83 18 122	1.065337294227164e-07 0.00012553351744915893
83 19 84 85	0.00017219619229880885 0.0021340697966357016
83 19 84 104	0.043256997455470736 0.0035149384885764497
83 27 15 100	8.963417233590662e-05 0.003891539040923927
83 27 18 85	0.0002671248690573729 0.007657544564398694
83 27 18 104	0.06126333780242016 0.013055485814712529
83 27 18 105	0.0021715722478304845 0.0008787346221441124
83 27 27 85	0.00013508217021465096 0.005146874215415516
83 27 27 104	0.052522470719970946 0.00928948029123776
83 27 51 116	8.289124668435013e-05 0.00012553351744915893
83 27 83 85	0.000267327660746611 0.007657544564398694
83 27 83 104	0.061729660638067195 0.013055485814712529
83 27 83 105	0.002224376386792865 0.0007532011046949536
83 27 83 122	7.664471982398455e-10 0.00012553351744915893
83 27 85	0.00016844951957509469 0.006276675872457946
83 27 92 104	0.04358966674658355 0.011549083605322622
83 27 104	0.06143226919758413 0.01180015064022094
83 27 105	0.0023611423431526874 0.0006276675872457946
83 30 30 104	0.0851063829787234 0.00012553351744915893
83 30 92 104	0.4 0.0005021340697966357
83 33 98 85	0.00046104512737231803 0.003012804418779814
83 33 98 104	0.05062388591800356 0.005649008285212151
83 33 98 105	0.0008262755629002272 0.00012553351744915893
83 45 110 85	0.00020940477816088182 0.008034145116746171
83 45 110 104	0.03713486167238796 0.01506402209389907
83 45 110 105	0.0017039756087776307 0.0007532011046949536
83 45 110 122	0.0007291981448148099 0.00012553351744915893
83 51 116	0.0004775549188156638 0.00012553351744915893
83 66 46 111	0.000154584563411719 0.006025608837559628
83 77 12 85	0.0001333524946626635 0.0045192066281697215
83 77 20 85	0.00015399295222439513 0.005021340697966357
83 77 35 100	8.69524503869384e-05 0.003640472006025609
83 77 36 101	0.00014832708240628906 0.0007532011046949536
83 77 37 102	7.25163161711385e-05 0.00012553351744915893
83 77 46 111	0.00013825750216938 0.01167461712277178
83 77 51 116	6.199387810453718e-05 0.0006276675872457946
83 83 1 66	3.5678838169840515e-08 0.00012553351744915893
83 83 15 100	0.00012545747544839855 0.004268139593271403
83 83 18 85	0.0002852915042607833 0.008034145116746171
83 83 18 104	0.0758915105466619 0.01506402209389907
83 83 18 105	0.0034380157415851054 0.0008787346221441124
83 83 18 122	1.1727688494401118e-07 0.00012553351744915893
83 83 27 85	0.00024144482036621984 0.007155410494602059
83 83 27 104	0.15128483637319554 0.012051217675119257
83 83 27 105	0.004748359927348501 0.0006276675872457946
83 83 34 104	1.6680851389240426e-05 0.00025106703489831785
83 83 34 105	8.86335760868441e-06 0.0010042681395932714
83 83 83 85	0.0002898709269093579 0.008034145116746171
