1 66 6	0.00041135335252982314 0.0023923444976076554
39 52 85 22	0.2916666666666667 0.03588516746411483
39 77 22	0.1276595744680851 0.011961722488038277
39 77 44 51	0.03225806451612903 0.0023923444976076554
39 77 109 22	0.0945945945945946 0.007177033492822967
39 77 109 51	0.05782312925170068 0.0023923444976076554
39 83 85 22	0.041666666666666664 0.004784688995215311
39 85 22	0.5 0.0023923444976076554
39 93 75 51	0.029304029304029304 0.004784688995215311
39 93 81 6	0.0390625 0.011961722488038277
39 93 81 22	0.125 0.0023923444976076554
39 93 108 6	0.20833333333333334 0.011961722488038277
39 93 110 22	0.09523809523809523 0.007177033492822967
39 99 77 22	0.058823529411764705 0.004784688995215311
39 99 77 51	0.03076923076923077 0.0023923444976076554
39 99 85 6	0.0038366057323403293 0.014354066985645933
39 99 85 22	0.1124859392575928 0.07416267942583732
39 99 85 37	0.0006947660954145438 0.007177033492822967
39 99 85 51	0.008408408408408409 0.0023923444976076554
39 104 6	0.019504876219054765 0.02631578947368421
39 104 22	0.4946236559139785 0.2511961722488038
39 104 23 6	0.18518518518518517 0.011961722488038277
39 104 44 22	0.2692307692307692 0.011961722488038277
39 104 44 51	0.07317073170731707 0.007177033492822967
39 104 50 22	0.125 0.0023923444976076554
39 104 51	0.021538461538461538 0.0215311004784689
39 104 58 6	0.25 0.0023923444976076554
39 104 58 22	0.5 0.0023923444976076554
39 104 88 6	0.2 0.011961722488038277
39 104 88 22	0.6666666666666666 0.004784688995215311
39 104 109 22	0.14130434782608695 0.02631578947368421
39 104 109 51	0.05688622754491018 0.004784688995215311
39 104 115 22	0.125 0.0023923444976076554
39 105 6	0.0005959475566150178 0.0023923444976076554
39 105 8 51	0.003205128205128205 0.0023923444976076554
39 105 22	0.2897196261682243 0.05980861244019139
39 105 23 22	0.5 0.0023923444976076554
39 105 44 22	0.07894736842105263 0.011961722488038277
39 105 44 51	0.03076923076923077 0.0023923444976076554
39 105 50 51	0.1111111111111111 0.0023923444976076554
39 105 51	0.01037037037037037 0.007177033492822967
39 105 63	0.013333333333333334 0.0023923444976076554
39 105 88 22	0.5 0.0023923444976076554
39 105 115 51	0.11764705882352941 0.004784688995215311
39 105 123 22	0.4583333333333333 0.014354066985645933
39 105 123 51	0.011976047904191617 0.004784688995215311
39 117 81 22	0.1875 0.014354066985645933
39 117 110 22	0.1 0.007177033492822967
39 122 6	0.07407407407407407 0.004784688995215311
39 122 22	1.0 0.007177033492822967
39 126 2 6	0.001218026796589525 0.0023923444976076554
39 126 2 22	0.2 0.004784688995215311
39 126 2 51	0.030303030303030304 0.0023923444976076554
39 126 4 6	0.023255813953488372 0.0023923444976076554
39 126 4 22	0.1 0.0023923444976076554
40 15 100 6	0.0017705382436260624 0.007177033492822967
40 15 100 22	0.168141592920354 0.02631578947368421
40 18 85 6	0.019913419913419914 0.004784688995215311
40 18 85 22	0.19708029197080293 0.004784688995215311
40 27 77 22	0.6666666666666666 0.004784688995215311
40 27 85 6	0.02830188679245283 0.0023923444976076554
40 27 85 22	0.26373626373626374 0.004784688995215311
40 30 85 6	0.0009394081728511038 0.004784688995215311
40 30 85 22	0.12658227848101267 0.05741626794258373
40 30 85 51	0.0070921985815602835 0.004784688995215311
40 52 85 22	0.2711864406779661 0.023923444976076555
40 77 22	0.40540540540540543 0.03110047846889952
40 77 44 51	0.0594059405940594 0.004784688995215311
40 77 51	0.01990049751243781 0.004784688995215311
40 77 109 51	0.08585858585858586 0.0023923444976076554
40 81 22	1.0 0.0023923444976076554
40 83 85 6	0.01984469370146678 0.004784688995215311
40 83 85 22	0.19708029197080293 0.004784688995215311
40 85 22	0.11764705882352941 0.004784688995215311
40 85 23 22	0.4 0.0023923444976076554
40 85 44 22	0.05 0.0023923444976076554
40 85 88 22	0.4 0.0023923444976076554
40 85 109 22	0.08 0.0023923444976076554
40 86 4 6	0.5 0.0023923444976076554
40 92 85 22	0.26373626373626374 0.004784688995215311
40 92 85 37	0.005434782608695652 0.0023923444976076554
40 93 75 22	0.058823529411764705 0.0023923444976076554
40 93 75 51	0.05405405405405406 0.004784688995215311
40 93 81 6	0.027777777777777776 0.004784688995215311
40 93 81 22	0.42857142857142855 0.004784688995215311
40 93 108 6	0.1 0.004784688995215311
40 95 81 22	0.8333333333333334 0.0023923444976076554
40 99 77 51	0.0625 0.0023923444976076554
40 99 85 6	0.000945179584120983 0.004784688995215311
40 99 85 22	0.10628019323671498 0.050239234449760764
40 99 85 51	0.019732205778717406 0.0023923444976076554
40 104 6	0.00984009840098401 0.004784688995215311
40 104 22	0.28440366972477066 0.05263157894736842
40 104 23 6	0.16666666666666666 0.004784688995215311
40 104 44 22	0.12121212121212122 0.007177033492822967
40 104 51	0.02526315789473684 0.004784688995215311
40 104 88 6	0.16666666666666666 0.004784688995215311
40 104 109 22	0.14285714285714285 0.004784688995215311
40 104 109 51	0.10227272727272728 0.0023923444976076554
40 104 115 51	0.08333333333333333 0.0023923444976076554
40 105 10 6	0.0045871559633027525 0.0023923444976076554
40 105 22	0.6565656565656566 0.2942583732057416
40 105 23 22	1.0 0.0023923444976076554
40 105 44 22	0.125 0.011961722488038277
40 105 50 51	0.16666666666666666 0.0023923444976076554
40 105 51	0.028199566160520606 0.019138755980861243
40 105 88 22	1.0 0.0023923444976076554
40 105 109 22	0.16666666666666666 0.019138755980861243
40 105 115 51	0.18181818181818182 0.004784688995215311
40 105 123 6	0.007352941176470588 0.0023923444976076554
40 105 123 22	0.3333333333333333 0.009569377990430622
40 117 81 6	0.006097560975609756 0.0023923444976076554
40 117 81 22	0.39285714285714285 0.011961722488038277
40 117 110 22	0.1111111111111111 0.004784688995215311
40 126 2 51	0.04296875 0.0023923444976076554
41 106 6	0.049141461311875856 0.05502392344497608
41 106 10 6	0.028389339513325607 0.03110047846889952
41 106 22	0.31669865642994244 0.09330143540669857
41 106 44 6	0.00959023539668701 0.0215311004784689
41 106 45 6	0.013953488372093023 0.02631578947368421
41 106 50 22	0.0625 0.0023923444976076554
41 106 123 6	0.0425531914893617 0.019138755980861243
41 111 6	0.5 0.009569377990430622
43 21 85 22	0.05970149253731343 0.009569377990430622
43 30 85 22	0.0625 0.014354066985645933
43 52 104 22	0.5 0.0023923444976076554
43 81 6	0.10215053763440861 0.007177033492822967
43 81 8 22	1.0 0.0023923444976076554
43 81 10 6	0.3333333333333333 0.007177033492822967
43 81 22	0.5555555555555556 0.02631578947368421
43 81 37	0.01910828025477707 0.007177033492822967
43 81 44 51	0.0625 0.004784688995215311
43 81 109 22	0.23529411764705882 0.004784688995215311
43 81 109 51	0.14583333333333334 0.009569377990430622
43 108 22	0.8823529411764706 0.11483253588516747
43 108 44 22	0.031914893617021274 0.0023923444976076554
43 108 51	0.08823529411764706 0.0215311004784689
43 108 109 22	0.3103448275862069 0.01674641148325359
43 110 22	0.5 0.004784688995215311
43 110 44 22	0.375 0.0023923444976076554
43 110 109 22	0.16666666666666666 0.0023923444976076554
44 1 66 22	0.10460251046025104 0.028708133971291867
44 6 71 6	7.925814377427281e-05 0.0023923444976076554
44 6 71 22	0.0667779632721202 0.023923444976076555
44 6 87 22	0.013157894736842105 0.0023923444976076554
44 6 102 51	0.028089887640449437 0.0023923444976076554
44 6 111 22	0.25 0.0023923444976076554
44 12 77 22	0.16129032258064516 0.004784688995215311
44 12 77 51	0.1935483870967742 0.014354066985645933
44 12 104 22	0.1044776119402985 0.014354066985645933
44 12 104 51	0.18032786885245902 0.014354066985645933
44 12 105 51	0.08778625954198473 0.014354066985645933
44 16 81 22	0.19387755102040816 0.028708133971291867
44 16 81 51	0.051111111111111114 0.011961722488038277
44 16 108 51	0.03260869565217391 0.007177033492822967
44 20 85 6	0.00022361359570661896 0.0023923444976076554
44 20 85 22	0.05255972696245734 0.03827751196172249
44 20 85 37	0.0011123470522803114 0.0023923444976076554
44 20 85 51	0.028128031037827354 0.014354066985645933
44 22	0.3225806451612903 0.019138755980861243
44 22 71 6	0.10843373493975904 0.009569377990430622
44 22 87 22	0.33226495726495725 0.023923444976076555
44 22 116 22	0.023255813953488372 0.004784688995215311
44 22 116 37	0.003472222222222222 0.0023923444976076554
44 24 89 22	0.047619047619047616 0.0023923444976076554
44 24 89 51	0.13804713804713806 0.009569377990430622
44 35 100 22	0.06263498920086392 0.04066985645933014
44 35 100 51	0.018386190285026093 0.007177033492822967
44 36 101 22	0.10032362459546926 0.02631578947368421
44 36 101 51	0.02125984251968504 0.009569377990430622
44 36 127 22	0.14102564102564102 0.011961722488038277
44 37 102 51	0.19230769230769232 0.011961722488038277
44 37 111 22	1.0 0.0023923444976076554
44 39 77 51	0.08227848101265822 0.009569377990430622
44 39 104 22	0.16049382716049382 0.02631578947368421
44 39 104 51	0.07459207459207459 0.009569377990430622
44 40 77 22	0.15384615384615385 0.004784688995215311
44 40 105 22	0.16071428571428573 0.019138755980861243
44 43 81 22	0.08108108108108109 0.007177033492822967
44 43 81 51	0.11764705882352941 0.007177033492822967
44 43 108 22	0.2903225806451613 0.011961722488038277
44 43 108 51	0.1746031746031746 0.009569377990430622
44 43 110 22	0.08333333333333333 0.0023923444976076554
44 44 44 51	0.15584415584415584 0.009569377990430622
44 44 51	0.203125 0.011961722488038277
44 44 109 22	0.2899022801302932 0.03588516746411483
44 44 109 51	0.09873708381171067 0.011961722488038277
44 45 108 22	0.16666666666666666 0.0023923444976076554
44 45 110 22	0.13310580204778158 0.0215311004784689
44 45 110 51	0.0823937554206418 0.007177033492822967
44 46 111 6	0.0001245152798036216 0.009569377990430622
44 46 111 22	0.10445323246217332 0.07416267942583732
44 46 111 37	0.0006039415130324221 0.009569377990430622
44 46 111 51	0.03233471246032933 0.014354066985645933
44 46 111 63	0.0035335689045936395 0.009569377990430622
44 50 115 22	0.16666666666666666 0.0023923444976076554
44 51	0.11764705882352941 0.009569377990430622
44 51 87 22	0.256838905775076 0.011961722488038277
44 51 87 51	0.23923444976076555 0.007177033492822967
44 51 116 6	0.0008186655751125665 0.004784688995215311
44 51 116 22	0.17813765182186234 0.03349282296650718
44 51 116 37	0.0016565433462175593 0.007177033492822967
44 51 116 51	0.1368507831821929 0.011961722488038277
44 57 122 22	0.12727272727272726 0.009569377990430622
44 57 122 51	0.09090909090909091 0.009569377990430622
44 62 101 22	0.12987012987012986 0.009569377990430622
44 62 101 51	0.029850746268656716 0.004784688995215311
44 62 127 22	0.125 0.011961722488038277
44 73 73 22	1.0 0.0023923444976076554
44 88 23 22	0.3333333333333333 0.0023923444976076554
44 88 88 22	0.3333333333333333 0.0023923444976076554
44 109 22	0.6764705882352942 0.08373205741626795
44 109 44 22	0.17522935779816515 0.04784688995215311
44 109 44 51	0.1719840478564307 0.014354066985645933
44 109 51	0.11965811965811966 0.009569377990430622
44 109 109 22	0.2857142857142857 0.03349282296650718
44 109 109 51	0.09041835357624832 0.007177033492822967
44 115 50 22	0.16666666666666666 0.0023923444976076554
45 28 104 22	0.09090909090909091 0.009569377990430622
45 30 77 22	0.25 0.007177033492822967
45 30 85 6	0.015943312666076175 0.007177033492822967
45 30 85 22	0.19658119658119658 0.028708133971291867
45 30 85 37	0.0018315018315018315 0.009569377990430622
45 30 85 51	0.025689819219790674 0.007177033492822967
45 30 95 6	0.008547008547008548 0.007177033492822967
45 30 105 6	0.14285714285714285 0.0023923444976076554
45 30 105 22	0.3333333333333333 0.004784688995215311
45 52 104 22	0.09523809523809523 0.009569377990430622
45 52 105 22	0.10714285714285714 0.007177033492822967
45 52 105 51	0.03680981595092025 0.004784688995215311
45 108 22	0.5 0.004784688995215311
45 108 44 22	0.2727272727272727 0.0023923444976076554
45 110 6	0.008126934984520124 0.007177033492822967
45 110 8 22	0.4 0.004784688995215311
45 110 10 6	0.06060606060606061 0.0023923444976076554
45 110 22	0.3993055555555556 0.1674641148325359
45 110 23 51	0.023391812865497075 0.009569377990430622
45 110 44 22	0.08627450980392157 0.04066985645933014
45 110 44 51	0.10444316214656665 0.014354066985645933
45 110 51	0.08232118758434548 0.0215311004784689
45 110 73 22	0.4 0.004784688995215311
45 110 109 6	0.00141643059490085 0.0023923444976076554
45 110 109 22	0.12460063897763578 0.03588516746411483
45 110 109 51	0.09558823529411764 0.01674641148325359
45 110 115 51	0.0851063829787234 0.009569377990430622
45 110 123 22	0.1111111111111111 0.004784688995215311
45 110 123 51	0.038834951456310676 0.009569377990430622
46 71 51	0.25 0.0023923444976076554
46 71 109 22	0.25 0.0023923444976076554
46 71 109 51	0.16666666666666666 0.0023923444976076554
46 102 51	0.04661654135338346 0.04066985645933014
46 102 109 22	1.0 0.009569377990430622
46 111 6	0.015574594173593213 0.21770334928229665
46 111 8 22	0.26621160409556316 0.09569377990430622
46 111 8 51	0.0046422444242607734 0.05502392344497608
46 111 10 6	0.016884939832922226 0.06220095693779904
46 111 10 37	0.0175054704595186 0.0023923444976076554
46 111 20 15	1.7607679765606566e-06 0.0023923444976076554
46 111 22	0.1544432803124107 0.84688995215311
46 111 23 6	0.01634920634920635 0.05980861244019139
46 111 23 22	0.11333333333333333 0.10047846889952153
46 111 23 37	0.00045578851412944393 0.0023923444976076554
46 111 23 45	0.00012523481527864746 0.0023923444976076554
46 111 23 51	0.02460822722820764 0.06698564593301436
46 111 35	2.382219116514337e-05 0.0023923444976076554
46 111 37	0.002018020926877012 0.16507177033492823
46 111 39 15	1.1984946906685204e-05 0.0023923444976076554
46 111 43 6	0.07231920199501247 0.05741626794258373
46 111 44	0.0006708871567802295 0.08133971291866028
46 111 44 6	0.0016914672335367666 0.07894736842105263
46 111 44 22	0.15434959155400563 0.3684210526315789
46 111 44 35	3.3510941322341746e-05 0.0023923444976076554
46 111 44 45	0.00010453143782992735 0.0023923444976076554
46 111 44 51	0.04221735722587097 0.08373205741626795
46 111 44 79	0.001639344262295082 0.0023923444976076554
46 111 44 121	0.0005312084993359894 0.0023923444976076554
46 111 45	2.666231182240234e-05 0.0023923444976076554
46 111 45 6	0.0052655109035815405 0.05980861244019139
46 111 50 6	0.011746280344557557 0.07894736842105263
46 111 50 22	0.15125448028673835 0.23444976076555024
46 111 50 35	0.00022857142857142857 0.0023923444976076554
46 111 50 51	0.05768676088837612 0.050239234449760764
46 111 51	0.019679062279792152 0.08851674641148326
46 111 58 6	0.0008689607229753215 0.007177033492822967
46 111 58 22	0.2780487804878049 0.1339712918660287
46 111 63	0.0032163466086462963 0.08133971291866028
46 111 73 22	0.26621160409556316 0.09569377990430622
46 111 73 51	0.004648342764753436 0.05502392344497608
46 111 79	0.00015508684863523573 0.0023923444976076554
46 111 79 6	0.027415580073553995 0.05980861244019139
46 111 88 6	0.0181673868947879 0.05980861244019139
46 111 88 22	0.10381679389312977 0.10047846889952153
46 111 88 37	0.00045578851412944393 0.0023923444976076554
46 111 88 45	0.0001235635734585444 0.0023923444976076554
46 111 88 51	0.024278294480009663 0.06698564593301436
46 111 108 51	0.02054794520547945 0.007177033492822967
46 111 109 6	0.001111826321025221 0.07416267942583732
46 111 109 22	0.08842040941032692 0.34210526315789475
46 111 109 51	0.040061184354286544 0.07416267942583732
46 111 115 6	0.014755065905961047 0.07894736842105263
46 111 115 22	0.15746268656716417 0.23444976076555024
46 111 115 35	0.00024307243558580456 0.0023923444976076554
46 111 115 51	0.04507564062982402 0.04784688995215311
46 111 121	0.00023758612497030174 0.0023923444976076554
46 111 121 22	0.047619047619047616 0.004784688995215311
46 111 123 6	0.006714967308711787 0.05502392344497608
46 111 123 22	0.14195583596214512 0.19617224880382775
46 111 123 51	0.015481232656637943 0.0430622009569378
46 121 105 6	0.021739130434782608 0.0023923444976076554
50 1 66 22	0.3333333333333333 0.004784688995215311
50 20 85 6	0.010030864197530864 0.004784688995215311
50 20 85 22	0.13075060532687652 0.011961722488038277
50 22	0.4 0.004784688995215311
50 22 87 22	0.49214659685863876 0.004784688995215311
50 35 100 22	0.04672897196261682 0.007177033492822967
50 36 101 22	0.5 0.0023923444976076554
50 46 111 6	0.008591208607890565 0.014354066985645933
50 46 111 22	0.15621679064824653 0.01674641148325359
50 50 6	0.3333333333333333 0.007177033492822967
50 50 22	0.8 0.023923444976076555
50 50 50 22	0.4 0.004784688995215311
50 50 109 22	0.16666666666666666 0.0023923444976076554
50 57 122 22	0.17777777777777778 0.007177033492822967
50 62 101 22	0.45454545454545453 0.0023923444976076554
50 109 44 22	0.42857142857142855 0.0023923444976076554
50 115 6	0.4 0.009569377990430622
50 115 22	0.8125 0.02631578947368421
50 115 50 22	0.4 0.004784688995215311
50 115 115 22	0.4 0.004784688995215311
51	0.38095238095238093 0.07655502392344497
51 14 51	0.5 0.0023923444976076554
51 14 79	0.3333333333333333 0.0023923444976076554
51 14 121	1.0 0.0023923444976076554
51 56 79	1.0 0.0023923444976076554
51 56 121	1.0 0.0023923444976076554
51 87 22	0.6910229645093946 0.07655502392344497
51 87 23 51	0.7142857142857143 0.07177033492822966
51 87 44 51	0.2958579881656805 0.07177033492822966
51 87 51	0.6493880489560835 0.07655502392344497
51 87 88 51	0.7142857142857143 0.07177033492822966
51 87 109 22	0.023809523809523808 0.009569377990430622
51 87 109 51	0.35502958579881655 0.07177033492822966
51 87 121	1.0 0.0023923444976076554
51 109 44	0.1 0.0023923444976076554
51 116 6	0.0016406890894175555 0.011961722488038277
51 116 8 22	0.6666666666666666 0.004784688995215311
51 116 22	0.4929789368104313 0.19617224880382775
51 116 23 22	0.3763440860215054 0.08373205741626795
51 116 23 51	0.21568627450980393 0.07416267942583732
51 116 44 22	0.09179104477611941 0.1076555023923445
51 116 44 51	0.3834218916046759 0.07416267942583732
51 116 50 6	0.01904761904761905 0.004784688995215311
51 116 50 22	0.2 0.009569377990430622
51 116 50 51	0.47619047619047616 0.07177033492822966
51 116 51	0.4625631237822577 0.07655502392344497
51 116 58 22	0.2 0.004784688995215311
51 116 73 22	0.6666666666666666 0.004784688995215311
51 116 88 22	0.3763440860215054 0.08373205741626795
51 116 88 51	0.21568627450980393 0.07416267942583732
51 116 109 22	0.23190932868352224 0.11244019138755981
51 116 109 51	0.351895271590465 0.07177033492822966
51 116 115 6	0.01904761904761905 0.004784688995215311
51 116 115 22	0.2 0.009569377990430622
51 116 115 51	0.28169014084507044 0.07177033492822966
51 116 123 22	0.23076923076923078 0.007177033492822967
53 15 100 6	0.00646551724137931 0.0023923444976076554
53 118 6	0.125 0.0023923444976076554
53 118 22	1.0 0.004784688995215311
53 118 98 6	0.16666666666666666 0.0023923444976076554
56 35 100 22	0.12857142857142856 0.0023923444976076554
56 46 111 22	0.046511627906976744 0.0023923444976076554
56 121 22	1.0 0.0023923444976076554
57 15 100 6	0.007518796992481203 0.0023923444976076554
57 15 100 22	0.2857142857142857 0.0023923444976076554
57 30 85 22	0.08333333333333333 0.0023923444976076554
57 85 6	0.3333333333333333 0.0023923444976076554
57 104 6	0.5 0.0023923444976076554
57 104 22	1.0 0.004784688995215311
57 122 6	0.02564102564102564 0.02631578947368421
57 122 22	0.2978723404255319 0.15311004784688995
57 122 23 22	0.1388888888888889 0.007177033492822967
57 122 44 22	0.10465116279069768 0.0215311004784689
57 122 50 22	0.16666666666666666 0.011961722488038277
57 122 88 22	0.1388888888888889 0.007177033492822967
57 122 109 22	0.14583333333333334 0.01674641148325359
57 122 115 22	0.16666666666666666 0.011961722488038277
58 8 73 22	1.0 0.0023923444976076554
58 20 85 6	0.004048582995951417 0.0023923444976076554
58 20 85 22	0.038461538461538464 0.004784688995215311
58 22	1.0 0.0023923444976076554
58 22 71 6	0.8571428571428571 0.0023923444976076554
58 22 71 22	0.75 0.0023923444976076554
58 22 87 6	0.21428571428571427 0.0023923444976076554
58 22 87 22	0.8 0.0023923444976076554
58 22 102 37	1.0 0.0023923444976076554
58 35 100 6	0.002967359050445104 0.004784688995215311
58 35 100 22	0.1130952380952381 0.009569377990430622
58 40 104 6	0.038834951456310676 0.0023923444976076554
58 40 104 22	0.4583333333333333 0.004784688995215311
58 40 105 22	0.3157894736842105 0.007177033492822967
58 45 110 22	0.1111111111111111 0.004784688995215311
58 46 111 6	0.0012681414682260109 0.004784688995215311
58 46 111 22	0.13513513513513514 0.011961722488038277
58 51 116 22	0.23076923076923078 0.0023923444976076554
58 58 123 22	1.0 0.0023923444976076554
58 73 22	1.0 0.0023923444976076554
58 73 123 22	1.0 0.004784688995215311
58 121 56 22	1.0 0.0023923444976076554
58 123 6	0.125 0.0023923444976076554
58 123 22	1.0 0.019138755980861243
58 123 58 22	1.0 0.0023923444976076554
61 18 86 22	1.0 0.004784688995215311
61 34 126 22	0.5 0.004784688995215311
61 52 126 22	0.5 0.0023923444976076554
61 83 86 22	1.0 0.004784688995215311
61 84 86 22	1.0 0.0023923444976076554
61 99 126 22	0.5 0.0023923444976076554
61 104 67 22	0.5 0.0023923444976076554
61 105 67 22	0.5454545454545454 0.009569377990430622
61 105 69 22	0.4 0.004784688995215311
61 117 126 22	0.5 0.004784688995215311
61 126 2 6	0.0028735632183908046 0.0023923444976076554
61 126 22	0.8064516129032258 0.0430622009569378
62 101 8 22	0.4 0.004784688995215311
62 101 22	0.2857142857142857 0.01674641148325359
62 101 44 22	0.08695652173913043 0.0023923444976076554
62 101 73 22	0.4 0.004784688995215311
62 101 109 22	0.14102564102564102 0.011961722488038277
62 127 22	0.36585365853658536 0.03110047846889952
62 127 44 22	0.2222222222222222 0.007177033492822967
62 127 50 22	0.4 0.004784688995215311
62 127 109 22	0.125 0.011961722488038277
62 127 115 22	0.4 0.004784688995215311
63 128 22	0.6 0.007177033492822967
67 2 6	0.11627906976744186 0.007177033492822967
67 2 22	0.9512195121951219 0.028708133971291867
67 2 51	0.4883720930232558 0.014354066985645933
67 4 6	0.5714285714285714 0.007177033492822967
67 4 22	1.0 0.009569377990430622
67 4 88 22	1.0 0.0023923444976076554
67 21 85 6	0.002680965147453083 0.0023923444976076554
67 21 85 22	0.04054054054054054 0.004784688995215311
67 21 85 51	0.035897435897435895 0.0023923444976076554
67 61 104 6	0.023809523809523808 0.004784688995215311
67 61 104 22	0.2 0.007177033492822967
67 61 104 51	0.1694915254237288 0.0023923444976076554
67 61 105 51	0.06896551724137931 0.0023923444976076554
69 2 6	0.23076923076923078 0.004784688995215311
69 2 22	1.0 0.007177033492822967
69 4 6	0.5454545454545454 0.004784688995215311
69 4 22	1.0 0.011961722488038277
69 21 85 6	0.003472222222222222 0.0023923444976076554
69 21 85 22	0.013157894736842105 0.0023923444976076554
69 61 104 22	0.1 0.0023923444976076554
72 7 22	1.0 0.0023923444976076554
72 49 114 9	1.0 0.0023923444976076554
73 1 66 22	0.6666666666666666 0.0023923444976076554
73 8 22	1.0 0.007177033492822967
73 8 109 22	1.0 0.0023923444976076554
73 20 85 22	0.4444444444444444 0.0023923444976076554
73 35 100 22	0.1 0.004784688995215311
73 35 100 51	0.04610655737704918 0.0023923444976076554
73 36 101 22	0.45454545454545453 0.0023923444976076554
73 36 127 22	0.3333333333333333 0.0023923444976076554
73 40 105 22	1.0 0.0023923444976076554
73 43 108 22	1.0 0.0023923444976076554
73 45 110 22	0.4 0.0023923444976076554
73 46 111 22	0.2469879518072289 0.007177033492822967
73 46 111 51	0.04907161803713528 0.0023923444976076554
73 51 116 22	0.6666666666666666 0.0023923444976076554
73 62 101 22	0.45454545454545453 0.0023923444976076554
73 62 127 22	0.3333333333333333 0.0023923444976076554
73 73 8 22	1.0 0.0023923444976076554
73 73 22	1.0 0.007177033492822967
79	0.5 0.0023923444976076554
79 14 22	1.0 0.007177033492822967
79 14 51	1.0 0.0023923444976076554
79 14 79	0.5 0.0023923444976076554
79 14 121	1.0 0.0023923444976076554
79 56 22	1.0 0.0023923444976076554
79 56 51	1.0 0.0023923444976076554
79 56 79	1.0 0.0023923444976076554
79 56 121	1.0 0.0023923444976076554
79 87 22	1.0 0.0023923444976076554
79 87 51	1.0 0.0023923444976076554
79 87 121	1.0 0.0023923444976076554
79 110 22	0.75 0.004784688995215311
79 116 22	1.0 0.0023923444976076554
79 116 51	0.9375 0.0023923444976076554
79 116 79	1.0 0.0023923444976076554
79 116 121	1.0 0.0023923444976076554
88 1 66 22	0.2727272727272727 0.004784688995215311
88 16 81 22	1.0 0.0023923444976076554
88 20 85 22	0.10218978102189781 0.014354066985645933
88 20 105 6	0.25 0.0023923444976076554
88 20 105 22	0.5 0.004784688995215311
88 22	0.6666666666666666 0.004784688995215311
88 22 71 6	0.35294117647058826 0.004784688995215311
88 22 71 22	1.0 0.004784688995215311
88 22 87 6	0.13636363636363635 0.007177033492822967
88 22 87 22	0.7666666666666667 0.007177033492822967
88 23 6	0.3333333333333333 0.0023923444976076554
88 23 22	1.0 0.028708133971291867
88 23 23 22	0.6666666666666666 0.004784688995215311
88 23 109 22	0.25 0.0023923444976076554
88 35 100 6	0.0008291873963515755 0.004784688995215311
88 35 100 22	0.08086253369272237 0.01674641148325359
88 36 101 22	0.125 0.007177033492822967
88 39 104 22	0.6666666666666666 0.004784688995215311
88 40 105 22	0.5 0.0023923444976076554
88 46 102 51	0.3076923076923077 0.004784688995215311
88 46 111 22	0.08780487804878048 0.0215311004784689
88 46 111 51	0.08545979778526722 0.004784688995215311
88 51	0.25 0.0023923444976076554
88 51 87 51	0.45454545454545453 0.0023923444976076554
88 51 116 22	0.3684210526315789 0.007177033492822967
88 51 116 51	0.27485795454545453 0.0023923444976076554
88 57 122 22	0.16666666666666666 0.007177033492822967
88 67 2 22	1.0 0.0023923444976076554
88 88 6	0.3333333333333333 0.0023923444976076554
88 88 22	1.0 0.028708133971291867
88 88 23 22	0.6666666666666666 0.004784688995215311
98 6	0.16666666666666666 0.0023923444976076554
98 6 71 6	0.004415011037527594 0.0023923444976076554
98 6 71 22	0.3333333333333333 0.0023923444976076554
98 6 87 6	0.5 0.0023923444976076554
98 6 87 22	1.0 0.0023923444976076554
98 10 75 6	0.007751937984496124 0.0023923444976076554
98 10 75 22	0.3333333333333333 0.0023923444976076554
98 12 77 6	0.16666666666666666 0.0023923444976076554
98 33 6	0.5 0.0023923444976076554
98 33 22	1.0 0.0023923444976076554
98 33 98 6	0.16666666666666666 0.0023923444976076554
98 35 100 6	0.006928406466512702 0.0023923444976076554
98 37 102 6	0.14285714285714285 0.0023923444976076554
98 46 111 6	0.0010154346060113728 0.0023923444976076554
109 1 66 22	0.19487179487179487 0.0215311004784689
109 6 71 22	0.08879781420765027 0.03349282296650718
109 6 71 51	0.03550863723608445 0.0023923444976076554
109 6 102 22	0.08888888888888889 0.009569377990430622
109 16 81 22	0.12745098039215685 0.01674641148325359
109 16 81 51	0.0375 0.0023923444976076554
109 20 85 22	0.06240822320117474 0.045454545454545456
109 20 85 37	0.0006637902422834385 0.0023923444976076554
109 20 85 51	0.02729181245626312 0.0023923444976076554
109 20 105 22	0.05555555555555555 0.0023923444976076554
109 22	0.30303030303030304 0.023923444976076555
109 22 71 6	0.1111111111111111 0.011961722488038277
109 22 87 22	0.4152202937249666 0.03110047846889952
109 22 128 63	0.6666666666666666 0.009569377990430622
109 24 89 22	0.25 0.0023923444976076554
109 35 100 22	0.054692775151924375 0.04784688995215311
109 35 100 51	0.0050150451354062184 0.0023923444976076554
109 36 101 22	0.09569377990430622 0.02631578947368421
109 37 71 22	0.13953488372093023 0.004784688995215311
109 37 102 22	0.15384615384615385 0.009569377990430622
109 39 104 22	0.2413793103448276 0.01674641148325359
109 39 105 22	0.11764705882352941 0.009569377990430622
109 39 122 22	0.5 0.0023923444976076554
109 40 104 22	0.0759493670886076 0.011961722488038277
109 40 105 22	0.12121212121212122 0.01674641148325359
109 43 108 22	0.03125 0.007177033492822967
109 43 108 51	0.01890359168241966 0.0023923444976076554
109 43 110 22	0.2727272727272727 0.007177033492822967
109 44 8 22	0.23076923076923078 0.004784688995215311
109 44 22	0.5853658536585366 0.09808612440191387
109 44 44 22	0.2446236559139785 0.03588516746411483
