84	1.0 1.0
84 86 61 99	0.12629161882893225 0.102803738317757
84 86 108 12	1.0 0.037383177570093455
84 86 108 20	0.9771863117870723 0.04672897196261682
84 92	0.7204724409448819 0.38317757009345793
84 92 15 80	0.09886939571150097 0.308411214953271
84 92 18	0.2975751093140251 0.3644859813084112
84 92 18 18	0.14162310402203185 0.45794392523364486
84 92 18 27	0.12660445302178316 0.29906542056074764
84 92 18 30	0.7959839931399171 0.028037383177570093
84 92 18 83	0.13910294363111927 0.4672897196261682
84 92 18 92	0.13007793359912936 0.3177570093457944
84 92 18 95	0.0035548779581575664 0.17757009345794392
84 92 19 84	0.9656228390793243 0.897196261682243
84 92 19 121	0.96045197740113 0.009345794392523364
84 92 27	0.6570397111913358 0.514018691588785
84 92 27 18	0.2348085785729597 0.3925233644859813
84 92 27 27	0.763031306679284 0.4485981308411215
84 92 27 30	0.584070796460177 0.06542056074766354
84 92 27 52	0.08771929824561403 0.037383177570093455
84 92 27 83	0.2418227254774442 0.40186915887850466
84 92 27 92	0.8152077807250221 0.4485981308411215
84 92 27 95	0.0023819164900078602 0.14953271028037382
84 92 27 110	0.5678353658536586 0.08411214953271028
84 92 30	0.4857142857142857 0.037383177570093455
84 92 30 95	0.08494533221194281 0.102803738317757
84 92 33 98	0.8626373626373627 0.35514018691588783
84 92 33 110	1.0 0.3177570093457944
84 92 45 98	0.9545454545454546 0.037383177570093455
84 92 45 110	0.3123220566069335 0.5514018691588785
84 92 52 83	0.2807017543859649 0.14953271028037382
84 92 52 92	0.22857142857142856 0.037383177570093455
84 92 52 117	0.16455696202531644 0.04672897196261682
84 92 77 12	0.3462897526501767 0.1308411214953271
84 92 77 20	0.33980582524271846 0.06542056074766354
84 92 77 40	0.08823529411764706 0.018691588785046728
84 92 83	0.3039504152375646 0.37383177570093457
84 92 83 18	0.13478396812478882 0.45794392523364486
84 92 83 27	0.12659834533090564 0.308411214953271
84 92 83 30	0.7959109955208785 0.028037383177570093
84 92 83 34	0.00033345683586513523 0.009345794392523364
84 92 83 83	0.1329121145226729 0.4672897196261682
84 92 83 92	0.12956901356991293 0.32710280373831774
84 92 83 95	0.0035476533158140576 0.17757009345794392
84 92 85 12	0.03793103448275862 0.056074766355140186
84 92 85 20	0.32743174061433444 0.2803738317757009
84 92 85 39	0.008663366336633664 0.11214953271028037
84 92 85 40	0.019058455411747974 0.19626168224299065
84 92 86 21	0.5312140942167752 0.11214953271028037
84 92 86 30	0.38461538461538464 0.056074766355140186
84 92 86 61	0.1791907514450867 0.102803738317757
84 92 92	0.7892632781267847 0.48598130841121495
84 92 92 18	0.2450615433782094 0.38317757009345793
84 92 92 27	0.7783512544802867 0.4485981308411215
84 92 92 30	0.6016949152542372 0.06542056074766354
84 92 92 52	0.19672131147540983 0.037383177570093455
84 92 92 83	0.2565384355196443 0.3925233644859813
84 92 92 92	0.8439390778218235 0.4392523364485981
84 92 92 95	0.00241607978203876 0.14953271028037382
84 92 93 28	0.3684210526315789 0.018691588785046728
84 92 93 53	0.5 0.009345794392523364
84 92 93 98	0.375 0.028037383177570093
84 92 93 110	0.03225806451612903 0.009345794392523364
84 92 95	0.001256106071179344 0.06542056074766354
84 92 95 21	0.47540983606557374 0.08411214953271028
84 92 95 30	0.08335425558624153 0.24299065420560748
84 92 95 99	0.4957627118644068 0.14018691588785046
84 92 104 39	0.5131964809384164 0.14018691588785046
84 92 104 40	0.18840579710144928 0.06542056074766354
84 92 105 20	0.6176470588235294 0.1308411214953271
84 92 105 39	0.21951219512195122 0.07476635514018691
84 92 105 40	0.5781021897810219 0.205607476635514
84 92 117	0.05128205128205128 0.018691588785046728
84 92 117 30	0.8518518518518519 0.037383177570093455
84 92 117 52	0.6428571428571429 0.04672897196261682
84 92 118 28	0.3333333333333333 0.009345794392523364
84 92 118 53	0.47619047619047616 0.037383177570093455
84 92 122 39	0.05128205128205128 0.009345794392523364
84 92 122 57	0.625 0.037383177570093455
84 92 126 21	0.6245847176079734 0.06542056074766354
84 92 126 61	0.33250311332503113 0.1308411214953271
84 93 0 40	1.0 0.009345794392523364
84 93 28	1.0 0.04672897196261682
84 93 28 27	0.16 0.018691588785046728
84 93 28 92	0.2857142857142857 0.018691588785046728
84 93 53	1.0 0.018691588785046728
84 93 53 27	0.16666666666666666 0.009345794392523364
84 93 53 92	0.25 0.009345794392523364
84 95	0.0186799501867995 0.1308411214953271
84 95 3 68	0.25 0.037383177570093455
84 95 14 20	0.9473684210526315 0.04672897196261682
84 95 15 80	0.1009409751924722 0.2803738317757009
84 95 18	0.12065439672801637 0.14018691588785046
84 95 18 18	0.09004659388353743 0.4205607476635514
84 95 18 27	0.048556430446194225 0.205607476635514
84 95 18 30	0.8181818181818182 0.028037383177570093
84 95 18 83	0.09004682593455406 0.42990654205607476
84 95 18 95	0.010163227594702803 0.14953271028037382
84 95 19 84	0.43325092707045737 0.897196261682243
84 95 19 121	0.38461538461538464 0.009345794392523364
84 95 21	0.9019607843137255 0.08411214953271028
84 95 21 18	0.18490245971162 0.29906542056074764
84 95 21 83	0.18986289987536353 0.308411214953271
84 95 27	0.024539877300613498 0.09345794392523364
84 95 27 18	0.09476110978615153 0.32710280373831774
84 95 27 27	0.02383053839364519 0.2336448598130841
84 95 27 30	0.9511568123393316 0.08411214953271028
84 95 27 83	0.09469164715066354 0.3364485981308411
84 95 27 92	0.01918047079337402 0.21495327102803738
84 95 27 95	0.020535714285714286 0.11214953271028037
84 95 28 30	0.47619047619047616 0.037383177570093455
84 95 28 99	0.2903225806451613 0.056074766355140186
84 95 30	0.7622005323868678 0.2897196261682243
84 95 30 18	0.18465492185416485 0.35514018691588783
84 95 30 27	0.19959677419354838 0.2803738317757009
84 95 30 83	0.18686464191118002 0.3644859813084112
84 95 30 92	0.17826541274817137 0.2616822429906542
84 95 30 95	0.004294059419744308 0.14018691588785046
84 95 30 98	0.26838235294117646 0.009345794392523364
84 95 30 117	0.12436115843270869 0.018691588785046728
84 95 32 30	1.0 0.056074766355140186
84 95 33	0.03424657534246575 0.04672897196261682
84 95 38 80	0.025925925925925925 0.04672897196261682
84 95 45 110	0.14915821033210333 0.48598130841121495
84 95 52	0.07758620689655173 0.06542056074766354
84 95 52 18	0.10384615384615385 0.19626168224299065
84 95 52 27	0.05188679245283019 0.06542056074766354
84 95 52 83	0.10393466963622866 0.205607476635514
84 95 52 95	0.006708907938874394 0.037383177570093455
84 95 53 30	0.42857142857142855 0.04672897196261682
84 95 56	0.03333333333333333 0.009345794392523364
84 95 56 12	0.2857142857142857 0.009345794392523364
84 95 56 20	0.8571428571428571 0.037383177570093455
84 95 56 40	0.2 0.009345794392523364
84 95 59 30	1.0 0.06542056074766354
84 95 75 20	0.7058823529411765 0.06542056074766354
84 95 77 12	0.03558718861209965 0.04672897196261682
84 95 77 20	0.35294117647058826 0.1308411214953271
84 95 77 40	0.06315789473684211 0.028037383177570093
84 95 77 121	0.36363636363636365 0.009345794392523364
84 95 81 20	0.7627737226277372 0.09345794392523364
84 95 81 40	0.05 0.037383177570093455
84 95 83	0.12139917695473251 0.14018691588785046
84 95 83 18	0.08170212346136047 0.4205607476635514
84 95 83 27	0.04497843499691929 0.205607476635514
84 95 83 30	0.8181818181818182 0.028037383177570093
84 95 83 83	0.08054545221174621 0.42990654205607476
84 95 83 95	0.01021671826625387 0.14953271028037382
84 95 85 20	0.038622129436325675 0.07476635514018691
84 95 92	0.023148148148148147 0.07476635514018691
84 95 92 18	0.09796517726033145 0.32710280373831774
84 95 92 27	0.023510114816839803 0.21495327102803738
84 95 92 30	0.9511568123393316 0.08411214953271028
84 95 92 83	0.09685304002444241 0.3364485981308411
84 95 92 92	0.02362669816893089 0.19626168224299065
84 95 92 95	0.0171606864274571 0.11214953271028037
84 95 93 30	0.19230769230769232 0.028037383177570093
84 95 95	0.007692307692307693 0.009345794392523364
84 95 95 30	0.07329842931937172 0.07476635514018691
84 95 97 30	1.0 0.056074766355140186
84 95 98 30	0.625 0.037383177570093455
84 95 99	0.36231884057971014 0.16822429906542055
84 95 99 30	0.4 0.037383177570093455
84 95 99 95	0.018050541516245487 0.04672897196261682
84 95 104 20	0.3016643550624133 0.205607476635514
84 95 104 39	0.006593406593406593 0.037383177570093455
84 95 104 40	0.014396456256921373 0.056074766355140186
84 95 105 12	0.024793388429752067 0.018691588785046728
84 95 105 20	0.3958573072497123 0.24299065420560748
84 95 105 40	0.016597510373443983 0.056074766355140186
84 95 105 121	0.6666666666666666 0.009345794392523364
84 95 108 12	1.0 0.037383177570093455
84 95 108 20	0.9695945945945946 0.056074766355140186
84 95 110 20	0.7090558766859345 0.07476635514018691
84 95 122 20	0.14634146341463414 0.04672897196261682
84 95 124 30	0.9411764705882353 0.06542056074766354
84 95 126 21	0.8309859154929577 0.06542056074766354
84 98	0.3333333333333333 0.018691588785046728
84 98 19 84	0.3347107438016529 0.7289719626168224
84 98 27	0.25 0.018691588785046728
84 98 30	1.0 0.04672897196261682
84 98 30 18	0.1134453781512605 0.19626168224299065
84 98 33	0.6 0.056074766355140186
84 98 33 83	0.11693548387096774 0.205607476635514
84 98 52	1.0 0.04672897196261682
84 99	0.25 0.009345794392523364
84 99 18	0.26666666666666666 0.037383177570093455
84 99 18 18	0.07926714884215354 0.09345794392523364
84 99 18 83	0.07763363375623897 0.09345794392523364
84 99 27 83	0.10294117647058823 0.06542056074766354
84 99 34	0.5714285714285714 0.028037383177570093
84 99 34 99	0.18181818181818182 0.009345794392523364
84 99 77 12	0.5 0.009345794392523364
84 99 77 40	1.0 0.009345794392523364
84 99 83	0.25 0.037383177570093455
84 99 83 27	0.13846153846153847 0.04672897196261682
84 99 83 83	0.09014291369527427 0.09345794392523364
84 99 83 92	0.13636363636363635 0.04672897196261682
84 99 85 20	0.7419354838709677 0.018691588785046728
84 99 85 39	0.42105263157894735 0.028037383177570093
84 99 85 40	0.5 0.037383177570093455
84 99 86 21	0.7777777777777778 0.018691588785046728
84 99 95	0.21739130434782608 0.037383177570093455
84 99 95 30	0.18867924528301888 0.018691588785046728
84 99 117	0.5 0.009345794392523364
84 104 12	0.3333333333333333 0.009345794392523364
84 104 20	0.37681159420289856 0.09345794392523364
84 104 20 18	0.24158099964551577 0.40186915887850466
84 104 20 34	0.07766990291262135 0.018691588785046728
84 104 20 83	0.245568576644485 0.411214953271028
84 104 20 92	0.1328125 0.1308411214953271
84 104 20 95	0.002534372426028005 0.08411214953271028
84 104 20 117	0.13253012048192772 0.028037383177570093
84 104 23 12	1.0 0.009345794392523364
84 104 35 80	0.00012645713103257995 0.056074766355140186
84 104 39	0.9868421052631579 0.2897196261682243
84 104 39 18	0.0769641902725815 0.3177570093457944
84 104 39 27	0.14820249449743214 0.17757009345794392
84 104 39 30	0.026833631484794274 0.037383177570093455
84 104 39 83	0.07987551867219916 0.32710280373831774
84 104 39 92	0.2154308617234469 0.19626168224299065
84 104 39 117	0.08029197080291971 0.018691588785046728
84 104 40	0.3008130081300813 0.14018691588785046
84 104 40 27	0.09313725490196079 0.06542056074766354
84 104 40 92	0.13768115942028986 0.06542056074766354
84 104 40 121	0.1 0.009345794392523364
84 104 57	0.2903225806451613 0.04672897196261682
84 104 57 27	0.043478260869565216 0.009345794392523364
84 104 57 92	0.09090909090909091 0.009345794392523364
84 104 58 39	1.0 0.009345794392523364
84 104 58 40	0.5 0.009345794392523364
84 104 88 12	1.0 0.009345794392523364
84 104 123 39	0.5 0.009345794392523364
84 105 12	0.15789473684210525 0.028037383177570093
84 105 12 30	0.25 0.037383177570093455
84 105 12 34	0.25 0.009345794392523364
84 105 12 83	0.10434782608695652 0.11214953271028037
84 105 12 92	0.125 0.04672897196261682
84 105 12 95	0.024691358024691357 0.018691588785046728
84 105 12 99	0.23529411764705882 0.037383177570093455
84 105 12 117	0.034482758620689655 0.009345794392523364
84 105 20	0.7071428571428572 0.1588785046728972
84 105 20 18	0.1446525072263416 0.3177570093457944
84 105 20 27	0.13126709206927986 0.24299065420560748
84 105 20 34	0.062111801242236024 0.018691588785046728
84 105 20 83	0.13889605364972918 0.32710280373831774
84 105 20 92	0.12636505460218408 0.2523364485981308
84 105 20 95	0.0053847315182929895 0.102803738317757
84 105 20 117	0.1254355400696864 0.028037383177570093
84 105 35 80	0.00039776682340573636 0.205607476635514
84 105 39	0.33035714285714285 0.12149532710280374
84 105 39 27	0.18274111675126903 0.056074766355140186
84 105 39 30	0.06806282722513089 0.04672897196261682
84 105 39 52	0.06172839506172839 0.018691588785046728
84 105 39 92	0.3157894736842105 0.056074766355140186
84 105 39 95	0.0379746835443038 0.028037383177570093
84 105 39 99	0.17721518987341772 0.04672897196261682
84 105 40	0.9940357852882704 0.40186915887850466
84 105 40 18	0.18382817435249527 0.3177570093457944
84 105 40 27	0.17633191890617633 0.2803738317757009
84 105 40 30	0.047337278106508875 0.056074766355140186
84 105 40 83	0.18516738747397085 0.32710280373831774
84 105 40 92	0.2514395393474088 0.29906542056074764
84 105 40 95	0.007164902998236331 0.07476635514018691
84 105 40 117	0.06866952789699571 0.018691588785046728
84 105 43 52	1.0 0.009345794392523364
84 105 43 95	0.014084507042253521 0.009345794392523364
84 105 45 53	0.16666666666666666 0.009345794392523364
84 105 65 28	1.0 0.009345794392523364
84 105 67 61	0.14285714285714285 0.009345794392523364
84 105 121	1.0 0.009345794392523364
84 105 121 30	0.6666666666666666 0.018691588785046728
84 105 123 39	0.5 0.009345794392523364
84 117	0.058823529411764705 0.018691588785046728
84 117 15 80	0.14224137931034483 0.19626168224299065
84 117 19 84	0.28125 0.5887850467289719
84 117 27 18	0.08125 0.12149532710280374
84 117 27 83	0.08333333333333333 0.12149532710280374
84 117 30	0.84375 0.09345794392523364
84 117 30 27	0.05027932960893855 0.056074766355140186
84 117 30 83	0.09032258064516129 0.205607476635514
84 117 30 95	0.011002444987775062 0.08411214953271028
84 117 33	0.29411764705882354 0.04672897196261682
84 117 52	0.7777777777777778 0.1308411214953271
84 117 52 18	0.10434782608695652 0.19626168224299065
84 117 52 27	0.108 0.09345794392523364
84 117 52 83	0.09688581314878893 0.205607476635514
84 117 52 92	0.12601626016260162 0.102803738317757
84 117 52 95	0.007449605609114811 0.037383177570093455
84 117 77 12	0.04081632653061224 0.018691588785046728
84 117 77 20	0.23529411764705882 0.06542056074766354
84 117 92 18	0.08783783783783784 0.12149532710280374
84 117 92 27	0.125 0.037383177570093455
84 117 92 30	0.75 0.028037383177570093
84 117 92 83	0.09027777777777778 0.12149532710280374
84 117 92 92	0.125 0.037383177570093455
84 117 93 30	0.05555555555555555 0.009345794392523364
84 117 99	0.5714285714285714 0.037383177570093455
84 117 99 95	0.03225806451612903 0.009345794392523364
84 117 104 20	0.14803625377643503 0.06542056074766354
84 117 104 40	0.022222222222222223 0.018691588785046728
84 117 105 20	0.11 0.09345794392523364
84 117 108 40	1.0 0.009345794392523364
84 118 21	1.0 0.009345794392523364
84 118 28	1.0 0.018691588785046728
84 118 28 27	0.14285714285714285 0.009345794392523364
84 118 53	1.0 0.04672897196261682
84 118 53 27	0.19444444444444445 0.028037383177570093
84 118 53 92	0.2916666666666667 0.028037383177570093
84 118 110 40	1.0 0.009345794392523364
84 121 30	1.0 0.009345794392523364
84 121 56	1.0 0.009345794392523364
84 122 20	0.4117647058823529 0.04672897196261682
84 122 20 34	0.030303030303030304 0.009345794392523364
84 122 20 83	0.17970401691331925 0.205607476635514
84 122 20 95	0.0046026388462718625 0.06542056074766354
84 122 20 117	0.175 0.028037383177570093
84 122 35 80	0.0006947660954145438 0.028037383177570093
84 122 39	0.75 0.04672897196261682
84 122 39 27	0.043478260869565216 0.009345794392523364
84 122 57	1.0 0.102803738317757
84 122 57 27	0.16666666666666666 0.07476635514018691
84 122 57 92	0.2318840579710145 0.09345794392523364
84 122 67 21	0.6785714285714286 0.04672897196261682
84 126 2 20	0.578125 0.09345794392523364
84 126 2 40	0.005988023952095809 0.009345794392523364
84 126 4 20	0.6190476190476191 0.056074766355140186
84 126 21	0.703030303030303 0.06542056074766354
84 126 21 18	0.1639483520217465 0.3177570093457944
84 126 21 27	0.2119205298013245 0.102803738317757
84 126 21 83	0.16977580423293193 0.32710280373831774
84 126 21 92	0.18584905660377357 0.11214953271028037
84 126 61	0.7153846153846154 0.14018691588785046
84 126 61 18	0.1367930277913213 0.3177570093457944
84 126 61 27	0.17533039647577092 0.21495327102803738
84 126 61 83	0.1384772304553909 0.32710280373831774
84 126 61 92	0.16218354430379747 0.2336448598130841
84 126 61 117	0.09665427509293681 0.018691588785046728
98 18 18	0.01627906976744186 0.009345794392523364
98 18 18 18	0.0208590489502947 0.009345794392523364
98 18 18 27	0.017387694862097593 0.009345794392523364
98 18 18 30	0.762532981530343 0.009345794392523364
98 18 18 83	0.020382855626505835 0.009345794392523364
98 18 18 92	0.01615620545163938 0.009345794392523364
98 18 18 95	0.01010708163583339 0.08411214953271028
98 18 19 84	0.16666666666666666 0.028037383177570093
98 18 27	0.03225806451612903 0.009345794392523364
98 18 27 18	0.02653273843226961 0.009345794392523364
98 18 27 27	0.024271844660194174 0.028037383177570093
98 18 27 83	0.026668943144954754 0.009345794392523364
98 18 27 95	0.019559902200488997 0.07476635514018691
98 18 30	1.0 0.009345794392523364
98 18 45 110	0.012374779021803181 0.009345794392523364
98 18 83	0.0160837375542507 0.009345794392523364
98 18 83 18	0.017939644142189747 0.009345794392523364
98 18 83 27	0.02047826661381953 0.009345794392523364
98 18 83 30	0.7804878048780488 0.009345794392523364
98 18 83 83	0.017582508094798725 0.009345794392523364
98 18 83 92	0.01987582995602311 0.009345794392523364
98 18 83 95	0.010096180574859621 0.08411214953271028
98 18 86 21	0.05042016806722689 0.009345794392523364
98 18 92	0.02857142857142857 0.009345794392523364
98 18 92 27	0.03164556962025317 0.028037383177570093
98 18 92 52	1.0 0.009345794392523364
98 18 92 83	0.02748168222422965 0.009345794392523364
98 18 92 92	0.02054794520547945 0.018691588785046728
98 18 92 95	0.019464720194647202 0.07476635514018691
98 18 95	0.006666666666666667 0.009345794392523364
98 18 95 99	0.0625 0.009345794392523364
98 27 18	0.06060606060606061 0.009345794392523364
98 27 18 18	0.02601096594848571 0.009345794392523364
98 27 18 27	0.023728813559322035 0.009345794392523364
98 27 18 83	0.026145095659468723 0.009345794392523364
98 27 18 92	0.0231023102310231 0.009345794392523364
98 27 18 95	0.016666666666666666 0.07476635514018691
98 27 27 27	0.05263157894736842 0.028037383177570093
98 27 27 30	1.0 0.009345794392523364
98 27 27 83	0.03939393939393939 0.009345794392523364
98 27 27 92	0.043010752688172046 0.018691588785046728
98 27 45 110	0.00966183574879227 0.009345794392523364
98 27 83	0.05714285714285714 0.009345794392523364
98 27 83 18	0.022745860223738798 0.009345794392523364
98 27 83 83	0.022749816599681328 0.009345794392523364
98 27 83 92	0.014792899408284023 0.009345794392523364
98 27 83 95	0.01606425702811245 0.07476635514018691
98 27 85 20	0.015503875968992248 0.009345794392523364
98 27 92 27	0.04477611940298507 0.028037383177570093
98 27 92 92	0.03076923076923077 0.018691588785046728
98 27 92 95	0.1 0.07476635514018691
98 27 126 21	0.16666666666666666 0.009345794392523364
98 33 84	1.0 0.1308411214953271
98 33 98 18	0.026943462897526502 0.009345794392523364
98 33 98 83	0.02678963548528766 0.009345794392523364
98 33 98 95	0.23728813559322035 0.06542056074766354
98 45 110	0.009887005649717515 0.009345794392523364
98 45 110 18	0.02266945142663303 0.009345794392523364
98 45 110 27	0.029798260225800483 0.009345794392523364
98 45 110 30	0.8771929824561403 0.009345794392523364
98 45 110 83	0.02261913737294242 0.009345794392523364
98 45 110 92	0.027259684361549498 0.009345794392523364
98 45 110 95	0.012100259291270527 0.08411214953271028
98 83 18	0.01705722939582337 0.009345794392523364
98 83 18 18	0.0406380305003426 0.009345794392523364
98 83 18 27	0.02259130073225382 0.009345794392523364
98 83 18 30	0.8095238095238095 0.009345794392523364
98 83 18 83	0.04079660146608538 0.009345794392523364
98 83 18 92	0.022980927713680245 0.009345794392523364
98 83 18 95	0.008473241014688118 0.08411214953271028
98 83 27	0.029411764705882353 0.009345794392523364
98 83 27 18	0.01890519813675035 0.009345794392523364
98 83 27 27	0.018315018315018316 0.028037383177570093
98 83 27 30	0.8 0.018691588785046728
98 83 27 83	0.01841942659416708 0.009345794392523364
98 83 27 95	0.018518518518518517 0.07476635514018691
98 83 30	1.0 0.009345794392523364
98 83 45 110	0.012824897400820793 0.009345794392523364
98 83 83	0.01967571506649663 0.009345794392523364
98 83 83 18	0.030017511833714074 0.009345794392523364
98 83 83 27	0.02618138809741412 0.009345794392523364
98 83 83 30	0.7903846153846154 0.009345794392523364
98 83 83 83	0.02961352470344361 0.009345794392523364
98 83 83 92	0.02564982187623697 0.009345794392523364
98 83 83 95	0.0067199248120300755 0.08411214953271028
98 83 85 20	0.004323899371069182 0.009345794392523364
98 83 86 21	0.05303030303030303 0.009345794392523364
98 83 92	0.02631578947368421 0.009345794392523364
98 83 92 18	0.027390473494231724 0.009345794392523364
98 83 92 27	0.02242152466367713 0.028037383177570093
98 83 92 30	0.6666666666666666 0.018691588785046728
98 83 92 83	0.02701630237095334 0.009345794392523364
98 83 92 92	0.014705882352941176 0.018691588785046728
98 83 92 95	0.018433179723502304 0.07476635514018691
98 83 95	0.005952380952380952 0.009345794392523364
98 83 126 21	0.1 0.009345794392523364
98 85 12 92	0.3333333333333333 0.009345794392523364
98 85 20 83	0.013157894736842105 0.009345794392523364
98 85 39 30	0.2857142857142857 0.009345794392523364
98 85 40 30	0.3076923076923077 0.009345794392523364
98 85 43 110	0.007874015748031496 0.009345794392523364
98 85 51 116	0.0025806451612903226 0.018691588785046728
98 92 18	0.06060606060606061 0.009345794392523364
98 92 18 18	0.03847965729702757 0.009345794392523364
98 92 18 27	0.01483679525222552 0.009345794392523364
98 92 18 83	0.03788266092033459 0.009345794392523364
98 92 18 92	0.01488095238095238 0.009345794392523364
98 92 18 95	0.016666666666666666 0.07476635514018691
98 92 27 18	0.038910505836575876 0.009345794392523364
98 92 27 30	1.0 0.009345794392523364
98 92 27 83	0.038314176245210725 0.009345794392523364
98 92 45 110	0.00966183574879227 0.009345794392523364
98 92 83	0.05714285714285714 0.009345794392523364
98 92 83 18	0.035406877222193676 0.009345794392523364
98 92 83 83	0.03499664827871436 0.009345794392523364
98 92 83 92	0.013377926421404682 0.009345794392523364
98 92 83 95	0.01606425702811245 0.07476635514018691
98 92 85 20	0.015503875968992248 0.009345794392523364
98 92 86 21	0.16666666666666666 0.009345794392523364
98 92 92 18	0.04059040590405904 0.009345794392523364
98 92 92 27	0.0684931506849315 0.028037383177570093
98 92 92 83	0.039711191335740074 0.009345794392523364
98 92 92 95	0.1 0.07476635514018691
98 92 126 21	0.16666666666666666 0.009345794392523364
98 95 30	0.25 0.009345794392523364
98 95 30 27	0.2222222222222222 0.018691588785046728
105 40 84	1.0 0.5233644859813084
105 40 121	1.0 0.009345794392523364
105 46 111 20	0.20042492917847027 0.11214953271028037
121	0.5 0.009345794392523364
121 15 80	1.0 0.018691588785046728
121 18	0.36666666666666664 0.102803738317757
121 18 18	0.17946920581149825 0.29906542056074764
121 18 18 18	0.14907859228396692 0.32710280373831774
121 18 18 27	0.2017492645456032 0.27102803738317754
121 18 18 83	0.1531496829118551 0.3364485981308411
121 18 18 92	0.20214116994409348 0.29906542056074764
121 18 19 84	0.9385307346326837 0.5233644859813084
121 18 27	0.1891891891891892 0.11214953271028037
121 18 27 18	0.2038613129720051 0.29906542056074764
121 18 27 83	0.20384999810762178 0.308411214953271
121 18 27 92	0.14502529510961215 0.17757009345794392
121 18 30 95	0.2777777777777778 0.04672897196261682
121 18 45 110	0.2986380355900189 0.3644859813084112
121 18 83	0.18186228074164087 0.308411214953271
121 18 83 18	0.1405768032923412 0.32710280373831774
121 18 83 27	0.12064184527034812 0.2803738317757009
121 18 83 83	0.14112488365004824 0.3364485981308411
121 18 83 92	0.1337814940091794 0.29906542056074764
121 18 85 20	0.4081233178370443 0.18691588785046728
121 18 86 21	0.7084421235857267 0.056074766355140186
121 18 92	0.17699115044247787 0.11214953271028037
121 18 92 18	0.1975972989650739 0.29906542056074764
121 18 92 27	0.11168981481481481 0.17757009345794392
121 18 92 83	0.19744487014429343 0.308411214953271
121 18 92 92	0.13014210919970082 0.19626168224299065
121 18 92 117	0.2222222222222222 0.018691588785046728
121 18 95 30	0.17668207498715974 0.11214953271028037
121 19 84	1.0 0.5233644859813084
121 27	0.75 0.028037383177570093
121 27 18	0.3684210526315789 0.037383177570093455
121 27 18 27	0.23076923076923078 0.056074766355140186
121 27 18 83	0.2280481235410307 0.308411214953271
121 27 27	1.0 0.018691588785046728
121 27 30 18	0.018867924528301886 0.009345794392523364
121 27 30 83	0.018867924528301886 0.009345794392523364
121 27 45 110	0.35964912280701755 0.35514018691588783
121 27 83	0.3684210526315789 0.037383177570093455
121 27 83 83	0.24468366716668138 0.308411214953271
121 27 92	0.8 0.018691588785046728
121 33 98	1.0 0.037383177570093455
121 45 110	0.3350582147477361 0.35514018691588783
121 45 110 18	0.18039396582861247 0.32710280373831774
121 45 110 27	0.25891931902294596 0.2897196261682243
121 45 110 30	0.8805970149253731 0.009345794392523364
121 45 110 83	0.17809372572809484 0.3364485981308411
121 45 110 92	0.32624573932803114 0.308411214953271
121 56 84	1.0 0.6542056074766355
121 56 84 18	0.3028084852106364 0.24299065420560748
121 77 12	0.7272727272727273 0.037383177570093455
121 83	0.3870967741935484 0.11214953271028037
121 83 15 80	0.10084825636192271 0.2616822429906542
121 83 18	0.210472071811024 0.29906542056074764
121 83 18 18	0.1195698956760278 0.32710280373831774
121 83 18 27	0.18136211060182564 0.27102803738317754
121 83 18 30	0.5092487846638334 0.009345794392523364
121 83 18 83	0.11968713665507233 0.3364485981308411
121 83 18 92	0.1856590718623895 0.29906542056074764
121 83 19 84	0.9432918395573997 0.5233644859813084
121 83 19 121	0.9230769230769231 0.009345794392523364
121 83 27	0.1951219512195122 0.12149532710280374
121 83 27 18	0.15129714427887722 0.29906542056074764
121 83 27 83	0.1513488672422423 0.308411214953271
121 83 27 110	0.5714285714285714 0.07476635514018691
121 83 30	0.75 0.009345794392523364
121 83 45 110	0.30147693488059846 0.3644859813084112
121 83 77 12	0.26262626262626265 0.056074766355140186
121 83 83	0.20928293953314434 0.308411214953271
121 83 83 18	0.13586879260043747 0.32710280373831774
121 83 83 27	0.1700478638782895 0.2803738317757009
121 83 83 83	0.13471140543472274 0.3364485981308411
121 83 83 92	0.17184086396831375 0.29906542056074764
121 83 83 117	0.1737674964846276 0.018691588785046728
121 83 85 20	0.40826810176125244 0.19626168224299065
121 83 86 21	0.7084421235857267 0.056074766355140186
121 83 92	0.1885245901639344 0.12149532710280374
121 83 92 18	0.1958345675525758 0.29906542056074764
121 83 95	0.002317497103128621 0.037383177570093455
121 83 95 30	0.1771047227926078 0.11214953271028037
121 83 98	0.3333333333333333 0.009345794392523364
121 85 20	0.9259259259259259 0.009345794392523364
121 85 20 18	0.21212121212121213 0.12149532710280374
121 85 20 27	0.9183673469387755 0.028037383177570093
121 85 20 83	0.2222222222222222 0.1308411214953271
121 85 20 92	0.9259259259259259 0.028037383177570093
121 85 40	0.06666666666666667 0.009345794392523364
121 85 67 61	0.2222222222222222 0.009345794392523364
121 86 21	0.6153846153846154 0.009345794392523364
121 92	1.0 0.028037383177570093
121 92 18	0.3684210526315789 0.037383177570093455
121 92 18 18	0.2567743132887899 0.29906542056074764
121 92 18 30	1.0 0.009345794392523364
121 92 18 83	0.2605914526745156 0.308411214953271
121 92 27	1.0 0.018691588785046728
121 92 45 110	0.35964912280701755 0.35514018691588783
121 92 83	0.3684210526315789 0.037383177570093455
121 92 85 20	1.0 0.028037383177570093
121 95 30	0.5 0.018691588785046728
