1 66 18	0.0626410835214447 0.011776931070315206
27 92 121 56	0.3082191780821918 0.016972635954277795
27 92 122 39	0.057971014492753624 0.0027710426047800486
27 92 122 57	0.23235800344234078 0.018358157256667822
27 92 126 21	0.26844532279314887 0.02112919986144787
27 92 126 61	0.13124375624375625 0.0401801177693107
27 93 0 39	0.4166666666666667 0.0017319016279875303
27 93 14 12	1.0 0.00034638032559750607
27 93 28	0.9438202247191011 0.027364045722202978
27 93 28 27	0.21903052064631956 0.017319016279875303
27 93 28 92	0.17013232514177692 0.013162452372705231
27 93 30 34	0.11267605633802817 0.0013855213023900243
27 93 30 95	0.047082228116710874 0.007273986837547627
27 93 32 28	0.3333333333333333 0.00034638032559750607
27 93 52	0.7692307692307693 0.0034638032559750607
27 93 53	0.6111111111111112 0.0038101835815725666
27 93 53 27	0.24444444444444444 0.0038101835815725666
27 93 75 12	0.5555555555555556 0.0017319016279875303
27 93 75 40	0.16666666666666666 0.005888465535157603
27 93 75 53	0.30666666666666664 0.0048493245583650845
27 93 81 40	0.75 0.0010391409767925182
27 93 97 28	0.25 0.00034638032559750607
27 93 98	0.23076923076923078 0.0020782819535850364
27 93 98 27	0.3851851851851852 0.0034638032559750607
27 93 98 92	0.3333333333333333 0.0024246622791825423
27 93 110 39	0.16666666666666666 0.0020782819535850364
27 93 110 92	0.5 0.0020782819535850364
27 95 15 80	0.00661443926944354 0.0398337374437132
27 95 21	0.8297872340425532 0.02390024246622792
27 95 27 27	3.791591986786302e-05 0.012123311395912712
27 95 27 30	0.9870968936280499 0.019397298233460338
27 95 28	0.022774327122153208 0.0034638032559750607
27 95 28 99	0.2702169625246548 0.02459300311742293
27 95 30	0.770283204774506 0.10460685833044683
27 95 30 18	0.08633981200003063 0.0682369241427087
27 95 30 27	0.25345802745908247 0.09871839279528923
27 95 30 33	0.0015839493136219642 0.00034638032559750607
27 95 30 52	0.007462686567164179 0.0006927606511950121
27 95 30 83	0.08521660648986039 0.0682369241427087
27 95 30 92	0.24330371112084612 0.09248354693453412
27 95 30 95	1.6105927561905287e-05 0.007273986837547627
27 95 34 30	0.39285714285714285 0.017319016279875303
27 95 34 99	0.11219512195121951 0.007273986837547627
27 95 38 80	0.014211886304909561 0.015240734326290266
27 95 52	0.014700825309491058 0.028749567024593
27 95 52 30	0.749738219895288 0.02805680637339799
27 95 52 33	0.011764705882352941 0.00034638032559750607
27 95 52 92	0.03167587476979742 0.030481468652580532
27 95 52 99	0.4273570324574961 0.019397298233460338
27 95 53 30	0.45161290322580644 0.023207481815032908
27 95 53 99	0.26844262295081966 0.017319016279875303
27 95 77 20	0.4739214423696072 0.04225839972289574
27 95 81 20	0.7649357900614182 0.02390024246622792
27 95 83	0.25 0.0006927606511950121
27 95 92 30	0.9870868534163332 0.019397298233460338
27 95 92 52	0.00016278312636621554 0.0010391409767925182
27 95 93 30	0.6993865030674846 0.022514721163837893
27 95 95 30	0.12448979591836734 0.009005888465535157
27 95 99	0.21065989847715735 0.05195704883962591
27 95 99 30	0.2972972972972973 0.01662625562868029
27 95 104 20	0.5466216216216216 0.06892968479390371
27 95 104 40	0.0042279573680965386 0.013855213023900243
27 95 105 20	0.6004538650958428 0.07828195358503637
27 95 105 39	0.0014501948699356475 0.004502944232767579
27 95 105 40	0.00048717581315374693 0.005888465535157603
27 95 108 20	0.8718830610490111 0.02112919986144787
27 95 110 20	0.4943915343915344 0.02978870800138552
27 95 117 30	0.886687306501548 0.027710426047800486
27 95 118 30	0.7777777777777778 0.02182196051264288
27 95 121	0.03488372093023256 0.0020782819535850364
27 95 121 30	0.8983050847457628 0.007273986837547627
27 98	0.031746031746031744 0.0013855213023900243
27 98 15 80	0.019638242894056846 0.024939383443020435
27 98 27 27	0.22007722007722008 0.012123311395912712
27 98 27 33	0.7142857142857143 0.004502944232767579
27 98 27 92	0.1647940074906367 0.007620367163145133
27 98 30 95	0.0028021670091537454 0.046761343955663316
27 98 33	0.9197080291970803 0.02182196051264288
27 98 33 92	0.09348914858096828 0.018011776931070315
27 98 52	0.44516129032258067 0.015240734326290266
27 98 52 92	0.09951845906902086 0.013162452372705231
27 98 52 98	0.003968253968253968 0.00034638032559750607
27 98 52 117	0.02670856245090338 0.009005888465535157
27 98 92	0.04 0.0013855213023900243
27 98 92 27	0.18666666666666668 0.007620367163145133
27 98 92 33	1.0 0.004502944232767579
27 98 92 52	0.21875 0.005195704883962591
27 98 92 92	0.17937219730941703 0.006927606511950121
27 98 95 30	0.15789473684210525 0.00034638032559750607
27 98 95 52	0.14285714285714285 0.00034638032559750607
27 98 95 99	0.14285714285714285 0.00034638032559750607
27 99 27 95	0.0011773940345368916 0.0006927606511950121
27 99 34	0.56 0.00796674748874264
27 99 34 27	0.050359712230215826 0.0020782819535850364
27 99 77 40	0.2 0.00034638032559750607
27 99 85 39	0.2017900732302685 0.005542085209560097
27 99 85 40	0.13793103448275862 0.007620367163145133
27 99 86 53	0.5588235294117647 0.0010391409767925182
27 99 92 95	0.0011235955056179776 0.0006927606511950121
27 99 95	0.0037654653039268424 0.004502944232767579
27 99 95 27	0.0015142742617912973 0.004502944232767579
27 99 95 28	0.3333333333333333 0.0013855213023900243
27 99 95 52	0.09472679551419709 0.0013855213023900243
27 99 117	0.6 0.0006927606511950121
27 102 37	1.0 0.0027710426047800486
27 102 37 27	0.19318181818181818 0.005888465535157603
27 104 8 40	0.0975609756097561 0.0017319016279875303
27 104 12	0.2360248447204969 0.011084170419120194
27 104 12 27	0.07331378299120235 0.007620367163145133
27 104 12 92	0.05962059620596206 0.006234845860755109
27 104 20	0.04469646430953969 0.021475580187045377
27 104 20 34	0.06972167556929997 0.0048493245583650845
27 104 20 83	0.0006467125644612848 0.0398337374437132
27 104 20 95	0.0021581167905849012 0.18427433321787323
27 104 23 39	0.5 0.0024246622791825423
27 104 23 40	0.2 0.0013855213023900243
27 104 35 80	0.0036984267618112594 0.1146518877727745
27 104 39	0.9943262411347518 0.18981641842743333
27 104 39 27	0.18376803551609322 0.12296501558711465
27 104 39 92	0.1718005035624364 0.11361274679598199
27 104 40	0.3059125964010283 0.04987876688604087
27 104 40 27	0.2030090684253916 0.057499134049186
27 104 40 30	0.005888847994111152 0.0048493245583650845
27 104 40 92	0.19292989814260036 0.04849324558365085
27 104 40 99	0.009940357852882704 0.0034638032559750607
27 104 43	0.0012453300124533001 0.00034638032559750607
27 104 43 52	0.9 0.0031174229303775544
27 104 45 53	0.02564102564102564 0.0010391409767925182
27 104 57	0.10362694300518134 0.007273986837547627
27 104 57 27	0.12307692307692308 0.0031174229303775544
27 104 57 52	0.1111111111111111 0.0006927606511950121
27 104 57 92	0.08602150537634409 0.0013855213023900243
27 104 58 39	0.65 0.004502944232767579
27 104 58 40	0.6774193548387096 0.0065812261863526155
27 104 65 28	0.8333333333333334 0.0013855213023900243
27 104 73 40	0.0975609756097561 0.0017319016279875303
27 104 88 39	0.47058823529411764 0.0024246622791825423
27 104 123 39	0.6842105263157895 0.004502944232767579
27 105 8 39	0.2962962962962963 0.0017319016279875303
27 105 8 40	0.7213114754098361 0.005195704883962591
27 105 10 28	0.10559006211180125 0.005542085209560097
27 105 12	0.3 0.0228611014894354
27 105 12 27	0.12771739130434784 0.024246622791825424
27 105 12 92	0.09799291617473435 0.023207481815032908
27 105 12 95	0.00819672131147541 0.00034638032559750607
27 105 16 52	0.3108108108108108 0.005195704883962591
27 105 20	0.0931025439286651 0.0401801177693107
27 105 20 18	0.005223614357751024 0.05022514721163838
27 105 20 34	0.06183413411322331 0.005542085209560097
27 105 20 83	0.005126450709816252 0.050571527537235886
27 105 20 95	0.0023653287600466904 0.3602355386214063
27 105 20 117	0.015151515151515152 0.0017319016279875303
27 105 23 12	0.09090909090909091 0.00034638032559750607
27 105 23 40	0.18181818181818182 0.0020782819535850364
27 105 33 53	0.8 0.0006927606511950121
27 105 35 80	0.003449295358233961 0.229996536196744
27 105 39	0.35933568193256166 0.04918600623484586
27 105 39 27	0.15310389192666451 0.05576723242119848
27 105 39 30	0.023494860499265784 0.014201593349497749
27 105 39 92	0.14458964976476738 0.048839625909248355
27 105 39 95	0.0015351550506601166 0.0017319016279875303
27 105 39 117	0.00027591915568738357 0.0013855213023900243
27 105 40	0.9929022082018928 0.28299272601316244
27 105 40 27	0.1260968382289479 0.1891236577762383
27 105 40 30	0.0027718897766182945 0.005888465535157603
27 105 40 33	0.007961783439490446 0.00034638032559750607
27 105 40 52	0.003443328550932568 0.0017319016279875303
27 105 40 92	0.10661621501307662 0.18011776931070314
27 105 45 53	0.25773195876288657 0.004502944232767579
27 105 53	0.75 0.005195704883962591
27 105 55 40	1.0 0.00034638032559750607
27 105 57 27	0.06153846153846154 0.0010391409767925182
27 105 57 52	0.05263157894736842 0.0006927606511950121
27 105 58 40	0.5135135135135135 0.0065812261863526155
27 105 67 61	0.043478260869565216 0.004156563907170073
27 105 73 40	0.7213114754098361 0.005195704883962591
27 105 88 40	0.18181818181818182 0.0020782819535850364
27 105 96 61	1.0 0.0006927606511950121
27 105 123 39	0.45652173913043476 0.0065812261863526155
27 105 123 40	0.4222222222222222 0.0065812261863526155
27 105 123 57	0.09090909090909091 0.00034638032559750607
27 108 20 34	0.3076923076923077 0.0013855213023900243
27 108 35 80	0.003958156629912355 0.009698649116730169
27 108 43 92	0.2932330827067669 0.01593349497748528
27 110	0.05952380952380952 0.0017319016279875303
27 110 18	0.023723179208220008 0.0034638032559750607
27 110 18 18	0.07548508395011015 0.006927606511950121
27 110 18 83	0.06817161722951383 0.005888465535157603
27 110 27	0.14334470989761092 0.004156563907170073
27 110 30	0.3333333333333333 0.0010391409767925182
27 110 30 95	0.005235602094240838 0.00034638032559750607
27 110 45	0.099644128113879 0.0034638032559750607
27 110 45 110	0.028389642813997504 0.005888465535157603
27 110 52	0.5 0.0010391409767925182
27 110 83	0.025409712825139076 0.004156563907170073
27 110 83 45	0.020927316675930355 0.0020782819535850364
27 110 92	0.1541095890410959 0.0038101835815725666
27 117	0.018008474576271187 0.005888465535157603
27 117 14 12	1.0 0.00034638032559750607
27 117 15 80	0.017392441480319078 0.03602355386214063
27 117 27	0.1827956989247312 0.015240734326290266
27 117 27 27	0.3191287878787879 0.04329754069968826
27 117 27 52	0.20077220077220076 0.00796674748874264
27 117 27 92	0.2877094972067039 0.03775545549012816
27 117 28	0.5882352941176471 0.0031174229303775544
27 117 28 92	0.08571428571428572 0.0010391409767925182
27 117 30	0.1597222222222222 0.02978870800138552
27 117 30 34	0.4348302300109529 0.0013855213023900243
27 117 30 52	0.041666666666666664 0.00034638032559750607
27 117 30 92	0.03742690058479532 0.03082784897817804
27 117 30 95	0.0019469728359419204 0.11395912712157949
27 117 33	0.14435146443514643 0.015240734326290266
27 117 33 27	0.09917355371900827 0.012469691721510218
27 117 33 117	0.011811023622047244 0.0010391409767925182
27 117 34 99	0.11764705882352941 0.00034638032559750607
27 117 45 110	0.01678060907395898 0.005195704883962591
27 117 52	0.4507892293407614 0.10148943540006927
27 117 52 27	0.10374357719598727 0.08209213716660893
27 117 52 33	0.056818181818181816 0.0013855213023900243
27 117 52 92	0.10002326122354036 0.07551091098025632
27 117 52 95	0.0018957345971563982 0.0013855213023900243
27 117 52 117	0.006093453365178517 0.031174229303775544
27 117 56	0.38461538461538464 0.0017319016279875303
27 117 56 27	0.2903225806451613 0.0031174229303775544
27 117 56 92	0.1875 0.0010391409767925182
27 117 77 20	0.47757847533632286 0.014547973675095255
27 117 81 12	0.2571428571428571 0.0017319016279875303
27 117 81 40	0.14838709677419354 0.005195704883962591
27 117 92	0.18584070796460178 0.012469691721510218
27 117 92 27	0.33787234042553194 0.04225839972289574
27 117 92 33	0.4375 0.0048493245583650845
27 117 92 52	0.203125 0.00796674748874264
27 117 92 92	0.3266239707227813 0.036716314513335645
27 117 93	0.008403361344537815 0.0006927606511950121
27 117 95 30	0.0784313725490196 0.0006927606511950121
27 117 95 52	0.09090909090909091 0.00034638032559750607
27 117 95 99	0.047619047619047616 0.00034638032559750607
27 117 99	0.3423913043478261 0.02112919986144787
27 117 99 27	0.16911764705882354 0.020782819535850365
27 117 104 20	0.6009595327492699 0.024246622791825424
27 117 105 20	0.6267290912960204 0.027364045722202978
27 117 105 40	0.0019458407653640344 0.0017319016279875303
27 117 108 12	0.25 0.00034638032559750607
27 117 108 40	0.030303030303030304 0.00034638032559750607
27 117 110 39	0.09333333333333334 0.00034638032559750607
27 117 117 30	0.7612903225806451 0.005888465535157603
27 117 117 52	0.08125 0.0027710426047800486
27 117 122 39	0.09836065573770492 0.0006927606511950121
27 117 122 40	0.0425531914893617 0.0006927606511950121
27 118 10 28	0.26744186046511625 0.0038101835815725666
27 118 21	0.375 0.0020782819535850364
27 118 21 95	0.019102196752626553 0.0020782819535850364
27 118 28	0.5 0.0038101835815725666
27 118 28 27	0.11904761904761904 0.0017319016279875303
27 118 28 92	0.17142857142857143 0.0020782819535850364
27 118 30 95	0.0024500739644970414 0.01662625562868029
27 118 40	0.8823529411764706 0.005195704883962591
27 118 53	1.0 0.0342916522341531
27 118 53 27	0.10317460317460317 0.013162452372705231
27 118 53 92	0.09375 0.010737790093522688
27 118 98 40	0.8 0.0006927606511950121
27 118 110 39	0.5 0.0010391409767925182
27 118 110 40	0.78125 0.0048493245583650845
27 121 28	1.0 0.00034638032559750607
27 121 30 95	0.002888620981892405 0.06130931763075857
27 121 52	0.054945054945054944 0.0017319016279875303
27 121 56	0.9509803921568627 0.025285763768617943
27 121 56 92	0.12548512289780078 0.026671285071007966
27 121 99	1.0 0.0027710426047800486
27 122 20	0.273972602739726 0.013162452372705231
27 122 20 34	0.005747126436781609 0.00034638032559750607
27 122 20 95	0.0004161464835622139 0.0013855213023900243
27 122 39	0.45977011494252873 0.007273986837547627
27 122 39 27	0.13178294573643412 0.0034638032559750607
27 122 39 92	0.08602150537634409 0.0013855213023900243
27 122 40	0.1702127659574468 0.0020782819535850364
27 122 40 27	0.1724137931034483 0.0013855213023900243
27 122 57	0.9936708860759493 0.030481468652580532
27 122 57 27	0.16301369863013698 0.0228611014894354
27 122 57 83	0.04145255224391915 0.026671285071007966
27 122 57 92	0.15029761904761904 0.019050917907862834
27 122 58 40	0.5 0.00034638032559750607
27 126 2 12	0.02127659574468085 0.0031174229303775544
27 126 2 40	0.017937219730941704 0.004156563907170073
27 126 21	0.517948717948718 0.02390024246622792
27 126 21 18	0.059772186722863316 0.05576723242119848
27 126 21 83	0.059487601410815806 0.05576723242119848
27 126 61	0.597544338335607 0.05992379632836855
27 126 61 27	0.21872364351982007 0.054728091444405956
27 126 61 83	0.07045941825524846 0.05230342916522342
27 126 61 92	0.20140211182274537 0.05334257014201593
27 126 61 95	0.00029132404027967107 0.010045029442327675
27 126 61 99	0.04 0.007620367163145133
28 52 92	1.0 0.0006927606511950121
28 99 27	1.0 0.0006927606511950121
30	0.0012121212121212121 0.00034638032559750607
30 1 66 95	0.02194787379972565 0.005542085209560097
30 3 68 95	0.012265512265512266 0.011776931070315206
30 15 80	0.0030255386862216684 0.4381711118808452
30 15 80 27	0.00584002638542838 0.5417388292344995
30 15 80 92	0.005871811288652299 0.5268444752338067
30 15 80 95	0.0021523117520452248 0.7055767232421198
30 15 80 98	0.0015781922525107603 0.0038101835815725666
30 15 100 12	0.0011084016847705607 0.031174229303775544
30 15 100 20	8.440623351440752e-05 0.0013855213023900243
30 15 100 39	0.001156951958666631 0.06962244544509871
30 15 100 40	0.0010060002804119733 0.1253896778662972
30 15 100 57	3.693765714994314e-05 0.0017319016279875303
30 15 102 28	0.38461538461538464 0.0017319016279875303
30 18	0.0001232513711715043 0.0006927606511950121
30 18 15 80	0.0020091289499807635 0.4340145479736751
30 18 18	0.0012744812067083133 0.0020782819535850364
30 18 18 18	0.00022519744760706465 0.0020782819535850364
30 18 18 34	6.372950796352543e-06 0.0027710426047800486
30 18 18 83	0.00023657085980189805 0.0020782819535850364
30 18 18 92	0.0011597698782595848 0.0020782819535850364
30 18 18 95	0.0016820613878152154 0.714582611707655
30 18 27 18	0.0007776789908292052 0.0020782819535850364
30 18 27 27	0.00014623089858887184 0.0027710426047800486
30 18 27 34	0.00027909572983533354 0.0017319016279875303
30 18 27 83	0.0009817078284988254 0.0020782819535850364
30 18 27 95	0.001947342566153471 0.7104260478004849
30 18 34	7.90263948158685e-05 0.00034638032559750607
30 18 45 110	0.00017867222945526932 0.0020782819535850364
30 18 77 12	0.0001705637908577808 0.0024246622791825423
30 18 83	0.0012607136801567026 0.0020782819535850364
30 18 83 18	0.0002301685086864032 0.0020782819535850364
30 18 83 34	6.541975758624591e-06 0.0027710426047800486
30 18 83 83	0.0003143573030750337 0.0020782819535850364
30 18 83 95	0.0016247234866661848 0.714582611707655
30 18 85 12	0.00029473833130946343 0.008313127814340146
30 18 85 39	0.0002799451961302174 0.025285763768617943
30 18 85 40	0.00010482199129438388 0.02459300311742293
30 18 86 61	1.9129969009450204e-05 0.0013855213023900243
30 18 92	0.00016341204346760355 0.0010391409767925182
30 18 92 18	0.0004950937373158855 0.0020782819535850364
30 18 92 95	0.0019468810690938519 0.7104260478004849
30 18 95	1.0019763984459346e-05 0.0013855213023900243
30 18 95 27	8.36271523875552e-05 0.0038101835815725666
30 18 104 40	0.0012083862002295934 0.006927606511950121
30 18 105 12	0.002644336712208021 0.0020782819535850364
30 18 123 40	0.0013966480446927375 0.00034638032559750607
30 19 84	0.0030553009471432934 0.0027710426047800486
30 19 84 27	0.00464411913175164 0.0038101835815725666
30 19 84 30	0.01636904761904762 0.0020782819535850364
30 19 84 83	0.003908857480215132 0.004156563907170073
30 19 84 95	0.006389903159231624 0.016972635954277795
30 27	0.0004998750312421895 0.0006927606511950121
30 27 15 80	0.0028040787874329632 0.4347073086248701
30 27 18 34	0.00016078247471025658 0.0017319016279875303
30 27 18 95	0.0016580064594347217 0.7104260478004849
30 27 27	8.066467693796887e-05 0.00034638032559750607
30 27 27 95	0.0023059997295754465 0.715968133010045
30 27 27 117	0.0003847386983007374 0.00034638032559750607
30 27 34	0.0003830683777054204 0.0006927606511950121
30 27 34 27	0.006097560975609756 0.00034638032559750607
30 27 77 12	0.0006027969779778171 0.0027710426047800486
30 27 83 83	0.00010792147665388899 0.0017319016279875303
30 27 83 95	0.001656501982290128 0.7104260478004849
30 27 85 12	0.0006114618524236819 0.009005888465535157
30 27 85 20	0.00045952663800929495 0.0024246622791825423
30 27 85 39	0.00046089540852815435 0.021475580187045377
30 27 85 40	0.00021702722876300751 0.02112919986144787
30 27 86 61	3.2192848036880125e-05 0.0013855213023900243
30 27 92 34	0.001045696957021855 0.0024246622791825423
30 27 92 95	0.002343246935678244 0.715968133010045
30 27 92 117	0.0005081300813008131 0.00034638032559750607
30 27 95	2.934541386203987e-05 0.0027710426047800486
30 27 95 27	8.813974766849381e-05 0.005542085209560097
30 27 95 56	0.0020955574182732607 0.005195704883962591
30 27 95 92	8.066397350733498e-05 0.004502944232767579
30 27 105 12	0.0084985835694051 0.0020782819535850364
30 27 117	0.0002754062241806665 0.00034638032559750607
30 27 117 27	0.0009389671361502347 0.00034638032559750607
30 30 95 27	0.01694915254237288 0.00034638032559750607
30 30 95 95	0.05263157894736842 0.008313127814340146
30 33 98 95	0.03877221324717286 0.009005888465535157
30 34	0.007001166861143524 0.0020782819535850364
30 34 15 80	0.00311461922465467 0.34083824038794597
30 34 27	0.012572533849129593 0.007273986837547627
30 34 27 27	0.007796708056598325 0.005888465535157603
30 34 27 92	0.007233796296296296 0.0048493245583650845
30 34 30 34	0.005876591576885406 0.0020782819535850364
30 34 30 92	0.0022144307067724672 0.004156563907170073
30 34 30 95	0.0025921975101585283 0.7021129199861448
30 34 52 95	0.006586169045005488 0.0013855213023900243
30 34 56 95	0.08979591836734693 0.007620367163145133
30 34 77 12	0.003256986761924774 0.004156563907170073
30 34 92	0.006819288845591817 0.004502944232767579
30 34 92 27	0.007805724197745013 0.005888465535157603
30 34 99 95	0.002709970887030453 0.7149289920332526
30 34 104 39	0.004361370716510903 0.0020782819535850364
30 34 104 40	0.0041963206660400165 0.023553862140630412
30 34 105 12	0.006185567010309278 0.0031174229303775544
30 34 105 39	0.004348737294351881 0.010737790093522688
30 34 105 40	0.005340886976452527 0.0020782819535850364
30 34 117 52	0.001490004552791689 0.0010391409767925182
30 34 122 40	0.009708737864077669 0.00034638032559750607
30 34 126 61	0.0015105740181268882 0.0020782819535850364
30 45 108 12	0.0008848252470137148 0.0020782819535850364
30 45 108 40	0.0011984021304926764 0.006234845860755109
30 45 110	8.739176701012202e-05 0.0024246622791825423
30 45 110 18	0.00014516976831616674 0.0024246622791825423
30 45 110 34	0.00027648859484546263 0.0024246622791825423
30 45 110 83	0.00016476490146887865 0.0024246622791825423
30 45 110 95	0.0015891426295814783 0.71527537235885
30 51 116 95	0.017241379310344827 0.0020782819535850364
30 52 95 83	0.019230769230769232 0.00034638032559750607
30 56 66 95	0.021052631578947368 0.0013855213023900243
30 56 117	0.003079980129160457 0.021475580187045377
30 56 117 27	0.006767935027823733 0.051264288188430894
30 56 117 92	0.006767935027823733 0.051264288188430894
30 56 121 95	0.0024495734772213376 0.6799445791479044
30 66 1 95	0.012704781009695755 0.013162452372705231
30 66 20 95	0.012392426850258176 0.012123311395912712
30 77 12 34	0.0037571682815898755 0.0013855213023900243
30 77 12 95	0.0025922027643598827 0.7069622445445098
30 77 20 95	0.002508990452637161 0.7028056806373398
30 77 39	0.008108108108108109 0.0020782819535850364
30 83	0.00012296341838303104 0.0006927606511950121
30 83 15 80	0.0020088458871690314 0.4340145479736751
30 83 18	0.001476941578796703 0.0020782819535850364
30 83 18 18	0.0020317178617537224 0.0020782819535850364
30 83 18 34	1.6460078318161918e-06 0.0027710426047800486
30 83 18 83	0.0020484916626090544 0.0020782819535850364
30 83 18 92	0.0029173900653310866 0.0020782819535850364
30 83 18 95	0.0015593890199358648 0.714582611707655
30 83 27 83	0.0006358769694135516 0.0020782819535850364
30 83 27 95	0.0019919762703613317 0.7104260478004849
30 83 34	7.889546351084812e-05 0.00034638032559750607
30 83 45 110	0.00018047401021003317 0.0020782819535850364
30 83 77 39	0.0018138944313440958 0.0034638032559750607
30 83 83	0.001415550225735767 0.0020782819535850364
30 83 83 18	0.0023516178524236914 0.0020782819535850364
30 83 83 27	0.002683459088939664 0.0017319016279875303
30 83 83 34	2.1939555897325224e-06 0.0027710426047800486
30 83 83 83	0.0022553423872359243 0.0020782819535850364
30 83 83 92	0.0030233376713793224 0.0020782819535850364
30 83 83 95	0.0013055324743525207 0.714582611707655
30 83 85 12	0.00029456469229772244 0.008313127814340146
30 83 85 20	6.191469233789878e-05 0.0020782819535850364
30 83 85 39	0.0002799394758593069 0.025285763768617943
30 83 85 40	0.00010480792898933415 0.02459300311742293
30 83 86 61	1.912631015224543e-05 0.0013855213023900243
30 83 92	0.0001811184061580258 0.0010391409767925182
30 83 92 18	0.000830598411741331 0.0020782819535850364
30 83 92 83	0.0008214789270413954 0.0020782819535850364
30 83 92 92	0.000323546064870986 0.0024246622791825423
30 83 92 95	0.0019907531328388337 0.7104260478004849
30 83 95	1.0017731384550655e-05 0.0013855213023900243
30 83 95 27	8.362918280799819e-05 0.0038101835815725666
30 83 95 30	0.00010946684082408122 0.0020782819535850364
30 83 95 92	7.830327978880486e-05 0.0031174229303775544
30 83 105 12	0.002644336712208021 0.0020782819535850364
30 83 123 40	0.0013966480446927375 0.00034638032559750607
30 85 1 95	0.012658227848101266 0.012123311395912712
30 85 12	0.005130097804022882 0.031174229303775544
30 85 12 27	0.005274885180301032 0.0910980256321441
30 85 12 92	0.004816793807619495 0.08728784205057152
30 85 12 95	0.0026018888007718014 0.7028056806373398
30 85 12 98	0.00116795141322121 0.0017319016279875303
30 85 20	3.1769955026451666e-05 0.0010391409767925182
30 85 20 18	0.0019658700012391266 0.0020782819535850364
30 85 20 27	0.00031808395205897255 0.0034638032559750607
30 85 20 34	0.0035697349702302544 0.004156563907170073
30 85 20 83	0.0018284305181930213 0.0020782819535850364
30 85 20 92	0.0003565397951970363 0.0038101835815725666
30 85 20 95	0.002533571678147576 0.7170072739868375
30 85 20 117	0.00016100009470593806 0.00034638032559750607
30 85 23 40	0.0035252643948296123 0.0020782819535850364
30 85 35 80	0.002998816038154672 0.4392102528576377
30 85 39	0.007908651940019449 0.07204710772428126
30 85 39 27	0.006317871945775304 0.19050917907862833
30 85 39 52	0.0020362669867535475 0.0038101835815725666
30 85 39 92	0.005888196208739091 0.18150329061309317
30 85 39 95	0.001801234840882418 0.6996882577069622
30 85 39 98	0.0013774967127919355 0.0027710426047800486
30 85 39 99	5.798013766141256e-05 0.0006927606511950121
30 85 39 117	0.00010458259235173724 0.010045029442327675
30 85 40	0.007062913223636512 0.14686525805334258
30 85 40 27	0.0068843461230967806 0.3772081745756841
30 85 40 33	0.006383403151805306 0.011084170419120194
30 85 40 52	0.0009275692572872616 0.0048493245583650845
30 85 40 92	0.006356878003054785 0.3574644960166263
30 85 40 95	0.0027315243474095095 0.7080013855213024
30 85 40 98	0.0015655774960860562 0.0031174229303775544
30 85 40 99	7.866803773818153e-05 0.0017319016279875303
30 85 40 117	0.00037288814809648363 0.08867336335296155
30 85 45 28	0.0003278688524590164 0.0020782819535850364
30 85 45 53	0.002011494252873563 0.0013855213023900243
30 85 53	0.02857142857142857 0.00034638032559750607
30 85 57 92	0.0012510425354462051 0.0017319016279875303
30 85 57 95	0.006822445846836091 0.013855213023900243
30 85 58 40	0.009858287122612447 0.011084170419120194
30 85 73 39	0.004962131104727083 0.005542085209560097
30 85 123 39	0.008 0.005195704883962591
30 86 2 40	0.0012902185307636482 0.0031174229303775544
30 86 10 28	0.075 0.0010391409767925182
30 86 21 18	0.0008519933950685189 0.0020782819535850364
30 86 21 34	0.001770277048358068 0.0020782819535850364
30 86 21 83	0.0008652581142716027 0.0020782819535850364
30 86 21 92	0.0008390781229785425 0.0017319016279875303
30 86 21 95	0.0030018284986642932 0.715968133010045
30 86 30 95	0.012439403640354889 0.029442327675788017
30 86 38 80	0.0006970800092944001 0.0048493245583650845
30 86 53	0.0796812749003984 0.0013855213023900243
30 86 53 92	0.13636363636363635 0.0020782819535850364
30 86 53 95	0.012121212121212121 0.007620367163145133
30 86 61	0.0009511128019783146 0.0013855213023900243
30 86 61 18	0.0013069975769146047 0.0006927606511950121
30 86 61 27	0.0030438411311306396 0.0024246622791825423
30 86 61 95	0.004051302165888466 0.026324904745410462
30 86 61 117	0.010407285099569698 0.009005888465535157
30 92	0.0005703422053231939 0.0010391409767925182
30 92 15 80	0.0028827639172438182 0.4350536889504676
30 92 18 18	6.068621815288368e-06 0.0017319016279875303
30 92 18 34	0.00017320328653236194 0.0017319016279875303
30 92 18 95	0.001726568439846782 0.7104260478004849
30 92 27 95	0.0023181974289389153 0.715968133010045
30 92 27 117	0.0004180602006688963 0.00034638032559750607
30 92 34	0.0003866976024748647 0.0006927606511950121
30 92 34 27	0.008264462809917356 0.00034638032559750607
30 92 77 12	0.0006086674241194611 0.0027710426047800486
30 92 83	5.39382638043428e-05 0.0010391409767925182
30 92 83 34	0.0001718231510218108 0.0017319016279875303
30 92 83 95	0.001724813078487495 0.7104260478004849
30 92 85 12	0.0005816912673598487 0.009005888465535157
30 92 85 39	0.00044682061022929055 0.02112919986144787
30 92 85 40	0.00020682805034219514 0.020436439210252857
30 92 85 53	0.018005540166204988 0.004502944232767579
30 92 92 34	0.0009096661920582187 0.0024246622791825423
30 92 92 95	0.0022944805188490776 0.715968133010045
30 92 92 117	0.00033331481584356423 0.00034638032559750607
30 92 95	2.8021899114157714e-05 0.0027710426047800486
30 92 95 27	0.00010278322284136878 0.005542085209560097
30 92 95 30	0.00027256072750351894 0.0024246622791825423
30 92 95 56	0.001954397394136808 0.005195704883962591
