1 66 6	0.23195465600626206 0.06395958440568106
16 52 77 6	0.027777777777777776 0.00028595939376608524
16 52 93 6	0.05161290322580645 0.0005719187875321705
16 52 104 6	0.08374384236453201 0.0023829949480507102
16 52 104 37	0.0010235414534288639 9.53197979220284e-05
16 52 105 6	0.07221750212404418 0.00419407110856925
16 52 105 22	0.012987012987012988 9.53197979220284e-05
16 52 126 6	0.020423048869438368 0.0001906395958440568
16 53 104 6	0.10714285714285714 0.0001906395958440568
16 53 105 6	0.05555555555555555 0.0001906395958440568
16 81 6	0.411527514231499 0.08998188923839481
16 81 8 6	0.21621621621621623 0.0007625583833762272
16 81 10 6	0.16722408026755853 0.008102182823372415
16 81 22	0.08858267716535433 0.0013344771709083976
16 81 23 6	0.21341463414634146 0.0020017157563625965
16 81 37	0.010101010101010102 0.0020017157563625965
16 81 43 6	0.35714285714285715 0.00047659898961014205
16 81 44 6	0.1503957783641161 0.004098751310647222
16 81 44 46	0.0002900232018561485 9.53197979220284e-05
16 81 45 6	0.21428571428571427 0.002097035554284625
16 81 58 6	0.16901408450704225 0.0009531979792202841
16 81 67 6	0.0012432244268735391 0.0010485177771423124
16 81 67 22	0.023121387283236993 9.53197979220284e-05
16 81 73 6	0.21621621621621623 0.0007625583833762272
16 81 79 6	0.1348314606741573 0.0009531979792202841
16 81 88 6	0.21710526315789475 0.0018110761605185397
16 81 96 6	0.30158730158730157 0.00047659898961014205
16 81 109 6	0.12114989733059549 0.0029549137355828806
16 81 109 37	0.023809523809523808 0.00047659898961014205
16 81 115 6	0.04838709677419355 0.00028595939376608524
16 81 120 6	0.029411764705882353 9.53197979220284e-05
16 81 121 6	0.25 0.00047659898961014205
16 81 123 6	0.1565217391304348 0.0014297969688304261
16 97 81 6	0.08163265306122448 0.0001906395958440568
16 98 81 6	0.08163265306122448 0.0001906395958440568
16 108 6	0.30851063829787234 0.010103898579735012
16 108 8 6	0.23333333333333334 0.0006672385854541988
16 108 8 37	0.10526315789473684 0.0001906395958440568
16 108 16 6	0.1388888888888889 0.00047659898961014205
16 108 22	0.14615384615384616 0.0005719187875321705
16 108 37	0.007234726688102894 0.0008578781812982557
16 108 43 6	0.625 0.00047659898961014205
16 108 44 6	0.03954802259887006 0.00047659898961014205
16 108 45 6	0.8333333333333334 0.00047659898961014205
16 108 58 6	0.625 0.00047659898961014205
16 108 73 6	0.23333333333333334 0.0006672385854541988
16 108 73 37	0.10526315789473684 0.0001906395958440568
16 108 96 6	0.03125 9.53197979220284e-05
16 108 109 6	0.06666666666666667 0.00028595939376608524
16 110 6	0.5625 0.0006672385854541988
17	0.07142857142857142 9.53197979220284e-05
17 82 6	0.4595375722543353 0.0042893909064912784
20 1 66 6	0.057346938775510205 0.012105614336097607
20 1 66 22	0.0008795074758135445 9.53197979220284e-05
20 1 66 37	0.0015426147319706903 0.0003812791916881136
20 1 66 46	8.421229920629909e-05 9.53197979220284e-05
20 15 100 6	0.0777419319798829 0.04861309694023449
20 15 100 12	3.5255958256945426e-05 9.53197979220284e-05
20 15 100 22	0.002514458134272064 0.0013344771709083976
20 15 100 37	0.0033356062141790908 0.007053665046230102
20 15 100 39	7.120579900027058e-06 9.53197979220284e-05
20 15 100 46	0.00010695651701803059 0.0001906395958440568
20 15 103 6	0.011651816312542838 0.0015251167667524545
20 18 77 6	0.041984184040258804 0.025355066247259556
20 18 77 22	0.022530329289428077 0.0034315127251930227
20 18 77 37	0.007057846664821478 0.002573634543894767
20 18 77 46	0.00011092718057238425 9.53197979220284e-05
20 18 85 6	0.0603140627586552 0.08216566580878848
20 18 85 22	0.014510207078866206 0.010580497569345154
20 18 85 37	0.0018140462216730785 0.023448670288818987
20 18 85 44	2.802821506983697e-05 0.00028595939376608524
20 18 85 46	7.159496357051124e-05 0.0020017157563625965
20 18 86 6	0.0042679649247686965 0.053569726432179963
20 18 93 6	0.125 9.53197979220284e-05
20 18 95 6	0.0257832547133572 0.034791726241540366
20 18 104 6	0.005633802816901409 0.0003812791916881136
20 18 104 37	0.010004349717268378 0.002192355352206653
20 18 105 6	0.05927883707759109 0.020493756553236108
20 18 105 22	0.028894472361809045 0.002192355352206653
20 18 105 37	0.003230272265805261 0.0013344771709083976
20 18 118 6	0.0378385218931916 0.023162710895052903
20 18 122 6	0.017964071856287425 0.001143837575064341
20 18 126 6	0.0011843265717525514 0.0014297969688304261
20 19 126 6	0.0019145626420964462 0.0006672385854541988
20 27 77 6	0.06605019815059446 0.009436659994280812
20 27 77 22	0.02564102564102564 0.0008578781812982557
20 27 77 37	0.009510869565217392 0.0013344771709083976
20 27 85 6	0.059667609417417874 0.05976551329711181
20 27 85 22	0.012611235464322761 0.003526832523115051
20 27 85 37	0.0023592748000950043 0.012105614336097607
20 27 85 46	0.00012725509290604446 0.0010485177771423124
20 27 86 6	0.0023390849043447392 0.015060528071680488
20 27 95 6	0.018743418743418745 0.014297969688304261
20 27 104 6	0.007462686567164179 0.00028595939376608524
20 27 105 6	0.07085346215780998 0.007244304642074159
20 27 105 22	0.03908794788273615 0.001143837575064341
20 27 105 37	0.006956521739130435 0.0003812791916881136
20 27 118 6	0.016148325358851676 0.002573634543894767
20 27 126 6	0.000831353919239905 0.0005719187875321705
20 30 85 6	0.11235955056179775 0.0003812791916881136
20 34 77 6	0.038884673748103185 0.01077113716518921
20 34 77 37	0.0055577610162763 0.0012391573729863693
20 34 77 46	0.000282919731630426 9.53197979220284e-05
20 34 93 6	0.026712623869021974 0.007339624439996187
20 34 93 29	0.004316546762589928 9.53197979220284e-05
20 34 104 6	0.06455186891363927 0.03803259937088933
20 34 104 12	0.00021523891519586742 9.53197979220284e-05
20 34 104 22	0.005747126436781609 0.0012391573729863693
20 34 104 37	0.003052538890519519 0.002192355352206653
20 34 104 40	1.5870244877878465e-05 9.53197979220284e-05
20 34 104 46	0.000338537737758365 0.00028595939376608524
20 34 105 6	0.05297449218583656 0.048231817748546374
20 34 105 22	0.0014545454545454545 9.53197979220284e-05
20 34 105 37	0.0015738589522596117 0.0017157563625965113
20 34 118 6	0.0206782464846981 0.010199218377657039
20 34 122 6	0.019305019305019305 0.0009531979792202841
20 34 122 46	0.0007545746085644218 9.53197979220284e-05
20 34 126 6	0.0015949700654168883 0.0008578781812982557
20 45 108 6	0.07785234899328859 0.010485177771423125
20 51 116 6	0.10204081632653061 0.00028595939376608524
20 56 66 6	0.16666666666666666 0.0015251167667524545
20 56 126 6	0.004784688995215311 9.53197979220284e-05
20 77 6	0.0935483870967742 0.00829282241921647
20 77 22	0.04878048780487805 0.0013344771709083976
20 77 44 6	0.12313432835820895 0.0031455533314269373
20 77 109 6	0.11940298507462686 0.0033361929272709943
20 83 77 6	0.04198639061821341 0.025164426651415498
20 83 77 22	0.022157434402332362 0.0033361929272709943
20 83 77 37	0.007100097452317973 0.002573634543894767
20 83 85 6	0.06035879328644711 0.08216566580878848
20 83 85 22	0.014260407440212577 0.010485177771423125
20 83 85 37	0.0018230849181156774 0.02335335049089696
20 83 85 44	2.77105540263435e-05 0.00028595939376608524
20 83 85 46	7.158316290367733e-05 0.0020017157563625965
20 83 86 6	0.0042848964373266 0.05385568582594605
20 83 95 6	0.02578554535123015 0.034791726241540366
20 83 104 37	0.010004349717268378 0.002192355352206653
20 83 105 6	0.05897821187077385 0.020493756553236108
20 83 105 22	0.02904040404040404 0.002192355352206653
20 83 105 37	0.003236245954692557 0.0013344771709083976
20 83 118 6	0.037687802393684744 0.023067391097130872
20 83 122 6	0.017964071856287425 0.001143837575064341
20 83 122 46	0.00017122701277353517 9.53197979220284e-05
20 83 126 6	0.001170408426940674 0.0014297969688304261
20 85 6	0.09162079510703364 0.10447049852254313
20 85 8 6	0.08287292817679558 0.006767705652464017
20 85 8 37	0.011148272017837236 0.0003812791916881136
20 85 8 39	0.0003255208333333333 9.53197979220284e-05
20 85 10 6	0.07229686500319897 0.012391573729863693
20 85 12	5.441288497116117e-05 9.53197979220284e-05
20 85 22	0.025288571680324258 0.002764274139738824
20 85 23 6	0.06704134885588117 0.014012010294538175
20 85 23 37	0.006521739130434782 0.00028595939376608524
20 85 33 6	0.012578616352201259 0.0001906395958440568
20 85 37	0.0026522113393667264 0.00896006100467067
20 85 39	1.4499057561258519e-05 9.53197979220284e-05
20 85 40	1.3408899933849427e-05 9.53197979220284e-05
20 85 43 6	0.011688311688311689 0.0008578781812982557
20 85 43 29	0.01639344262295082 9.53197979220284e-05
20 85 44	5.998080614203455e-05 9.53197979220284e-05
20 85 44 6	0.0679788961038961 0.012868172719473835
20 85 44 22	0.0002797202797202797 9.53197979220284e-05
20 85 44 37	0.003089143865842895 0.0013344771709083976
20 85 45 6	0.12128418549346016 0.0031455533314269373
20 85 46	8.062162049457194e-05 0.0003812791916881136
20 85 50 6	0.041971693509028796 0.0052425888857115625
20 85 50 22	0.02189001601708489 0.0012391573729863693
20 85 58 6	0.07933398628795299 0.006958345248308073
20 85 67 6	0.002306281964682042 0.0018110761605185397
20 85 69 6	0.0024474256707759244 0.0008578781812982557
20 85 73 6	0.08287292817679558 0.006767705652464017
20 85 73 37	0.012106537530266344 0.0003812791916881136
20 85 73 39	0.0003255208333333333 9.53197979220284e-05
20 85 79 6	0.14450867052023122 0.0023829949480507102
20 85 88 6	0.06680327868852459 0.013630731102850062
20 85 88 37	0.006521739130434782 0.00028595939376608524
20 85 96 6	0.058823529411764705 0.00028595939376608524
20 85 109 6	0.06768837803320563 0.010580497569345154
20 85 109 22	0.00024648755237860487 9.53197979220284e-05
20 85 109 37	0.013316423589093214 0.0020017157563625965
20 85 109 46	0.0001875756697304026 0.00028595939376608524
20 85 115 6	0.043795620437956206 0.005623868077399676
20 85 115 22	0.02189001601708489 0.0012391573729863693
20 85 123 6	0.06220984215413185 0.011914974740253551
20 85 123 22	0.006666666666666667 9.53197979220284e-05
20 86 2 6	0.040439150523504726 0.017157563625965114
20 86 2 22	0.003703703703703704 9.53197979220284e-05
20 86 4 6	0.0391644908616188 0.0024783147459727386
20 86 4 22	0.0047169811320754715 9.53197979220284e-05
20 86 6	0.004903879610299235 0.015441807263368601
20 86 10 6	0.08524173027989822 0.0017157563625965113
20 86 14 6	0.20833333333333334 0.0009531979792202841
20 86 53	0.0011904761904761906 9.53197979220284e-05
20 86 75 6	0.1543026706231454 0.002668954341816795
20 86 108 6	0.12260127931769722 0.004670670098179392
20 86 110 6	0.15384615384615385 0.0031455533314269373
20 92 77 6	0.06580732700135686 0.009246020398436755
20 92 77 22	0.02601156069364162 0.0008578781812982557
20 92 77 37	0.009575923392612859 0.0013344771709083976
20 92 85 6	0.059484181243811586 0.05967019349918978
20 92 85 22	0.012683944651877882 0.003526832523115051
20 92 85 37	0.002331330579546877 0.012105614336097607
20 92 85 46	0.0001279998430653265 0.0010485177771423124
20 92 86 6	0.002340900773569905 0.015251167667524546
20 92 95 6	0.018595904722106142 0.014297969688304261
20 92 104 6	0.007462686567164179 0.00028595939376608524
20 92 105 6	0.07113985448666128 0.007244304642074159
20 92 105 22	0.03908794788273615 0.001143837575064341
20 92 118 6	0.016245487364620937 0.002573634543894767
20 92 126 6	0.0008368200836820083 0.0005719187875321705
20 93 75 6	0.09278350515463918 0.0006672385854541988
20 95 6	0.03141291271220425 0.01382137069869412
20 95 33 6	0.23529411764705882 0.0007625583833762272
20 95 56 6	0.12955465587044535 0.003050233533504909
20 95 75 6	0.0541838134430727 0.0174435230197312
20 95 75 22	0.08955223880597014 0.001143837575064341
20 95 75 37	0.014989293361884369 0.0006672385854541988
20 95 77 6	0.062005826050769874 0.009341340196358783
20 95 77 46	0.00019898800386605265 9.53197979220284e-05
20 95 81 6	0.05792 0.010485177771423125
20 95 81 37	0.0015961691939345571 0.0001906395958440568
20 95 85 6	0.11952191235059761 0.0017157563625965113
20 95 85 22	0.022222222222222223 0.00047659898961014205
20 95 86 6	0.005555555555555556 9.53197979220284e-05
20 95 93 6	0.03595368677635588 0.00419407110856925
20 95 93 29	0.0213903743315508 9.53197979220284e-05
20 95 97 6	0.14705882352941177 0.00047659898961014205
20 95 104 6	0.08039565670087759 0.0399389953293299
20 95 104 12	0.0002925687536571094 9.53197979220284e-05
20 95 104 22	0.004634397528321318 0.00047659898961014205
20 95 104 37	0.0012508528542187855 0.0015251167667524545
20 95 104 40	1.5483950884907794e-05 9.53197979220284e-05
20 95 104 46	0.00023358843301752704 0.00028595939376608524
20 95 105 6	0.07554012745453603 0.05499952340101039
20 95 105 22	0.0014054813773717498 9.53197979220284e-05
20 95 105 37	0.0007500187504687618 0.0009531979792202841
20 95 105 46	8.23673647828828e-05 9.53197979220284e-05
20 95 108 6	0.08201202843083652 0.008006863025450386
20 95 108 37	0.0006259780907668231 0.0001906395958440568
20 95 110 6	0.08023174157303371 0.017062243828043083
20 95 110 22	0.02188449848024316 0.001143837575064341
20 95 110 37	0.0009200760596209287 0.0014297969688304261
20 95 116 6	0.11538461538461539 0.0010485177771423124
20 95 118 6	0.025355596784168214 0.009150700600514728
20 95 118 29	0.016129032258064516 9.53197979220284e-05
20 95 122 6	0.056 0.0006672385854541988
20 95 126 6	0.001422137947380896 0.0007625583833762272
20 98 105 6	0.09090909090909091 0.0001906395958440568
20 105 6	0.07806691449814127 0.0019063959584405682
20 105 10 6	0.12307692307692308 0.0007625583833762272
20 105 37	0.03293413173652695 0.0010485177771423124
20 117 77 6	0.07886435331230283 0.0017157563625965113
20 117 93 6	0.063257065948856 0.0032408731293489656
20 117 104 6	0.06571175428233904 0.013440091507006004
20 117 104 22	0.007183908045977011 9.53197979220284e-05
20 117 104 37	0.0007549306407473814 0.0007625583833762272
20 117 105 6	0.06548821548821548 0.016776284434277
20 117 105 22	0.0039447731755424065 9.53197979220284e-05
20 117 105 37	0.0001419849495953429 9.53197979220284e-05
20 117 118 6	0.02999558888398765 0.0036221523210370793
20 118 6	0.022935779816513763 0.0014297969688304261
20 118 10 6	0.18604651162790697 0.0007625583833762272
20 118 110 6	0.14492753623188406 0.00047659898961014205
20 121 77 44	0.5 9.53197979220284e-05
20 121 85 6	0.02631578947368421 9.53197979220284e-05
20 121 85 44	0.05555555555555555 9.53197979220284e-05
20 122 6	0.20833333333333334 0.00047659898961014205
20 122 22	0.5 9.53197979220284e-05
20 126 2 6	0.03349979192675822 0.006100467067009818
20 126 4 6	0.042666666666666665 0.0012391573729863693
20 126 6	0.0029980013324450365 0.0010485177771423124
21 15 100 6	0.007567840282532704 0.01620436564674483
21 15 103 6	0.03611971104231166 0.0031455533314269373
21 18 77 6	0.0063465783664459164 0.00419407110856925
21 18 85 6	0.005574813888731034 0.03469640644361834
21 18 85 22	0.002164872988926441 0.0006672385854541988
21 18 85 37	3.82776166168602e-05 0.0010485177771423124
21 18 86 6	0.0795051490136609 0.0902678486321609
21 18 95 6	0.0038011864309163163 0.009913258983890954
21 18 105 6	0.008982035928143712 0.0042893909064912784
21 18 118 6	0.004442593363876163 0.0029549137355828806
21 18 126 6	0.08510088954275749 0.07625583833762273
21 19 126 6	0.09568028614665015 0.042036030883614524
21 27 77 6	0.000998003992015968 0.0001906395958440568
21 27 85 6	0.003088418430884184 0.01668096463635497
21 27 86 6	0.09847254683781524 0.06596130016204366
21 27 95 6	0.0018596787827557058 0.002573634543894767
21 27 126 6	0.0943001215613885 0.05328376703841388
21 30 85 6	0.005813953488372093 9.53197979220284e-05
21 30 86 6	0.25 9.53197979220284e-05
21 34 77 6	0.0009614064002197501 0.0005719187875321705
21 34 93 6	0.0028537854624811148 0.0010485177771423124
21 34 104 6	0.00497299609646543 0.005909827471165761
21 34 105 6	0.006389776357827476 0.012200934134019636
21 34 118 6	0.00513535323894065 0.004384710704413306
21 34 122 6	0.004149377593360996 0.00028595939376608524
21 34 126 6	0.08751900072698433 0.051568010675817365
21 45 108 6	0.003048780487804878 0.0003812791916881136
21 52 85 6	0.006944444444444444 9.53197979220284e-05
21 52 86 6	0.25 9.53197979220284e-05
21 56 126 6	0.12258064516129032 0.0012391573729863693
21 77 6	0.020477815699658702 0.0017157563625965113
21 77 67 6	0.0681198910081744 0.002192355352206653
21 77 120 6	0.008547008547008548 0.0001906395958440568
21 83 77 6	0.0063614991010925185 0.00419407110856925
21 83 85 6	0.0055601290676659 0.03469640644361834
21 83 85 22	0.002168723573557175 0.0006672385854541988
21 83 85 37	3.828295478783039e-05 0.0010485177771423124
21 83 85 44	9.860377060818805e-06 9.53197979220284e-05
21 83 86 6	0.07953586096141273 0.0902678486321609
21 83 95 6	0.0037900539795566787 0.009913258983890954
21 83 105 6	0.008966493629070316 0.0042893909064912784
21 83 118 6	0.004450006953135864 0.0029549137355828806
21 83 126 6	0.08488085616071515 0.07625583833762273
21 85 6	0.006481933944637673 0.02087503574492422
21 85 8 6	0.0006418485237483953 9.53197979220284e-05
21 85 10 6	0.00791765637371338 0.0018110761605185397
21 85 43 6	0.011618257261410789 0.0005719187875321705
21 85 44 6	0.0007921837866385001 0.00028595939376608524
21 85 45 6	0.07190635451505016 0.0017157563625965113
21 85 67 6	0.11601625913947372 0.07511200076255839
21 85 69 6	0.0988289372879501 0.05204460966542751
21 85 88 6	0.0008103727714748784 0.00028595939376608524
21 85 96 6	0.0625 0.0001906395958440568
21 85 109 6	0.000932897980942227 0.0008578781812982557
21 85 120 6	0.024615384615384615 0.0007625583833762272
21 85 123 6	0.0038328861632809506 0.0009531979792202841
21 86 2 6	0.01724967205946655 0.01658564483843294
21 86 4 6	0.04091754494730316 0.004956629491945477
21 86 6	0.11378679235822092 0.10389857973501096
21 86 10 6	0.020442930153321975 0.00047659898961014205
21 86 14 6	0.25 0.0003812791916881136
21 86 108 6	0.0018315018315018315 0.00028595939376608524
21 86 110 6	0.07296137339055794 0.0012391573729863693
21 92 77 6	0.001027221366204417 0.0001906395958440568
21 92 85 6	0.003091060985797828 0.01658564483843294
21 92 86 6	0.09857278376448267 0.06586598036412163
21 92 95 6	0.0019278748015422998 0.002668954341816795
21 92 126 6	0.09486865387232885 0.053093127442569825
21 93 75 6	0.034482758620689655 9.53197979220284e-05
21 95 6	0.0171606864274571 0.005719187875321705
21 95 56 6	0.009685230024213076 0.0003812791916881136
21 95 75 6	0.010838614861761735 0.004861309694023448
21 95 77 6	0.006745362563237774 0.0005719187875321705
21 95 81 6	0.006744941294029478 0.0016204365646744828
21 95 86 6	0.16666666666666666 9.53197979220284e-05
21 95 93 6	0.03896103896103896 0.0009531979792202841
21 95 97 6	0.17647058823529413 0.00028595939376608524
21 95 104 6	0.0076884672990514226 0.004575350300257364
21 95 105 6	0.015976423142546922 0.01382137069869412
21 95 108 6	0.0011037527593818985 0.00028595939376608524
21 95 110 6	0.0009600877794541216 0.0006672385854541988
21 95 116 6	0.01282051282051282 9.53197979220284e-05
21 95 118 6	0.04033379694019471 0.0058145076732437325
21 95 126 6	0.1352745615040697 0.0244971880659613
21 105 67 6	0.14163498098859315 0.011533695548565436
21 117 77 6	0.016216216216216217 0.0001906395958440568
21 117 86 6	0.16666666666666666 9.53197979220284e-05
21 117 93 6	0.026915113871635612 0.0007625583833762272
21 117 104 6	0.007441190590494479 0.0020017157563625965
21 117 105 6	0.011284255776464266 0.002192355352206653
21 117 118 6	0.03184713375796178 0.002573634543894767
21 117 126 6	0.027707808564231738 0.003526832523115051
21 118 6	0.012622720897615708 0.0016204365646744828
21 118 110 6	0.18421052631578946 0.0003812791916881136
21 122 67 6	0.2606837606837607 0.007053665046230102
21 126 2 6	0.03191753601589667 0.009817939185968926
21 126 4 6	0.06818181818181818 0.002668954341816795
21 126 6	0.10772261960851501 0.05890763511581355
22	0.10897435897435898 0.0016204365646744828
22 71 6	0.3496039786332658 0.0047659898961014205
22 71 10 6	0.19010416666666666 0.0008578781812982557
22 71 14 6	0.09411764705882353 0.0007625583833762272
22 71 22	0.22247706422018348 0.002192355352206653
22 71 23 6	0.22093023255813954 0.0010485177771423124
22 71 37	0.05627705627705628 0.0010485177771423124
22 71 44 6	0.35714285714285715 0.0019063959584405682
22 71 45 6	0.09411764705882353 0.0007625583833762272
22 71 67 6	0.059322033898305086 0.0006672385854541988
22 71 69 6	0.08433734939759036 0.0006672385854541988
22 71 75 6	0.1415752741774676 0.0017157563625965113
22 71 75 22	0.5882352941176471 0.0009531979792202841
22 71 79 6	0.47368421052631576 0.0008578781812982557
22 71 88 6	0.22093023255813954 0.0010485177771423124
22 71 109 6	0.08823529411764706 0.0008578781812982557
22 71 110 6	0.47058823529411764 0.0007625583833762272
22 87 2 6	0.0045662100456621 9.53197979220284e-05
22 87 6	0.22428940568475453 0.02697550281193404
22 87 8 6	0.26666666666666666 0.0003812791916881136
22 87 10 6	0.19230769230769232 0.00047659898961014205
22 87 22	0.09287496534516218 0.0023829949480507102
22 87 23 22	0.17647058823529413 0.0001906395958440568
22 87 37	0.0379746835443038 0.0005719187875321705
22 87 44 6	0.19138755980861244 0.002668954341816795
22 87 58 22	0.3 0.00028595939376608524
22 87 88 22	0.17647058823529413 0.0001906395958440568
22 87 109 6	0.11970534069981584 0.0023829949480507102
22 87 109 37	0.043795620437956206 0.00028595939376608524
22 87 109 46	0.0004027386226339106 9.53197979220284e-05
22 87 123 22	0.3 0.00028595939376608524
22 102 37	0.40384615384615385 0.002192355352206653
22 116 6	0.06143344709897611 0.0016204365646744828
22 116 10 6	0.09523809523809523 9.53197979220284e-05
22 116 44 6	0.014124293785310734 0.0001906395958440568
22 116 44 46	0.0003211303789338471 9.53197979220284e-05
22 116 109 6	0.022222222222222223 9.53197979220284e-05
22 116 109 46	0.0003720238095238095 9.53197979220284e-05
23 1 66 6	0.22295514511873352 0.001143837575064341
23 6	0.32653061224489793 0.0015251167667524545
23 6 71 6	0.34389357197075626 0.004098751310647222
23 6 71 22	0.16666666666666666 0.0001906395958440568
23 6 71 37	0.01734820322180917 0.0001906395958440568
23 6 87 6	0.2235294117647059 0.00028595939376608524
23 6 87 22	0.5148514851485149 0.0003812791916881136
23 6 102 6	0.30434782608695654 0.0001906395958440568
23 6 102 37	0.46258503401360546 0.001143837575064341
23 10 75 6	0.1316348195329087 0.0020017157563625965
23 10 97 6	0.08247422680412371 0.0005719187875321705
23 12 77 6	0.10638297872340426 0.00028595939376608524
23 12 118 6	0.09523809523809523 0.0001906395958440568
23 16 14 6	1.0 9.53197979220284e-05
23 16 81 6	0.1807909604519774 0.0010485177771423124
23 20 85 6	0.08594164456233422 0.003526832523115051
23 20 86 6	0.0009398496240601503 0.00028595939376608524
23 23 6	0.9548387096774194 0.01372605090077209
23 23 10 6	0.4 0.0007625583833762272
23 23 23 6	0.33962264150943394 0.0015251167667524545
23 23 37	0.2727272727272727 0.00028595939376608524
23 24 89 6	0.12334801762114538 0.0003812791916881136
23 33 98 6	0.7272727272727273 9.53197979220284e-05
23 35 100 6	0.06845274671254763 0.003526832523115051
23 35 100 22	0.0016038492381716118 9.53197979220284e-05
23 35 100 37	0.007310589277802392 0.0009531979792202841
23 35 103 6	0.026497695852534562 0.0001906395958440568
23 36 101 6	0.04844290657439446 0.0012391573729863693
23 36 101 37	0.019867549668874173 0.0001906395958440568
23 37 102 6	0.04482758620689655 0.00047659898961014205
23 39 77 6	0.017857142857142856 9.53197979220284e-05
23 39 104 6	0.05521472392638037 0.00047659898961014205
23 39 104 22	0.21739130434782608 9.53197979220284e-05
23 39 105 6	0.026905829596412557 0.00028595939376608524
23 39 105 22	0.16666666666666666 9.53197979220284e-05
23 40 77 6	0.07065217391304347 0.0009531979792202841
23 40 104 6	0.07124681933842239 0.0012391573729863693
23 40 104 37	0.009404388714733543 9.53197979220284e-05
23 40 105 6	0.14722536806342015 0.0028595939376608523
23 40 118 6	0.033783783783783786 0.0005719187875321705
23 41 106 6	0.1247398156407969 0.001143837575064341
23 41 106 37	0.014466546112115732 0.0001906395958440568
23 45 110 6	0.02197802197802198 0.0005719187875321705
23 45 110 46	0.000333667000333667 9.53197979220284e-05
23 46 106 6	0.14871794871794872 0.002573634543894767
23 46 111 6	0.13216214819217947 0.012772852921551807
23 46 111 22	0.023910811207275926 0.0008578781812982557
23 46 111 37	0.005230661382080941 0.002192355352206653
23 46 111 46	2.692151340441382e-06 0.0003812791916881136
23 51 116 6	0.06666666666666667 0.0009531979792202841
23 58 123 6	0.9166666666666666 0.0015251167667524545
23 62 101 6	0.02857142857142857 9.53197979220284e-05
23 62 127 6	0.07692307692307693 0.0003812791916881136
23 67 2 6	0.30952380952380953 0.0014297969688304261
23 88 6	0.9580838323353293 0.014774568677914404
23 88 50 6	0.14285714285714285 0.0001906395958440568
23 88 88 6	0.3333333333333333 0.0015251167667524545
23 109 50 6	0.5 9.53197979220284e-05
23 121 75 6	0.22580645161290322 9.53197979220284e-05
24 89 6	0.1845691028136613 0.019921837765703936
24 89 8 6	0.21333333333333335 0.0007625583833762272
24 89 10 6	0.08817829457364341 0.002668954341816795
24 89 22	0.03896103896103896 0.00028595939376608524
24 89 23 6	0.18666666666666668 0.002668954341816795
24 89 45 6	0.08333333333333333 0.0009531979792202841
24 89 50 6	0.07692307692307693 0.0036221523210370793
24 89 58 6	0.10416666666666667 0.0015251167667524545
24 89 67 6	0.00016317206494248184 0.00047659898961014205
24 89 67 22	0.018300653594771243 9.53197979220284e-05
24 89 73 6	0.21333333333333335 0.0007625583833762272
24 89 88 6	0.18666666666666668 0.002668954341816795
24 89 109 6	0.04875 0.0019063959584405682
24 89 115 6	0.22289156626506024 0.002192355352206653
24 89 123 6	0.10071942446043165 0.0013344771709083976
25 90 6	1.0 9.53197979220284e-05
25 90 75 6	0.39285714285714285 9.53197979220284e-05
28 15 100 6	0.03860711582134747 0.0006672385854541988
28 15 103 6	0.14285714285714285 0.0001906395958440568
28 27 105 6	0.12121212121212122 0.00028595939376608524
28 30 85 6	0.03836150845253576 0.001143837575064341
28 30 86 6	0.03125 0.0005719187875321705
28 30 95 6	0.12890625 0.0015251167667524545
28 34 77 6	0.037037037037037035 9.53197979220284e-05
28 34 118 6	0.0784313725490196 9.53197979220284e-05
28 52 93 6	0.08333333333333333 0.0001906395958440568
28 52 95 6	0.11764705882352941 0.0010485177771423124
28 77 6	0.06198347107438017 0.0013344771709083976
28 77 10 6	0.17886178861788618 0.0013344771709083976
28 77 23 6	0.21428571428571427 0.00028595939376608524
28 77 44 6	0.09206349206349207 0.0013344771709083976
28 77 123 6	0.17647058823529413 0.00028595939376608524
28 92 105 6	0.14893617021276595 0.0003812791916881136
28 93 6	0.31381733021077285 0.009341340196358783
28 93 14 6	0.3611111111111111 0.0009531979792202841
28 93 75 6	0.08765819110646697 0.005051949289867506
28 93 81 6	0.06914893617021277 0.0006672385854541988
28 93 97 6	0.27835051546391754 0.0008578781812982557
28 99 85 6	0.033759869316634904 0.0018110761605185397
28 99 86 6	0.0028257978723404257 0.0007625583833762272
28 99 93 6	0.08333333333333333 0.0001906395958440568
28 99 95 6	0.08816705336426914 0.0019063959584405682
28 104 6	0.027580071174377226 0.0020017157563625965
28 104 8 6	0.16216216216216217 0.00028595939376608524
28 104 10 6	0.07926829268292683 0.0008578781812982557
28 104 73 6	0.16216216216216217 0.00028595939376608524
28 104 79 6	0.08 0.0001906395958440568
28 105 6	0.07496251874062969 0.0036221523210370793
28 105 8 6	0.029411764705882353 0.0003812791916881136
28 105 10 6	0.13194444444444445 0.0024783147459727386
28 105 44 6	0.022388059701492536 0.00028595939376608524
28 105 45 6	0.06369426751592357 0.0009531979792202841
28 105 79 6	0.5294117647058824 0.0008578781812982557
28 105 88 6	0.046875 0.0005719187875321705
28 105 109 6	0.06097560975609756 0.00047659898961014205
28 105 123 6	0.06179775280898876 0.0010485177771423124
28 117 105 6	0.08823529411764706 0.0003812791916881136
28 118 6	0.08431163287086446 0.0032408731293489656
28 118 10 6	0.10887096774193548 0.0012391573729863693
28 118 75 6	0.06555555555555556 0.0023829949480507102
