1 66 12	0.3125 0.0004710315591144607
52 95 105 57	0.006109979633401222 0.001413094677343382
52 95 110 45	0.24107793153678078 0.002826189354686764
52 95 117	0.46153846153846156 0.022609514837494113
52 95 117 28	0.1 0.0009420631182289214
52 95 117 52	0.049773755656108594 0.0023551577955723034
52 95 118 53	0.18930041152263374 0.0023551577955723034
52 95 121 56	0.11538461538461539 0.0009420631182289214
52 95 122 39	0.08522727272727272 0.0018841262364578427
52 95 122 57	0.09 0.0018841262364578427
52 95 126 61	0.1414364640883978 0.0004710315591144607
52 98 27 117	0.2222222222222222 0.0009420631182289214
52 98 30 95	0.00881057268722467 0.0018841262364578427
52 98 33 95	0.05714285714285714 0.0018841262364578427
52 98 33 117	0.0375 0.002826189354686764
52 98 52 117	0.055288461538461536 0.007536504945831371
52 98 92 117	0.2222222222222222 0.0009420631182289214
52 98 95	0.15789473684210525 0.001413094677343382
52 98 104 57	0.1 0.0004710315591144607
52 98 117	0.28888888888888886 0.006123410268487989
52 104 39 95	0.13636363636363635 0.008478568064060292
52 104 40 117	0.5454545454545454 0.00800753650494583
52 105 20 95	0.005168453292496171 0.010362694300518135
52 105 39 117	0.4473684210526316 0.011304757418747056
52 105 40 93	0.03225806451612903 0.0004710315591144607
52 105 40 117	0.006642066420664207 0.003297220913801225
52 110 52 95	0.047619047619047616 0.0009420631182289214
52 110 117	0.14285714285714285 0.001413094677343382
52 117	0.10849056603773585 0.07913330193122939
52 117 15 80	0.00016270122313037153 0.0018841262364578427
52 117 18 95	8.181966944853542e-05 0.0004710315591144607
52 117 27	0.02555366269165247 0.0037682524729156855
52 117 27 27	0.032369044095886354 0.004239284032030146
52 117 27 28	0.25 0.0004710315591144607
52 117 27 34	0.04 0.0004710315591144607
52 117 27 92	0.03364859263725084 0.004239284032030146
52 117 27 95	0.0007012622720897616 0.002826189354686764
52 117 27 98	0.03529411764705882 0.001413094677343382
52 117 27 117	0.3181644359464627 0.08195949128591616
52 117 28	0.09090909090909091 0.0004710315591144607
52 117 30 34	0.0024630541871921183 0.0009420631182289214
52 117 30 95	0.018420982740132593 0.09043805934997645
52 117 30 117	0.02414654454621149 0.00800753650494583
52 117 33 95	0.04225352112676056 0.001413094677343382
52 117 33 98	0.3322550419418169 0.05887894488930758
52 117 33 117	0.07317073170731707 0.004710315591144607
52 117 34	0.14814814814814814 0.0037682524729156855
52 117 45 95	0.047619047619047616 0.0009420631182289214
52 117 52 27	0.0010559662090813093 0.0009420631182289214
52 117 52 95	0.05143853530950305 0.011775788977861516
52 117 52 98	0.017482517482517484 0.001413094677343382
52 117 52 117	0.2402749408562278 0.08054639660857277
52 117 52 121	0.2986425339366516 0.0004710315591144607
52 117 56 92	0.017241379310344827 0.0004710315591144607
52 117 77 16	0.05426356589147287 0.003297220913801225
52 117 77 40	0.005128205128205128 0.0009420631182289214
52 117 77 45	0.028925619834710745 0.0018841262364578427
52 117 83 95	8.179290037624735e-05 0.0004710315591144607
52 117 85 39	0.030434782608695653 0.001413094677343382
52 117 85 40	0.040740740740740744 0.002826189354686764
52 117 92	0.02663862600771118 0.004239284032030146
52 117 92 27	0.020549140006279873 0.004239284032030146
52 117 92 28	0.25 0.0004710315591144607
52 117 92 34	0.03125 0.0004710315591144607
52 117 92 92	0.021028121081855634 0.004239284032030146
52 117 92 95	0.0006925207756232687 0.002826189354686764
52 117 92 117	0.34940743767879034 0.08101742816768724
52 117 92 121	0.16666666666666666 0.0009420631182289214
52 117 93	0.09933774834437085 0.006123410268487989
52 117 93 59	0.018867924528301886 0.0004710315591144607
52 117 95	0.04780876494023904 0.0051813471502590676
52 117 98	0.25 0.002826189354686764
52 117 99 95	0.0390521327014218 0.07489401789919925
52 117 104 45	0.20125 0.00659444182760245
52 117 104 57	0.0024154589371980675 0.0004710315591144607
52 117 104 65	0.8333333333333334 0.0009420631182289214
52 117 105 39	0.000791765637371338 0.0009420631182289214
52 117 105 40	0.0018779342723004694 0.004239284032030146
52 117 105 65	1.0 0.0004710315591144607
52 117 117	0.43251859723698194 0.13283089967027792
52 117 117 27	0.10294117647058823 0.0037682524729156855
52 117 117 92	0.12962962962962962 0.0037682524729156855
52 117 121	0.1111111111111111 0.0018841262364578427
52 117 122 45	0.057971014492753624 0.0009420631182289214
52 122 57 117	0.004555808656036446 0.0004710315591144607
52 126 61 95	0.018289995592772147 0.00800753650494583
52 126 61 117	0.5520195838433293 0.0037682524729156855
52 128 40 93	0.25 0.0004710315591144607
56 45 110 45	0.10159362549800798 0.0004710315591144607
56 46 111 45	0.04848284960422163 0.0004710315591144607
56 66 39	0.6428571428571429 0.0004710315591144607
56 66 85 40	0.6842105263157895 0.0004710315591144607
56 66 117	1.0 0.0004710315591144607
56 121 117	1.0 0.0037682524729156855
56 121 121	0.16666666666666666 0.0004710315591144607
66 1 85 40	0.23252032520325203 0.0018841262364578427
66 20 85 39	0.12170385395537525 0.0009420631182289214
66 35 80	0.013157894736842105 0.0009420631182289214
66 39	1.0 0.0004710315591144607
66 39 105 40	0.9941176470588236 0.0004710315591144607
66 40 104 39	0.9965217391304347 0.0004710315591144607
77 1 66 12	0.005371321812237272 0.0023551577955723034
77 1 66 16	0.0035668284949965322 0.004239284032030146
77 1 66 39	0.0076045627376425855 0.0018841262364578427
77 1 66 40	0.00289569699426652 0.005652378709373528
77 1 66 43	0.0044469149527515284 0.0009420631182289214
77 1 66 53	0.0019646365422396855 0.0004710315591144607
77 6 71 10	8.89521437466643e-05 0.0004710315591144607
77 6 71 12	0.0036617842876165113 0.001413094677343382
77 6 71 16	0.0008676036786395974 0.0018841262364578427
77 6 71 39	0.0012795905310300703 0.001413094677343382
77 6 71 40	0.0025227043390514633 0.0051813471502590676
77 10 28 117	0.24528301886792453 0.005652378709373528
77 10 53 117	0.1346153846153846 0.003297220913801225
77 10 75 12	0.004518072289156626 0.0009420631182289214
77 10 75 39	0.003745318352059925 0.0004710315591144607
77 12	0.0036407766990291263 0.001413094677343382
77 12 18 95	0.001340349483717236 0.011304757418747056
77 12 27 117	0.5343347639484979 0.010362694300518135
77 12 30 95	0.03669170335837003 0.08101742816768724
77 12 34	0.2158273381294964 0.002826189354686764
77 12 52 95	0.08853373921867072 0.009420631182289214
77 12 52 117	0.16999682841738029 0.06406029203956665
77 12 77 12	0.002347652347652348 0.001413094677343382
77 12 77 16	0.03176043557168784 0.006123410268487989
77 12 77 40	0.005125740829729297 0.0037682524729156855
77 12 77 43	0.004272099901413079 0.0004710315591144607
77 12 77 45	0.03911342894393742 0.0023551577955723034
77 12 77 79	0.3605150214592275 0.0009420631182289214
77 12 83 95	0.0013675065590812337 0.011775788977861516
77 12 85 39	0.16232519879352894 0.003297220913801225
77 12 85 40	0.09365354938271606 0.004239284032030146
77 12 85 57	0.001383273036816344 0.0018841262364578427
77 12 86 61	0.01054421768707483 0.001413094677343382
77 12 92 27	0.002748385323622372 0.0009420631182289214
77 12 92 95	0.0022016609999442618 0.0037682524729156855
77 12 93	0.054005579912315665 0.00800753650494583
77 12 93 59	0.007518796992481203 0.0009420631182289214
77 12 93 110	0.001061865189289012 0.0004710315591144607
77 12 95	0.02924296255807598 0.010833725859632595
77 12 98	0.6097560975609756 0.0023551577955723034
77 12 99 95	0.035229344146423126 0.07630711257654263
77 12 104 16	0.03070642527511537 0.008949599623174752
77 12 104 39	0.007527548296496844 0.0023551577955723034
77 12 104 45	0.15233853006681514 0.00659444182760245
77 12 104 57	0.0008792497069167644 0.0009420631182289214
77 12 104 121	0.13656387665198239 0.0009420631182289214
77 12 105 12	0.0018203883495145632 0.001413094677343382
77 12 105 16	0.025448604342046963 0.009891662741403674
77 12 105 40	0.00422610795581593 0.0018841262364578427
77 12 105 43	0.01009385514432442 0.003297220913801225
77 12 105 45	0.07934800595730597 0.004710315591144607
77 12 117	0.7657192075796727 0.1700423928403203
77 12 117 27	0.24060150375939848 0.005652378709373528
77 12 117 32	0.13690476190476192 0.0004710315591144607
77 12 117 33	0.006696428571428571 0.0009420631182289214
77 12 117 56	0.00398406374501992 0.0004710315591144607
77 12 117 92	0.48484848484848486 0.0051813471502590676
77 12 117 97	0.7666666666666667 0.0004710315591144607
77 12 117 98	0.8571428571428571 0.001413094677343382
77 12 117 117	0.0625 0.00659444182760245
77 12 117 121	0.041666666666666664 0.0004710315591144607
77 12 118	0.006096361848574238 0.001413094677343382
77 12 118 28	0.022556390977443608 0.001413094677343382
77 12 118 53	0.002752113229801455 0.0009420631182289214
77 12 121	0.11559139784946236 0.0023551577955723034
77 12 122 40	0.006734006734006734 0.0004710315591144607
77 12 122 57	0.005685407454200884 0.0009420631182289214
77 12 122 79	0.8961038961038961 0.0004710315591144607
77 12 126 61	0.008565139083450071 0.0018841262364578427
77 16	0.038461538461538464 0.0051813471502590676
77 16 28 93	0.046511627906976744 0.0018841262364578427
77 16 28 117	0.5730337078651685 0.015073009891662742
77 16 28 121	0.2857142857142857 0.0004710315591144607
77 16 52 93	0.06535947712418301 0.0023551577955723034
77 16 52 117	0.4519774011299435 0.019312293923692887
77 16 81 16	0.006358951869312576 0.00800753650494583
77 16 81 45	0.0183176669076886 0.004239284032030146
77 16 81 79	0.05405405405405406 0.0004710315591144607
77 16 81 125	0.3333333333333333 0.0004710315591144607
77 16 107	0.2 0.0004710315591144607
77 16 108 16	0.0037418147801683817 0.002826189354686764
77 16 108 45	0.021013597033374538 0.003297220913801225
77 20 15 80	0.0006103763987792472 0.0018841262364578427
77 20 18 95	0.0026535583096154785 0.01460197833254828
77 20 27 95	0.001131117029481023 0.0037682524729156855
77 20 34	0.05639097744360902 0.0018841262364578427
77 20 34 117	0.27219183845183004 0.07960433349034385
77 20 83 95	0.002652262738743056 0.01460197833254828
77 20 83 98	0.04317656129529684 0.0004710315591144607
77 20 85 12	0.028796928327645053 0.0037682524729156855
77 20 85 16	0.015425425607296645 0.00800753650494583
77 20 85 39	0.051932139491046185 0.004239284032030146
77 20 85 40	0.032185882964058096 0.006123410268487989
77 20 85 45	0.08454194969708097 0.006123410268487989
77 20 86 53	0.053117782909930716 0.0018841262364578427
77 20 86 61	0.005926511260371394 0.0018841262364578427
77 20 92 95	0.001178878779110268 0.0037682524729156855
77 20 95	0.02581451473883813 0.0861987753179463
77 20 95 28	0.06429277942631058 0.0018841262364578427
77 20 95 59	0.01348314606741573 0.0009420631182289214
77 20 95 93	0.05080545229244114 0.004239284032030146
77 20 95 117	0.22410807066158642 0.0861987753179463
77 20 95 121	0.002881844380403458 0.0004710315591144607
77 20 117	0.24347826086956523 0.004710315591144607
77 20 117 93	0.09936908517350158 0.003297220913801225
77 20 117 117	0.64 0.01460197833254828
77 24 89 12	0.002588159171789065 0.0009420631182289214
77 24 89 16	0.0071379835196556975 0.0051813471502590676
77 24 89 39	0.01496373818048288 0.003297220913801225
77 24 89 40	0.0037184594953519256 0.0023551577955723034
77 24 89 43	0.009037191518943343 0.002826189354686764
77 24 89 45	0.04369842460615154 0.0023551577955723034
77 33 53 117	1.0 0.0023551577955723034
77 35 80	0.00019073569482288828 0.001413094677343382
77 35 80 34	0.006725297465080186 0.001413094677343382
77 35 80 95	0.005246431713173932 0.07772020725388601
77 35 80 117	0.0532206308210065 0.07442298634008479
77 35 100 12	0.004667444574095682 0.0023551577955723034
77 35 100 16	0.008573843738678904 0.009891662741403674
77 35 100 39	0.0059843804327476 0.0051813471502590676
77 35 100 40	0.002567768262384277 0.00800753650494583
77 35 100 43	0.0037574985167769014 0.0051813471502590676
77 35 100 45	0.02585905730775143 0.0051813471502590676
77 35 100 57	0.00012484082794437092 0.0009420631182289214
77 36 101 40	0.001113379105585452 0.0018841262364578427
77 36 101 45	0.014600908500973394 0.0018841262364578427
77 37 111 16	0.0006360311655271108 0.001413094677343382
77 39	0.029411764705882353 0.0009420631182289214
77 39 27 117	0.10256410256410256 0.0018841262364578427
77 39 30 95	0.005686433793663688 0.01413094677343382
77 39 77 12	0.07810026385224274 0.0009420631182289214
77 39 77 16	0.026806526806526808 0.004239284032030146
77 39 77 45	0.04391891891891892 0.0018841262364578427
77 39 77 57	0.02197802197802198 0.0004710315591144607
77 39 93	0.04896421845574388 0.006123410268487989
77 39 93 97	0.058333333333333334 0.001413094677343382
77 39 99 95	0.020615072659682324 0.012717852096090438
77 39 104 39	0.07146163102841803 0.0009420631182289214
77 39 104 45	0.12184710904152114 0.00706547338671691
77 39 104 57	0.010963646855164455 0.0009420631182289214
77 39 104 121	0.11538461538461539 0.0009420631182289214
77 39 105 16	0.01919631430765293 0.007536504945831371
77 39 105 39	0.04457104557640751 0.0018841262364578427
77 39 105 40	0.0898329355608592 0.0009420631182289214
77 39 105 43	0.008283132530120483 0.003297220913801225
77 39 105 45	0.07309941520467836 0.003297220913801225
77 39 117	0.5936254980079682 0.040037682524729154
77 39 121	0.04 0.0009420631182289214
77 39 122 45	0.15789473684210525 0.0009420631182289214
77 39 126 61	0.0980819529206626 0.001413094677343382
77 40	0.018115942028985508 0.0023551577955723034
77 40 19 84	0.007936507936507936 0.0004710315591144607
77 40 27 92	0.0073937153419593345 0.0009420631182289214
77 40 27 117	0.013513513513513514 0.0009420631182289214
77 40 30 34	0.026615969581749048 0.001413094677343382
77 40 30 95	0.019586741282823936 0.07913330193122939
77 40 30 117	0.00980392156862745 0.0018841262364578427
77 40 52 34	0.05128205128205128 0.001413094677343382
77 40 52 95	0.07283236994219654 0.009420631182289214
77 40 52 117	0.16926272066458983 0.06971267074894018
77 40 77 12	0.02109375 0.0018841262364578427
77 40 77 16	0.021493212669683258 0.0051813471502590676
77 40 77 45	0.03590425531914894 0.0018841262364578427
77 40 77 121	0.05154639175257732 0.001413094677343382
77 40 92 92	0.0027624309392265192 0.0004710315591144607
77 40 93	0.05703883495145631 0.00659444182760245
77 40 93 97	0.21904761904761905 0.001413094677343382
77 40 99 95	0.05080884028252449 0.07395195478097033
77 40 99 117	0.03783783783783784 0.0018841262364578427
77 40 104 16	0.020703585255007574 0.00706547338671691
77 40 104 39	0.028490503165611462 0.0023551577955723034
77 40 104 40	0.012462339085182142 0.001413094677343382
77 40 104 45	0.14897739504843918 0.0051813471502590676
77 40 104 57	0.006640625 0.001413094677343382
77 40 104 121	0.1 0.0009420631182289214
77 40 105 12	0.006362058993637941 0.0023551577955723034
77 40 105 16	0.01633589847441609 0.009420631182289214
77 40 105 39	0.01757995137460258 0.0018841262364578427
77 40 105 40	0.031111327839274394 0.0023551577955723034
77 40 105 43	0.008792965627498001 0.0023551577955723034
77 40 105 45	0.06517094017094018 0.0037682524729156855
77 40 105 79	0.038461538461538464 0.0004710315591144607
77 40 117	0.6099397590361446 0.10645313235986811
77 40 117 56	0.018867924528301886 0.0004710315591144607
77 40 117 121	0.2 0.0004710315591144607
77 40 118	0.016331658291457288 0.0009420631182289214
77 40 118 53	0.05150753768844221 0.0009420631182289214
77 40 121	0.046875 0.001413094677343382
77 40 122 57	0.051118210862619806 0.0009420631182289214
77 41 106 10	0.0004124987109415283 0.0004710315591144607
77 41 106 12	0.004531722054380665 0.001413094677343382
77 41 106 40	0.0036042754163559533 0.0023551577955723034
77 43	0.0078125 0.0004710315591144607
77 43 81 45	0.020974706971005553 0.0037682524729156855
77 43 108 16	0.002857142857142857 0.0023551577955723034
77 43 108 45	0.028181818181818183 0.003297220913801225
77 44 12 95	0.011538461538461539 0.001413094677343382
77 44 20 95	0.003549875754348598 0.008949599623174752
77 44 20 117	0.0761904761904762 0.0018841262364578427
77 45	0.031055900621118012 0.0018841262364578427
77 45 28 117	0.10909090909090909 0.0023551577955723034
77 45 52 93	0.03125 0.0018841262364578427
77 45 52 117	0.1511627906976744 0.005652378709373528
77 45 53 117	0.8181818181818182 0.004239284032030146
77 45 108 43	0.012903225806451613 0.0009420631182289214
77 45 110 40	0.002570694087403599 0.002826189354686764
77 45 110 45	0.010478705772911476 0.004239284032030146
77 46 111 10	0.00024473037910175316 0.0004710315591144607
77 46 111 12	0.001715792176238157 0.00800753650494583
77 46 111 16	0.0018244475978106628 0.018370230805463968
77 46 111 39	0.0018529318938447464 0.01460197833254828
77 46 111 40	0.0012140442219796843 0.018370230805463968
77 46 111 43	0.0003243484313023265 0.006123410268487989
77 46 111 45	0.006782599489154458 0.00659444182760245
77 46 111 53	0.00035835871707579287 0.0004710315591144607
77 46 111 57	0.00014371326329706968 0.0023551577955723034
77 46 111 79	0.004577686024593843 0.0018841262364578427
77 46 111 121	0.008910312591294186 0.002826189354686764
77 46 111 125	0.006734006734006734 0.0004710315591144607
77 49 114	0.0016910935738444193 0.001413094677343382
77 49 114 121	0.125 0.0004710315591144607
77 50 16	0.3333333333333333 0.0004710315591144607
77 51 116 16	0.002064108790675085 0.0051813471502590676
77 53 117	0.5 0.0004710315591144607
77 57 117	1.0 0.011304757418747056
77 57 118 28	0.375 0.0009420631182289214
77 58 40 117	1.0 0.006123410268487989
77 63 128 12	0.011811023622047244 0.0009420631182289214
77 63 128 40	0.004282655246252677 0.0009420631182289214
77 67 2 12	0.008695652173913044 0.0004710315591144607
77 67 2 79	0.2857142857142857 0.0004710315591144607
77 67 21 95	0.003094179075614001 0.0018841262364578427
77 67 21 117	0.011904761904761904 0.0004710315591144607
77 67 61 117	0.4140845070422535 0.006123410268487989
77 73 40 117	0.6835443037974683 0.012717852096090438
77 79	0.2857142857142857 0.0009420631182289214
77 79 6 71	0.001851851851851852 0.0004710315591144607
77 79 28 117	0.5666666666666667 0.00800753650494583
77 79 52 117	1.0 0.004239284032030146
77 79 53 117	1.0 0.0009420631182289214
77 79 75 10	0.08 0.0004710315591144607
77 123 40 117	1.0 0.0018841262364578427
83 15 80	0.0007775445144234507 0.001413094677343382
83 15 80 34	0.008911819887429643 0.003297220913801225
83 15 80 95	0.0004007882168264253 0.0037682524729156855
83 15 80 117	0.006784968684759917 0.004710315591144607
83 15 100 39	0.014835902420960051 0.003297220913801225
83 15 100 40	0.008103334833950895 0.004710315591144607
83 18 15 80	0.0017509124128441192 0.0023551577955723034
83 18 18 27	0.002191939259909097 0.0004710315591144607
83 18 18 34	0.03033685592123369 0.00659444182760245
83 18 18 95	0.003891131585788607 0.009891662741403674
83 18 18 98	0.23312230361539976 0.0009420631182289214
83 18 18 117	0.2997718442590109 0.010362694300518135
83 18 19 84	0.01577010206388042 0.0009420631182289214
83 18 27 34	0.03072227252433303 0.006123410268487989
83 18 27 95	0.003287293986623343 0.009420631182289214
83 18 27 98	0.29033556170922675 0.0009420631182289214
83 18 27 117	0.24771880074360472 0.009420631182289214
83 18 34	0.026375414949649498 0.00706547338671691
83 18 66 40	0.2854755583034752 0.0004710315591144607
83 18 77 39	0.0020462060134516266 0.001413094677343382
83 18 83 27	0.0033929822598371025 0.0004710315591144607
83 18 83 34	0.026168907973960542 0.00659444182760245
83 18 83 95	0.003803268086184391 0.009891662741403674
83 18 83 98	0.24858686875686722 0.0009420631182289214
83 18 83 117	0.2947311305762666 0.010362694300518135
83 18 85 12	0.04644091485401484 0.0037682524729156855
83 18 85 39	0.09125965287509988 0.00659444182760245
83 18 85 40	0.05414578139411062 0.007536504945831371
83 18 86 53	0.08450121179176016 0.002826189354686764
83 18 86 61	0.003895179141575778 0.0023551577955723034
83 18 92 34	0.032929987239015746 0.006123410268487989
83 18 92 95	0.0032727047422004044 0.009420631182289214
83 18 92 98	0.3366206408822869 0.0009420631182289214
83 18 92 117	0.27306091184839076 0.009420631182289214
83 18 95	0.0026979116676033375 0.010362694300518135
83 18 95 52	0.007342982935027065 0.002826189354686764
83 18 95 53	0.16910766710374203 0.0037682524729156855
83 18 98	0.18899172625550079 0.0009420631182289214
83 18 105 39	0.038010821907953386 0.002826189354686764
83 18 117	0.29949120428691867 0.011304757418747056
83 18 126 61	0.002770012336582846 0.0023551577955723034
83 19 84	0.006911447084233261 0.0009420631182289214
83 27	0.001100715465052284 0.0004710315591144607
83 27 18 34	0.04980978260542077 0.0051813471502590676
83 27 18 95	0.0031569742252436166 0.009420631182289214
83 27 18 98	0.05874755127921186 0.0009420631182289214
83 27 18 117	0.2646622671391831 0.008949599623174752
83 27 27 34	0.03167091372406261 0.005652378709373528
83 27 27 95	0.0016725724445006065 0.009891662741403674
83 27 27 117	0.13704621664965738 0.009420631182289214
83 27 34	0.028409090909090908 0.005652378709373528
83 27 83 34	0.05192157144624121 0.0051813471502590676
83 27 83 95	0.0031850232882787368 0.009420631182289214
83 27 83 117	0.2609284378000979 0.008949599623174752
83 27 85 12	0.020589821974465024 0.003297220913801225
83 27 85 39	0.029863709246392305 0.005652378709373528
83 27 85 40	0.020188825873443676 0.00706547338671691
83 27 92	0.000804355896547457 0.0004710315591144607
83 27 92 34	0.021836673646425366 0.005652378709373528
83 27 92 95	0.0013990508810876616 0.009420631182289214
83 27 92 98	0.1071863580998782 0.0009420631182289214
83 27 92 117	0.12243947858472998 0.009420631182289214
83 27 95	0.001617230859705223 0.009420631182289214
83 27 95 52	0.0020338507574340753 0.0023551577955723034
83 27 95 95	0.005970149253731343 0.0009420631182289214
83 27 98	0.102803738317757 0.0009420631182289214
83 27 104 39	0.0013215859030837004 0.0004710315591144607
83 27 117	0.136 0.009420631182289214
83 34 30 117	0.008583690987124463 0.0004710315591144607
83 34 105 39	0.0035044320758606472 0.002826189354686764
83 45 110 27	0.0014130571034608502 0.0004710315591144607
83 45 110 34	0.014281752634498058 0.006123410268487989
83 45 110 95	0.0008719689228968471 0.009891662741403674
83 45 110 98	0.042897488741317456 0.0009420631182289214
83 45 110 117	0.09522747546833185 0.009891662741403674
83 77 20 34	0.010606060606060607 0.001413094677343382
83 77 40	0.015228426395939087 0.0009420631182289214
83 83 15 80	0.0019831967429682165 0.0023551577955723034
83 83 18 27	0.002122728845486615 0.0004710315591144607
83 83 18 34	0.04184898822245563 0.00659444182760245
83 83 18 92	0.00588909967269618 0.0009420631182289214
83 83 18 95	0.0034433006906004386 0.009891662741403674
83 83 18 98	0.1546544864784343 0.0009420631182289214
83 83 18 117	0.27828782096978866 0.010362694300518135
83 83 27 34	0.047650103538902575 0.006123410268487989
83 83 27 95	0.0032983337978220928 0.009420631182289214
83 83 27 98	0.192469535012377 0.0009420631182289214
83 83 27 117	0.2374790061202614 0.009420631182289214
83 83 34	0.03212731827972279 0.00659444182760245
83 83 83 34	0.038559601944992555 0.00659444182760245
83 83 83 92	0.002849406162909142 0.0009420631182289214
83 83 83 95	0.0034136373268331332 0.009891662741403674
83 83 83 98	0.1723713994157011 0.0009420631182289214
83 83 83 117	0.28239172606222296 0.010362694300518135
83 83 85 12	0.05573251903196976 0.0037682524729156855
83 83 85 20	4.8014710258239665e-06 0.0004710315591144607
83 83 85 39	0.10769111224103027 0.00659444182760245
83 83 85 40	0.06360036776855602 0.007536504945831371
83 83 86 53	0.0997975742919615 0.002826189354686764
83 83 92 34	0.05024541153000764 0.006123410268487989
83 83 92 95	0.00327812280802781 0.009420631182289214
83 83 92 117	0.2667898873247512 0.009420631182289214
83 83 95	0.002311811076829379 0.010362694300518135
83 83 95 28	0.1858309998221444 0.003297220913801225
83 83 95 52	0.00783872573943399 0.002826189354686764
83 83 95 53	0.2013334247818793 0.0037682524729156855
83 83 98	0.17298511042203407 0.0009420631182289214
83 83 104 39	0.0006081423732255253 0.0009420631182289214
83 83 105 39	0.04289733698912295 0.0023551577955723034
83 83 117	0.28428920342524205 0.010833725859632595
83 83 122 57	0.002871899909200495 0.0004710315591144607
83 83 126 61	0.0033465926005560075 0.0023551577955723034
83 85 12	0.0049486105824134 0.001413094677343382
83 85 20 34	0.0005329757238154185 0.0051813471502590676
83 85 20 95	5.4798091583170985e-05 0.008478568064060292
83 85 20 117	0.007186465115231251 0.00800753650494583
83 85 35 80	6.12232834258016e-05 0.0023551577955723034
83 85 39	0.0018127594877492543 0.0023551577955723034
83 85 40	0.002164267936370523 0.005652378709373528
83 85 40 117	8.761842177317781e-05 0.003297220913801225
83 85 49 114	5.711128276224431e-06 0.0004710315591144607
83 86 61	0.0010748835542816195 0.0009420631182289214
83 86 61 117	0.011862130707251567 0.003297220913801225
83 92	0.0010970927043335162 0.0004710315591144607
83 92 18 34	0.05629147366532627 0.0051813471502590676
83 92 18 95	0.0034629820930723795 0.009420631182289214
83 92 18 117	0.25688090535335956 0.008949599623174752
83 92 27 34	0.02459016393442623 0.005652378709373528
83 92 27 95	0.0015126402959102579 0.009891662741403674
83 92 27 117	0.12953700141079902 0.009420631182289214
83 92 34	0.027287319422150885 0.005652378709373528
83 92 83 34	0.05508235222780325 0.0051813471502590676
83 92 83 95	0.0033831224527053495 0.009420631182289214
83 92 83 98	0.02792524268519136 0.0009420631182289214
83 92 83 117	0.2560063185913578 0.008949599623174752
83 92 85 39	0.029442802870409457 0.005652378709373528
83 92 85 40	0.019944162893704816 0.00706547338671691
83 92 92 34	0.016296296296296295 0.005652378709373528
83 92 92 95	0.0013282650295699157 0.009420631182289214
83 92 92 98	0.10652920962199312 0.0009420631182289214
83 92 92 117	0.10961091753774681 0.009420631182289214
83 92 95	0.0015624158181132483 0.009420631182289214
83 92 98	0.12790697674418605 0.0009420631182289214
83 92 117	0.13270142180094788 0.009420631182289214
83 95	0.00014330753797649757 0.0009420631182289214
83 95 30 95	1.2609936026504989e-05 0.006123410268487989
83 95 30 117	0.0137429264349232 0.00659444182760245
83 95 49 114	1.550291454793501e-05 0.0004710315591144607
83 95 52 117	1.736837534638067e-05 0.002826189354686764
83 95 56 121	0.004484304932735426 0.0009420631182289214
83 117 122 40	0.030303030303030304 0.0004710315591144607
83 126 21 117	0.07903780068728522 0.004710315591144607
83 126 61 117	0.004862799583188607 0.0037682524729156855
85 1 66 12	0.0996996996996997 0.003297220913801225
85 1 66 34	0.3567251461988304 0.004239284032030146
85 1 66 39	0.17720605914883386 0.00800753650494583
85 1 66 40	0.09043816101877833 0.010833725859632595
85 1 66 53	0.475 0.0009420631182289214
85 1 66 95	0.01926040061633282 0.00706547338671691
85 1 66 117	0.7479674796747967 0.005652378709373528
85 1 117	1.0 0.0023551577955723034
85 1 121 95	0.025210084033613446 0.0018841262364578427
85 6 71 61	0.02024035420619861 0.001413094677343382
85 8 8 39	0.08130081300813008 0.0018841262364578427
85 8 8 40	0.04642857142857143 0.0023551577955723034
85 8 20 95	0.02639887738993159 0.00659444182760245
85 8 20 117	0.9393939393939394 0.008478568064060292
85 8 23 39	0.3333333333333333 0.0004710315591144607
85 8 39	0.25 0.0023551577955723034
85 8 39 27	0.04878048780487805 0.0004710315591144607
85 8 40	0.16455696202531644 0.0023551577955723034
85 8 73 39	0.08870967741935484 0.0023551577955723034
85 8 73 40	0.035326086956521736 0.0023551577955723034
85 8 88 39	0.25 0.0004710315591144607
85 12	0.28217821782178215 0.00659444182760245
85 12 15 80	0.01571767497034401 0.004239284032030146
85 12 18 95	0.0037369619509328633 0.003297220913801225
85 12 27	0.0021413276231263384 0.0004710315591144607
85 12 27 117	0.6382978723404256 0.0037682524729156855
85 12 30 95	0.030226700251889168 0.01413094677343382
85 12 30 117	0.3520408163265306 0.01460197833254828
85 12 34	0.08860759493670886 0.001413094677343382
85 12 52 34	0.5117647058823529 0.0051813471502590676
85 12 52 117	0.32280701754385965 0.012717852096090438
85 12 77 12	0.2456907640854129 0.00706547338671691
85 12 77 40	0.18304278922345482 0.005652378709373528
85 12 85 40	0.07754577091844454 0.0037682524729156855
85 12 92	0.001976284584980237 0.0004710315591144607
85 12 93 28	0.3509991311902693 0.0051813471502590676
85 12 95	0.015723270440251572 0.004239284032030146
85 12 99	0.01384083044982699 0.0004710315591144607
85 12 99 34	0.4827586206896552 0.0051813471502590676
85 12 99 117	0.37593984962406013 0.011304757418747056
85 12 104 39	0.5259256291072287 0.006123410268487989
85 12 104 40	0.2662448528673295 0.00659444182760245
85 12 104 57	0.015561015561015561 0.0037682524729156855
