80	1.0 1.0
80 85 73 20	0.8449612403100775 0.023965141612200435
80 85 73 40	0.09876543209876543 0.004357298474945534
80 85 79	0.2647058823529412 0.008714596949891068
80 85 79 30	0.9411764705882353 0.014161220043572984
80 85 88 20	0.6695652173913044 0.020697167755991286
80 85 88 40	0.13333333333333333 0.0054466230936819175
80 85 121 30	0.5 0.0032679738562091504
80 85 123 20	0.8909090909090909 0.030501089324618737
80 85 123 40	0.25 0.0054466230936819175
80 86 2 12	0.09836065573770492 0.002178649237472767
80 86 2 20	0.5027932960893855 0.02505446623093682
80 86 2 40	0.15816326530612246 0.00980392156862745
80 86 4 20	0.6704545454545454 0.013071895424836602
80 86 10 28	0.3333333333333333 0.0054466230936819175
80 86 10 30	1.0 0.011982570806100218
80 86 21	0.6643073811931244 0.0457516339869281
80 86 21 18	0.04063763778613399 0.05555555555555555
80 86 21 27	0.19670399323896048 0.03594771241830065
80 86 21 83	0.04792704837452117 0.05664488017429194
80 86 21 95	0.09906909065409092 0.6492374727668845
80 86 28 52	0.36 0.00980392156862745
80 86 28 99	0.5 0.026143790849673203
80 86 30	0.7962962962962963 0.018518518518518517
80 86 30 18	0.018805674694820192 0.02287581699346405
80 86 35 80	0.3850267379679144 0.05228758169934641
80 86 38 80	0.9634538152610441 0.761437908496732
80 86 53	0.4782608695652174 0.011982570806100218
80 86 53 30	0.6129032258064516 0.013071895424836602
80 86 53 52	0.3548387096774194 0.00980392156862745
80 86 53 99	0.63 0.026143790849673203
80 86 61	0.375 0.027233115468409588
80 86 61 18	0.03660159716060337 0.03812636165577342
80 86 61 27	0.2541993281075028 0.029411764705882353
80 86 61 83	0.037020810514786416 0.04030501089324619
80 86 61 92	0.23397761953204477 0.03159041394335512
80 86 61 95	0.0431509611506923 0.15468409586056645
80 86 61 99	0.476056338028169 0.03376906318082789
80 92	0.8565095660289314 0.5130718954248366
80 92 15 80	0.9884857887909415 0.8518518518518519
80 92 18	0.15084433092095928 0.06753812636165578
80 92 18 18	0.04472691532735227 0.07734204793028322
80 92 18 27	0.083255270553316 0.06535947712418301
80 92 18 52	0.0010330578512396695 0.0010893246187363835
80 92 18 83	0.042161391003935504 0.07952069716775599
80 92 18 92	0.08500129701686122 0.06753812636165578
80 92 18 95	0.018779923956545236 0.6241830065359477
80 92 19 84	0.15303430079155672 0.03594771241830065
80 92 19 121	0.11627906976744186 0.0032679738562091504
80 92 27	0.8711070677807415 0.6176470588235294
80 92 27 18	0.04748242865578813 0.07080610021786492
80 92 27 27	0.9070574562894924 0.5816993464052288
80 92 27 30	0.9959953863898501 0.011982570806100218
80 92 27 34	0.12762645914396886 0.014161220043572984
80 92 27 52	0.002877106452938759 0.0032679738562091504
80 92 27 83	0.04753468592556372 0.07298474945533769
80 92 27 92	0.9161845700367972 0.5740740740740741
80 92 27 95	0.20971411288201566 0.664488017429194
80 92 27 99	0.0562015503875969 0.0032679738562091504
80 92 27 117	0.12786303693992443 0.018518518518518517
80 92 30	0.9886133603238867 0.007625272331154684
80 92 30 27	0.5505117587311509 0.014161220043572984
80 92 30 95	0.27690631878908517 0.6350762527233116
80 92 33 98	0.28076572470373745 0.044662309368191724
80 92 34	0.12653061224489795 0.010893246187363835
80 92 34 30	0.1883720930232558 0.037037037037037035
80 92 34 52	0.11607142857142858 0.013071895424836602
80 92 34 99	0.16134453781512606 0.05010893246187364
80 92 45 110	0.06084297983569828 0.08061002178649238
80 92 51 116	0.0027472527472527475 0.006535947712418301
80 92 52	0.008177172061328791 0.002178649237472767
80 92 52 117	0.7486381018513991 0.39106753812636164
80 92 83	0.15027554048325562 0.06971677559912855
80 92 83 18	0.036081553380004405 0.07734204793028322
80 92 83 27	0.07701343138756958 0.06535947712418301
80 92 83 30	0.11207729468599034 0.0032679738562091504
80 92 83 52	0.0010384215991692627 0.0010893246187363835
80 92 83 83	0.035156657047809875 0.07952069716775599
80 92 83 92	0.08088976197935631 0.06753812636165578
80 92 83 95	0.018782494429526366 0.6241830065359477
80 92 85 20	0.20476290937069533 0.08278867102396514
80 92 85 39	0.12749517063747584 0.0718954248366013
80 92 85 40	0.09671979087612784 0.14161220043572983
80 92 85 51	0.027743976636651253 0.0010893246187363835
80 92 86 21	0.13876979613264503 0.027233115468409588
80 92 86 61	0.11296162201303403 0.016339869281045753
80 92 92	0.8782277422170498 0.593681917211329
80 92 92 18	0.038260442535733206 0.07080610021786492
80 92 92 27	0.9073950337333635 0.5816993464052288
80 92 92 30	0.9962025555011119 0.011982570806100218
80 92 92 34	0.13614103819784526 0.015250544662309368
80 92 92 52	0.0029068042949516523 0.0032679738562091504
80 92 92 83	0.03719419284352509 0.07298474945533769
80 92 92 92	0.9277386277180343 0.5675381263616558
80 92 92 95	0.14656796444787942 0.664488017429194
80 92 92 117	0.1318743438585157 0.018518518518518517
80 92 95	0.1439696106362773 0.6100217864923747
80 92 95 30	0.4482674475353831 0.08496732026143791
80 92 95 52	0.0779269202087994 0.05010893246187364
80 92 95 83	0.375 0.0032679738562091504
80 92 95 92	0.37541819091392303 0.46296296296296297
80 92 95 99	0.17608409986859397 0.0457516339869281
80 92 99 95	0.37860983867755427 0.5206971677559913
80 92 104 20	0.8437176567998343 0.020697167755991286
80 92 104 39	0.8819338422391858 0.05664488017429194
80 92 104 40	0.6077627011675607 0.05119825708061002
80 92 105 20	0.9030470914127424 0.0196078431372549
80 92 105 39	0.7943674564148413 0.037037037037037035
80 92 105 40	0.8617765213509895 0.11655773420479303
80 92 110 45	0.4 0.002178649237472767
80 92 117	0.07246376811594203 0.010893246187363835
80 92 117 30	0.7969924812030075 0.026143790849673203
80 92 117 52	0.36318972033257746 0.030501089324618737
80 92 117 99	0.19083969465648856 0.015250544662309368
80 92 118 21	0.825 0.0032679738562091504
80 92 126 21	0.19732034104750304 0.016339869281045753
80 92 126 61	0.21036948748510131 0.023965141612200435
80 93	0.024390243902439025 0.0010893246187363835
80 93 28	0.8913043478260869 0.013071895424836602
80 93 28 99	0.6666666666666666 0.015250544662309368
80 93 30	0.925 0.013071895424836602
80 93 30 34	0.8857142857142857 0.0054466230936819175
80 93 30 52	0.3333333333333333 0.0010893246187363835
80 93 30 95	0.09900130264871906 0.05773420479302832
80 93 38 80	1.0 0.1895424836601307
80 93 52	0.6666666666666666 0.0054466230936819175
80 93 52 30	0.6363636363636364 0.0054466230936819175
80 93 52 99	0.7647058823529411 0.010893246187363835
80 93 75 20	1.0 0.0054466230936819175
80 93 75 53	0.8461538461538461 0.011982570806100218
80 93 110 20	0.55893536121673 0.00980392156862745
80 95	0.18426323319027182 0.6753812636165577
80 95 14 20	0.6666666666666666 0.016339869281045753
80 95 15 80	0.509570331529393 0.8627450980392157
80 95 18	0.0967741935483871 0.0054466230936819175
80 95 18 18	0.0072897555859415975 0.007625272331154684
80 95 18 92	0.07360594795539034 0.0054466230936819175
80 95 19 84	0.10297029702970296 0.032679738562091505
80 95 21	0.8269230769230769 0.0196078431372549
80 95 21 18	0.021032504780114723 0.027233115468409588
80 95 27	0.3177069731000261 0.4912854030501089
80 95 27 27	0.27088079914409097 0.5021786492374728
80 95 27 30	0.9912096562581999 0.023965141612200435
80 95 27 92	0.2759418934973804 0.4923747276688453
80 95 27 99	0.2638888888888889 0.00980392156862745
80 95 28	0.2569444444444444 0.011982570806100218
80 95 28 30	0.5245283018867924 0.03159041394335512
80 95 28 52	0.344 0.013071895424836602
80 95 28 99	0.5030487804878049 0.0457516339869281
80 95 30	0.8431412753742055 0.1514161220043573
80 95 30 18	0.05976617969515816 0.06209150326797386
80 95 30 27	0.2642670249628739 0.07407407407407407
80 95 30 30	0.4246153846153846 0.011982570806100218
80 95 30 34	0.3526805494018609 0.018518518518518517
80 95 30 52	0.08139534883720931 0.0054466230936819175
80 95 30 83	0.059548345722433074 0.06427015250544663
80 95 30 92	0.27846700908731725 0.07298474945533769
80 95 30 95	0.21636220310058096 0.681917211328976
80 95 30 117	0.24508050089445438 0.02287581699346405
80 95 33 92	0.4460093896713615 0.03159041394335512
80 95 34 30	0.5777777777777777 0.02178649237472767
80 95 34 99	0.7012987012987013 0.026143790849673203
80 95 35 80	0.4878587196467991 0.054466230936819175
80 95 38 80	0.8113673805601318 0.7352941176470589
80 95 45 110	0.05713195062985112 0.011982570806100218
80 95 51 116	0.0018910741301059002 0.004357298474945534
80 95 52	0.09397439900093663 0.07407407407407407
80 95 52 27	0.35642317380352645 0.0860566448801743
80 95 52 30	0.7878228782287823 0.02505446623093682
80 95 52 83	0.020353508302088912 0.016339869281045753
80 95 52 95	0.04129554655870445 0.02505446623093682
80 95 52 99	0.49728260869565216 0.03159041394335512
80 95 52 117	0.11559126370244689 0.41830065359477125
80 95 56	0.24 0.016339869281045753
80 95 56 20	0.2777777777777778 0.004357298474945534
80 95 59 30	0.8648648648648649 0.008714596949891068
80 95 75 20	0.9444444444444444 0.013071895424836602
80 95 77 12	0.16388616290480865 0.046840958605664486
80 95 77 20	0.5375722543352601 0.042483660130718956
80 95 81 20	0.7827380952380952 0.02287581699346405
80 95 83	0.09722222222222222 0.0054466230936819175
80 95 83 18	0.02237255677060629 0.007625272331154684
80 95 83 27	0.07922912205567452 0.0054466230936819175
80 95 83 92	0.08008658008658008 0.0054466230936819175
80 95 85 20	0.5321252059308073 0.026143790849673203
80 95 85 39	0.032 0.004357298474945534
80 95 92	0.3215657703007021 0.47058823529411764
80 95 92 27	0.3297098741043684 0.5065359477124183
80 95 92 30	0.991202731092437 0.023965141612200435
80 95 92 92	0.3428273994305166 0.48366013071895425
80 95 93 21	0.7368421052631579 0.00980392156862745
80 95 93 30	0.7861271676300579 0.02287581699346405
80 95 95	0.17475728155339806 0.010893246187363835
80 95 95 30	0.6934673366834171 0.02505446623093682
80 95 97 30	1.0 0.011982570806100218
80 95 99	0.5357142857142857 0.09586056644880174
80 95 99 27	0.1975560081466395 0.04139433551198257
80 95 99 34	0.17183098591549295 0.0196078431372549
80 95 99 52	0.13793103448275862 0.0010893246187363835
80 95 99 92	0.20649651972157773 0.04139433551198257
80 95 99 95	0.15681765923200736 0.6612200435729847
80 95 104 20	0.6468997488893181 0.08387799564270153
80 95 104 40	0.1438810724714627 0.07734204793028322
80 95 105 20	0.6759186248225831 0.08714596949891068
80 95 105 39	0.17872220658598367 0.05991285403050109
80 95 105 40	0.15517396385867122 0.16013071895424835
80 95 108 20	0.781021897810219 0.02287581699346405
80 95 110 20	0.44049904030710174 0.032679738562091505
80 95 116 20	0.33695652173913043 0.0054466230936819175
80 95 117 30	0.9302832244008714 0.02505446623093682
80 95 118 53	0.2610619469026549 0.014161220043572984
80 95 121	0.05555555555555555 0.0032679738562091504
80 95 122 20	0.6320754716981132 0.023965141612200435
80 98	0.38461538461538464 0.0054466230936819175
80 98 15 80	1.0 0.7080610021786492
80 98 33	0.9285714285714286 0.007625272331154684
80 99	0.7105263157894737 0.029411764705882353
80 99 15 80	0.8912087912087913 0.818082788671024
80 99 18	0.13799283154121864 0.02178649237472767
80 99 18 18	0.058739796511520795 0.037037037037037035
80 99 18 83	0.05538538992127675 0.037037037037037035
80 99 27	0.4 0.02178649237472767
80 99 27 27	0.35855263157894735 0.034858387799564274
80 99 27 92	0.375 0.037037037037037035
80 99 27 117	0.14285714285714285 0.002178649237472767
80 99 34	0.8333333333333334 0.023965141612200435
80 99 34 52	0.4032258064516129 0.010893246187363835
80 99 34 99	0.635593220338983 0.029411764705882353
80 99 45 110	0.08100832109642682 0.037037037037037035
80 99 51 116	0.006730769230769231 0.007625272331154684
80 99 83	0.13708260105448156 0.02287581699346405
80 99 83 18	0.06154509711278116 0.037037037037037035
80 99 83 83	0.05924678287141438 0.037037037037037035
80 99 85 12	0.4029126213592233 0.03376906318082789
80 99 85 20	0.641244031487934 0.034858387799564274
80 99 85 39	0.5594202898550724 0.07080610021786492
80 99 85 40	0.4111594776414721 0.1394335511982571
80 99 86 53	0.7857142857142857 0.011982570806100218
80 99 92	0.4032258064516129 0.026143790849673203
80 99 92 18	0.11189931350114417 0.026143790849673203
80 99 92 27	0.3589108910891089 0.03594771241830065
80 99 92 92	0.37402597402597404 0.0392156862745098
80 99 92 117	0.11538461538461539 0.0032679738562091504
80 99 95	0.3129169193450576 0.5435729847494554
80 99 95 27	0.47285395030892596 0.4008714596949891
80 99 95 52	0.11843790012804098 0.027233115468409588
80 99 105 40	0.4857142857142857 0.010893246187363835
80 99 117	0.6296296296296297 0.010893246187363835
80 99 117 52	0.7017543859649122 0.013071895424836602
80 99 117 99	0.8048780487804879 0.016339869281045753
80 99 126 61	0.45588235294117646 0.010893246187363835
80 104 1 66	0.006420545746388443 0.0032679738562091504
80 104 12	0.4411764705882353 0.007625272331154684
80 104 20	0.8325041459369817 0.044662309368191724
80 104 20 18	0.047402418630199936 0.04139433551198257
80 104 20 27	0.27394279698192664 0.03594771241830065
80 104 20 83	0.04676547231270358 0.04357298474945534
80 104 20 95	0.30186585257579174 0.6481481481481481
80 104 35 80	0.7860088056467958 0.8376906318082789
80 104 39	0.9949874686716792 0.13616557734204793
80 104 39 18	0.019150707743547043 0.030501089324618737
80 104 39 27	0.4395955295369878 0.13398692810457516
80 104 39 30	0.596579180182837 0.03159041394335512
80 104 39 52	0.344016465745369 0.00980392156862745
80 104 39 83	0.021212121212121213 0.032679738562091505
80 104 39 92	0.7047697368421053 0.1328976034858388
80 104 39 95	0.20013623978201636 0.6470588235294118
80 104 39 99	0.7155399473222125 0.02505446623093682
80 104 39 117	0.0033647375504710633 0.008714596949891068
80 104 40	0.5764192139737991 0.0718954248366013
80 104 40 27	0.7198014340871484 0.12854030501089325
80 104 40 30	0.5204918032786885 0.037037037037037035
80 104 40 52	0.2921225382932166 0.02505446623093682
80 104 40 92	0.7852834740651388 0.12854030501089325
80 104 40 99	0.6408794788273615 0.0457516339869281
80 104 40 117	0.0013520822065981612 0.004357298474945534
80 104 51 116	0.001891864980583491 0.011982570806100218
80 104 57	0.06465517241379311 0.010893246187363835
80 104 65 30	1.0 0.0010893246187363835
80 104 65 52	1.0 0.0010893246187363835
80 104 79 53	1.0 0.002178649237472767
80 105 8 20	0.4444444444444444 0.0054466230936819175
80 105 8 40	0.7777777777777778 0.004357298474945534
80 105 12	0.4794520547945205 0.023965141612200435
80 105 12 27	0.580952380952381 0.042483660130718956
80 105 20	0.8625893566322478 0.05555555555555555
80 105 20 18	0.050887321889003544 0.0457516339869281
80 105 20 27	0.2697976778140861 0.037037037037037035
80 105 20 34	0.781203007518797 0.014161220043572984
80 105 20 83	0.05014541420561869 0.04793028322440087
80 105 20 92	0.29359073858491785 0.042483660130718956
80 105 20 95	0.30923836229032126 0.6568627450980392
80 105 20 117	0.7168894289185905 0.010893246187363835
80 105 23 20	0.5 0.0054466230936819175
80 105 35 80	0.8606727549832591 0.869281045751634
80 105 39	0.7600767754318618 0.05337690631808279
80 105 39 27	0.6844919786096256 0.08278867102396514
80 105 39 30	0.545271629778672 0.032679738562091505
80 105 39 83	0.041758241758241756 0.017429193899782137
80 105 39 92	0.7692883895131086 0.08496732026143791
80 105 39 99	0.6725239616613419 0.0457516339869281
80 105 40	0.9918392969240427 0.2494553376906318
80 105 40 18	0.2 0.034858387799564274
80 105 40 27	0.48641655886157825 0.22875816993464052
80 105 40 30	0.6454749439042633 0.04139433551198257
80 105 40 34	0.17346938775510204 0.008714596949891068
80 105 40 52	0.33450859409431466 0.015250544662309368
80 105 40 83	0.1991755667978265 0.03594771241830065
80 105 40 92	0.6803355079217148 0.2233115468409586
80 105 40 95	0.1654467614970308 0.6546840958605664
80 105 40 99	0.7247375328083989 0.029411764705882353
80 105 51 116	0.0022739331463654967 0.013071895424836602
80 105 58 20	0.5555555555555556 0.004357298474945534
80 105 58 40	1.0 0.0032679738562091504
80 105 67 21	0.484375 0.00980392156862745
80 105 67 61	0.33766233766233766 0.007625272331154684
80 105 73 20	0.4444444444444444 0.0054466230936819175
80 105 73 39	0.8 0.0032679738562091504
80 105 88 20	0.45454545454545453 0.0054466230936819175
80 105 123 40	0.5625 0.0032679738562091504
80 108 35 80	0.9010791366906474 0.5708061002178649
80 108 43	0.35294117647058826 0.006535947712418301
80 108 43 18	0.024464831804281346 0.0032679738562091504
80 108 43 83	0.029850746268656716 0.0054466230936819175
80 108 43 92	0.2857142857142857 0.013071895424836602
80 110 35 80	0.014613778705636743 0.006535947712418301
80 110 45	0.8571428571428571 0.006535947712418301
80 110 45 27	0.6666666666666666 0.002178649237472767
80 110 45 92	0.5 0.002178649237472767
80 110 79	1.0 0.0032679738562091504
80 116	0.008849557522123894 0.0032679738562091504
80 116 15 80	0.20705521472392638 0.046840958605664486
80 116 20	0.3945578231292517 0.0196078431372549
80 116 20 18	0.204605963002011 0.018518518518518517
80 116 35 80	0.2533410138248848 0.046840958605664486
80 116 51	0.8968253968253969 0.0010893246187363835
80 116 51 116	0.009041042795392692 0.0054466230936819175
80 117	0.08547008547008547 0.02287581699346405
80 117 15 80	0.9342991913746631 0.7810457516339869
80 117 18 27	0.003424657534246575 0.0010893246187363835
80 117 18 92	0.003105590062111801 0.0010893246187363835
80 117 27 27	0.40404040404040403 0.02178649237472767
80 117 27 92	0.3504273504273504 0.02178649237472767
80 117 28	1.0 0.004357298474945534
80 117 30	0.7493540051679587 0.05773420479302832
80 117 30 18	0.04882027160306502 0.02505446623093682
80 117 30 27	0.37816472599081297 0.044662309368191724
80 117 30 52	0.13333333333333333 0.004357298474945534
80 117 30 83	0.043570338534367314 0.02505446623093682
80 117 30 92	0.40177690029615004 0.04357298474945534
80 117 30 95	0.35038882903256774 0.6198257080610022
80 117 30 117	0.2631578947368421 0.02287581699346405
80 117 45 110	0.003236245954692557 0.002178649237472767
80 117 52	0.4909297052154195 0.09477124183006536
80 117 52 18	0.03066812705366922 0.014161220043572984
80 117 52 27	0.6447963800904978 0.07516339869281045
80 117 52 34	0.20408163265306123 0.0054466230936819175
80 117 52 52	0.22018348623853212 0.00980392156862745
80 117 52 92	0.6148068669527897 0.07298474945533769
80 117 52 95	0.06060606060606061 0.023965141612200435
80 117 52 99	0.5524079320113314 0.013071895424836602
80 117 52 117	0.085558675138798 0.21459694989106753
80 117 77 20	0.48947368421052634 0.013071895424836602
80 117 83 27	0.003236245954692557 0.0010893246187363835
80 117 83 92	0.0033112582781456954 0.0010893246187363835
80 117 85 20	0.08298755186721991 0.0010893246187363835
80 117 85 39	0.10714285714285714 0.002178649237472767
80 117 92 27	0.3652173913043478 0.02178649237472767
80 117 92 92	0.39215686274509803 0.020697167755991286
80 117 95	0.043478260869565216 0.0010893246187363835
80 117 95 30	0.3181818181818182 0.010893246187363835
80 117 95 52	0.5714285714285714 0.0032679738562091504
80 117 99	0.5921052631578947 0.05337690631808279
80 117 99 34	0.13966480446927373 0.006535947712418301
80 117 99 83	0.029453015427769985 0.011982570806100218
80 117 99 92	0.14893617021276595 0.018518518518518517
80 117 99 95	0.06756756756756757 0.016339869281045753
80 117 99 117	0.1793478260869565 0.010893246187363835
80 117 104 20	0.7030332681017613 0.032679738562091505
80 117 104 39	0.3325753268902786 0.0054466230936819175
80 117 104 40	0.18248175182481752 0.010893246187363835
80 117 105 20	0.6684539767649688 0.03812636165577342
80 117 105 40	0.22895927601809954 0.010893246187363835
80 117 117 28	0.3181818181818182 0.002178649237472767
80 117 117 30	0.8676470588235294 0.00980392156862745
80 117 117 52	0.3905325443786982 0.006535947712418301
80 117 118 30	0.8604651162790697 0.0054466230936819175
80 117 124 30	1.0 0.0032679738562091504
80 118 21	1.0 0.004357298474945534
80 118 21 95	0.34048083170890187 0.05010893246187364
80 118 30	1.0 0.006535947712418301
80 118 52	1.0 0.002178649237472767
80 118 53	1.0 0.02178649237472767
80 118 53 30	0.7662337662337663 0.010893246187363835
80 118 53 99	0.8137254901960784 0.015250544662309368
80 121 30	1.0 0.008714596949891068
80 121 56	0.95 0.016339869281045753
80 121 99	1.0 0.002178649237472767
80 122 20	0.2777777777777778 0.008714596949891068
80 122 35 80	0.31054054054054053 0.710239651416122
80 122 39	0.625 0.00980392156862745
80 122 39 99	0.6976744186046512 0.011982570806100218
80 122 57	1.0 0.02287581699346405
80 126 2 12	0.03225806451612903 0.002178649237472767
80 126 2 20	0.4560669456066946 0.013071895424836602
80 126 4 20	0.6060606060606061 0.008714596949891068
80 126 21	0.5113636363636364 0.0196078431372549
80 126 21 18	0.046783271802941354 0.04357298474945534
80 126 21 83	0.04723035627135188 0.0457516339869281
80 126 38 80	0.6986301369863014 0.05555555555555555
80 126 61	0.6122994652406417 0.05010893246187364
80 126 61 18	0.09133995357234975 0.044662309368191724
80 126 61 27	0.304 0.049019607843137254
80 126 61 34	0.3263157894736842 0.007625272331154684
80 126 61 83	0.09030792582607126 0.046840958605664486
80 126 61 92	0.3121069182389937 0.054466230936819175
80 126 61 95	0.16321177764616296 0.6459694989106753
87 1 66	0.013888888888888888 0.0010893246187363835
87 20 18 18	0.010560549668786955 0.0010893246187363835
87 20 18 83	0.010674818132363038 0.0010893246187363835
87 20 27	0.1111111111111111 0.0010893246187363835
87 20 27 83	0.008565310492505354 0.0010893246187363835
87 20 45 110	0.005707762557077625 0.0010893246187363835
87 20 83	0.017543859649122806 0.0010893246187363835
87 20 83 18	0.010854275005133557 0.0010893246187363835
87 20 83 83	0.0033356312988762522 0.0010893246187363835
87 20 92	0.1 0.0010893246187363835
87 20 92 83	0.010752688172043012 0.0010893246187363835
87 22 80	1.0 0.006535947712418301
87 22 100 20	0.1111111111111111 0.002178649237472767
87 46 111 39	0.0015432098765432098 0.0010893246187363835
100 1	0.0020876826722338203 0.0010893246187363835
100 1 66	0.005155540020971688 0.00980392156862745
100 1 66 12	0.15588130139435108 0.015250544662309368
100 1 66 20	0.4754507405022537 0.05555555555555555
100 1 66 30	0.16346153846153846 0.002178649237472767
100 1 66 34	0.15671641791044777 0.0032679738562091504
100 1 66 39	0.1460101867572156 0.014161220043572984
100 1 66 40	0.14833112423183517 0.018518518518518517
100 1 66 53	0.2716049382716049 0.0010893246187363835
100 1 66 95	0.02053282307918752 0.013071895424836602
100 1 66 117	0.5442477876106194 0.0054466230936819175
100 1 121	0.41333333333333333 0.0010893246187363835
100 1 121 95	0.03090727816550349 0.002178649237472767
100 6 71 12	0.016336249861557205 0.017429193899782137
100 6 71 20	0.10743665185541011 0.05010893246187364
100 6 71 21	0.09049773755656108 0.020697167755991286
100 6 71 39	0.050307549568743344 0.02178649237472767
100 6 71 40	0.015592389323851276 0.032679738562091505
100 6 71 61	0.026615969581749048 0.010893246187363835
100 8 8 40	0.0028735632183908046 0.0032679738562091504
100 8 20	0.6513761467889908 0.015250544662309368
100 8 20 92	0.2917933130699088 0.02505446623093682
100 8 20 95	0.31375940152033144 0.6339869281045751
100 8 35 80	0.9190642510742015 0.7407407407407407
100 8 39	0.21904761904761905 0.0054466230936819175
100 8 39 30	0.52046783625731 0.02178649237472767
100 8 39 52	0.2159090909090909 0.008714596949891068
100 8 73 20	0.9504950495049505 0.016339869281045753
100 10 28	0.044444444444444446 0.004357298474945534
100 10 30	0.6470588235294118 0.007625272331154684
100 10 75 20	0.11734693877551021 0.02178649237472767
100 12	0.18205128205128204 0.034858387799564274
100 12 15 80	0.7083922853525951 0.8104575163398693
100 12 18	0.027785573954532697 0.032679738562091505
100 12 18 18	0.019206979924067964 0.046840958605664486
100 12 18 27	0.040706605222734255 0.0392156862745098
100 12 18 83	0.020055146229530137 0.04793028322440087
100 12 18 95	0.06817826671250429 0.6111111111111112
100 12 27	0.16666666666666666 0.06209150326797386
100 12 27 52	0.025 0.0010893246187363835
100 12 27 83	0.04349984672593264 0.030501089324618737
100 12 27 92	0.1983500717360115 0.11002178649237472
100 12 30	0.4223300970873786 0.05337690631808279
100 12 30 52	0.1891891891891892 0.0032679738562091504
100 12 30 83	0.03684130401687653 0.037037037037037035
100 12 30 95	0.19720222735298112 0.6623093681917211
100 12 33 98	0.043824701195219126 0.00980392156862745
100 12 34 52	0.09523809523809523 0.002178649237472767
100 12 45 110	0.03250746793182217 0.046840958605664486
100 12 52	0.19808306709265175 0.016339869281045753
100 12 52 27	0.15753424657534246 0.011982570806100218
100 12 77 12	0.17176292940732352 0.04030501089324619
100 12 77 20	0.3446054750402576 0.04357298474945534
100 12 83	0.02791597567716971 0.032679738562091505
100 12 83 18	0.021130390834648637 0.046840958605664486
100 12 83 27	0.03590447801185652 0.03812636165577342
100 12 83 83	0.02353311612120204 0.04793028322440087
100 12 83 92	0.048351338987225954 0.04139433551198257
100 12 83 95	0.06793313306457889 0.6111111111111112
100 12 85 12	0.10500610500610501 0.017429193899782137
100 12 85 20	0.2027836908465695 0.0392156862745098
100 12 85 40	0.09891667510377646 0.02505446623093682
100 12 86 21	0.07677589093518297 0.017429193899782137
100 12 86 61	0.06336088154269973 0.017429193899782137
100 12 92	0.19037199124726478 0.06427015250544663
100 12 93	0.002059025394646534 0.0010893246187363835
100 12 93 30	0.6605222734254992 0.014161220043572984
100 12 95 30	0.15874439461883408 0.02287581699346405
100 12 99	0.34029227557411273 0.04793028322440087
100 12 99 18	0.0303864867346002 0.037037037037037035
100 12 99 27	0.24070247933884298 0.03159041394335512
100 12 99 52	0.08333333333333333 0.0010893246187363835
100 12 99 83	0.030765735060213587 0.037037037037037035
100 12 99 92	0.25071496663489035 0.032679738562091505
100 12 99 95	0.11922621397552309 0.5599128540305011
100 12 104 20	0.5034985143295313 0.05555555555555555
100 12 104 39	0.4104134762633997 0.017429193899782137
100 12 104 40	0.24828886716021792 0.05555555555555555
100 12 105 12	0.13448275862068965 0.02287581699346405
100 12 105 20	0.49840601503759396 0.04793028322440087
100 12 105 39	0.3452031839128613 0.03812636165577342
100 12 105 40	0.3023294234264001 0.030501089324618737
100 12 117 30	0.5364667747163695 0.017429193899782137
100 12 117 52	0.2566574839302112 0.011982570806100218
100 12 118 21	0.5306122448979592 0.007625272331154684
100 12 118 30	0.5975609756097561 0.010893246187363835
100 12 118 53	0.24417731029301276 0.007625272331154684
100 12 122 39	0.24581005586592178 0.0032679738562091504
100 12 122 40	0.13829787234042554 0.0010893246187363835
100 12 122 57	0.3220675944333996 0.0054466230936819175
100 12 126 21	0.2921727395411606 0.017429193899782137
100 12 126 61	0.11205893757270259 0.02178649237472767
100 16 30	0.8230088495575221 0.008714596949891068
100 16 30 27	0.26744186046511625 0.020697167755991286
100 16 30 92	0.311046511627907 0.02287581699346405
100 16 52	0.4672897196261682 0.0032679738562091504
100 16 52 30	0.6188679245283019 0.016339869281045753
100 16 53	1.0 0.0010893246187363835
100 16 81 12	0.13435769162051098 0.026143790849673203
100 16 81 20	0.5745767712905249 0.09694989106753812
100 16 81 39	0.2093826157595451 0.042483660130718956
100 16 81 40	0.13532980342558254 0.07407407407407407
100 16 81 57	0.01412196240256763 0.007625272331154684
100 16 81 79	0.10555555555555556 0.007625272331154684
100 16 108 20	0.5938908362543815 0.05555555555555555
100 16 108 39	0.1729362897092377 0.026143790849673203
100 16 108 40	0.11755599133037466 0.04139433551198257
100 20	0.7015350877192983 0.12091503267973856
100 20 1 66	0.027097370022878493 0.010893246187363835
100 20 1 121	0.6506024096385542 0.0010893246187363835
100 20 15 80	0.759097887037164 0.9466230936819172
100 20 15 102	0.15242165242165243 0.0010893246187363835
100 20 15 121	1.0 0.0010893246187363835
100 20 18	0.0319015659623602 0.05991285403050109
100 20 18 18	0.007167352108044975 0.08061002178649238
100 20 18 27	0.04658234197832259 0.06971677559912855
100 20 18 30	1.8247440345190046e-05 0.002178649237472767
100 20 18 83	0.00845328372805321 0.08278867102396514
100 20 18 92	0.07725303152490637 0.07080610021786492
100 20 18 95	0.16491778744514474 0.659041394335512
100 20 18 110	0.0006679921938800966 0.02178649237472767
100 20 18 117	0.009416956151502853 0.006535947712418301
