1 66	0.0007577192650123129 0.015625
43 81 35 100	0.00011151244818307435 0.00390625
43 81 46 111	2.7644036950862724e-05 0.0234375
43 81 50	0.2 0.00390625
43 81 115	0.25 0.00390625
43 83 18 85	0.0001399510850829757 0.00390625
43 83 27 85	0.00018879981410479843 0.00390625
43 83 83 85	0.0001369343443923458 0.00390625
43 83 85	0.00011767474699929395 0.00390625
43 83 92 85	0.00018839214549670313 0.00390625
43 83 95 105	0.0003946329913180742 0.00390625
43 85 50	0.5 0.00390625
43 85 115	0.3333333333333333 0.00390625
43 86 21 85	7.528986598403855e-05 0.00390625
43 92 83 85	0.00013542533227572598 0.00390625
43 108 20 85	0.00034452755928501773 0.015625
43 108 23	0.14285714285714285 0.00390625
43 108 46 111	5.398026548273661e-05 0.03125
43 108 50	0.875 0.04296875
43 108 88	0.14285714285714285 0.00390625
43 108 115	0.875 0.04296875
44 6 71	0.0008228759514503189 0.0078125
44 20 85	0.0002847380410022779 0.00390625
44 35 100	0.00021743857360295715 0.00390625
44 41 106	0.0008525149190110827 0.00390625
44 44 46 111	9.241631702493392e-05 0.01171875
44 46 111	0.00018132515721715336 0.0234375
44 46 111 50	0.011387600168705188 0.015625
44 51 116	0.000949667616334283 0.00390625
44 109 50	0.8571428571428571 0.01953125
44 109 115	0.875 0.02734375
45 6 71	0.001314060446780552 0.00390625
45 108 35 100	0.00010492078480747036 0.00390625
45 108 46 111	5.732301519059902e-05 0.00390625
45 110 23	0.009345794392523364 0.00390625
45 110 35 100	1.1952245656212435e-05 0.0078125
45 110 40 105	1.2396642989078557e-05 0.00390625
45 110 46 111	2.9506841027562387e-05 0.04296875
45 110 50	0.3333333333333333 0.0390625
45 110 51 116	0.00042029819050568506 0.0078125
45 110 67 2	0.0023358422008824295 0.01171875
45 110 88	0.00980392156862745 0.00390625
45 110 115	0.5172413793103449 0.046875
46 102 20 85	3.720287525078724e-05 0.02734375
46 102 23	0.021739130434782608 0.00390625
46 102 24 89	9.771651923472536e-05 0.07421875
46 102 37 111	9.673395556943997e-05 0.6328125
46 102 46 111	8.572780994541949e-05 0.71484375
46 102 51 116	0.00017033163569469758 0.05859375
46 102 115	0.027210884353741496 0.015625
46 111	0.00018741164380151374 0.66796875
46 111 1 66	0.00010076274101143926 0.125
46 111 6 71	0.00015878919636972183 0.14453125
46 111 8	0.0003895336342144853 0.0546875
46 111 8 50	0.015744852644327817 0.07421875
46 111 8 115	0.016574585635359115 0.078125
46 111 10 75	0.00010159588024363908 0.08203125
46 111 12 77	0.00018150236322647141 0.0859375
46 111 12 85	7.022681396481947e-05 0.10546875
46 111 12 104	1.747127921098184e-05 0.046875
46 111 12 105	6.252389995373232e-05 0.17578125
46 111 16 81	7.622918745095991e-05 0.25
46 111 16 108	1.4500096008211448e-05 0.0234375
46 111 20 85	5.9866960486734105e-05 0.29296875
46 111 22 87	0.000523784072688402 0.03125
46 111 22 116	0.00018657477138412534 0.0546875
46 111 23	0.0011806488769437512 0.1484375
46 111 23 23	0.0012861485696468937 0.140625
46 111 23 50	0.011113982941328508 0.13671875
46 111 23 88	0.001222016666949541 0.16015625
46 111 23 115	0.015384615384615385 0.17578125
46 111 24 89	9.784436103950025e-05 0.125
46 111 33 98	0.0006243658784047452 0.0078125
46 111 35 100	1.4582142828185841e-05 0.1953125
46 111 36 101	2.1728829329973442e-05 0.0859375
46 111 36 127	5.7898188056007744e-05 0.0078125
46 111 37 102	0.00017218351088696312 0.03125
46 111 37 111	9.558652266886865e-05 0.71875
46 111 39 77	0.00014698842721596844 0.0546875
46 111 39 85	5.9395258895170286e-05 0.09765625
46 111 39 104	1.805444367041583e-05 0.06640625
46 111 39 105	5.0098538215915954e-05 0.23828125
46 111 40 77	0.0001347269868208855 0.04296875
46 111 40 85	4.779572562067112e-05 0.14453125
46 111 40 104	1.5100284802259622e-05 0.0546875
46 111 40 105	5.871598111185823e-05 0.33203125
46 111 41 106	0.00014045388974272106 0.05078125
46 111 43 81	3.981066667356029e-05 0.06640625
46 111 43 108	7.568870872722023e-05 0.03125
46 111 44	0.00038706499173088427 0.015625
46 111 44 50	0.013157894736842105 0.03515625
46 111 45 98	0.005977796754910333 0.0078125
46 111 45 110	3.297477550682079e-05 0.0390625
46 111 46 102	2.2875155408087055e-05 0.0234375
46 111 46 111	0.00015052931939461814 0.83984375
46 111 49 114	2.4713250830063387e-05 0.01953125
46 111 50	0.013539555437419012 0.8046875
46 111 50 50	0.014659655527066766 0.6171875
46 111 50 88	0.010836845273931367 0.09375
46 111 50 115	0.014036264341660878 0.6875
46 111 51 116	0.00012873323688534648 0.1796875
46 111 53 104	0.0001734142599879944 0.015625
46 111 53 105	0.00021225413895570964 0.05078125
46 111 57 85	3.852791480282343e-05 0.0703125
46 111 57 122	0.00012328753429744431 0.0390625
46 111 58	0.00044644280748748364 0.03515625
46 111 58 50	0.005642361111111111 0.0390625
46 111 62 127	0.00011224074827165515 0.0234375
46 111 63 128	0.0001698139050318835 0.01171875
46 111 67 2	0.0003736993771463068 0.484375
46 111 67 4	0.00032912364500217305 0.02734375
46 111 69 2	0.00044359949302915085 0.15234375
46 111 73	0.0005339913088311114 0.0546875
46 111 73 115	0.018396547808312513 0.078125
46 111 88	0.001345019090593544 0.1484375
46 111 88 23	0.0012878671382438875 0.14453125
46 111 88 50	0.011090454516315148 0.140625
46 111 88 115	0.0173298103823438 0.1796875
46 111 109	0.0004956346029204316 0.015625
46 111 109 44	0.0002583996020646128 0.0234375
46 111 109 58	0.0010471204188481676 0.00390625
46 111 115	0.017234498022568122 0.87890625
46 111 115 50	0.012888441626150321 0.62109375
46 111 115 115	0.015749081427047527 0.62109375
46 111 120 4	0.0016792611251049538 0.0078125
46 111 120 55	0.0008409250175192712 0.01171875
46 111 123	0.0004754304343396611 0.0390625
46 111 123 58	0.0007287744443094862 0.04296875
46 111 123 115	0.010145566828407587 0.06640625
49 114 20 85	0.0004210128365954668 0.00390625
49 114 30 85	0.0006754728309816872 0.00390625
49 114 46 111	7.570072782942494e-05 0.015625
49 114 50	0.8 0.015625
49 114 115	1.0 0.015625
50	0.9444444444444444 0.796875
50 1 66	0.0066956207021353605 0.125
50 6 71	0.0034082716130300846 0.1328125
50 6 71 50	0.06267029972752043 0.0546875
50 6 71 115	0.05515587529976019 0.0546875
50 6 87	0.05555555555555555 0.0078125
50 8 8	0.8 0.05859375
50 8 8 8	0.15789473684210525 0.00390625
50 8 8 73	0.25 0.00390625
50 8 37 111	0.0010683760683760685 0.00390625
50 8 46 111	0.00029270847776185853 0.0703125
50 8 73	0.7916666666666666 0.0625
50 8 73 8	0.15384615384615385 0.00390625
50 8 73 73	0.2 0.00390625
50 10 32 75	0.00441306266548985 0.015625
50 10 75	0.01956521739130435 0.078125
50 12 77	0.08385093167701864 0.08203125
50 12 85	0.0025906735751295338 0.00390625
50 12 105	0.003026634382566586 0.01953125
50 12 105 8	0.019801980198019802 0.0078125
50 16 81	0.030042918454935622 0.25390625
50 16 108	0.0012453300124533001 0.00390625
50 20 15 100	0.00040769005363672266 0.09375
50 20 77	0.0014104372355430183 0.00390625
50 20 85	0.000982901408176572 0.3046875
50 20 85 50	0.06017997750281215 0.140625
50 20 85 115	0.06413301662707839 0.140625
50 20 108	0.25 0.00390625
50 22 71	0.016042780748663103 0.0078125
50 22 87	0.04285714285714286 0.0390625
50 23 23	0.8571428571428571 0.125
50 23 46 111	0.0003170123410379489 0.140625
50 23 50	0.6666666666666666 0.0859375
50 23 88	0.875 0.14453125
50 23 115	0.8181818181818182 0.08984375
50 24 89	0.0026431718061674008 0.10546875
50 33 98	0.5 0.0078125
50 35 80 85	0.0004003152482580032 0.09375
50 35 100	0.00040206857348843014 0.1953125
50 35 100 50	0.06417910447761194 0.1328125
50 35 100 115	0.06499261447562776 0.1328125
50 36 101	0.007498295841854124 0.0859375
50 36 127	0.014814814814814815 0.0078125
50 37 102	0.014752370916754479 0.03125
50 37 111	0.0003836562440053712 0.0078125
50 39 104	0.008056394763343404 0.0625
50 39 104 58	0.041666666666666664 0.0078125
50 39 105	0.000998003992015968 0.0078125
50 39 105 115	0.06896551724137931 0.0078125
50 40 15 100	0.0016728402437567213 0.046875
50 40 30 85	0.0010003685568367292 0.06640625
50 40 77	0.006119951040391677 0.01953125
50 40 93 81	0.015873015873015872 0.01171875
50 40 104	0.0004060089321965083 0.0078125
50 40 104 50	0.06896551724137931 0.0078125
50 40 105	0.012844909609895337 0.31640625
50 40 117 81	0.00646551724137931 0.01171875
50 41 106	0.0031650339110776186 0.046875
50 43 30 85	0.0004361098996947231 0.015625
50 43 81	0.0021141649048625794 0.00390625
50 43 85	0.0009191176470588235 0.00390625
50 43 108	0.03856749311294766 0.04296875
50 44 109	0.375 0.01953125
50 45 110	0.0045871559633027525 0.0390625
50 46 102	0.00046904315196998124 0.00390625
50 46 102 73	0.003875968992248062 0.00390625
50 46 111	0.00045317399344926845 0.78125
50 46 111 8	0.0010057217412576959 0.0546875
50 46 111 23	0.001679937852010099 0.1171875
50 46 111 44	0.0008355382258738338 0.03515625
50 46 111 50	0.01384373009754299 0.62109375
50 46 111 58	0.0004178854993731718 0.0390625
50 46 111 73	0.0013674581908897719 0.0546875
50 46 111 88	0.0019082713693492136 0.12109375
50 46 111 115	0.01571227132052667 0.625
50 46 111 123	0.0007872129239826129 0.05078125
50 49 114	0.01092896174863388 0.015625
50 50 12 77	0.004301075268817204 0.0078125
50 50 20 85	0.0003826852954980324 0.13671875
50 50 22 87	0.01327433628318584 0.015625
50 50 23	0.4444444444444444 0.07421875
50 50 35 100	0.000245133472032785 0.1171875
50 50 40 104	0.00036251586006887804 0.0078125
50 50 40 105	0.0008514261387824606 0.01953125
50 50 46 111	0.00020434721328329867 0.60546875
50 50 50	0.9299363057324841 0.796875
50 50 57 122	0.0009402914903620122 0.0078125
50 50 67 4	0.02336448598130841 0.0078125
50 50 69 2	0.03048780487804878 0.0078125
50 50 88	0.5106382978723404 0.07421875
50 50 115	0.9591194968553459 0.796875
50 51 116	0.0037017451084082496 0.15625
50 51 116 123	0.004149377593360996 0.00390625
50 57 122	0.010678871090770405 0.046875
50 58 46 111	0.0001941534487561517 0.06640625
50 58 123	0.6956521739130435 0.05859375
50 58 123 115	0.19230769230769232 0.0390625
50 62 101	0.009615384615384616 0.0078125
50 62 127	0.027624309392265192 0.01953125
50 63 128	0.013966480446927373 0.01953125
50 67 2	0.12587859424920128 0.421875
50 67 2 50	0.18346774193548387 0.08203125
50 67 4	0.03821656050955414 0.015625
50 67 4 50	0.22727272727272727 0.0078125
50 67 4 115	0.21739130434782608 0.0078125
50 67 55	0.1111111111111111 0.00390625
50 69 2	0.05172413793103448 0.015625
50 69 2 50	0.23076923076923078 0.0078125
50 69 2 115	0.2608695652173913 0.0078125
50 69 4	0.9 0.02734375
50 69 55	1.0 0.0078125
50 73 8	0.8 0.05859375
50 73 8 8	0.11538461538461539 0.00390625
50 73 40 105	0.0009174311926605505 0.00390625
50 73 73	0.8888888888888888 0.05859375
50 73 73 8	0.11538461538461539 0.00390625
50 73 73 73	0.13636363636363635 0.00390625
50 88 23	0.8222222222222222 0.12890625
50 88 46 111	0.0003056046280335951 0.13671875
50 88 50	0.6666666666666666 0.0859375
50 88 88	0.8372093023255814 0.125
50 88 115	0.8181818181818182 0.08984375
50 109 44	0.1796875 0.03515625
50 109 51 116	0.0021651716671821837 0.015625
50 115 20 85	0.000376452538568628 0.13671875
50 115 23	0.45 0.0703125
50 115 33 98	0.5 0.0078125
50 115 35 100	0.00024345785057930484 0.1171875
50 115 39 105	0.0009053870529651426 0.0078125
50 115 40 104	0.0003518648838845883 0.0078125
50 115 40 105	0.0008192244675040961 0.01953125
50 115 46 111	0.00020828238669504494 0.60546875
50 115 50	0.8519553072625698 0.796875
50 115 67 2	0.005840528186896902 0.06640625
50 115 67 4	0.024752475247524754 0.0078125
50 115 69 2	0.03048780487804878 0.0078125
50 115 88	0.5192307692307693 0.0703125
50 115 115	0.9745222929936306 0.80078125
50 120 4	1.0 0.0078125
50 120 55	1.0 0.0078125
50 123 20 85	0.00040225261464199515 0.01171875
50 123 46 111	0.0001483307090207891 0.0390625
50 123 58	0.6363636363636364 0.046875
50 123 88 58	0.6666666666666666 0.0078125
51 87 46 111	7.365639992686178e-05 0.0703125
51 116	0.00020120724346076458 0.0078125
51 116 1 66	7.187710322205451e-05 0.0078125
51 116 16 81	8.855166756771873e-05 0.03125
51 116 20 85	7.760054735710023e-05 0.0390625
51 116 22 116	0.0003445305770887166 0.0078125
51 116 23	0.006191950464396285 0.01171875
51 116 24 89	0.00012303763288895687 0.0234375
51 116 35 100	2.873892873994167e-05 0.04296875
51 116 36 101	9.945820144761412e-05 0.01953125
51 116 39 105	5.04386220168465e-05 0.015625
51 116 40 77	0.0002993499828942867 0.0078125
51 116 40 105	6.347780230082619e-05 0.02734375
51 116 46 102	2.7008960222553833e-05 0.00390625
51 116 46 111	5.609852254081842e-05 0.171875
51 116 50	0.109375 0.15625
51 116 51 116	0.000218091582412187 0.03125
51 116 58	0.002197802197802198 0.00390625
51 116 88	0.006711409395973154 0.01171875
51 116 109	0.0007377351530800443 0.00390625
51 116 115	0.1234866828087167 0.1796875
51 116 123 50	1.0 0.00390625
57 122	0.0015128593040847202 0.0078125
57 122 20 85	0.00028132252846436973 0.02734375
57 122 23	0.02127659574468085 0.00390625
57 122 36 101	1.6287440754434257e-05 0.00390625
57 122 46 111	4.0532704415070474e-05 0.0390625
57 122 50	0.3181818181818182 0.046875
57 122 50 50	0.029411764705882353 0.0078125
57 122 51 116	0.0004035331569743981 0.01171875
57 122 57 122	0.0016201405710201326 0.0078125
57 122 88	0.02857142857142857 0.00390625
57 122 109 44	0.002785515320334262 0.00390625
57 122 115	0.3333333333333333 0.05078125
57 122 115 115	0.029411764705882353 0.0078125
58 8 8 123	0.16666666666666666 0.00390625
58 8 20 85	0.0049261083743842365 0.00390625
58 8 40 85	0.0049261083743842365 0.00390625
58 8 123	0.16326530612244897 0.00390625
58 8 123 23	0.5 0.00390625
58 8 123 88	0.5 0.00390625
58 20 85	0.0009101547263034716 0.015625
58 20 85 115	0.07377049180327869 0.01953125
58 20 104 23	1.0 0.00390625
58 20 104 115	1.0 0.00390625
58 35 100	0.00013049719431032232 0.00390625
58 39 85	0.0049261083743842365 0.00390625
58 40 85	0.0049261083743842365 0.00390625
58 40 104 50	1.0 0.00390625
58 40 104 115	1.0 0.0078125
58 40 105	0.005076142131979695 0.00390625
58 46 111	0.00020634663286512298 0.0390625
58 58 35 100	0.00013049719431032232 0.00390625
58 73 8 123	0.1664190193164933 0.00390625
58 73 123 23	1.0 0.00390625
58 73 123 88	1.0 0.00390625
58 73 123 115	1.0 0.0078125
58 123	0.15 0.01171875
58 123 20 85	0.0011607142857142858 0.0234375
58 123 23	0.4 0.00390625
58 123 39 105	0.013888888888888888 0.00390625
58 123 50	0.6956521739130435 0.05859375
58 123 58 123	0.16923076923076924 0.01171875
58 123 88	0.4 0.00390625
58 123 115	0.7857142857142857 0.0625
62 101 20 85	0.00017116749397622089 0.0078125
62 101 35 100	6.403098074972595e-05 0.00390625
62 101 46 111	3.780337206078782e-05 0.00390625
62 101 50	0.5 0.0078125
62 101 115	0.5 0.0078125
62 127 20 85	0.00014823049842505094 0.0078125
62 127 46 111	4.664982488373428e-05 0.015625
62 127 50	0.45454545454545453 0.01953125
62 127 67 2	0.011904761904761904 0.0078125
62 127 115	0.5555555555555556 0.01953125
63 128 46 111	0.0001577337467951834 0.015625
63 128 50	0.38461538461538464 0.01953125
63 128 115	0.375 0.0234375
67 2	0.005620985010706638 0.07421875
67 2 1 66	0.00013920596915195725 0.03125
67 2 12 104	4.094333442515558e-05 0.00390625
67 2 16 81	0.00041941421814199503 0.03515625
67 2 20 77	0.0005581914596706671 0.00390625
67 2 20 85	0.0002890920676801176 0.078125
67 2 23	0.1179245283018868 0.05859375
67 2 23 23	0.027972027972027972 0.0234375
67 2 23 88	0.026859504132231406 0.02734375
67 2 23 115	0.08791208791208792 0.02734375
67 2 24 89	0.00034898348415371503 0.0625
67 2 35 100	5.3614851659812035e-05 0.0625
67 2 36 101	0.00020576602117103728 0.01953125
67 2 39 104	0.0005688282138794084 0.0078125
67 2 41 106	7.151882136982383e-05 0.01171875
67 2 45 110	0.00021557764028714942 0.015625
67 2 46 111	0.00023296097834925279 0.546875
67 2 50	0.532235939643347 0.421875
67 2 50 115	0.18953068592057762 0.09375
67 2 51 116	0.0001562046727512106 0.03515625
67 2 62 127	0.0055248618784530384 0.0078125
67 2 67 2	0.0027196442479210108 0.140625
67 2 67 4	0.008698306119334656 0.015625
67 2 67 55	0.04073319755600815 0.00390625
67 2 69 4	0.02616279069767442 0.0078125
67 2 88	0.10756972111553785 0.06640625
67 2 88 23	0.021660649819494584 0.0234375
67 2 88 88	0.027842227378190254 0.0234375
67 2 88 115	0.08021390374331551 0.0234375
67 2 115	0.6267087276550999 0.5859375
67 2 115 50	0.12634238787113075 0.0703125
67 2 115 115	0.186219739292365 0.0703125
67 4	0.029585798816568046 0.0078125
67 4 16 81	0.0014983518130056938 0.0078125
67 4 20 85	0.00038319823139277816 0.01953125
67 4 35 100	0.00010909034238783175 0.015625
67 4 46 111	0.0001645922923382288 0.16796875
67 4 50	0.2727272727272727 0.015625
67 4 50 50	0.19230769230769232 0.0078125
67 4 50 115	0.19230769230769232 0.0078125
67 4 67 2	0.00905349794238683 0.0390625
67 4 69 2	0.0057306590257879654 0.0390625
67 4 69 4	0.02689873417721519 0.0078125
67 4 115	0.2916666666666667 0.01953125
67 4 115 50	0.15625 0.0078125
67 4 115 115	0.19230769230769232 0.0078125
67 4 120 2	0.016355140186915886 0.015625
67 6 71	5.645507305286453e-06 0.00390625
67 6 71 2	0.0004308971134667881 0.3125
67 6 71 4	0.0008438321755170925 0.0234375
67 6 71 50	0.07142857142857142 0.00390625
67 6 71 115	0.034482758620689655 0.01171875
67 21 18 85	0.00017142032174682895 0.09375
67 21 27 85	0.00019515725405611992 0.07421875
67 21 77	0.000564652738565782 0.00390625
67 21 83 85	0.00016985630389769232 0.09375
67 21 85	0.00032174895960780496 0.08203125
67 21 85 50	0.0361800588977703 0.07421875
67 21 85 115	0.03886298023539862 0.078125
67 21 85 123	0.005539070227497527 0.03125
67 21 86 2	0.0040841521367810454 0.0859375
67 21 86 4	0.0028979907264296756 0.0078125
67 21 92 85	0.0001939962211152762 0.07421875
67 21 95 75	0.0014785608674223755 0.0078125
67 55	0.06666666666666667 0.00390625
67 55 50	0.16666666666666666 0.00390625
67 55 67 2	0.02973977695167286 0.015625
67 55 69 2	0.012773722627737226 0.015625
67 55 115	0.16666666666666666 0.00390625
67 55 120 2	0.019138755980861243 0.015625
67 61 77	0.000893854748603352 0.00390625
67 61 83 85	3.796020821174204e-05 0.03125
67 61 85	0.0001346030891408958 0.015625
67 61 86 2	0.0014106267213004635 0.0234375
67 61 99 85	0.00010722902332231257 0.0234375
67 61 117 81	0.004219409282700422 0.01171875
67 61 126 2	0.0011084749718019524 0.10546875
67 61 126 4	0.002785515320334262 0.01171875
69 2	0.03731343283582089 0.0078125
69 2 16 81	0.0016759776536312849 0.00390625
69 2 20 85	0.000300048007681229 0.0078125
69 2 35 100	0.00011496234983043054 0.00390625
69 2 40 105	0.0013374944271065537 0.00390625
69 2 46 111	0.00021391111517806316 0.03125
69 2 50	0.2222222222222222 0.015625
69 2 50 50	0.1935483870967742 0.0078125
69 2 50 115	0.1875 0.0078125
69 2 67 2	0.012441012441012441 0.015625
69 2 115	0.28 0.01953125
69 2 115 50	0.17647058823529413 0.0078125
69 2 115 115	0.20689655172413793 0.0078125
69 4 35 100	0.00037974683544303797 0.00390625
69 4 50	1.0 0.02734375
69 4 67 2	0.018581081081081082 0.01171875
69 4 69 2	0.03386454183266932 0.0078125
69 4 115	1.0 0.03125
69 6 71 2	0.0012674271229404308 0.0234375
69 21 18 85	8.412197686645637e-05 0.01171875
69 21 83 85	8.404597314731158e-05 0.01171875
69 21 85	0.0003073613032119256 0.00390625
69 21 86 2	0.00819000819000819 0.0078125
69 55 50	1.0 0.0078125
69 55 115	1.0 0.0078125
69 61 117 81	0.01020408163265306 0.00390625
69 61 126 2	0.0017709563164108619 0.0078125
73 6 71	0.0005165289256198347 0.00390625
73 8 8 115	0.6 0.00390625
73 8 10 75	0.0035842293906810036 0.00390625
73 8 12 77	0.025 0.00390625
73 8 50	0.9411764705882353 0.05859375
73 8 73 115	0.7777777777777778 0.00390625
73 8 115	1.0 0.0703125
73 20 85	0.0003707136237256719 0.0078125
73 46 111	0.0002405418204505649 0.0625
73 46 111 115	0.009872751206669592 0.05859375
73 67 21 85	0.0002260397830018083 0.0078125
73 73 46 111	0.0002447416535897842 0.0546875
73 73 50	0.9411764705882353 0.05859375
73 73 73 50	0.6 0.00390625
73 73 115	1.0 0.0625
73 123 58 115	0.7777777777777778 0.02734375
88	0.43478260869565216 0.078125
88 1 66	0.009174311926605505 0.00390625
88 6 71	0.00149402390438247 0.0078125
88 8 46 111	0.0001487652484379649 0.01171875
88 10 75	0.0047169811320754715 0.01171875
88 12 77	0.125 0.015625
88 12 105	0.020202020202020204 0.0078125
88 16 81	0.00709849157054126 0.02734375
88 20 85	0.0004544274214489743 0.02734375
88 20 85 123	0.0030211480362537764 0.00390625
88 20 86 2	0.0015337423312883436 0.01953125
88 20 104 115	1.0 0.00390625
88 23 23	0.4375 0.0703125
88 23 24 89	0.0009606147934678194 0.015625
88 23 46 111	0.000297710046507137 0.140625
88 23 50	0.8043478260869565 0.1328125
88 23 88	0.38461538461538464 0.078125
88 23 115	0.9642857142857143 0.1796875
88 24 89	0.001275103602167676 0.015625
88 35 100	0.00014761890702961236 0.01953125
88 36 101	0.0017421602787456446 0.0078125
88 37 102	0.019230769230769232 0.0078125
88 37 111	0.0013605442176870747 0.00390625
88 39 104	0.007246376811594203 0.00390625
88 39 104 58	0.07692307692307693 0.00390625
88 39 105	0.005291005291005291 0.00390625
88 40 104	0.0014903129657228018 0.00390625
88 40 105	0.006243496357960458 0.0234375
88 41 106	0.0027442371020856204 0.0078125
88 43 108	0.058823529411764705 0.00390625
88 46 102	0.002617801047120419 0.00390625
88 46 102 115	0.05128205128205128 0.0078125
88 46 111	0.00033143570147391404 0.15625
88 46 111 8	0.0007882882882882883 0.01953125
88 46 111 23	0.0032705837611713253 0.07421875
88 46 111 50	0.010082612372341117 0.12890625
88 46 111 73	0.0010594021944759743 0.01953125
88 46 111 88	0.0037921227268809792 0.078125
88 46 111 115	0.013362869801343434 0.1484375
88 46 111 123	0.0005698817495369711 0.00390625
88 50 23	0.8695652173913043 0.0703125
88 50 46 111	0.0003344348712922431 0.09375
88 50 50	0.7272727272727273 0.078125
88 50 88	0.8148148148148148 0.078125
88 50 115	0.8260869565217391 0.09765625
88 51 116	0.002898550724637681 0.01171875
88 57 122	0.013513513513513514 0.00390625
88 58 20 85	0.0004361098996947231 0.00390625
88 58 46 111	0.0001458718272877565 0.00390625
88 58 123	0.4 0.0078125
88 58 123 88	0.2 0.00390625
88 67 2	0.051094890510948905 0.05859375
88 67 21 85	0.000180025203528494 0.01171875
88 69 2 115	0.2222222222222222 0.00390625
88 73 46 111	0.0001487652484379649 0.01171875
88 88 23	0.4375 0.0703125
88 88 24 89	0.0008174386920980927 0.01171875
88 88 50	0.8 0.12890625
88 88 88	0.44680851063829785 0.0703125
88 88 115	0.9574468085106383 0.15625
88 115 23	0.7619047619047619 0.05859375
88 115 50	0.627906976744186 0.08203125
88 115 88	0.7727272727272727 0.0625
88 115 115	0.9 0.08203125
88 120 2 115	0.5 0.00390625
96 31 115	1.0 0.0078125
109 6 71 115	0.1262135922330097 0.015625
109 20 85	0.00028555111364934324 0.01171875
109 35 100	0.0001565251418509098 0.0078125
109 35 100 115	0.043478260869565216 0.00390625
109 44 22 87	0.005499541704857928 0.00390625
109 44 39 104	0.001999000499750125 0.00390625
109 44 44 50	0.20833333333333334 0.00390625
109 44 44 115	0.21739130434782608 0.00390625
109 44 50	0.7931034482758621 0.03515625
109 44 115	0.9375 0.046875
109 46 111	0.00013875013875013875 0.02734375
109 46 111 50	0.005971931919976112 0.03515625
109 46 111 115	0.018764153995470722 0.04296875
115	1.0 1.0
115 1 66	0.006701771182383916 0.13671875
115 1 66 44	0.0103359173126615 0.015625
115 6 71	0.003770739064856712 0.171875
115 6 71 44	0.011472275334608031 0.01171875
115 6 87	0.07142857142857142 0.01171875
115 8 8	0.6571428571428571 0.07421875
115 8 8 8	0.23893805309734514 0.0078125
115 8 37 111	0.0010683760683760685 0.00390625
115 8 46 111	0.00027576657239752634 0.0859375
115 8 73	0.6666666666666666 0.078125
115 8 73 8	0.2463768115942029 0.0078125
115 8 123 58	0.5 0.02734375
115 10 30 85	0.0004361098996947231 0.01171875
115 10 32 75	0.0046022353714661405 0.01953125
115 10 75	0.02320783909231563 0.1015625
115 10 97 75	0.0029142381348875937 0.01953125
115 12 77	0.09580838323353294 0.1015625
115 12 77 73	0.08695652173913043 0.00390625
115 12 85	0.0007465472191116088 0.0078125
115 12 85 109	0.017391304347826087 0.00390625
115 12 105	0.0031036623215394167 0.01953125
115 16 28 105	0.0019392372333548805 0.01171875
115 16 52 105	0.0018808777429467085 0.01171875
115 16 81	0.02807993928661776 0.328125
115 16 108	0.001834862385321101 0.0078125
115 20 15 100	0.00038303503029458877 0.1015625
115 20 34 104	8.508103969030502e-05 0.0078125
115 20 77	0.0026041666666666665 0.0078125
115 20 83 85	7.64351852559585e-05 0.05078125
115 20 85	0.000979965156794425 0.3359375
115 20 85 8	0.0008520306731042318 0.0078125
115 20 85 50	0.05354330708661417 0.14453125
115 20 85 109	0.0007327796775769418 0.0078125
115 20 85 123	0.002697841726618705 0.01953125
115 20 86 2	0.0025262069102699263 0.08203125
115 20 95 105	0.000991129391942118 0.0703125
115 20 108	0.25 0.00390625
115 22 71	0.02127659574468085 0.01171875
115 22 87	0.04609929078014184 0.04296875
115 23 20 85	0.00047472110135295516 0.0234375
115 23 23	0.9491525423728814 0.19921875
115 23 46 111	0.0003051418330140288 0.19140625
115 23 50	0.627906976744186 0.10546875
115 23 88	0.9420289855072463 0.2265625
115 23 115	0.7916666666666666 0.1328125
115 24 89	0.0024835393323322168 0.15234375
115 24 89 73	0.002894356005788712 0.00390625
115 24 89 115	0.027287319422150885 0.05859375
115 33 98	0.5 0.0078125
115 35 80 85	0.00038439585784342276 0.1015625
115 35 80 105	0.0009796238244514106 0.0546875
115 35 100	0.00038326018421215303 0.21484375
115 35 100 50	0.059722222222222225 0.13671875
115 35 100 88	0.0009705596894208993 0.01171875
115 35 100 115	0.0636237897648686 0.140625
115 36 101	0.004750593824228029 0.11328125
115 36 127	0.013605442176870748 0.0078125
115 37 102	0.016018306636155607 0.05859375
115 37 111	0.0013408420488066506 0.01953125
115 37 111 58	0.027472527472527472 0.01953125
115 39 30 85	0.0008214676889375684 0.01171875
115 39 104	0.008793969849246231 0.08203125
115 39 104 58	0.07865168539325842 0.02734375
115 39 105	0.0024321037697608433 0.0234375
115 39 105 50	0.034482758620689655 0.0078125
115 39 126 2	0.00045454545454545455 0.00390625
115 40 15 100	0.0016355904481517827 0.05078125
115 40 30 85	0.0009461185486541463 0.0703125
115 40 77	0.0053705692803437165 0.01953125
115 40 93 81	0.013333333333333334 0.01171875
115 40 104	0.001085383502170767 0.0234375
115 40 104 50	0.034482758620689655 0.0078125
115 40 104 58	0.041666666666666664 0.03125
115 40 105	0.014466795260402315 0.41015625
115 40 117 81	0.007317073170731708 0.01171875
115 41 106	0.0031545741324921135 0.05859375
115 43 81	0.004106776180698152 0.0078125
115 43 85	0.0009191176470588235 0.00390625
115 43 95 105	0.002506265664160401 0.00390625
