1 66	0.0695364238410596 0.007950931394820535
30 117 99 85	0.024509803921568627 0.00045433893684688776
30 117 104	0.03260869565217391 0.00045433893684688776
30 117 117 105	0.003498542274052478 0.00045433893684688776
30 118 30 85	0.01876675603217158 0.0005300620929880358
30 118 53 85	0.001170103846716396 0.0006057852491291837
30 122 20 85	0.0004803073967339097 0.0003786157807057398
30 122 46 111	6.923689403293369e-05 0.00045433893684688776
30 122 57 85	0.0004383493017721836 0.0003786157807057398
30 126 21 77	0.004889975550122249 7.572315614114796e-05
30 126 21 85	0.00021788835061348306 0.0009844010298349236
30 126 61 85	0.00042403179407020635 0.0009844010298349236
30 126 61 104	0.000407000407000407 7.572315614114796e-05
33 27 15 100	0.0002609830361026533 0.00015144631228229593
33 27 27 85	0.10810810810810811 0.00030289262456459186
33 27 92 85	0.10810810810810811 0.00030289262456459186
33 34 30 85	0.017628205128205128 0.0010601241859760715
33 34 99 85	0.031791907514450865 0.0010601241859760715
33 34 104	0.017094017094017096 0.00015144631228229593
33 34 105	0.030303030303030304 0.00030289262456459186
33 34 105 8	0.5 0.00015144631228229593
33 34 122 73	1.0 7.572315614114796e-05
33 84 34 77	0.0125 7.572315614114796e-05
33 84 95 105	0.016597510373443983 0.00030289262456459186
33 85	0.07692307692307693 0.0003786157807057398
33 85 1 66	0.006097560975609756 0.00015144631228229593
33 85 16 81	0.02056807051909892 0.00045433893684688776
33 85 16 108	0.014344262295081968 0.00015144631228229593
33 85 20 85	0.02320833781025035 0.0015144631228229592
33 85 35 100	0.0004331504475887958 0.0006057852491291837
33 85 39 104	0.0037936267071320183 0.00015144631228229593
33 85 39 105	0.0035410764872521247 0.0003786157807057398
33 85 40 104	0.0023584905660377358 7.572315614114796e-05
33 85 40 105	0.00909090909090909 0.00045433893684688776
33 85 43 81	0.001968503937007874 7.572315614114796e-05
33 85 45 110	0.0007451564828614009 0.00015144631228229593
33 85 46 111	0.0006905406717665972 0.0016659094351052551
33 85 51 116	0.002540834845735027 0.00030289262456459186
33 85 58 123	0.25 7.572315614114796e-05
33 92 27 85	0.10810810810810811 0.00030289262456459186
33 93 15 100	0.0005219887772412893 0.00030289262456459186
33 95 15 100	0.000517631834357813 0.00030289262456459186
33 95 30 85	0.008016279213171364 0.0014387399666818113
33 95 30 122	0.3333333333333333 7.572315614114796e-05
33 95 33 85	0.03571428571428571 7.572315614114796e-05
33 95 52 85	0.18115942028985507 0.0015901862789641072
33 95 52 104	0.5 7.572315614114796e-05
33 95 85	0.8 0.0009086778736937755
33 95 99 85	0.031294452347083924 0.0010601241859760715
33 95 99 122	0.5 7.572315614114796e-05
33 95 104	0.016597510373443983 0.00030289262456459186
33 95 105	0.01348314606741573 0.00045433893684688776
33 95 105 73	0.3333333333333333 0.00015144631228229593
33 95 117 105	0.007246376811594203 0.00015144631228229593
33 95 122	0.06666666666666667 7.572315614114796e-05
33 95 122 8	1.0 7.572315614114796e-05
33 95 122 73	1.0 7.572315614114796e-05
33 98 15 100	0.036763319633497986 0.02574587308799031
33 98 18 77	0.026253528425129204 0.0016659094351052551
33 98 18 85	0.011925678126251022 0.12925942753293956
33 98 18 104	0.011718642460578438 0.001817355747387551
33 98 18 105	0.009152213110635994 0.002271694684234439
33 98 18 123	0.005886681383370125 7.572315614114796e-05
33 98 27 77	0.04008719874046264 0.0011358473421172195
33 98 27 85	0.034238056411602935 0.11767378464334394
33 98 27 104	0.014289797084881395 0.0015901862789641072
33 98 27 105	0.03726082578046324 0.001968802059669847
33 98 33 85	0.0005413012882970661 0.0003786157807057398
33 98 34 104	0.0848714069591528 0.018703619566863547
33 98 34 105	0.09687461088282903 0.028169014084507043
33 98 45 108	0.007721303501945526 0.0009844010298349236
33 98 51 116	0.004615384615384616 0.00022716946842344388
33 98 52 85	0.00015819655922483686 0.00030289262456459186
33 98 56 105	0.07708779443254818 0.0027260336210813267
33 98 77	0.05 0.0012872936543995154
33 98 83 77	0.026489774330042314 0.0016659094351052551
33 98 83 85	0.011503478690491044 0.12933515068908072
33 98 83 104	0.011637097401936422 0.001817355747387551
33 98 83 105	0.008978475442977762 0.002347417840375587
33 98 85	0.11459177560872476 0.13645312736634863
33 98 85 123	0.11351351351351352 0.0010601241859760715
33 98 86 2	0.038202247191011236 0.0025745873087990308
33 98 92 77	0.040813810110974104 0.0011358473421172195
33 98 92 85	0.03536360148812975 0.11759806148720278
33 98 92 104	0.014602803738317757 0.0015901862789641072
33 98 92 105	0.03746835443037975 0.001968802059669847
33 98 95 77	0.1037463976945245 0.004013327275480842
33 98 95 104	0.08807392434305515 0.021656822656368317
33 98 95 105	0.10493072534637327 0.04066333484779645
33 98 95 122	0.09251101321585903 0.0012872936543995154
33 98 98 105	0.1 0.00022716946842344388
33 98 104	0.0457516339869281 0.001741632591246403
33 98 105	0.07473309608540925 0.002423140996516735
33 98 117 104	0.07765801077902988 0.008102377707102832
33 98 117 105	0.08604980765337113 0.010904134484325307
33 98 122	0.05970149253731343 0.00030289262456459186
33 98 126 4	0.01928374655647383 0.00030289262456459186
33 110 15 100	0.0005219887772412893 0.00030289262456459186
33 117 15 100	0.0004929322218194998 0.00045433893684688776
33 117 18 85	0.00013958682300390843 7.572315614114796e-05
33 117 27 85	0.00024740227610094015 7.572315614114796e-05
33 117 30 85	0.08450704225352113 0.0010601241859760715
33 117 33 85	0.06779661016949153 0.00030289262456459186
33 117 34 104	0.007462686567164179 0.00015144631228229593
33 117 34 105	0.010899182561307902 0.00030289262456459186
33 117 51 116	0.003432494279176201 0.00022716946842344388
33 117 52 85	0.1111111111111111 0.0010601241859760715
33 117 85	0.2079207920792079 0.0015901862789641072
33 117 85 8	0.6666666666666666 0.00015144631228229593
33 117 85 58	0.08333333333333333 7.572315614114796e-05
33 117 92 85	0.00024515812699190976 7.572315614114796e-05
33 117 95 105	0.005341880341880342 0.0003786157807057398
33 117 104	0.3333333333333333 7.572315614114796e-05
33 117 117 105	0.004842615012106538 0.00015144631228229593
34 7	1.0 7.572315614114796e-05
34 15 80 85	0.1826636768003529 0.29388156898379525
34 15 80 104	0.16386483273900493 0.07064970467969105
34 15 80 105	0.2185068349106204 0.07443586248674845
34 15 80 116	0.014257620452310717 0.002195971528093291
34 15 80 122	0.14285714285714285 0.0012872936543995154
34 15 100	0.10914843132085421 0.15621687111918825
34 15 103 108	0.225 0.0005300620929880358
34 19 84 85	0.02341364099083814 0.004922005149174617
34 19 126 2	0.045454545454545456 7.572315614114796e-05
34 27 27 104	0.5287356321839081 0.008026654550961684
34 27 30 85	0.8054788213627992 0.10517946388005452
34 27 92 104	0.17502426399223553 0.03013781614417689
34 27 92 105	0.23366418527708852 0.029607754051188855
34 27 92 122	0.09090909090909091 0.00015144631228229593
34 27 104	0.6538461538461539 0.0012872936543995154
34 27 105	0.3953488372093023 0.0012872936543995154
34 27 117 104	0.12570437798006068 0.02195971528093291
34 30 1 66	0.07090820786789703 0.010752688172043012
34 30 15 100	0.01249742433797681 0.20483113736180525
34 30 18 77	0.007605559926567008 0.002044525215810995
34 30 18 85	0.005377429442267347 0.201120702710889
34 30 27 85	0.0019652317745224076 0.016810540663334848
34 30 30 85	0.012738193869096935 0.0093139482053612
34 30 33 85	0.18502202643171806 0.0031803725579282144
34 30 34 77	0.06919945725915876 0.007572315614114796
34 30 34 104	0.11528086856834581 0.10449795547478419
34 30 34 105	0.10987030427253773 0.10449795547478419
34 30 34 122	0.09869646182495345 0.0015901862789641072
34 30 51 116	0.0048679746275261835 0.002120248371952143
34 30 52 85	0.0711864406779661 0.0031803725579282144
34 30 56 66	0.1364522417153996 0.005300620929880357
34 30 56 104	0.4166666666666667 0.0003786157807057398
34 30 77	0.136986301369863 0.0014387399666818113
34 30 83 77	0.007655755015839493 0.002044525215810995
34 30 83 85	0.005350015457350511 0.201120702710889
34 30 83 104	0.003250975292587776 0.0011358473421172195
34 30 83 122	0.004206098843322818 0.00022716946842344388
34 30 85	0.22206490960575037 0.571634105709526
34 30 85 8	0.09977324263038549 0.006133575647432985
34 30 85 23	0.1192368839427663 0.004997728305315766
34 30 85 44	0.04465334900117509 0.002120248371952143
34 30 85 58	0.1218026796589525 0.007042253521126761
34 30 85 88	0.1266891891891892 0.004997728305315766
34 30 85 123	0.15061058344640435 0.007193699833409057
34 30 92 85	0.002441895957790084 0.019839466908980766
34 30 92 122	0.030534351145038167 0.00022716946842344388
34 30 95 56	0.03787878787878788 0.0003786157807057398
34 30 95 77	0.07982893799002139 0.011964258670301379
34 30 95 85	0.08902439024390243 0.003558988338633954
34 30 95 104	0.10401990137372315 0.1420566409207936
34 30 95 105	0.09128038666642886 0.18809631985461153
34 30 95 110	0.08987993138936536 0.017340602756322883
34 30 95 116	0.1674641148325359 0.0026503104649401787
34 30 95 122	0.09541627689429373 0.00408905043162199
34 30 98 85	0.1746031746031746 0.0013630168105406633
34 30 98 105	0.6 0.00045433893684688776
34 30 104	0.18181818181818182 0.002423140996516735
34 30 104 58	0.16666666666666666 7.572315614114796e-05
34 30 104 123	0.16666666666666666 7.572315614114796e-05
34 30 105	0.16554054054054054 0.003634711494775102
34 30 105 58	0.047619047619047616 7.572315614114796e-05
34 30 117 77	0.07757951900698215 0.005906406179009541
34 30 117 85	0.1678082191780822 0.0034075420263516582
34 30 117 104	0.12049493439627969 0.0819324549447221
34 30 117 105	0.09691501746216531 0.07155838255338483
34 30 122	0.23728813559322035 0.0009844010298349236
34 33 15 100	0.006493506493506494 0.00015144631228229593
34 33 34 105	0.5 0.00030289262456459186
34 33 45 108	0.006289308176100629 7.572315614114796e-05
34 33 85	1.0 0.0006815084052703317
34 33 95 105	0.5 0.00030289262456459186
34 45 110 105	0.6102564102564103 0.004543389368468878
34 52 1 66	0.09606986899563319 0.004997728305315766
34 52 15 100	0.015161974676724138 0.06201726487960018
34 52 18 85	0.0005100590330618593 0.004316219900045434
34 52 18 105	0.0018915510718789407 0.00022716946842344388
34 52 27 85	0.0013555202393194354 0.001893078903528699
34 52 30 85	0.16460773303385207 0.06754505527790398
34 52 34 77	0.07480314960629922 0.005452067242162653
34 52 34 104	0.13218186134852802 0.08261396334999242
34 52 34 105	0.11312190169025861 0.0724670604270786
34 52 34 122	0.11920529801324503 0.0012115704982583674
34 52 51 116	0.021432447097124253 0.0032560957140693623
34 52 52 85	0.1815871222818413 0.04868998939875814
34 52 56 66	0.07482993197278912 0.0016659094351052551
34 52 85	0.2851642710472279 0.16219900045433894
34 52 85 58	0.21714285714285714 0.0028017567772224746
34 52 85 88	0.2808988764044944 0.001817355747387551
34 52 85 123	0.19576719576719576 0.002195971528093291
34 52 92 85	0.0014001026741961077 0.001968802059669847
34 52 92 105	0.14678362573099416 0.01900651219142814
34 52 95 85	0.2777777777777778 0.0007572315614114796
34 52 95 104	0.12136929460580913 0.08685446009389672
34 52 95 105	0.09857482185273159 0.08140239285173406
34 52 95 110	0.07430555555555556 0.007875208238679389
34 52 95 122	0.10204081632653061 0.0013630168105406633
34 52 98 105	0.625 0.0003786157807057398
34 52 104	0.11382113821138211 0.0010601241859760715
34 52 104 58	0.16666666666666666 7.572315614114796e-05
34 52 104 123	0.16666666666666666 7.572315614114796e-05
34 52 105	0.07327586206896551 0.0012872936543995154
34 52 105 58	0.023809523809523808 7.572315614114796e-05
34 52 117 77	0.09415741187831965 0.006133575647432985
34 52 117 104	0.14163372859025034 0.08776313796759048
34 52 117 105	0.12939668676128543 0.0814781160078752
34 52 128	0.3333333333333333 0.0010601241859760715
34 56 35 100	0.000741839762611276 7.572315614114796e-05
34 56 85	1.0 0.019460851128275027
34 56 105	1.0 7.572315614114796e-05
34 56 121 104	0.6666666666666666 0.00045433893684688776
34 56 121 105	1.0 0.00015144631228229593
34 56 121 122	1.0 7.572315614114796e-05
34 77	0.14212548015364918 0.008405270331667424
34 77 1 66	0.08454810495626822 0.014538845979100408
34 77 6 71	0.005211378600299972 0.008026654550961684
34 77 12 77	0.046675979949050865 0.009541117673784643
34 77 12 85	0.06176169156912455 0.0857186127517795
34 77 12 104	0.10726080392526892 0.10934423746781766
34 77 12 105	0.08723273900810515 0.11328184158715736
34 77 12 122	0.10015541357278536 0.0014387399666818113
34 77 16 81	0.09787876380392468 0.07284567620778434
34 77 16 108	0.06762849413886383 0.014008783886112373
34 77 20 85	0.20848105038589446 0.688853551416023
34 77 23	0.09090909090909091 0.00045433893684688776
34 77 23 23	0.13333333333333333 0.0006057852491291837
34 77 23 88	0.12121212121212122 0.0006057852491291837
34 77 24 89	0.056073764340087914 0.02188399212479176
34 77 35 100	0.027860563314769455 0.20172648796001819
34 77 36 101	0.010442924018725243 0.01597758594578222
34 77 37 102	0.01517897598550068 0.004240496743904286
34 77 37 111	0.0047693295423278 0.011812812358019082
34 77 39 77	0.0670750382848392 0.005906406179009541
34 77 39 104	0.12982540721099212 0.08579433590792064
34 77 39 105	0.10598330241187384 0.07383007723761927
34 77 39 122	0.12086092715231789 0.0012115704982583674
34 77 40 77	0.11225040474905558 0.008783886112373164
34 77 40 85	0.005199306759098787 0.0005300620929880358
34 77 40 104	0.16303179720589164 0.09457822202029381
34 77 40 105	0.14110776186887716 0.1002574587308799
34 77 40 122	0.15711645101663585 0.0015901862789641072
34 77 43 81	0.1189710610932476 0.023322732091473574
34 77 43 105	0.9444444444444444 0.0012872936543995154
34 77 43 108	0.05867797808412867 0.010601241859760715
34 77 44	0.022222222222222223 0.00030289262456459186
34 77 45 110	0.008403799979120994 0.010222626079054975
34 77 46 111	0.009480793727315008 0.48493109192791156
34 77 51 116	0.016579357479487036 0.03187944873542329
34 77 57 104	0.07059916395726892 0.01150991973345449
34 77 57 105	0.043112897332846185 0.008935332424655459
34 77 57 122	0.07787325456498388 0.009541117673784643
34 77 79 14	0.16666666666666666 0.00022716946842344388
34 77 79 108	0.1 7.572315614114796e-05
34 77 79 116	0.0029498525073746312 7.572315614114796e-05
34 77 88	0.1 0.00045433893684688776
34 77 88 23	0.13333333333333333 0.0006057852491291837
34 77 88 88	0.13333333333333333 0.0006057852491291837
34 77 121 105	0.07777777777777778 0.0005300620929880358
34 77 123	0.12903225806451613 0.00030289262456459186
34 81 46 111	0.000107284626113078 7.572315614114796e-05
34 85	0.5 7.572315614114796e-05
34 85 46 111	0.0028794037940379404 0.004316219900045434
34 92 27 104	0.34444444444444444 0.008253824019385129
34 92 27 105	0.34823529411764703 0.010676965015901863
34 92 30 85	0.3164181785521825 0.10548235650461911
34 92 92 77	0.5882352941176471 0.0007572315614114796
34 92 92 105	0.4906015037593985 0.009995456610631531
34 92 104 73	1.0 7.572315614114796e-05
34 93 0	0.375 0.00022716946842344388
34 93 14	0.20689655172413793 0.00045433893684688776
34 93 21 85	0.34617769510142615 0.2562471603816447
34 93 28 77	0.03987460125398746 0.007496592457973648
34 93 28 104	0.10382037427308308 0.09480539148871725
34 93 28 105	0.08448509590663322 0.09238225049220052
34 93 28 122	0.09654686398872446 0.0012872936543995154
34 93 30 85	0.3009103471555607 0.389444192033924
34 93 30 105	0.1320754716981132 0.002044525215810995
34 93 38 100	0.09898467920957822 0.11267605633802817
34 93 52 77	0.11155378486055777 0.004997728305315766
34 93 52 104	0.14936943191021637 0.07587460245343026
34 93 52 105	0.15477021930437213 0.0648947448129638
34 93 53 77	0.07530529172320218 0.004391943056186582
34 93 53 104	0.13283373741826465 0.07458730879903075
34 93 53 105	0.12201696662173947 0.061638649098894445
34 93 59 104	0.12586805555555555 0.02195971528093291
34 93 59 105	0.1855072463768116 0.01938512797213388
34 93 75	0.008676789587852495 0.0016659094351052551
34 93 81	0.08806818181818182 0.002347417840375587
34 93 108	0.125 0.0015144631228229592
34 93 110	0.10867293625914315 0.015750416477358777
34 99 1 66	0.06225339763261727 0.010752688172043012
34 99 15 100	0.04298481978496919 0.21164622141450856
34 99 18 77	0.009939260077305357 0.002423140996516735
34 99 18 85	0.0060318920248548175 0.19945479327578375
34 99 27 85	0.004468391270948965 0.01635620172648796
34 99 27 122	0.026143790849673203 0.00030289262456459186
34 99 30 85	0.19869775257298886 0.12138421929426019
34 99 33 85	0.27450980392156865 0.0031803725579282144
34 99 34 77	0.08585503166783955 0.008405270331667424
34 99 34 104	0.15726098578530565 0.11328184158715736
34 99 34 105	0.1414556410447947 0.11918824776616689
34 99 34 122	0.13667117726657646 0.001817355747387551
34 99 51 116	0.009284659210803967 0.006057852491291837
34 99 52 85	0.17822759812392003 0.05187036195668635
34 99 56 66	0.1364522417153996 0.005300620929880357
34 99 77	0.2289855072463768 0.0032560957140693623
34 99 83 77	0.009988901220865706 0.002423140996516735
34 99 83 85	0.006002168690068675 0.19945479327578375
34 99 85	0.41334400623066436 0.8040284719067091
34 99 85 8	0.28810975609756095 0.009541117673784643
34 99 85 23	0.2942583732057416 0.008405270331667424
34 99 85 58	0.28891149542217703 0.010449795547478418
34 99 85 73	0.33901345291479823 0.009541117673784643
34 99 85 88	0.3271276595744681 0.008405270331667424
34 99 85 109	0.08437801350048216 0.0034075420263516582
34 99 85 123	0.30052356020942406 0.010298349235196123
34 99 86 2	0.08599985618753146 0.01938512797213388
34 99 92 85	0.004486041633048249 0.01665909435105255
34 99 95 77	0.08968206358728255 0.012418597607148266
34 99 95 85	0.1913613996719519 0.02309556262305013
34 99 95 104	0.13925685521261094 0.14531273663486294
34 99 95 105	0.13245697097978054 0.19362411025291534
34 99 95 110	0.18910987936093904 0.023247008935332426
34 99 95 122	0.14307004470938897 0.004316219900045434
34 99 98 77	1.0 7.572315614114796e-05
34 99 98 85	0.2619047619047619 0.0013630168105406633
34 99 98 105	0.6 0.00045433893684688776
34 99 104	0.16776315789473684 0.0031046494017870664
34 99 104 58	0.16666666666666666 7.572315614114796e-05
34 99 104 123	0.2 0.00015144631228229593
34 99 105	0.22549019607843138 0.005376344086021506
34 99 105 58	0.022222222222222223 7.572315614114796e-05
34 99 117 77	0.07358870967741936 0.006209298803574133
34 99 117 85	0.21212121212121213 0.0034075420263516582
34 99 117 104	0.12383628050459979 0.08268968650613358
34 99 117 105	0.10351131902995107 0.07367863092533697
34 99 122	0.2833333333333333 0.0010601241859760715
34 104	0.18780952380952382 0.11199454793275784
34 104 1 66	0.08806987777673045 0.021732545812509465
34 104 6 71	0.011110107488031795 0.024685748902014235
34 104 8	0.14864864864864866 0.0016659094351052551
34 104 12 77	0.07168262653898769 0.007496592457973648
34 104 12 85	0.17131445170660856 0.09791004089050431
34 104 12 104	0.15315900600942017 0.0857186127517795
34 104 12 105	0.11380905186653452 0.0745115856428896
34 104 12 122	0.12202852614896989 0.0013630168105406633
34 104 16 81	0.13035886848809627 0.1638649098894442
34 104 16 108	0.1121482403374127 0.04331364531273663
34 104 20 66	0.038765822784810125 0.00015144631228229593
34 104 20 77	0.20341047503045068 0.003786157807057398
34 104 20 85	0.3125496303543309 0.7940330152960775
34 104 20 104	0.10993221338048924 0.003558988338633954
34 104 20 105	0.13429237947122863 0.005452067242162653
34 104 20 122	0.22161671207992734 0.0012872936543995154
34 104 23	0.17333333333333334 0.0009844010298349236
34 104 24 89	0.08037769617675193 0.05028017567772225
34 104 35 100	0.040327718081448576 0.24087535968499166
34 104 36 101	0.011887945401158638 0.05134029986369832
34 104 37 102	0.06801383117089109 0.024988641526578828
34 104 37 111	0.003592752610045955 0.021581099500227168
34 104 39 77	0.08846977915283008 0.00855671664394972
34 104 39 104	0.1445070773277693 0.11494775102226261
34 104 39 105	0.14105553048609007 0.1209298803574133
34 104 39 122	0.12328338762214984 0.001893078903528699
34 104 40 77	0.10037356992762082 0.011585642889595639
34 104 40 85	0.11323779937869526 0.08208390125700439
34 104 40 104	0.15059440918810094 0.14251097985764047
34 104 40 105	0.1484898981912836 0.18968650613357566
34 104 40 122	0.12814207650273224 0.0028017567772224746
34 104 43 81	0.11721846228888483 0.08617295168862638
34 104 43 108	0.09162105637876564 0.0446766621232773
34 104 44 109	0.05734767025089606 0.001741632591246403
34 104 45 110	0.03454248366013072 0.05247614720581554
34 104 46 102	0.009149383829275624 0.0028774799333636226
34 104 46 111	0.009812594852777561 0.6290322580645161
34 104 49 114	0.01985521358113543 0.01900651219142814
34 104 51 116	0.020505221077299515 0.04391943056186582
34 104 57 85	0.4100699300699301 0.11093442374678177
34 104 57 104	0.12404325112380027 0.06474329850068151
34 104 57 105	0.08594571439697808 0.05096168408299258
34 104 57 122	0.19705118942495517 0.05187036195668635
34 104 58	0.20833333333333334 0.002271694684234439
34 104 62 127	0.02178649237472767 0.0029532030895047705
34 104 63 128	0.1349206349206349 0.001741632591246403
34 104 69 4	0.391304347826087 0.002120248371952143
34 104 73	0.1527777777777778 0.0016659094351052551
34 104 73 123	0.125 0.0003786157807057398
34 104 88	0.17333333333333334 0.0009844010298349236
34 104 109 44	0.052130044843049325 0.00408905043162199
34 104 123	0.15267175572519084 0.0013630168105406633
34 104 123 73	0.07692307692307693 0.00015144631228229593
34 105	0.19471947194719472 0.11615932152052097
34 105 1 66	0.11028904633519343 0.02120248371952143
34 105 1 85	0.25274223034734916 0.08359836437982734
34 105 6 71	0.005458989560340704 0.03225806451612903
34 105 6 102	0.00968783638320775 0.0011358473421172195
34 105 6 111	0.0084985835694051 0.00022716946842344388
34 105 8	0.12093023255813953 0.001968802059669847
34 105 8 8	0.06276150627615062 0.002044525215810995
34 105 8 73	0.05807622504537205 0.002195971528093291
34 105 12 77	0.10321888412017168 0.011812812358019082
34 105 12 85	0.03699828799695644 0.057019536574284414
34 105 12 104	0.14276185976711225 0.09260941996062395
34 105 12 105	0.12779739153269337 0.09200363471149478
34 105 12 122	0.12684365781710916 0.0015901862789641072
34 105 16 81	0.12207686176933694 0.165303649856126
34 105 16 108	0.0926586936522539 0.03589277601090413
34 105 20 66	0.056004978220286245 0.00015144631228229593
34 105 20 77	0.15801128652046575 0.004013327275480842
34 105 20 85	0.265811379535039 0.7924428290171134
34 105 20 104	0.09416127390387552 0.003634711494775102
34 105 20 105	0.15001008132266955 0.005376344086021506
34 105 20 122	0.22840034217279725 0.0013630168105406633
34 105 23	0.09183673469387756 0.0013630168105406633
34 105 23 23	0.14646464646464646 0.002120248371952143
34 105 23 88	0.15639810426540285 0.002347417840375587
34 105 24 89	0.054805413744294415 0.05626230501287294
34 105 26 91	0.5714285714285714 0.0015144631228229592
34 105 35 100	0.028056148903550328 0.23330304407087687
34 105 36 101	0.01117092767907636 0.0407390580039376
34 105 37 102	0.04786868875990763 0.02756322883537786
34 105 37 111	0.004223436153468132 0.033621081326669695
34 105 39 77	0.08859552773920792 0.011207027108889898
34 105 39 85	0.2067620286085826 0.04732697258821748
34 105 39 104	0.1361857433270947 0.14516129032258066
34 105 39 105	0.13431832067333557 0.1433439345751931
34 105 39 122	0.1151106111736033 0.001968802059669847
34 105 40 77	0.06665782061928038 0.008405270331667424
34 105 40 104	0.132024072297932 0.11297894896259277
34 105 40 105	0.11811849232350621 0.1188853551416023
34 105 40 122	0.11255208333333333 0.0016659094351052551
34 105 41 106	0.004978855066001918 0.015523247008935332
34 105 43 81	0.09863811955738885 0.10381644706951386
34 105 43 108	0.07385348421679572 0.04603967893381796
34 105 43 110	0.02865151043288695 0.0068150840527033164
34 105 44 109	0.06020558002936858 0.0011358473421172195
34 105 45 110	0.025107456385349475 0.05073451461456913
34 105 46 111	0.008313206154857075 0.6538694532788126
34 105 49 114	0.015706993821079967 0.022792669998485535
34 105 51 116	0.02081431280286537 0.04361653793730123
34 105 53 77	0.043478260869565216 0.00030289262456459186
34 105 53 104	0.1540785498489426 0.007723761926397092
34 105 53 105	0.11334120425029516 0.007269422989550204
34 105 57 77	0.13360323886639677 0.0012872936543995154
34 105 57 85	0.5059207839934667 0.09382099045888233
34 105 57 104	0.17185185185185184 0.027184613054672117
34 105 57 105	0.14786418400876233 0.01597758594578222
34 105 57 122	0.14380714879467996 0.0481599273057701
34 105 58	0.10465116279069768 0.0013630168105406633
34 105 62 127	0.012519561815336464 0.0012115704982583674
34 105 65 0	0.5 0.00015144631228229593
34 105 73	0.13612565445026178 0.001968802059669847
34 105 73 73	0.06976744186046512 0.002044525215810995
34 105 79 116	0.0029498525073746312 7.572315614114796e-05
34 105 88	0.09289617486338798 0.0012872936543995154
34 105 88 23	0.14646464646464646 0.002120248371952143
34 105 88 88	0.14646464646464646 0.002120248371952143
34 105 109	0.02912621359223301 0.00045433893684688776
34 105 109 44	0.04529616724738676 0.001893078903528699
34 105 115 50	0.17333333333333334 0.0009086778736937755
34 105 123	0.17786561264822134 0.0031046494017870664
34 105 123 58	0.1641337386018237 0.0033318188702105103
34 108	1.0 0.00022716946842344388
34 108 20 85	0.8101910828025478 0.09601696198697561
34 108 35 100	0.06473417392434681 0.03771013175829169
34 117 0	0.375 0.00022716946842344388
34 117 28 77	0.10294117647058823 0.004997728305315766
34 117 28 104	0.1456267409470752 0.07579887929728911
34 117 28 105	0.14710940600608546 0.06481902165682266
34 117 28 122	0.12121212121212122 0.0011358473421172195
34 117 30 77	0.3347457627118644 0.0011358473421172195
34 117 30 85	0.7729805525941253 0.3820233227320915
34 117 30 104	0.127163280662152 0.001741632591246403
34 117 52 77	0.12631784459195627 0.005754959866727245
34 117 52 104	0.2250778816199377 0.0907920642132364
34 117 52 105	0.23566524798425903 0.07890352869907617
34 117 53 104	0.3931372549019608 0.030364985612600332
34 117 56	0.25 0.00030289262456459186
34 117 81	0.16421052631578947 0.005603513554444949
34 117 104	0.15789473684210525 0.00022716946842344388
34 117 110	0.12798408488063662 0.014614569135241557
34 118	0.005494505494505495 0.00015144631228229593
34 118 1 66	0.024296675191815855 0.0014387399666818113
34 118 6 71	0.003448751551938198 0.006739360896562169
34 118 20 85	0.27847512784751277 0.04535817052854763
34 118 20 122	0.125 7.572315614114796e-05
34 118 21 85	0.3031920249723089 0.2612448886869605
34 118 28 77	0.08618012422360248 0.004391943056186582
34 118 28 104	0.13765243902439026 0.07443586248674845
34 118 28 105	0.13936872569413042 0.061790095411176735
34 118 30 85	0.3067167684358854 0.41132818415871575
34 118 35 100	0.07943625880845612 0.046948356807511735
34 118 40 104	0.3148148148148148 0.007723761926397092
34 118 40 105	0.2644628099173554 0.007269422989550204
34 118 46 111	0.0017668180177441723 0.004922005149174617
34 118 52 105	0.40476190476190477 0.020596698470392246
34 118 52 122	0.25 0.00045433893684688776
34 118 53 77	0.036726546906187624 0.007193699833409057
34 118 53 104	0.09954847089802157 0.09450249886415266
34 118 53 105	0.08063022862051997 0.09291231258518855
34 118 53 122	0.09338235294117647 0.0010601241859760715
34 118 98	1.0 0.00015144631228229593
34 118 110	0.1875 0.0011358473421172195
34 121 15 100	0.0020447284345047924 0.0009086778736937755
34 121 30 85	0.5833130031715053 0.18105406633348478
34 121 56 77	0.08745247148288973 0.0031046494017870664
34 121 56 104	0.19034931912374187 0.046342571558382555
34 121 56 105	0.14377442769402568 0.03657428441617447
34 121 85	0.34328358208955223 0.001741632591246403
34 121 92 85	0.0011342155009451795 0.00015144631228229593
34 121 95 104	0.29411764705882354 0.0003786157807057398
34 121 95 105	0.24242424242424243 0.0006057852491291837
34 121 104	0.16666666666666666 7.572315614114796e-05
34 121 105	0.08695652173913043 0.00015144631228229593
34 122	0.1678832116788321 0.001741632591246403
34 122 8	0.3333333333333333 0.00022716946842344388
34 122 8 8	0.3333333333333333 0.00022716946842344388
34 122 12 77	0.013861386138613862 0.0005300620929880358
34 122 12 104	0.06219110378912685 0.011434196577313342
34 122 12 105	0.038282290279627165 0.008708162956232016
34 122 12 122	0.0875 0.0005300620929880358
34 122 16 81	0.09801324503311258 0.005452067242162653
34 122 20 85	0.16987527704141497 0.3446160835983644
34 122 35 100	0.007391828781740018 0.06958958049371498
34 122 36 101	0.016531379924767373 0.008859609268514312
34 122 39 104	0.12542581571926945 0.06421323640769347
34 122 39 105	0.08752110637613572 0.049522944116310766
