1 66	0.002127659574468085 0.0007451564828614009
33 27 83 85	0.00013577732518669383 0.0007451564828614009
33 27 92 85	0.0125 0.0007451564828614009
33 28 27 77	0.5 0.0007451564828614009
33 28 92 77	0.5 0.0007451564828614009
33 34 30 85	0.2 0.0007451564828614009
33 34 52 85	0.2 0.0007451564828614009
33 34 77	1.0 0.0007451564828614009
33 34 105	0.16666666666666666 0.0007451564828614009
33 45 110 85	0.0002192822162122652 0.0007451564828614009
33 83 18 85	0.00011741895453775771 0.0007451564828614009
33 83 83 85	0.00010339357948762949 0.0007451564828614009
33 85	0.3333333333333333 0.0014903129657228018
33 85 20 85	0.23076923076923078 0.0014903129657228018
33 85 35 100	0.006493506493506494 0.0014903129657228018
33 85 40 77	1.0 0.0007451564828614009
33 85 46 111	7.178493234270127e-05 0.0014903129657228018
33 92 15 100	0.006493506493506494 0.0014903129657228018
33 92 18 85	9.697753353806368e-05 0.0007451564828614009
33 92 27 85	0.013675213675213675 0.0014903129657228018
33 92 92 85	0.010327022375215147 0.0007451564828614009
33 95 30 85	0.06060606060606061 0.0014903129657228018
33 95 33 85	0.3333333333333333 0.0014903129657228018
33 95 52 85	0.2 0.0007451564828614009
33 95 77	1.0 0.0014903129657228018
33 95 105	0.14285714285714285 0.0007451564828614009
33 98 18 77	0.08198602972702587 0.028315946348733235
33 98 18 85	0.0002144893587702083 0.01788375558867362
33 98 27 77	0.11322057300655851 0.026825633383010434
33 98 27 85	0.0004802111902047189 0.013412816691505217
33 98 27 105	0.001332267519317879 0.0022354694485842027
33 98 30 85	0.0025319660716546398 0.005216095380029807
33 98 52 85	0.000653452406883032 0.0014903129657228018
33 98 77	0.2205029013539652 0.040238450074515646
33 98 83 77	0.08234944778315517 0.028315946348733235
33 98 83 85	0.0002067626851091298 0.01788375558867362
33 98 85	0.0018664454583160513 0.014903129657228018
33 98 92 77	0.11369958275382476 0.02608047690014903
33 98 92 85	0.0004808267100536967 0.012667660208643815
33 98 99 85	0.2 0.0007451564828614009
33 98 105	0.003355704697986577 0.0014903129657228018
33 117 30 85	0.2 0.0007451564828614009
33 117 77	1.0 0.0007451564828614009
33 117 105	0.16666666666666666 0.0007451564828614009
34 15 80 77	0.11347517730496454 0.011177347242921014
34 30 34 104	0.0017133765756945293 0.004470938897168405
34 30 77	0.9074074074074074 0.03353204172876304
34 30 85	0.0031673219746614243 0.020119225037257823
34 52 77	0.5660377358490566 0.022354694485842028
34 77	0.006024096385542169 0.0014903129657228018
34 77 1 66	0.007692307692307693 0.0037257824143070045
34 77 12 105	0.0007211058114177983 0.0037257824143070045
34 77 46 111	0.00022003086049856183 0.043219076005961254
34 77 51 116	0.0018606473094060617 0.009687034277198211
34 77 57 104	0.0018709073900841909 0.0014903129657228018
34 93 28 104	0.00169724245775964 0.004470938897168405
34 93 28 105	0.0007723227607028138 0.0022354694485842027
34 93 81	0.006993006993006993 0.0007451564828614009
34 99 34 105	0.0010191602119853241 0.0029806259314456036
34 99 77	0.6948356807511737 0.06482861400894188
34 99 85	0.003290021655838747 0.030551415797317436
34 99 95 105	0.0011295788284653866 0.004470938897168405
34 99 117 77	0.019393939393939394 0.011177347242921014
34 104	0.0021436227224008574 0.004470938897168405
34 104 6 71	0.0005922097499259738 0.0037257824143070045
34 104 12 104	0.0020266102740329546 0.0037257824143070045
34 104 20 77	0.7004599463395937 0.06184798807749627
34 104 20 85	0.002475451700494754 0.03353204172876304
34 104 35 100	0.00047546860364952245 0.012667660208643815
34 104 39 104	0.001534161429338039 0.004470938897168405
34 104 39 105	0.0007674898396250191 0.004470938897168405
34 104 40 104	0.0015586205387905104 0.004470938897168405
34 104 40 105	0.0007132712640050497 0.007451564828614009
34 104 45 110	0.0024382086718235858 0.011922503725782414
34 104 46 111	0.00021935640939026174 0.05141579731743666
34 104 57 105	0.0009985853374386287 0.0014903129657228018
34 105	0.001467351430667645 0.0029806259314456036
34 105 6 71	0.0004158685351345902 0.005216095380029807
34 105 12 77	0.015045674368619023 0.01713859910581222
34 105 20 77	0.6833823275116722 0.06333830104321908
34 105 20 85	0.0026746697353980642 0.03651266766020864
34 105 35 100	0.0004686540438453247 0.011177347242921014
34 105 39 104	0.0016013694469753444 0.00819672131147541
34 105 39 105	0.0007061634207348059 0.005216095380029807
34 105 40 77	0.0032918663856612643 0.0014903129657228018
34 105 40 104	0.00169937305543983 0.004470938897168405
34 105 40 105	0.0009328574856974754 0.0037257824143070045
34 105 46 111	0.0002180614172626309 0.05365126676602087
34 117 30 77	0.9882506527415144 0.023099850968703428
34 118 53 105	0.0007898168726925408 0.0022354694485842027
34 122 20 77	0.35514018691588783 0.02533532041728763
34 122 20 85	0.002297383535417996 0.019374068554396422
34 122 45 110	0.0007961783439490446 0.0007451564828614009
34 122 46 111	0.00024469427001840374 0.02608047690014903
34 122 57 104	0.0020444396621294453 0.0029806259314456036
34 122 57 105	0.0008524240809802876 0.0014903129657228018
34 126 21 77	0.24412811387900357 0.026825633383010434
34 126 61 77	0.009077499148984454 0.01564828614008942
34 126 61 104	0.0019282548942615135 0.005216095380029807
34 126 61 105	0.0006933210076265311 0.0022354694485842027
45 92 45 108	0.001451378809869376 0.0007451564828614009
45 108	0.0018126888217522659 0.0022354694485842027
45 108 20 85	0.00022439553452886289 0.02533532041728763
45 108 39 77	0.0022058823529411764 0.0014903129657228018
45 108 46 111	9.545313387899508e-05 0.04918032786885246
45 108 51 116	0.000247104493316222 0.011922503725782414
45 110 15 100	8.20607176121041e-05 0.014157973174366617
45 110 18 77	0.037281754662846125 0.07078986587183309
45 110 18 85	0.0001499055206148902 0.044709388971684055
45 110 18 104	5.8343615722074455e-05 0.0007451564828614009
45 110 18 105	5.66931680885917e-05 0.0014903129657228018
45 110 27 77	0.05673466313233305 0.06408345752608048
45 110 27 85	0.0002498566517475949 0.037257824143070044
45 110 34 104	0.0001483880659355959 0.005961251862891207
45 110 34 105	0.0002274240376203376 0.00894187779433681
45 110 45 108	0.0017227463155692023 0.0022354694485842027
45 110 46 111	0.00017675464334448066 0.0029806259314456036
45 110 51 116	0.00026801508031518574 0.0022354694485842027
45 110 56 85	6.299807855860397e-05 0.0014903129657228018
45 110 77	0.08089468779123951 0.10506706408345752
45 110 83 77	0.035993008361324234 0.07078986587183309
45 110 83 85	0.00013820871065026318 0.044709388971684055
45 110 83 104	4.103089126634945e-05 0.0007451564828614009
45 110 83 105	4.228315412462191e-05 0.0014903129657228018
45 110 85	0.00034129612035087607 0.043964232488822655
45 110 85 44	0.00025495028469448456 0.0014903129657228018
45 110 92 77	0.05801955273036465 0.06408345752608048
45 110 92 85	0.0002521165815978394 0.03651266766020864
45 110 95 77	0.0019941480142385897 0.010432190760059613
45 110 95 104	0.00017878535977115475 0.00894187779433681
45 110 104	0.000508189672022204 0.0029806259314456036
45 110 105	0.000966754390676191 0.014157973174366617
45 110 117 104	0.000268302211845778 0.0037257824143070045
52 15 80 14	0.14634146341463414 0.0014903129657228018
52 15 80 85	0.0034262977563275982 0.019374068554396422
52 15 80 105	0.0019359001935900194 0.0037257824143070045
52 15 80 116	0.0029498525073746312 0.0022354694485842027
52 15 100	0.001018212872181439 0.027570789865871834
52 15 100 44	0.007272727272727273 0.0022354694485842027
52 18 15 100	0.0004105336081627766 0.020864381520119227
52 18 18 77	0.012994309687921306 0.0029806259314456036
52 18 18 85	0.0022063124383141864 0.03353204172876304
52 18 27 77	0.0071877807726864335 0.0029806259314456036
52 18 27 85	0.0009699916036299923 0.02459016393442623
52 18 34 77	0.00544069640914037 0.0037257824143070045
52 18 83 77	0.013189363000529919 0.0029806259314456036
52 18 83 85	0.0021433287866726982 0.03353204172876304
52 18 92 77	0.007133303611234953 0.0029806259314456036
52 18 92 85	0.0009596819773241942 0.02459016393442623
52 18 95 77	0.0019569471624266144 0.0014903129657228018
52 18 117 77	0.008130081300813009 0.0014903129657228018
52 19 84 85	0.0003786265322542477 0.0037257824143070045
52 27 15 100	0.0006648936170212766 0.01713859910581222
52 27 18 85	0.0009279164148744011 0.022354694485842028
52 27 27 85	0.0035489938602406216 0.023099850968703428
52 27 83 85	0.000926380752379414 0.022354694485842028
52 27 92 85	0.003773721177978802 0.02608047690014903
52 27 92 105	0.005050505050505051 0.0007451564828614009
52 27 95 77	0.013201320132013201 0.0014903129657228018
52 27 95 105	0.000566331587144273 0.0014903129657228018
52 30 15 100	0.00044654248532788977 0.005216095380029807
52 30 95 105	0.009919697685403874 0.012667660208643815
52 33 98 85	0.014589811049988041 0.014903129657228018
52 34 30 85	0.007314309261357783 0.05365126676602087
52 34 77	0.7070524412296564 0.13338301043219075
52 34 99 77	0.06557377049180328 0.010432190760059613
52 34 99 85	0.004818322827629451 0.05886736214605067
52 34 104	0.008515057113187955 0.014903129657228018
52 34 104 8	0.003780718336483932 0.0014903129657228018
52 34 105	0.01352988691437803 0.03129657228017884
52 34 126 2	0.017337956788476928 0.00819672131147541
52 45 95 77	0.2777777777777778 0.0037257824143070045
52 45 95 105	0.0070921985815602835 0.0014903129657228018
52 45 110 77	0.009472049689440994 0.005216095380029807
52 45 110 85	0.0010282076204801967 0.038748137108792845
52 51 14	0.6666666666666666 0.0014903129657228018
52 51 116	0.0032693093583980384 0.005216095380029807
52 51 116 8	0.0136986301369863 0.0014903129657228018
52 52 15 100	0.014285714285714285 0.0037257824143070045
52 52 95 77	0.5986394557823129 0.06482861400894188
52 52 95 105	0.00703125 0.0067064083457526085
52 77	0.03529411764705882 0.0022354694485842027
52 77 1 66	0.004466019417475728 0.012667660208643815
52 77 6 71	0.0014055711730130336 0.005961251862891207
52 77 10 75	0.015384615384615385 0.0014903129657228018
52 77 12 77	0.04446546830652791 0.02608047690014903
52 77 12 105	0.0024841291747170853 0.004470938897168405
52 77 24 89	0.0011280315848843769 0.005216095380029807
52 77 35 100	0.0010377144339592049 0.019374068554396422
52 77 39 105	0.007210205213533 0.007451564828614009
52 77 40 77	0.32661290322580644 0.06035767511177347
52 77 40 105	0.0047413793103448275 0.00819672131147541
52 77 41 106	0.0016185594820609657 0.004470938897168405
52 77 46 111	0.0005160182225997148 0.07526080476900149
52 77 57 105	0.01 0.0007451564828614009
52 77 63 128	0.01 0.0022354694485842027
52 77 67 2	0.02100840336134454 0.0007451564828614009
52 83 15 100	0.0005505814987675445 0.020864381520119227
52 83 18 77	0.011890254016046257 0.0029806259314456036
52 83 18 85	0.001726039291033931 0.042473919523099854
52 83 27 85	0.0009144819599464888 0.02459016393442623
52 83 83 77	0.014674900339878973 0.0029806259314456036
52 83 83 85	0.001987640616651791 0.040983606557377046
52 83 92 77	0.009136592051164915 0.0029806259314456036
52 83 92 85	0.0009083192524016913 0.02459016393442623
52 83 117 77	0.008130081300813009 0.0014903129657228018
52 85	0.011411411411411412 0.041728763040238454
52 85 1 66	0.013628899835796387 0.011177347242921014
52 85 12 77	0.3890020366598778 0.12220566318926974
52 85 12 104	0.004908670411101147 0.014903129657228018
52 85 12 105	0.012096320468099471 0.02608047690014903
52 85 16 81	0.003473372931909144 0.02384500745156483
52 85 20 85	0.0038159113571711732 0.04992548435171386
52 85 24 89	0.011685223845975411 0.005216095380029807
52 85 35 100	0.0048601197533507225 0.029061102831594635
52 85 36 127	0.005522682445759369 0.0029806259314456036
52 85 37 102	0.0007540340823405218 0.0029806259314456036
52 85 37 111	0.0008570204256534781 0.013412816691505217
52 85 39 77	0.5183055975794251 0.12667660208643816
52 85 39 104	0.004960061303192597 0.021609538002980627
52 85 39 105	0.010137957627300187 0.026825633383010434
52 85 40 77	0.5372797107998193 0.12742175856929955
52 85 40 85	0.001768444321635811 0.029806259314456036
52 85 40 104	0.005079677194707304 0.018628912071535022
52 85 40 105	0.01163173978870682 0.038748137108792845
52 85 43 81	0.0036900369003690036 0.011177347242921014
52 85 46 111	0.00031698989101184606 0.11400894187779434
52 85 51 14	0.3157894736842105 0.0014903129657228018
52 85 51 116	0.0033811426096164027 0.023099850968703428
52 85 109 44	0.03274853801169591 0.00819672131147541
52 86 21 85	0.0011076624615733255 0.040983606557377046
52 86 53 105	0.00984009840098401 0.011177347242921014
52 86 61 77	0.05544041450777202 0.029061102831594635
52 86 61 85	0.0012831807561190485 0.028315946348733235
52 92 15 100	0.0011015793894496235 0.01713859910581222
52 92 27 85	0.00412973875922231 0.03278688524590164
52 92 92 85	0.003957540288095518 0.023099850968703428
52 92 95 77	0.012698412698412698 0.0014903129657228018
52 92 95 105	0.0005448106782892945 0.0014903129657228018
52 93 28 105	0.014138817480719794 0.0007451564828614009
52 95 15 100	0.012791118619524557 0.02533532041728763
52 95 21 85	0.004488826724782877 0.018628912071535022
52 95 28 77	0.986328125 0.040238450074515646
52 95 30 85	0.004041544415135079 0.05663189269746647
52 95 34 77	0.3490566037735849 0.027570789865871834
52 95 52 85	0.008856859940587523 0.041728763040238454
52 95 53 77	0.7795527156549521 0.039493293591654245
52 95 53 105	0.012215909090909092 0.012667660208643815
52 95 77	0.6411378555798687 0.14083457526080476
52 95 85	0.008547008547008548 0.0029806259314456036
52 95 104	0.007232401157184185 0.01639344262295082
52 95 104 8	0.019417475728155338 0.0014903129657228018
52 95 105	0.010668163952835485 0.03204172876304024
52 98 15 100	0.006493506493506494 0.0007451564828614009
52 98 33 105	0.011764705882352941 0.0007451564828614009
52 98 52 105	0.011904761904761904 0.0007451564828614009
52 98 77	1.0 0.0007451564828614009
52 98 105	0.014705882352941176 0.0007451564828614009
52 99 15 100	0.0035714285714285713 0.0007451564828614009
52 104 6 71	0.0034662045060658577 0.0007451564828614009
52 104 20 85	0.0041314641166094145 0.03129657228017884
52 104 35 100	0.0005612649751301555 0.02459016393442623
52 104 36 101	0.000882223202470225 0.0029806259314456036
52 104 39 77	0.049079754601226995 0.011922503725782414
52 104 39 85	0.004737198285585382 0.029061102831594635
52 104 39 105	0.011620795107033639 0.005216095380029807
52 104 40 77	0.2440944881889764 0.026825633383010434
52 104 40 105	0.0054005400540054005 0.0067064083457526085
52 104 46 111	0.0002847715213780737 0.06780923994038748
52 105	0.003937007874015748 0.0007451564828614009
52 105 6 71	0.0002866424613032677 0.0014903129657228018
52 105 16 81	0.0016927634363097758 0.0029806259314456036
52 105 20 85	0.002051873198847262 0.043219076005961254
52 105 23 88	0.25 0.0007451564828614009
52 105 24 89	0.002406015037593985 0.005961251862891207
52 105 35 100	0.0011222272629593372 0.01788375558867362
52 105 39 77	0.24324324324324326 0.09463487332339791
52 105 39 104	0.005218525766470972 0.010432190760059613
52 105 39 105	0.005130710969948693 0.013412816691505217
52 105 40 77	0.015070921985815602 0.0022354694485842027
52 105 40 85	0.0028747533315467634 0.042473919523099854
52 105 40 104	0.000630119722747322 0.0007451564828614009
52 105 40 105	0.010395963919889926 0.0007451564828614009
52 105 41 106	0.00034940600978336826 0.0022354694485842027
52 105 43 108	0.0053475935828877 0.0014903129657228018
52 105 46 111	0.0004516750128912365 0.08569299552906111
52 105 51 116	0.001697792869269949 0.0007451564828614009
52 105 57 77	0.375 0.0022354694485842027
52 105 63 128	0.0033112582781456954 0.0014903129657228018
52 105 88 88	0.3333333333333333 0.0007451564828614009
52 117 15 100	0.0003378381381918014 0.03204172876304024
52 117 27 77	0.31320103537532357 0.08494783904619971
52 117 27 104	0.0026888948642108095 0.004470938897168405
52 117 27 105	0.009925558312655087 0.014903129657228018
52 117 30 85	0.0021195299922641075 0.08420268256333831
52 117 33 85	0.0008703220191470844 0.0014903129657228018
52 117 33 105	0.01098901098901099 0.0007451564828614009
52 117 52 77	0.5606694560669456 0.005216095380029807
52 117 52 85	0.009428223844282239 0.042473919523099854
52 117 52 105	0.018867924528301886 0.0014903129657228018
52 117 77	0.8296460176991151 0.3137108792846498
52 117 85	0.010606060606060607 0.0029806259314456036
52 117 92 77	0.3969171483622351 0.07675111773472429
52 117 92 104	0.003136583974907328 0.0037257824143070045
52 117 92 105	0.010855884203901826 0.01564828614008942
52 117 93 110	0.002131060202450719 0.0029806259314456036
52 117 99 85	0.008557886421486877 0.05886736214605067
52 117 104	0.00953625081645983 0.026825633383010434
52 117 105	0.01659177324576564 0.07078986587183309
52 117 105 8	0.17597765363128492 0.0037257824143070045
52 117 117 81	0.04964539007092199 0.005216095380029807
52 117 117 110	0.0041741204531902205 0.0037257824143070045
52 117 118	0.003048780487804878 0.0007451564828614009
52 117 118 98	0.375 0.0022354694485842027
52 117 126 2	0.017727639000805803 0.00819672131147541
52 118 28 105	0.014084507042253521 0.0007451564828614009
52 118 46 111	0.001863384494679547 0.023099850968703428
52 118 53 85	0.06498194945848375 0.010432190760059613
52 118 53 105	0.013107170393215111 0.0007451564828614009
52 122 1 66	0.0003798910978852729 0.0007451564828614009
52 122 12 105	0.004098360655737705 0.0007451564828614009
52 122 35 100	0.00029263831732967535 0.01788375558867362
52 122 39 105	0.004533091568449683 0.007451564828614009
52 122 41 106	0.0007342143906020558 0.0014903129657228018
52 122 46 111	0.00013405095276714679 0.03129657228017884
52 122 57 105	0.015384615384615385 0.005216095380029807
52 126 6 71	8.269474612712939e-05 0.0022354694485842027
52 126 21 85	0.0016923959912289739 0.04694485842026826
52 126 38 100	0.0035714285714285713 0.0007451564828614009
52 126 61 77	0.31705426356589145 0.06184798807749627
52 126 61 85	0.0065472777459229525 0.03651266766020864
52 126 61 105	0.0046313003729099005 0.007451564828614009
56	0.07692307692307693 0.0007451564828614009
56 1 66	0.022727272727272728 0.0007451564828614009
56 12 56	1.0 0.0007451564828614009
56 12 77	0.07317073170731707 0.0007451564828614009
56 12 105	0.0020242914979757085 0.0007451564828614009
56 20 85	0.003194888178913738 0.0007451564828614009
56 30 77	0.5 0.0007451564828614009
56 30 95 105	0.0017341040462427746 0.0007451564828614009
56 35 100	0.0009132420091324201 0.0007451564828614009
56 36 101	0.0037174721189591076 0.0007451564828614009
56 39 52 85	0.00546448087431694 0.0007451564828614009
56 40 56	1.0 0.0007451564828614009
56 40 77	1.0 0.0007451564828614009
56 40 105	0.1 0.0007451564828614009
56 43 108	0.1111111111111111 0.0007451564828614009
56 45 110	0.004231311706629055 0.0022354694485842027
56 46 111	0.0003272557269752221 0.005961251862891207
56 46 111 23	0.003805899143672693 0.0022354694485842027
56 46 111 88	0.004153686396677051 0.0022354694485842027
56 51 116	0.002583979328165375 0.0007451564828614009
56 77 46 111	3.2832366146547265e-05 0.0029806259314456036
56 84 18 77	0.07723935389133627 0.0037257824143070045
56 85 46 111	0.00010866304299040694 0.0007451564828614009
56 104 45 110	0.0036981005210959825 0.0029806259314456036
56 104 46 111	6.391580158404662e-05 0.007451564828614009
56 104 51 116	0.0005526388505111909 0.0007451564828614009
56 105 41 106	0.0005611672278338945 0.0007451564828614009
56 105 46 111	4.1992105484168974e-05 0.005216095380029807
56 117 30 77	0.9803921568627451 0.0037257824143070045
56 121 15 100	0.00010284891494394734 0.0007451564828614009
56 121 77	1.0 0.05439642324888227
56 121 105	0.05787037037037037 0.018628912071535022
56 121 105 56	1.0 0.0007451564828614009
71 6 77	1.0 0.0014903129657228018
71 20 15 100	0.003484320557491289 0.0007451564828614009
71 20 34 104	0.03225806451612903 0.0007451564828614009
71 20 85	0.0058823529411764705 0.0007451564828614009
71 20 95 104	0.02857142857142857 0.0007451564828614009
71 35 80 85	0.0058823529411764705 0.0007451564828614009
71 35 80 104	0.027777777777777776 0.0007451564828614009
71 35 100	0.013513513513513514 0.0007451564828614009
71 39 77	1.0 0.0014903129657228018
71 46 111	0.00011805678531373591 0.0007451564828614009
77	1.0 1.0
77 1 66	0.00829490083600867 0.16691505216095381
77 1 66 8	0.011834319526627219 0.004470938897168405
77 1 66 23	0.005750431282346176 0.0037257824143070045
77 1 66 58	0.007874015748031496 0.0022354694485842027
77 1 66 73	0.01297016861219196 0.004470938897168405
77 1 66 109	0.01606664683130021 0.014157973174366617
77 6 71	0.005643365738597536 0.15201192250372578
77 6 71 2	0.0027512208542540754 0.009687034277198211
77 6 71 8	0.0032025620496397116 0.0022354694485842027
77 6 71 14	0.00510204081632653 0.0014903129657228018
77 6 71 44	0.007341373885684321 0.007451564828614009
77 6 71 50	0.0028011204481792717 0.0022354694485842027
77 6 71 55	0.05172413793103448 0.0022354694485842027
77 6 71 58	0.005359877488514548 0.0029806259314456036
77 6 71 73	0.0033250207813798837 0.0022354694485842027
77 6 71 75	0.0022461814914645105 0.01639344262295082
77 6 71 98	0.023255813953488372 0.0037257824143070045
77 6 71 109	0.017556346381969158 0.012667660208643815
77 6 71 110	0.0039045553145336228 0.0029806259314456036
77 6 71 115	0.0017321016166281756 0.0014903129657228018
77 6 71 123	0.0014347202295552368 0.0014903129657228018
77 6 87	0.009433962264150943 0.0014903129657228018
77 6 87 98	1.0 0.0007451564828614009
77 6 102	0.0030581039755351682 0.0022354694485842027
77 8	0.0625 0.0029806259314456036
77 8 1 66	0.01730103806228374 0.0037257824143070045
77 8 6 71	0.0038674033149171273 0.0022354694485842027
77 8 8	0.28421052631578947 0.021609538002980627
77 8 8 8	0.2815406075635462 0.007451564828614009
77 8 8 73	0.2809745982374287 0.00819672131147541
77 8 10 75	0.012578616352201259 0.0022354694485842027
77 8 12 77	0.36363636363636365 0.01788375558867362
77 8 12 105	0.016897081413210446 0.00894187779433681
77 8 16 81	0.006635071090047393 0.005216095380029807
77 8 20 85	0.0018230967498585528 0.01713859910581222
77 8 24 89	0.002 0.0037257824143070045
77 8 35 100	0.0008225137237937989 0.018628912071535022
77 8 37 111	0.002403846153846154 0.005216095380029807
77 8 40 77	0.4828150572831424 0.08941877794336811
77 8 40 104	0.004137039431157078 0.007451564828614009
77 8 40 105	0.017241379310344827 0.01788375558867362
77 8 40 122	0.07407407407407407 0.0014903129657228018
77 8 43 81	0.002129925452609159 0.0014903129657228018
77 8 45 110	0.0016201395812562313 0.005216095380029807
77 8 46 111	0.000579183559520486 0.04769001490312966
77 8 50	0.5 0.0007451564828614009
77 8 50 115	0.3333333333333333 0.0007451564828614009
77 8 51 116	0.004251700680272109 0.0067064083457526085
77 8 67 2	0.010273972602739725 0.0022354694485842027
77 8 73	0.3062605752961083 0.02459016393442623
77 8 73 8	0.2803796345573887 0.00819672131147541
77 8 73 73	0.286374343178112 0.00819672131147541
77 8 73 115	0.5 0.0007451564828614009
77 8 115	0.3333333333333333 0.0007451564828614009
77 8 123 58	0.3584905660377358 0.00819672131147541
77 8 123 75	0.3333333333333333 0.0007451564828614009
77 10 6 71	0.001296942098740525 0.02384500745156483
77 10 14	0.045454545454545456 0.0014903129657228018
77 10 28 77	0.09963898916967509 0.10208643815201192
77 10 28 105	0.0013421999877981819 0.011177347242921014
77 10 32 75	0.002318204001952172 0.007451564828614009
77 10 33 75	0.00392156862745098 0.0014903129657228018
77 10 75	0.019441804199429705 0.06482861400894188
77 10 75 98	0.0425531914893617 0.0037257824143070045
77 10 75 109	0.018487394957983194 0.0014903129657228018
77 10 75 110	0.014545454545454545 0.0029806259314456036
77 10 75 115	0.02575107296137339 0.0007451564828614009
77 10 97 14	0.006711409395973154 0.0007451564828614009
77 10 97 75	0.002680208774157145 0.009687034277198211
77 12 15 100	0.002211480744321233 0.07153502235469449
77 12 18 77	0.09508838119192342 0.041728763040238454
77 12 18 85	0.0005038514008166784 0.08569299552906111
77 12 27 77	0.43438290048264766 0.07377049180327869
77 12 27 85	0.0011016466499548948 0.03278688524590164
77 12 27 104	0.008259971742201935 0.0029806259314456036
77 12 27 105	0.01740091951347262 0.013412816691505217
77 12 30 77	0.04189723320158103 0.011922503725782414
77 12 30 85	0.006225125012756403 0.1631892697466468
77 12 33 85	0.3333333333333333 0.0014903129657228018
77 12 34 104	0.0015371881281778408 0.007451564828614009
77 12 45 108	0.003750756200846945 0.005961251862891207
77 12 52 77	0.029283489096573207 0.011177347242921014
77 12 52 85	0.012763455087339455 0.05737704918032787
77 12 52 105	0.0004938271604938272 0.0007451564828614009
77 12 56	0.02564102564102564 0.0022354694485842027
77 12 77	0.7474494706448508 1.0
77 12 77 8	0.06914344685242518 0.004470938897168405
77 12 77 73	0.08160779537149818 0.004470938897168405
77 12 77 88	0.006405124099279423 0.0014903129657228018
77 12 77 115	0.05084745762711865 0.0022354694485842027
77 12 83 77	0.09514155889549109 0.041728763040238454
77 12 83 85	0.0005005390420452795 0.08494783904619971
77 12 83 105	0.0006296009298721426 0.0022354694485842027
77 12 85	0.0034689242205244684 0.05663189269746647
77 12 86 2	0.00038780089194205146 0.0029806259314456036
77 12 92 77	0.43943269007207625 0.07302533532041729
77 12 92 85	0.00108799632134074 0.03278688524590164
77 12 92 104	0.008797653958944282 0.004470938897168405
77 12 92 105	0.020904645476772617 0.01564828614008942
77 12 93 14	0.09369676320272573 0.0037257824143070045
77 12 93 75	0.005855397148676171 0.0067064083457526085
77 12 93 81	0.0498285253177325 0.00894187779433681
77 12 93 108	0.001286449399656947 0.0014903129657228018
77 12 93 110	0.0020812835843487475 0.005961251862891207
77 12 95 77	0.03835021707670044 0.027570789865871834
77 12 95 105	0.0012054134020053695 0.011177347242921014
77 12 99 85	0.004236424298777304 0.11475409836065574
77 12 99 105	0.0002041649652919559 0.0007451564828614009
77 12 104	0.010279098849877788 0.10581222056631892
77 12 104 23	0.03278688524590164 0.0037257824143070045
77 12 104 58	0.012094557449147883 0.0022354694485842027
77 12 104 88	0.0344053851907255 0.0037257824143070045
77 12 104 109	0.03547090686702778 0.0067064083457526085
77 12 104 123	0.05199306759098787 0.0029806259314456036
77 12 105	0.017239986427752017 0.2421758569299553
77 12 105 8	0.12829603368047862 0.00894187779433681
77 12 105 58	0.012741312741312742 0.0037257824143070045
77 12 105 73	0.14537223340040242 0.007451564828614009
77 12 105 88	0.009155645981688708 0.0022354694485842027
77 12 105 109	0.0039249890972525075 0.0029806259314456036
77 12 105 123	0.037175715431933674 0.011922503725782414
77 12 108	0.10526315789473684 0.0007451564828614009
77 12 117 14	0.5526315789473685 0.0014903129657228018
77 12 117 77	0.025952512424075095 0.029061102831594635
77 12 117 81	0.03717965741601381 0.013412816691505217
77 12 117 105	0.0025548902195608784 0.00819672131147541
77 12 117 110	0.00409724119093144 0.005961251862891207
77 12 118	0.0005884083553986466 0.0014903129657228018
77 12 118 14	0.02092050209205021 0.0007451564828614009
77 12 118 98	0.30357142857142855 0.0022354694485842027
77 12 118 108	0.010309278350515464 0.0014903129657228018
77 12 118 110	0.05190102595051298 0.004470938897168405
77 12 121 85	0.004658385093167702 0.0007451564828614009
77 12 122	0.03802281368821293 0.004470938897168405
77 12 126 2	0.012408267745983727 0.020119225037257823
77 16 28 77	0.4229452054794521 0.11102831594634874
77 16 28 105	0.0047562425683709865 0.011177347242921014
77 16 30 85	0.011183110367892976 0.030551415797317436
77 16 32 108	0.0025252525252525255 0.0007451564828614009
77 16 52 77	0.4582651391162029 0.13487332339791355
77 16 52 105	0.009454838060752363 0.02384500745156483
77 16 81	0.02833573656148352 0.4262295081967213
77 16 81 8	0.007172131147540984 0.005216095380029807
77 16 81 23	0.012275731822474031 0.007451564828614009
77 16 81 44	0.005859375 0.004470938897168405
77 16 81 73	0.012773722627737226 0.005216095380029807
77 16 81 88	0.013713080168776372 0.007451564828614009
77 16 81 109	0.011494252873563218 0.005961251862891207
77 16 97 81	0.0033112582781456954 0.0022354694485842027
77 16 98 81	0.0044742729306487695 0.0029806259314456036
77 16 108	0.0072698803265853935 0.03502235469448584
77 16 108 8	0.013513513513513514 0.0014903129657228018
77 16 108 23	0.014634146341463415 0.0014903129657228018
77 16 108 88	0.014634146341463415 0.0014903129657228018
77 16 108 109	0.011235955056179775 0.0022354694485842027
77 16 110	0.13333333333333333 0.0022354694485842027
77 20 15 100	0.0012463200072216673 0.11922503725782414
77 20 18 77	0.03751284686536485 0.06706408345752608
77 20 18 85	0.0015433145231641878 0.12593144560357675
77 20 18 105	0.00020384107486285042 0.005216095380029807
