71	1.0 1.0
71 20 95 85	0.007429420505200594 0.0003812791916881136
71 20 95 86	0.005813953488372093 9.53197979220284e-05
71 20 95 93	0.008185349611542731 0.001143837575064341
71 20 95 97	0.0041946308724832215 9.53197979220284e-05
71 20 95 104	0.004373118871160879 0.022400152511676676
71 20 95 105	0.005379954687350095 0.03631684300829282
71 20 95 108	0.007139457401237506 0.0015251167667524545
71 20 95 110	0.0051716723626734264 0.005909827471165761
71 20 95 116	0.010724731881702957 0.0009531979792202841
71 20 95 118	0.020603015075376884 0.004098751310647222
71 20 95 122	0.0014758591608686486 0.00047659898961014205
71 20 95 126	0.0017298544039210033 0.0017157563625965113
71 20 98 105	0.03571428571428571 0.0001906395958440568
71 20 105	0.0036325895173845357 0.0010485177771423124
71 20 117 77	0.004815100154083205 0.0012391573729863693
71 20 117 86	0.006944444444444444 9.53197979220284e-05
71 20 117 93	0.017078488372093022 0.0007625583833762272
71 20 117 104	0.004970345466933241 0.01134305595272138
71 20 117 105	0.006555664161245744 0.010389857973501096
71 20 117 118	0.030276046304541407 0.0016204365646744828
71 20 117 122	0.003246753246753247 9.53197979220284e-05
71 20 118	0.04746835443037975 0.0006672385854541988
71 20 118 110	0.136986301369863 0.0001906395958440568
71 20 121 85	0.0030120481927710845 9.53197979220284e-05
71 20 122	0.007122507122507123 0.00028595939376608524
71 20 126	0.0037977888429403324 0.0036221523210370793
71 20 126 2	0.002943811596057852 0.004670670098179392
71 20 126 4	0.004095213718965958 0.00047659898961014205
71 21 1 66	0.00023242601105314808 0.0007625583833762272
71 21 15 100	0.00043991402822991164 0.015060528071680488
71 21 15 103	0.010121457489878543 0.0009531979792202841
71 21 18 77	1.965598927569225e-06 0.0009531979792202841
71 21 18 85	6.24882171952604e-05 0.05385568582594605
71 21 18 86	0.11963440740291155 0.0902678486321609
71 21 18 95	8.997121763623234e-07 0.005909827471165761
71 21 18 105	3.948456149736091e-06 0.0008578781812982557
71 21 18 118	1.7699909828792707e-05 0.0009531979792202841
71 21 18 126	0.15826849586725356 0.033552568868554
71 21 19 126	0.10187490845173576 0.004003431512725193
71 21 27 77	4.9017205038968675e-05 0.0001906395958440568
71 21 27 85	0.00012042025622289127 0.015251167667524546
71 21 27 86	0.10249597918109321 0.06586598036412163
71 21 27 95	3.259090367924698e-05 0.002287675150128682
71 21 27 126	0.13180921863445896 0.018778000190639597
71 21 30 85	0.00023775558725630053 9.53197979220284e-05
71 21 30 86	0.08333333333333333 9.53197979220284e-05
71 21 34 104	0.0002888270516037666 0.0029549137355828806
71 21 34 105	0.0005557678279898572 0.004575350300257364
71 21 34 118	0.0034991252186953262 0.0047659898961014205
71 21 34 122	0.00040090872644661234 9.53197979220284e-05
71 21 34 126	0.09137012057337036 0.02745210180154418
71 21 52 85	0.0002759381898454746 9.53197979220284e-05
71 21 52 86	0.08333333333333333 9.53197979220284e-05
71 21 56 126	0.0892018779342723 0.0009531979792202841
71 21 77	0.0017547280171573405 0.0003812791916881136
71 21 77 67	0.05938242280285035 0.0006672385854541988
71 21 77 120	0.0044943820224719105 9.53197979220284e-05
71 21 83 77	2.0854544923216373e-06 0.0009531979792202841
71 21 83 85	5.343190054308458e-05 0.053569726432179963
71 21 83 86	0.11676696450511678 0.0902678486321609
71 21 83 95	9.441041061766286e-07 0.005909827471165761
71 21 83 105	3.6708710353598623e-06 0.0008578781812982557
71 21 83 118	1.8537269810305373e-05 0.0009531979792202841
71 21 83 126	0.15765687135415632 0.03298065008102183
71 21 85	0.00031601487722366566 0.015441807263368601
71 21 85 10	0.0010176390773405698 0.001143837575064341
71 21 85 43	7.074208446604886e-05 0.0001906395958440568
71 21 85 44	0.00010800108001080011 0.0001906395958440568
71 21 85 45	0.00016330995089307757 0.0013344771709083976
71 21 85 67	0.09103521825641735 0.0852158993422934
71 21 85 69	0.05940203269414202 0.011629015346487465
71 21 85 79	0.0024766097963676388 0.0001906395958440568
71 21 85 96	0.037037037037037035 0.0001906395958440568
71 21 85 109	0.0002775024777006938 0.0003812791916881136
71 21 85 120	0.005641748942172073 0.00047659898961014205
71 21 85 123	0.00034253613756251287 0.00047659898961014205
71 21 86	0.08130962511757066 0.10389857973501096
71 21 86 2	0.0011398176291793312 0.0047659898961014205
71 21 86 4	0.0010823930726843347 0.0005719187875321705
71 21 86 10	0.004519774011299435 0.00047659898961014205
71 21 86 44	0.001838235294117647 9.53197979220284e-05
71 21 86 108	9.953219866626854e-05 9.53197979220284e-05
71 21 86 110	0.03434343434343434 0.0014297969688304261
71 21 92 85	0.00011910443849268486 0.015060528071680488
71 21 92 86	0.10206786042011472 0.06596130016204366
71 21 92 95	3.864931770852781e-05 0.0023829949480507102
71 21 92 126	0.13205424583699052 0.018682680392717567
71 21 95	0.0008006146132384456 0.0052425888857115625
71 21 95 56	0.0009555661729574773 9.53197979220284e-05
71 21 95 75	0.009544608913694087 0.0062911066628538745
71 21 95 77	0.0004390779363336992 0.0005719187875321705
71 21 95 81	0.0006635536986974687 0.0012391573729863693
71 21 95 86	0.25 9.53197979220284e-05
71 21 95 97	0.0014947683109118087 9.53197979220284e-05
71 21 95 104	0.00031141686585212954 0.0023829949480507102
71 21 95 105	0.0007197436873936544 0.0058145076732437325
71 21 95 110	6.525224654163093e-05 0.0003812791916881136
71 21 95 118	0.017210682492581602 0.005433228481555619
71 21 95 126	0.09749648847393208 0.008674101610904586
71 21 105 67	0.17591499409681227 0.0014297969688304261
71 21 117 77	0.0007871949619522435 0.00028595939376608524
71 21 117 86	0.25 9.53197979220284e-05
71 21 117 104	0.0004887816722640052 0.0019063959584405682
71 21 117 105	0.0009878169245966415 0.0023829949480507102
71 21 117 118	0.027573529411764705 0.003050233533504909
71 21 117 126	0.03309265944645006 0.002287675150128682
71 21 118	0.02694610778443114 0.0015251167667524545
71 21 118 44	0.0018450184501845018 9.53197979220284e-05
71 21 118 110	0.11666666666666667 0.00028595939376608524
71 21 122 67	0.13707865168539327 0.0007625583833762272
71 21 126	0.099892759264408 0.020589076351158135
71 21 126 2	0.002291880322825166 0.0023829949480507102
71 21 126 4	0.004733461061647695 9.53197979220284e-05
71 22 71	0.3676869430453313 0.03660280240205891
71 22 71 10	0.04812129202373105 0.00028595939376608524
71 22 71 14	0.09523809523809523 9.53197979220284e-05
71 22 71 23	0.11801242236024845 0.00028595939376608524
71 22 71 33	1.0 0.0001906395958440568
71 22 71 44	0.5882352941176471 0.0003812791916881136
71 22 71 67	0.05343511450381679 0.0001906395958440568
71 22 71 69	0.03804347826086957 0.0001906395958440568
71 22 71 75	0.15367965367965367 0.0015251167667524545
71 22 71 79	0.10588235294117647 0.0001906395958440568
71 22 71 88	0.14393939393939395 0.00028595939376608524
71 22 71 98	1.0 0.0001906395958440568
71 22 71 109	0.12857142857142856 0.0001906395958440568
71 22 87	0.13981958762886598 0.02697550281193404
71 22 87 10	0.022321428571428572 0.0001906395958440568
71 22 87 44	0.04405286343612335 0.0016204365646744828
71 22 87 73	0.046511627906976744 9.53197979220284e-05
71 22 87 98	1.0 0.0001906395958440568
71 22 87 109	0.05005753739930955 0.0013344771709083976
71 22 116	0.0066298342541436465 0.003050233533504909
71 22 116 109	0.0027829313543599257 0.0003812791916881136
71 23	0.1 0.0015251167667524545
71 23 1 66	0.0952783650458069 0.02630826422647984
71 23 6 71	0.3308605911519391 0.1835859307978267
71 23 6 87	0.14615384615384616 0.0010485177771423124
71 23 10 75	0.130746520455504 0.019349918978171766
71 23 16 14	1.0 9.53197979220284e-05
71 23 16 81	0.020278833967046894 0.0018110761605185397
71 23 16 108	0.002881844380403458 9.53197979220284e-05
71 23 20 85	0.004171387372540941 0.013630731102850062
71 23 20 95	0.0002008838891120932 9.53197979220284e-05
71 23 23	0.9192546583850931 0.01372605090077209
71 23 23 23	0.10465116279069768 0.0015251167667524545
71 23 23 88	0.10526315789473684 0.0015251167667524545
71 23 23 123	0.16666666666666666 9.53197979220284e-05
71 23 24 89	0.011955593509820665 0.002668954341816795
71 23 35 100	0.003026351534908992 0.029167858164140692
71 23 35 103	0.03928266438941076 0.004384710704413306
71 23 36 101	0.011359026369168357 0.002668954341816795
71 23 37 102	0.028824833702882482 0.0024783147459727386
71 23 39 104	0.004331087584215592 0.0008578781812982557
71 23 39 105	0.003264417845484222 0.0005719187875321705
71 23 40 77	0.012584704743465635 0.0012391573729863693
71 23 40 104	0.004072727272727273 0.0024783147459727386
71 23 40 105	0.017291832934291033 0.010866456963111238
71 23 41 106	0.09312909312909314 0.031169573920503287
71 23 45 110	0.006134969325153374 0.0007625583833762272
71 23 46 106	0.23015873015873015 0.0003812791916881136
71 23 46 111	0.03320633055031112 0.298827566485559
71 23 50	0.3333333333333333 0.00028595939376608524
71 23 51 116	0.004780999383096854 0.0029549137355828806
71 23 57 122	0.05660377358490566 0.0006672385854541988
71 23 58 123	0.5365853658536586 0.0015251167667524545
71 23 62 127	0.02040816326530612 0.0003812791916881136
71 23 67 2	0.0416221985058698 0.002192355352206653
71 23 67 4	0.014705882352941176 9.53197979220284e-05
71 23 69 2	0.00980392156862745 9.53197979220284e-05
71 23 88	0.9248554913294798 0.014774568677914404
71 23 88 44	0.17777777777777778 0.0007625583833762272
71 23 88 123	0.16666666666666666 9.53197979220284e-05
71 23 109 50	0.3333333333333333 9.53197979220284e-05
71 23 115	0.3 0.00028595939376608524
71 24 89	0.012602249797614876 0.019921837765703936
71 24 89 23	0.009361417586091608 0.0003812791916881136
71 24 89 33	0.015151515151515152 9.53197979220284e-05
71 24 89 44	0.0066945606694560665 0.0007625583833762272
71 24 89 50	0.03360433604336043 0.0013344771709083976
71 24 89 58	0.007768800497203232 0.0003812791916881136
71 24 89 67	0.00021522347370686563 0.00047659898961014205
71 24 89 88	0.009722222222222222 0.0003812791916881136
71 24 89 115	0.023009950248756218 0.00028595939376608524
71 25 90 75	0.5238095238095238 0.0010485177771423124
71 26 91 8	0.1 0.0001906395958440568
71 28 15 100	0.005300904271905207 0.0034315127251930227
71 28 15 103	0.09876543209876543 0.0003812791916881136
71 28 30 85	0.0019434105207681413 0.00419407110856925
71 28 30 95	0.01557338367154318 0.0023829949480507102
71 28 34 77	0.007246376811594203 9.53197979220284e-05
71 28 34 105	0.003537735849056604 0.00028595939376608524
71 28 34 118	0.05263157894736842 0.0003812791916881136
71 28 52 85	0.003583956077474455 0.0032408731293489656
71 28 52 95	0.03309692671394799 0.0019063959584405682
71 28 77	0.012264922322158627 0.0014297969688304261
71 28 77 44	0.054820415879017016 0.0016204365646744828
71 28 77 79	0.0847457627118644 0.0003812791916881136
71 28 85 79	1.0 0.0001906395958440568
71 28 93	0.10850202429149798 0.009341340196358783
71 28 93 32	0.0215633423180593 0.00047659898961014205
71 28 93 75	0.06608893557422969 0.03564960442283863
71 28 93 81	0.011669658886894075 0.0006672385854541988
71 28 93 97	0.08411214953271028 0.0015251167667524545
71 28 99 85	0.001518193839071453 0.007339624439996187
71 28 99 95	0.0081702859600086 0.0028595939376608523
71 28 99 118	0.08264462809917356 0.0005719187875321705
71 28 104	0.0020628160766569073 0.002192355352206653
71 28 104 10	0.026052104208416832 0.0008578781812982557
71 28 105	0.009027986758952753 0.0083881422171385
71 28 105 10	0.04394757131842714 0.002192355352206653
71 28 105 45	0.004723665564478035 0.0006672385854541988
71 28 105 58	0.007481296758104738 0.00028595939376608524
71 28 105 73	0.007177033492822967 0.0003812791916881136
71 28 105 123	0.01870748299319728 0.0005719187875321705
71 28 117	0.0024875621890547263 9.53197979220284e-05
71 28 117 77	0.00641025641025641 9.53197979220284e-05
71 28 117 81	0.007850834151128557 0.0005719187875321705
71 28 117 105	0.009221311475409836 0.0007625583833762272
71 28 117 118	0.05063291139240506 0.0003812791916881136
71 28 118	0.06518151815181518 0.0047659898961014205
71 28 118 10	0.022350993377483443 0.0014297969688304261
71 28 118 75	0.056137012369172214 0.007720903631684301
71 28 118 110	0.1076923076923077 0.0018110761605185397
71 28 126 2	0.0014749262536873156 0.0016204365646744828
71 29 94	0.16097560975609757 0.0010485177771423124
71 29 94 14	0.24324324324324326 0.00028595939376608524
71 29 94 32	0.015873015873015872 9.53197979220284e-05
71 29 94 75	0.11775969363331738 0.01849204079687351
71 30 15 100	0.0008300072418958556 0.010103898579735012
71 30 15 103	0.019428571428571427 0.00047659898961014205
71 30 18 77	0.0022146861374489585 0.00047659898961014205
71 30 18 85	0.0037675330737857306 0.034791726241540366
71 30 18 86	0.0043338895758550725 0.009913258983890954
71 30 18 95	0.0043249561659848045 0.007053665046230102
71 30 18 118	0.14436958614051973 0.0007625583833762272
71 30 18 126	0.00023833483396006568 0.0008578781812982557
71 30 27 77	0.0012307692307692308 9.53197979220284e-05
71 30 27 85	0.0011146928569276656 0.014297969688304261
71 30 27 86	0.001559814095626154 0.002668954341816795
71 30 27 95	0.009354197981533176 0.0047659898961014205
71 30 27 126	0.0004550625711035267 0.0001906395958440568
71 30 34 93	0.02666666666666667 0.0019063959584405682
71 30 34 104	0.0007861855959567598 0.002097035554284625
71 30 34 105	0.0023877559008885583 0.0034315127251930227
71 30 34 117	0.14959310674964096 0.0023829949480507102
71 30 34 118	0.03902065799540933 0.002287675150128682
71 30 83 77	0.0022192939871003535 0.00047659898961014205
71 30 83 85	0.003763912755501415 0.034791726241540366
71 30 83 86	0.004340768352071184 0.009913258983890954
71 30 83 95	0.004325489864974573 0.007053665046230102
71 30 83 105	0.0034361194163059485 0.0007625583833762272
71 30 83 118	0.1450676982591876 0.0007625583833762272
71 30 83 126	0.0002388344877000239 0.0008578781812982557
71 30 85	0.0019789473684210528 0.01382137069869412
71 30 85 10	0.02396644697423607 0.0020017157563625965
71 30 85 23	0.000628140703517588 9.53197979220284e-05
71 30 85 43	0.00044708722671793266 0.00028595939376608524
71 30 85 58	0.005537974683544304 0.0001906395958440568
71 30 85 67	0.00023998080153587713 0.0001906395958440568
71 30 85 88	0.0006915629322268327 9.53197979220284e-05
71 30 85 109	0.002232142857142857 0.0001906395958440568
71 30 85 115	0.00461361014994233 0.0001906395958440568
71 30 85 123	0.009298998569384835 0.00047659898961014205
71 30 86	0.012560263892413093 0.005719187875321705
71 30 86 2	0.0011837974162334653 0.0009531979792202841
71 30 86 4	0.001142857142857143 9.53197979220284e-05
71 30 86 10	0.027777777777777776 0.00047659898961014205
71 30 86 108	0.0010111223458038423 9.53197979220284e-05
71 30 86 110	0.08791208791208792 0.0007625583833762272
71 30 92 85	0.0011215519854501364 0.014297969688304261
71 30 92 86	0.0015226494099733537 0.002573634543894767
71 30 92 95	0.009512501364777813 0.0047659898961014205
71 30 92 105	0.0016346546791990192 0.0003812791916881136
71 30 95	0.021660456263571295 0.012010294538175578
71 30 95 75	0.08059981255857544 0.0036221523210370793
71 30 95 81	0.00397923875432526 0.0006672385854541988
71 30 95 93	0.0308411214953271 0.0015251167667524545
71 30 95 104	0.000469788147916154 0.0016204365646744828
71 30 95 105	0.0016218955904713634 0.003526832523115051
71 30 95 108	0.0006150061500615006 0.0001906395958440568
71 30 95 117	0.12060980316480123 0.0023829949480507102
71 30 95 118	0.06543778801843318 0.0034315127251930227
71 30 117 93	0.03444034440344403 0.0010485177771423124
71 30 117 104	0.0006228018757327081 0.0012391573729863693
71 30 117 105	0.0022532123500395834 0.0016204365646744828
71 30 117 118	0.07852564102564102 0.002097035554284625
71 31	0.10377358490566038 0.00028595939376608524
71 31 6 71	0.40893429963169775 0.0399389953293299
71 31 6 87	0.0375 0.0001906395958440568
71 31 16 81	0.021205357142857144 0.00047659898961014205
71 31 20 86	0.0425531914893617 0.0001906395958440568
71 31 35 100	0.011646749037877253 0.0016204365646744828
71 31 35 103	0.1037971670039281 0.018682680392717567
71 31 36 101	0.00677323218639935 0.0014297969688304261
71 31 37 102	0.0158311345646438 0.00028595939376608524
71 31 40 105	0.012557077625570776 0.00047659898961014205
71 31 43 76	0.28125 0.0006672385854541988
71 31 43 81	0.0005081300813008131 9.53197979220284e-05
71 31 43 108	0.03333333333333333 0.0003812791916881136
71 31 45 110	0.018775720164609055 0.0018110761605185397
71 31 46 111	0.01128219228301714 0.02564102564102564
71 31 49 114	0.004464285714285714 0.0001906395958440568
71 31 96	0.6093189964157706 0.009150700600514728
71 31 96 31	0.1038961038961039 0.00028595939376608524
71 31 120	0.5 0.0005719187875321705
71 32	0.028985507246376812 0.0001906395958440568
71 32 6 71	0.17441586027849892 0.03498236583738443
71 32 28 93	0.08157099697885196 0.0008578781812982557
71 32 28 105	0.020185029436501262 0.0020017157563625965
71 32 28 118	0.030303030303030304 0.00047659898961014205
71 32 30 85	0.029411764705882353 0.00047659898961014205
71 32 30 86	0.11538461538461539 0.00028595939376608524
71 32 32 97	0.06198347107438017 0.0012391573729863693
71 32 46 111	0.09192976532162755 0.07940139166904966
71 32 75	0.08512419759977673 0.01315413211323992
71 32 75 10	0.02980847046128945 0.0024783147459727386
71 32 75 44	0.06983240223463687 0.0010485177771423124
71 32 75 45	0.061046511627906974 0.0010485177771423124
71 32 75 88	0.03187250996015936 0.0005719187875321705
71 32 75 109	0.0761904761904762 0.0009531979792202841
71 32 75 110	0.04013377926421405 0.0009531979792202841
71 32 75 115	0.10434782608695652 0.0003812791916881136
71 32 97	0.1175030599755202 0.0062911066628538745
71 32 97 14	0.12783505154639174 0.0012391573729863693
71 32 97 75	0.08050961108627626 0.03889047755218759
71 32 98 75	0.1445285615966965 0.0042893909064912784
71 33	0.09 0.0008578781812982557
71 33 6 71	0.23033463711429814 0.11219140215422743
71 33 6 87	0.3333333333333333 0.0001906395958440568
71 33 10 75	0.07515598411798072 0.017729482413497283
71 33 14	1.0 0.00047659898961014205
71 33 22 71	0.4166666666666667 0.0009531979792202841
71 33 22 87	0.3333333333333333 0.0001906395958440568
71 33 33	1.0 9.53197979220284e-05
71 33 53 105	0.026200873362445413 0.0016204365646744828
71 33 53 118	0.1282051282051282 0.0013344771709083976
71 33 97 75	0.19093851132686085 0.018301401201029455
71 33 98	0.23717146433041303 0.008864741206748641
71 33 98 8	0.625 0.00047659898961014205
71 33 98 33	0.0036540803897685747 0.0008578781812982557
71 33 98 50	1.0 0.0001906395958440568
71 33 98 73	0.625 0.00047659898961014205
71 33 98 75	0.31896551724137934 0.003526832523115051
71 33 98 115	1.0 0.0001906395958440568
71 33 110	0.4444444444444444 0.0005719187875321705
71 33 110 45	0.2 0.0003812791916881136
71 35 80 77	0.011821752023723651 0.0017157563625965113
71 35 80 85	0.00489187567240222 0.04861309694023449
71 35 80 86	0.005706444205921115 0.01620436564674483
71 35 80 93	0.008922323303009098 0.0006672385854541988
71 35 80 95	0.0003140338080540288 0.004670670098179392
71 35 80 104	0.004500959220817551 0.013344771709083977
71 35 80 105	0.0047140048008065885 0.014012010294538175
71 35 80 118	0.027742946708463948 0.0033361929272709943
71 35 80 122	0.004766949152542373 0.0001906395958440568
71 35 80 126	0.002289826627412496 0.004098751310647222
71 35 100	0.004235355080071939 0.10790201124773616
71 35 100 8	0.00977123692246083 0.0014297969688304261
71 35 100 10	0.01051867122710022 0.0019063959584405682
71 35 100 23	0.007545465414402806 0.0036221523210370793
71 35 100 33	0.01245593419506463 0.00047659898961014205
71 35 100 44	0.015087383943200437 0.00419407110856925
71 35 100 45	0.00037136735941519416 0.003526832523115051
71 35 100 50	0.01054713249835201 0.0009531979792202841
71 35 100 58	0.004013752298712721 0.0012391573729863693
71 35 100 67	0.00046635280382726545 0.008102182823372415
71 35 100 69	0.00043657530924084406 0.0014297969688304261
71 35 100 73	0.010302857565105404 0.0014297969688304261
71 35 100 79	0.007921216013701562 0.00028595939376608524
71 35 100 88	0.007736755840764508 0.003526832523115051
71 35 100 96	0.06800709639266705 0.0018110761605185397
71 35 100 109	0.01853846503936769 0.002764274139738824
71 35 100 115	0.010870488322717623 0.0009531979792202841
71 35 100 123	0.004985811130379946 0.002192355352206653
71 35 103	0.01388017893724654 0.009246020398436755
71 35 103 31	0.03844142259414226 0.0006672385854541988
71 36 101	0.01461853635194545 0.06863025450386046
71 36 101 8	0.007180020811654526 0.0010485177771423124
71 36 101 10	0.03269902444899434 0.0036221523210370793
71 36 101 23	0.004040685523199109 0.0012391573729863693
71 36 101 44	0.008607703894986012 0.0032408731293489656
71 36 101 45	0.00017342544151226986 0.00047659898961014205
71 36 101 50	0.001224739742804654 0.0001906395958440568
71 36 101 58	0.0018777739842949811 0.0005719187875321705
71 36 101 67	0.0006488341914688769 0.0017157563625965113
71 36 101 69	0.0007496251874062968 0.00047659898961014205
71 36 101 73	0.010662957811775614 0.0010485177771423124
71 36 101 88	0.004691797443779323 0.0012391573729863693
71 36 101 96	0.04816955684007707 0.0012391573729863693
71 36 101 109	0.013136001401173483 0.003908111714803164
71 36 101 115	0.002544529262086514 0.0001906395958440568
71 36 101 120	0.008547008547008548 9.53197979220284e-05
71 36 127	0.015968063872255488 0.002668954341816795
71 36 127 8	0.03317535545023697 0.0001906395958440568
71 36 127 23	0.006802721088435374 9.53197979220284e-05
71 36 127 44	0.007380073800738007 0.0001906395958440568
71 36 127 73	0.03317535545023697 0.0001906395958440568
71 36 127 88	0.007518796992481203 9.53197979220284e-05
71 36 127 109	0.01862464183381089 0.00047659898961014205
71 37 71	0.6254147960179582 0.10323134114955676
71 37 71 8	0.018867924528301886 9.53197979220284e-05
71 37 71 10	0.19644471226272975 0.0024783147459727386
71 37 71 31	0.15384615384615385 9.53197979220284e-05
71 37 71 44	0.0975609756097561 0.001143837575064341
71 37 71 55	0.14285714285714285 9.53197979220284e-05
71 37 71 58	0.09433962264150944 0.0001906395958440568
71 37 71 73	0.018867924528301886 9.53197979220284e-05
71 37 71 75	0.11140495867768595 0.00533790868363359
71 37 71 96	0.20134228187919462 0.0005719187875321705
71 37 71 109	0.07006369426751592 0.0016204365646744828
71 37 71 110	0.022727272727272728 9.53197979220284e-05
71 37 94 75	0.07131885012069344 0.01725288342388714
71 37 94 97	0.02090032154340836 0.0009531979792202841
71 37 102	0.1624927633667619 0.035554284624916596
71 37 102 8	0.14714714714714713 0.0009531979792202841
71 37 102 10	0.05565809076960708 0.003050233533504909
71 37 102 23	0.0107393638992152 0.00047659898961014205
71 37 102 33	0.046875 0.0001906395958440568
71 37 102 44	0.27334366524602866 0.004384710704413306
71 37 102 45	0.11138613861386139 0.0007625583833762272
71 37 102 58	0.014347202295552367 0.00028595939376608524
71 37 102 67	0.0001608234158893535 0.0001906395958440568
71 37 102 73	0.16387959866220736 0.0009531979792202841
71 37 102 75	0.3409090909090909 0.0003812791916881136
71 37 102 88	0.012590799031476998 0.00047659898961014205
71 37 102 96	0.02252816020025031 0.0005719187875321705
71 37 102 109	0.1560008178286649 0.0028595939376608523
71 37 102 110	0.17142857142857143 0.0005719187875321705
71 37 102 115	0.1431503335043612 0.00047659898961014205
71 37 111	0.014669591445023307 0.050900772090363165
71 37 111 8	0.02556237218813906 0.0015251167667524545
71 37 111 10	0.010643178273236078 0.0019063959584405682
71 37 111 23	0.02674591381872214 0.0017157563625965113
71 37 111 44	0.035623409669211195 0.0007625583833762272
71 37 111 45	0.019087523277467412 0.0031455533314269373
71 37 111 50	0.03536977491961415 0.0009531979792202841
71 37 111 67	0.0011345586566825505 0.0001906395958440568
71 37 111 73	0.03026634382566586 0.0015251167667524545
71 37 111 79	0.017857142857142856 0.00028595939376608524
71 37 111 88	0.028428093645484948 0.0016204365646744828
71 37 111 109	0.04263565891472868 0.0008578781812982557
71 37 111 115	0.0364963503649635 0.0008578781812982557
71 38 80 85	0.0006681864633283547 0.0015251167667524545
71 38 80 86	0.02902155887230514 0.0031455533314269373
71 38 80 93	0.03827751196172249 0.0001906395958440568
71 38 80 95	0.0019430792090524632 0.00047659898961014205
71 38 80 104	0.0006663113006396588 0.00047659898961014205
71 38 80 105	0.0007159477358152855 0.0003812791916881136
71 38 80 126	0.07917888563049853 0.0023829949480507102
71 38 100	0.0017822728273181624 0.0042893909064912784
71 38 100 8	0.006329113924050633 0.0003812791916881136
71 38 100 23	0.006888289907157832 0.0001906395958440568
71 38 100 43	0.0002984517813840701 0.0001906395958440568
71 38 100 44	0.0031242489786109107 0.0010485177771423124
71 38 100 67	0.00977616325658422 0.0052425888857115625
71 38 100 69	0.005590756615728662 0.0007625583833762272
71 38 100 73	0.006428988895382817 0.0003812791916881136
71 38 100 79	0.06666666666666667 9.53197979220284e-05
71 38 100 88	0.006910019528316058 0.0001906395958440568
71 38 100 96	0.0675759454432734 0.0034315127251930227
71 38 100 109	0.000423728813559322 9.53197979220284e-05
71 38 100 123	0.0002678810608090008 9.53197979220284e-05
71 38 103	0.14196569020271274 0.05595272138023068
71 38 103 31	0.02087997441403573 0.00028595939376608524
71 39 1 66	0.009259259259259259 0.0001906395958440568
71 39 15 100	0.0071569993400307985 0.04518158421504146
71 39 15 103	0.004803073967339097 0.00028595939376608524
71 39 18 85	0.00041135335252982314 0.0003812791916881136
71 39 27 85	0.0004358564579398518 0.00028595939376608524
71 39 27 105	0.011452682338758288 0.001143837575064341
71 39 30 77	0.00823045267489712 0.0005719187875321705
71 39 30 85	0.005064441623057498 0.0399389953293299
71 39 30 86	0.005847509113001215 0.004575350300257364
71 39 30 95	0.0005715529911273202 0.0014297969688304261
71 39 30 122	0.02027027027027027 0.0001906395958440568
71 39 30 126	0.0025136154168412233 0.00047659898961014205
71 39 52 77	0.0038684719535783366 0.00028595939376608524
71 39 52 85	0.004227867824500731 0.013440091507006004
71 39 52 86	0.006828193832599119 0.0020017157563625965
71 39 52 95	0.002366369710467706 0.0010485177771423124
71 39 52 105	0.003694581280788177 0.0005719187875321705
71 39 52 118	0.04375 0.0007625583833762272
71 39 52 122	0.00816326530612245 0.0001906395958440568
71 39 52 126	0.001248829222603809 0.0003812791916881136
71 39 56 77	0.2 9.53197979220284e-05
71 39 56 105	0.04 9.53197979220284e-05
71 39 71	1.0 9.53197979220284e-05
71 39 77	0.008451347647327547 0.004384710704413306
71 39 77 67	0.0026500094643195156 0.0013344771709083976
71 39 77 109	0.00507399577167019 0.0010485177771423124
71 39 83 85	0.00035561877667140827 0.0003812791916881136
71 39 92 85	0.0004358564579398518 0.00028595939376608524
71 39 92 105	0.013972055888223553 0.0012391573729863693
71 39 93	0.007989690721649484 0.0020017157563625965
71 39 93 32	0.002242152466367713 0.0001906395958440568
71 39 93 75	0.023241385892908275 0.02630826422647984
71 39 93 81	0.00696594427244582 0.0013344771709083976
71 39 93 97	0.017220172201722016 0.0008578781812982557
71 39 93 108	0.010793308148947653 0.00028595939376608524
71 39 93 110	0.0043732314137664915 0.0023829949480507102
71 39 99 77	0.011334363730036065 0.0007625583833762272
71 39 99 85	0.003962004838871312 0.03803259937088933
71 39 99 86	0.0037107972228872395 0.005909827471165761
71 39 99 95	0.0013273287508888362 0.0015251167667524545
71 39 99 118	0.05533596837944664 0.0007625583833762272
71 39 99 122	0.0037735849056603774 9.53197979220284e-05
71 39 104	0.019380656569181733 0.07168048803736536
71 39 104 8	0.012957317073170731 0.0007625583833762272
71 39 104 10	0.09595959595959595 0.0032408731293489656
71 39 104 23	0.011578947368421053 0.0005719187875321705
71 39 104 44	0.01987353206865402 0.0014297969688304261
71 39 104 45	0.00023117378489279317 0.0003812791916881136
71 39 104 50	0.019011406844106463 0.00028595939376608524
71 39 104 58	0.005967604433077579 0.0005719187875321705
71 39 104 67	0.004025644848665574 0.0020017157563625965
71 39 104 69	0.006269592476489028 0.0006672385854541988
71 39 104 73	0.013097072419106317 0.0007625583833762272
71 39 104 88	0.009825327510917031 0.00047659898961014205
71 39 104 109	0.008735282947208508 0.0017157563625965113
71 39 104 115	0.019230769230769232 0.00028595939376608524
71 39 104 123	0.0009746588693957114 9.53197979220284e-05
71 39 105	0.014386262397889836 0.04070155371270613
71 39 105 8	0.03425117528542646 0.0008578781812982557
