5 70 101	1.0 0.07953873447664105
101 39 105 88	0.019432449105490437 0.006209343583678297
101 39 105 109	0.025786487880350695 0.004435245416913069
101 39 105 123	0.023615848858567306 0.007392075694855115
101 39 117 14	0.053691275167785234 0.00029568302779420464
101 39 117 56	0.08013937282229965 0.0005913660555884093
101 39 117 81	0.010777228350450108 0.007096392667060911
101 39 117 104	0.017766497461928935 0.006209343583678297
101 39 117 108	0.0020422055820285907 0.00029568302779420464
101 39 117 110	0.013712180646041546 0.016262566528681254
101 39 118 75	0.01036468330134357 0.006505026611472502
101 39 118 81	0.03125 0.0008870490833826139
101 39 118 110	0.006683375104427736 0.0005913660555884093
101 39 121 104	0.021052631578947368 0.0005913660555884093
101 39 122	0.03695014662756598 0.00768775872264932
101 39 122 44	0.0196078431372549 0.00029568302779420464
101 39 122 109	0.04296875 0.0005913660555884093
101 39 126 2	0.004820091644339835 0.023063276167947958
101 39 126 4	0.007203179334326876 0.0035481963335304554
101 39 126 31	0.09523809523809523 0.0005913660555884093
101 40 15 100	0.004953360858072831 0.140153755174453
101 40 18 85	0.0035259922809358175 0.06209343583678297
101 40 18 104	0.004784688995215311 0.0008870490833826139
101 40 27 85	0.005793742757821553 0.02069781194559432
101 40 27 104	0.015352407536636426 0.006209343583678297
101 40 27 122	0.052083333333333336 0.0011827321111768185
101 40 30 77	0.011806375442739079 0.0014784151389710231
101 40 30 85	0.00781990063216502 0.166173861620343
101 40 30 104	0.00922509225092251 0.0020697811945594325
101 40 30 105	0.000723589001447178 0.00029568302779420464
101 40 34 104	0.004429678848283499 0.0011827321111768185
101 40 34 105	0.0009165902841429881 0.00029568302779420464
101 40 52 77	0.006880733944954129 0.0011827321111768185
101 40 52 85	0.005856114032246007 0.03429923122412774
101 40 52 122	0.012578616352201259 0.0008870490833826139
101 40 52 128	0.02100840336134454 0.0008870490833826139
101 40 56 109	0.041666666666666664 0.00029568302779420464
101 40 77	0.012528597886480008 0.02040212891780012
101 40 77 8	0.010554089709762533 0.0008870490833826139
101 40 77 44	0.022210184182015168 0.004435245416913069
101 40 77 50	0.005780346820809248 0.00029568302779420464
101 40 77 58	0.010033444816053512 0.0008870490833826139
101 40 77 73	0.012269938650306749 0.0008870490833826139
101 40 77 109	0.03255813953488372 0.0035481963335304554
101 40 83 85	0.0035234180329169777 0.06209343583678297
101 40 83 104	0.004784688995215311 0.0008870490833826139
101 40 85	0.004456548650656103 0.005322294500295683
101 40 86 2	0.001718213058419244 0.0005913660555884093
101 40 92 85	0.005872277954489846 0.021289178001182733
101 40 92 104	0.01237432327919567 0.0035481963335304554
101 40 92 105	0.01078981441519206 0.004730928444707274
101 40 93 75	0.00816231343283582 0.015079834417504436
101 40 93 81	0.013928571428571429 0.003252513305736251
101 40 93 110	0.007826462069390522 0.01094027202838557
101 40 95 104	0.004231311706629055 0.0008870490833826139
101 40 95 105	0.0008216926869350862 0.00029568302779420464
101 40 99 77	0.005655526992287918 0.0011827321111768185
101 40 99 85	0.0064589278434569915 0.14251921939680662
101 40 99 104	0.0085995085995086 0.0011827321111768185
101 40 99 105	0.00035112359550561797 0.00029568302779420464
101 40 99 122	0.023809523809523808 0.0005913660555884093
101 40 99 128	0.02100840336134454 0.0008870490833826139
101 40 104	0.013986466798329393 0.1218214074512123
101 40 104 8	0.018893387314439947 0.00384387936132466
101 40 104 23	0.014722536806342015 0.002365464222353637
101 40 104 44	0.01904090267983075 0.003252513305736251
101 40 104 50	0.004098360655737705 0.00029568302779420464
101 40 104 58	0.026149684400360685 0.005026611472501478
101 40 104 73	0.022222222222222223 0.00384387936132466
101 40 104 88	0.0152046783625731 0.002365464222353637
101 40 104 109	0.022532529355760077 0.005322294500295683
101 40 104 115	0.01639344262295082 0.0005913660555884093
101 40 104 123	0.010348071495766699 0.0017740981667652277
101 40 105	0.021933439802174024 0.34772324068598465
101 40 105 8	0.029889242906994386 0.008870490833826138
101 40 105 23	0.01855586930213796 0.0059136605558840925
101 40 105 44	0.03038674033149171 0.00384387936132466
101 40 105 50	0.0023923444976076554 0.0005913660555884093
101 40 105 58	0.016968987712112346 0.004139562389118865
101 40 105 73	0.034935272211384996 0.008870490833826138
101 40 105 88	0.01871544023819651 0.0056179775280898875
101 40 105 109	0.01759899434318039 0.003252513305736251
101 40 105 115	0.007308160779537149 0.0008870490833826139
101 40 105 123	0.023909395973154363 0.0059136605558840925
101 40 117 81	0.009555463232239303 0.0056179775280898875
101 40 117 104	0.0027247956403269754 0.0005913660555884093
101 40 117 108	0.0025220680958385876 0.00029568302779420464
101 40 117 110	0.012032085561497326 0.015671200473092846
101 40 118 75	0.009607791524085285 0.0059136605558840925
101 40 118 81	0.023529411764705882 0.0005913660555884093
101 40 118 98	0.1276595744680851 0.0005913660555884093
101 40 118 109	0.007575757575757576 0.00029568302779420464
101 40 121 56	0.006644518272425249 0.00029568302779420464
101 40 122	0.03433835845896147 0.005026611472501478
101 40 122 58	0.02040816326530612 0.00029568302779420464
101 40 122 109	0.05454545454545454 0.0005913660555884093
101 40 126 2	0.004233250256560622 0.020993494973388527
101 40 126 4	0.005994754589733983 0.002365464222353637
101 41 106	0.014015888883043089 0.06889414547604968
101 41 106 44	0.041736227045075125 0.0029568302779420462
101 41 106 58	0.004441976679622432 0.0005913660555884093
101 41 106 73	0.0020147750167897917 0.00029568302779420464
101 41 106 109	0.0121580547112462 0.0008870490833826139
101 41 106 123	0.021949078138718173 0.0011827321111768185
101 43 14	0.1 0.00029568302779420464
101 43 20 85	0.018633540372670808 0.0026611472501478417
101 43 21 85	0.007787676780262912 0.027202838557066823
101 43 21 104	0.012987012987012988 0.00029568302779420464
101 43 24 89	0.007911392405063292 0.0014784151389710231
101 43 30 85	0.0076453234719740725 0.03518628030751035
101 43 35 100	0.0037844186349993477 0.008574807806031934
101 43 38 100	0.0031963470319634705 0.0020697811945594325
101 43 46 111	0.005689091167685962 0.023063276167947958
101 43 52 104	0.004424778761061947 0.0008870490833826139
101 43 52 105	0.002932551319648094 0.0005913660555884093
101 43 81	0.013805658803003868 0.04701360141927853
101 43 81 23	0.007978723404255319 0.0005913660555884093
101 43 81 44	0.02527075812274368 0.0029568302779420462
101 43 81 88	0.00872093023255814 0.0005913660555884093
101 43 108	0.05588972431077694 0.09107037256061502
101 43 108 8	0.040983606557377046 0.0005913660555884093
101 43 108 44	0.016260162601626018 0.004139562389118865
101 43 108 58	0.029411764705882353 0.0005913660555884093
101 43 108 73	0.041666666666666664 0.0005913660555884093
101 43 108 109	0.0136986301369863 0.0014784151389710231
101 43 110	0.008921933085501859 0.0026611472501478417
101 43 110 77	0.016051364365971106 0.0017740981667652277
101 43 110 85	0.007798339164523879 0.06445890005913661
101 43 122 44	0.05555555555555555 0.0005913660555884093
101 44	0.020512820512820513 0.0011827321111768185
101 44 1 66	0.015989259123642133 0.023358959195742164
101 44 6 71	0.006996143151852184 0.01537551744529864
101 44 6 102	0.009467455621301775 0.0014784151389710231
101 44 6 111	0.024390243902439025 0.00029568302779420464
101 44 8 109	0.4 0.00029568302779420464
101 44 10 75	0.011111111111111112 0.0008870490833826139
101 44 12 77	0.013468013468013467 0.0017740981667652277
101 44 12 85	0.001087547580206634 0.0029568302779420462
101 44 12 104	0.014456194819055012 0.01714961561206387
101 44 12 105	0.007646474677259186 0.00827912477823773
101 44 16 81	0.007844016136261766 0.00827912477823773
101 44 20 77	0.006858710562414266 0.0005913660555884093
101 44 20 85	0.005015099712515984 0.06771141336487285
101 44 22 87	0.01949317738791423 0.004730928444707274
101 44 22 116	0.01808785529715762 0.00827912477823773
101 44 24 89	0.020391681809004643 0.011235955056179775
101 44 35 100	0.0032021783045803795 0.09491425192193968
101 44 36 101	0.07835120643431635 0.33767001774098165
101 44 36 127	0.011086474501108648 0.0017740981667652277
101 44 37 102	0.007751937984496124 0.0014784151389710231
101 44 39 77	0.011862396204033215 0.0026611472501478417
101 44 39 104	0.012411347517730497 0.018036664695446483
101 44 39 105	0.006498855835240275 0.009461856889414548
101 44 39 122	0.04059040590405904 0.0008870490833826139
101 44 40 77	0.00974025974025974 0.0017740981667652277
101 44 40 104	0.010711225364181662 0.01478415138971023
101 44 40 105	0.005531410509679968 0.00827912477823773
101 44 41 106	0.010899182561307902 0.004730928444707274
101 44 43 108	0.006335797254487857 0.0017740981667652277
101 44 44 109	0.07426127527216174 0.0056179775280898875
101 44 45 110	0.009036583588398192 0.024837374334713187
101 44 46 102	0.011867088607594937 0.0020697811945594325
101 44 46 111	0.006433597089981595 0.37463039621525723
101 44 51 87	0.009129213483146067 0.0008870490833826139
101 44 51 116	0.014089027247344267 0.041986989946777055
101 44 53 105	0.008695652173913044 0.00029568302779420464
101 44 57 122	0.0173053152039555 0.004730928444707274
101 44 63 128	0.014388489208633094 0.0005913660555884093
101 44 67 2	0.00975609756097561 0.0005913660555884093
101 44 88 23	0.08 0.0005913660555884093
101 44 88 88	0.08333333333333333 0.0005913660555884093
101 44 109	0.21501390176088972 0.024837374334713187
101 44 109 44	0.034702549575070823 0.0127143701951508
101 44 109 109	0.033218785796105384 0.0056179775280898875
101 44 121 56	0.17647058823529413 0.00029568302779420464
101 44 121 105	0.05 0.00029568302779420464
101 45 6 71	0.017595307917888565 0.0014784151389710231
101 45 10 75	0.005698005698005698 0.0005913660555884093
101 45 14	0.014492753623188406 0.00029568302779420464
101 45 14 8	0.022727272727272728 0.00029568302779420464
101 45 14 73	0.02857142857142857 0.00029568302779420464
101 45 14 123	0.1111111111111111 0.00029568302779420464
101 45 28 77	0.014277555682467162 0.0029568302779420462
101 45 28 104	0.01268541784874767 0.03400354819633353
101 45 28 105	0.007120829828987945 0.016262566528681254
101 45 30 77	0.015037593984962405 0.0005913660555884093
101 45 30 85	0.005518618768559641 0.058249556475458306
101 45 30 122	0.109375 0.0008870490833826139
101 45 52 77	0.0196078431372549 0.003252513305736251
101 45 52 104	0.014929807620886875 0.039621525724423415
101 45 52 105	0.008970727101038715 0.018036664695446483
101 45 52 122	0.03431372549019608 0.0008870490833826139
101 45 53 104	0.016771488469601678 0.002365464222353637
101 45 67 2	0.058823529411764705 0.00029568302779420464
101 45 98	0.14285714285714285 0.0005913660555884093
101 45 108	0.0339943342776204 0.0014784151389710231
101 45 110	0.016540053526605383 0.11028976936723832
101 45 110 8	0.015330823023130715 0.0017740981667652277
101 45 110 23	0.016940581542351455 0.0035481963335304554
101 45 110 43	1.2452369685951236e-05 0.00029568302779420464
101 45 110 44	0.02084352676387122 0.014488468361916026
101 45 110 58	0.008774678784080225 0.0014784151389710231
101 45 110 73	0.016165626772546796 0.0017740981667652277
101 45 110 88	0.017787078210829192 0.00384387936132466
101 45 110 108	0.01818181818181818 0.00029568302779420464
101 45 110 109	0.017510605650329452 0.006800709639266706
101 45 110 123	0.011666666666666667 0.0008870490833826139
101 46 71	0.012718600953895072 0.002365464222353637
101 46 102	0.011288655696001272 0.007096392667060911
101 46 102 8	0.014754098360655738 0.00029568302779420464
101 46 102 23	0.06345177664974619 0.00029568302779420464
101 46 102 50	0.002688172043010753 0.00029568302779420464
101 46 102 88	0.06345177664974619 0.00029568302779420464
101 46 102 115	0.09640666082383874 0.00029568302779420464
101 46 111	0.00789201663720457 0.9266706091070372
101 46 111 8	0.007557336446520216 0.021584861028976936
101 46 111 23	0.009854639435378912 0.031046717918391486
101 46 111 37	2.117139194492051e-06 0.00029568302779420464
101 46 111 43	8.182595115091736e-05 0.0011827321111768185
101 46 111 44	0.01845516990401674 0.03252513305736251
101 46 111 50	0.0025553036338010907 0.0059136605558840925
101 46 111 56	0.004326328800988875 0.0005913660555884093
101 46 111 58	0.008259005428963592 0.018923713778829097
101 46 111 73	0.014543885510968826 0.021584861028976936
101 46 111 88	0.010840346414310763 0.031046717918391486
101 46 111 108	0.010482180293501049 0.0011827321111768185
101 46 111 109	0.015886388836434593 0.02069781194559432
101 46 111 115	0.0038239757207890746 0.004730928444707274
101 46 111 121	0.0009317541825409972 0.0008870490833826139
101 46 111 123	0.01684393646620163 0.026611472501478415
101 49 102	0.12195121951219512 0.00029568302779420464
101 49 114	0.011998769356989026 0.03282081608515671
101 49 114 8	0.007766990291262136 0.0005913660555884093
101 49 114 91	0.00363901018922853 0.0005913660555884093
101 50 1 66	0.016666666666666666 0.0017740981667652277
101 50 6 71	0.010050251256281407 0.0005913660555884093
101 50 20 85	0.0029617928719518215 0.01596688350088705
101 50 22 87	0.0851063829787234 0.002365464222353637
101 50 33 98	0.5 0.00029568302779420464
101 50 35 100	0.004572404783438851 0.026020106445890007
101 50 37 111	0.024864376130198915 0.03252513305736251
101 50 39 105	0.004008016032064128 0.0011827321111768185
101 50 46 102	0.012096774193548387 0.0008870490833826139
101 50 46 111	0.00692284738569676 0.12536960378474277
101 50 50	0.7857142857142857 0.0056179775280898875
101 50 51 116	0.01721170395869191 0.011827321111768185
101 50 57 122	0.004901960784313725 0.00029568302779420464
101 50 58 123	0.2 0.00029568302779420464
101 50 67 2	0.02050113895216401 0.0026611472501478417
101 50 88	0.6 0.0008870490833826139
101 50 109 44	0.13636363636363635 0.0008870490833826139
101 50 115	0.8333333333333334 0.006800709639266706
101 51 14	0.05454545454545454 0.0005913660555884093
101 51 15 100	0.010822510822510822 0.005322294500295683
101 51 30 85	0.005216181754955373 0.005322294500295683
101 51 30 104	0.005037783375314861 0.0005913660555884093
101 51 51 116	0.017278617710583154 0.005026611472501478
101 51 87	0.010167267956707117 0.0017740981667652277
101 51 87 44	0.020673813169984685 0.0014784151389710231
101 51 87 109	0.025362318840579712 0.0011827321111768185
101 51 116	0.01765904852768984 0.1419278533412182
101 51 116 8	0.02268254790264112 0.0059136605558840925
101 51 116 23	0.01743503772003353 0.005322294500295683
101 51 116 44	0.026880147151038838 0.013010053222945003
101 51 116 50	0.010564663023679418 0.0014784151389710231
101 51 116 58	0.009680207433016421 0.004139562389118865
101 51 116 73	0.027000247708694577 0.0056179775280898875
101 51 116 85	0.015584415584415584 0.0029568302779420462
101 51 116 88	0.01878612716763006 0.005322294500295683
101 51 116 109	0.02450499099983636 0.011827321111768185
101 51 116 115	0.014414414414414415 0.0014784151389710231
101 51 116 116	0.02054794520547945 0.0011827321111768185
101 51 116 123	0.02332859174964438 0.007096392667060911
101 51 116 128	0.05357142857142857 0.0008870490833826139
101 53 18 85	0.00042716787697565144 0.0011827321111768185
101 53 83 85	0.00042716787697565144 0.0011827321111768185
101 53 118	0.4 0.0005913660555884093
101 53 126 2	0.0045045045045045045 0.00029568302779420464
101 56 46 111	0.0022206869324911172 0.011827321111768185
101 56 121	1.0 0.0008870490833826139
101 57 15 100	0.004097995545657015 0.013305736250739207
101 57 18 14	0.16666666666666666 0.00029568302779420464
101 57 18 85	0.004191464653795907 0.05351862803075103
101 57 27 85	0.005301619143143717 0.02188054405677114
101 57 30 66	0.2 0.00029568302779420464
101 57 30 85	0.007038712921065862 0.022176227084565348
101 57 34 105	0.00805523590333717 0.0020697811945594325
101 57 52 85	0.012368583797155226 0.0056179775280898875
101 57 52 104	0.007407407407407408 0.0005913660555884093
101 57 52 128	0.07142857142857142 0.00029568302779420464
101 57 77	0.021739130434782608 0.0026611472501478417
101 57 83 85	0.00420792977110313 0.05381431105854524
101 57 85	0.010542555926973516 0.01212300413956239
101 57 92 85	0.005315710078298973 0.02188054405677114
101 57 92 104	0.0014124293785310734 0.00029568302779420464
101 57 92 105	0.009505703422053232 0.0014784151389710231
101 57 93 110	0.00980392156862745 0.0017740981667652277
101 57 95 104	0.009735744089012517 0.0020697811945594325
101 57 95 110	0.025089605734767026 0.0020697811945594325
101 57 99 85	0.011048627191531591 0.03341218214074512
101 57 99 128	0.07142857142857142 0.00029568302779420464
101 57 104	0.022834360275462123 0.016262566528681254
101 57 104 23	0.08823529411764706 0.0005913660555884093
101 57 104 58	0.03076923076923077 0.0005913660555884093
101 57 104 109	0.05069124423963134 0.0017740981667652277
101 57 105	0.012596006144393242 0.01034890597279716
101 57 105 44	0.1095890410958904 0.0014784151389710231
101 57 105 123	0.04065040650406504 0.0011827321111768185
101 57 117 56	0.07142857142857142 0.00029568302779420464
101 57 117 81	0.00510204081632653 0.00029568302779420464
101 57 117 104	0.0024968789013732834 0.0005913660555884093
101 57 117 105	0.004761904761904762 0.0011827321111768185
101 57 117 110	0.017326732673267328 0.0020697811945594325
101 57 118 75	0.01875 0.0014784151389710231
101 57 122	0.05066927848514528 0.14872856298048492
101 57 122 8	0.07334525939177101 0.00384387936132466
101 57 122 23	0.03466204506065858 0.0026611472501478417
101 57 122 44	0.008676789587852495 0.002365464222353637
101 57 122 50	0.0038022813688212928 0.00029568302779420464
101 57 122 58	0.049484536082474224 0.004139562389118865
101 57 122 73	0.09172259507829977 0.00384387936132466
101 57 122 88	0.04219409282700422 0.0026611472501478417
101 57 122 109	0.02666666666666667 0.0029568302779420462
101 57 122 115	0.004081632653061225 0.00029568302779420464
101 57 122 123	0.04607046070460705 0.00384387936132466
101 57 126 2	0.005189189189189189 0.0056179775280898875
101 58	0.03205128205128205 0.0014784151389710231
101 58 1 66	0.007737824305871643 0.005026611472501478
101 58 6 71	0.003555268261150614 0.003252513305736251
101 58 8	0.06481481481481481 0.00029568302779420464
101 58 8 8	0.0802675585284281 0.00029568302779420464
101 58 8 73	0.0947867298578199 0.00029568302779420464
101 58 8 123	0.7611940298507462 0.007096392667060911
101 58 12 104	0.002053388090349076 0.00029568302779420464
101 58 16 81	0.010226767452200978 0.0059136605558840925
101 58 16 108	0.01620745542949757 0.002365464222353637
101 58 20 66	0.058823529411764705 0.00029568302779420464
101 58 20 85	0.007115850291006415 0.05263157894736842
101 58 23 58	0.07142857142857142 0.00029568302779420464
101 58 24 89	0.010539763653784734 0.018036664695446483
101 58 35 100	0.004367747184515908 0.0641632170313424
101 58 36 101	0.0968356843309188 0.14991129509166173
101 58 39 104	0.006153846153846154 0.005322294500295683
101 58 39 105	0.00349428208386277 0.0029568302779420462
101 58 39 122	0.013888888888888888 0.00029568302779420464
101 58 40 77	0.007866273352999017 0.0017740981667652277
101 58 40 104	0.01323140252866804 0.020106445890005913
101 58 40 105	0.007337796086508754 0.01212300413956239
101 58 41 106	0.009304056568663937 0.00384387936132466
101 58 46 102	0.011103853690398433 0.002365464222353637
101 58 46 111	0.0066064303491712335 0.47959787108219987
101 58 51 116	0.008693581040847921 0.01537551744529864
101 58 57 122	0.04116222760290557 0.0035481963335304554
101 58 58	0.07142857142857142 0.0005913660555884093
101 58 58 8	0.045454545454545456 0.00029568302779420464
101 58 58 73	0.043478260869565216 0.00029568302779420464
101 58 63 128	0.016129032258064516 0.00029568302779420464
101 58 67 2	0.008116883116883116 0.0014784151389710231
101 58 73	0.0761904761904762 0.00029568302779420464
101 58 73 8	0.07235142118863049 0.00029568302779420464
101 58 73 73	0.1033210332103321 0.00029568302779420464
101 58 73 123	0.746268656716418 0.007096392667060911
101 58 79 14	0.5 0.00029568302779420464
101 58 79 110	0.012987012987012988 0.00029568302779420464
101 58 88 58	0.06666666666666667 0.00029568302779420464
101 58 123	0.8681318681318682 0.035777646363098756
101 58 123 23	0.3950617283950617 0.004435245416913069
101 58 123 58	0.028037383177570093 0.0014784151389710231
101 58 123 88	0.4155844155844156 0.004435245416913069
101 62 101	0.8026383859286084 0.3007096392667061
101 62 101 8	0.5054945054945055 0.0026611472501478417
101 62 101 73	0.5463182897862233 0.0026611472501478417
101 62 101 109	0.003923107100823852 0.0020697811945594325
101 62 127	0.7243673174258858 0.04701360141927853
101 62 127 8	0.6453488372093024 0.0014784151389710231
101 62 127 23	0.010395010395010396 0.0005913660555884093
101 62 127 44	0.008363201911589008 0.0011827321111768185
101 62 127 73	0.6453488372093024 0.0014784151389710231
101 62 127 109	0.002310803004043905 0.0008870490833826139
101 63 30 85	0.03980099502487562 0.004730928444707274
101 63 34 77	0.017543859649122806 0.00029568302779420464
101 63 34 104	0.003205128205128205 0.0008870490833826139
101 63 34 105	0.008635578583765112 0.0014784151389710231
101 63 34 122	0.041666666666666664 0.00029568302779420464
101 63 51 116	0.05263157894736842 0.0017740981667652277
101 63 85	0.3333333333333333 0.00029568302779420464
101 63 117 77	0.017543859649122806 0.00029568302779420464
101 63 117 104	0.003205128205128205 0.0008870490833826139
101 63 117 105	0.008635578583765112 0.0014784151389710231
101 63 117 122	0.041666666666666664 0.00029568302779420464
101 63 128	0.03036876355748373 0.012418687167356593
101 63 128 23	0.04878048780487805 0.0005913660555884093
101 63 128 44	0.030303030303030304 0.0008870490833826139
101 63 128 88	0.04878048780487805 0.0005913660555884093
101 63 128 109	0.004830917874396135 0.00029568302779420464
101 63 128 123	0.02631578947368421 0.00029568302779420464
101 67 2	0.17547280171573407 0.11295091661738617
101 67 2 8	0.10714285714285714 0.0014784151389710231
101 67 2 23	0.05664488017429194 0.002365464222353637
101 67 2 50	0.06639004149377593 0.0017740981667652277
101 67 2 73	0.1111111111111111 0.0017740981667652277
101 67 2 88	0.06012024048096192 0.0035481963335304554
101 67 2 109	0.011299435028248588 0.00029568302779420464
101 67 2 110	0.06666666666666667 0.00029568302779420464
101 67 2 115	0.05904059040590406 0.0014784151389710231
101 67 2 123	0.05102040816326531 0.0008870490833826139
101 67 4	0.11650485436893204 0.006800709639266706
101 67 4 23	0.04081632653061224 0.0005913660555884093
101 67 4 88	0.029850746268656716 0.0005913660555884093
101 67 4 123	0.1 0.00029568302779420464
101 67 6 71	0.00012200401432563265 0.005322294500295683
101 67 21 85	0.008689403466306105 0.07746895328208162
101 67 21 104	0.01824817518248175 0.00029568302779420464
101 67 21 105	0.0009478672985781991 0.0005913660555884093
101 67 55	0.06666666666666667 0.00029568302779420464
101 67 61 77	0.007836990595611285 0.005026611472501478
101 67 61 85	0.00788286341556174 0.060615020697811946
101 67 61 104	0.014364599656742034 0.04376108811354228
101 67 61 105	0.007253886010362694 0.026611472501478415
101 67 61 118	0.0004434589800443459 0.00029568302779420464
101 67 61 122	0.02745995423340961 0.002365464222353637
101 69 2	0.06923076923076923 0.008574807806031934
101 69 4	0.754601226993865 0.01596688350088705
101 69 6 71	0.00019415213761503515 0.0008870490833826139
101 69 21 85	0.00923304677557593 0.04701360141927853
101 69 21 104	0.007575757575757576 0.00029568302779420464
101 69 61 77	0.006802721088435374 0.0008870490833826139
101 69 61 85	0.004359124821862688 0.01537551744529864
101 69 61 104	0.00986059163549813 0.00827912477823773
101 69 61 105	0.004791853848457622 0.004730928444707274
101 69 61 122	0.024096385542168676 0.0005913660555884093
101 72 7	1.0 0.0005913660555884093
101 72 30 85	0.0038910505836575876 0.00029568302779420464
101 72 56 85	0.0038910505836575876 0.00029568302779420464
101 72 99 85	0.0038910505836575876 0.00029568302779420464
101 73	0.12658227848101267 0.004435245416913069
101 73 1 66	0.03007518796992481 0.0026611472501478417
101 73 6 71	0.011566771819137749 0.01537551744529864
101 73 8	0.17724137931034484 0.028385570668243643
101 73 8 8	0.07982432061487785 0.0127143701951508
101 73 8 73	0.19803550612471096 0.013010053222945003
101 73 8 123	0.19753086419753085 0.00029568302779420464
101 73 10 75	0.0425531914893617 0.0017740981667652277
101 73 12 77	0.022988505747126436 0.0005913660555884093
101 73 12 104	0.0066518847006651885 0.0017740981667652277
101 73 12 105	0.003861003861003861 0.0008870490833826139
101 73 16 81	0.007444168734491315 0.0029568302779420462
101 73 16 108	0.0069084628670120895 0.0008870490833826139
101 73 20 66	0.05555555555555555 0.00029568302779420464
101 73 20 85	0.004523713011755168 0.04849201655824956
101 73 23 23	0.1111111111111111 0.00029568302779420464
101 73 23 88	0.1111111111111111 0.00029568302779420464
101 73 24 89	0.00940400586223742 0.017740981667652277
101 73 26 91	0.1111111111111111 0.00029568302779420464
101 73 35 100	0.0031574774162489733 0.09520993494973388
101 73 36 101	0.2557687825343796 0.34269662921348315
101 73 36 127	0.71875 0.019515079834417505
101 73 37 102	0.021015761821366025 0.0017740981667652277
101 73 37 111	0.0013550135501355014 0.00029568302779420464
101 73 39 77	0.005172413793103448 0.0008870490833826139
101 73 39 104	0.01547904990659194 0.01655824955647546
101 73 39 105	0.00665352390340069 0.007392075694855115
101 73 40 77	0.018111254851228976 0.0017740981667652277
101 73 40 104	0.0131986531986532 0.01537551744529864
101 73 40 105	0.014660493827160493 0.01655824955647546
101 73 41 106	0.0064516129032258064 0.0008870490833826139
101 73 45 110	0.007863247863247864 0.006209343583678297
101 73 46 102	0.013898080741230973 0.002365464222353637
101 73 46 111	0.007068333512154115 0.4615612063867534
101 73 49 114	0.0029411764705882353 0.0005913660555884093
101 73 51 14	1.0 0.00029568302779420464
101 73 51 116	0.010615876980719694 0.018332347723240685
101 73 57 122	0.07829977628635347 0.006505026611472502
101 73 62 101	0.8047244094488188 0.030455351862803074
101 73 62 127	0.6487119437939111 0.016853932584269662
101 73 67 2	0.06666666666666667 0.002365464222353637
101 73 73	0.3601694915254237 0.027794204612655235
101 73 73 8	0.07861326205730906 0.0127143701951508
101 73 73 73	0.18380663541953865 0.0127143701951508
101 73 73 123	0.1935483870967742 0.00029568302779420464
101 73 79 110	0.006493506493506494 0.00029568302779420464
101 73 88 23	0.1111111111111111 0.00029568302779420464
101 73 88 88	0.1111111111111111 0.00029568302779420464
101 73 109 44	0.18932038834951456 0.0008870490833826139
101 73 123	0.10344827586206896 0.00029568302779420464
101 73 123 58	0.29591836734693877 0.005322294500295683
101 73 123 123	0.07142857142857142 0.00029568302779420464
101 79 14	1.0 0.004139562389118865
101 79 14 123	0.5 0.00029568302779420464
101 79 18 85	0.0040965456155890164 0.01094027202838557
101 79 18 122	0.06666666666666667 0.00029568302779420464
101 79 21 85	0.06875 0.0017740981667652277
101 79 28 85	0.043478260869565216 0.00029568302779420464
101 79 30 85	0.002860858257477243 0.003252513305736251
101 79 38 100	0.005709065996802923 0.01478415138971023
101 79 53 77	0.2 0.00029568302779420464
101 79 53 105	0.024390243902439025 0.00029568302779420464
101 79 56	1.0 0.00029568302779420464
101 79 83 85	0.0040965456155890164 0.01094027202838557
101 79 85	0.017094017094017096 0.0011827321111768185
101 79 98	0.5 0.00029568302779420464
101 79 108 44	0.5 0.00029568302779420464
101 79 116	0.008241758241758242 0.0008870490833826139
101 79 116 8	0.25 0.00029568302779420464
101 88	0.047244094488188976 0.0017740981667652277
101 88 1 66	0.005661140315406389 0.004139562389118865
101 88 6 71	0.003911707180776753 0.00768775872264932
101 88 6 102	0.016574585635359115 0.0008870490833826139
101 88 10 75	0.005235602094240838 0.0005913660555884093
101 88 12 85	0.010869565217391304 0.00029568302779420464
101 88 12 104	0.010144927536231883 0.0020697811945594325
101 88 16 81	0.007033248081841432 0.003252513305736251
101 88 20 77	0.020202020202020204 0.0008870490833826139
101 88 20 85	0.008924923792464096 0.04997043169722058
101 88 20 105	0.005434782608695652 0.00029568302779420464
101 88 23	0.8943661971830986 0.03636901241868717
101 88 23 8	0.06666666666666667 0.00029568302779420464
101 88 23 23	0.039735099337748346 0.0017740981667652277
101 88 23 73	0.06666666666666667 0.00029568302779420464
101 88 23 88	0.039473684210526314 0.0017740981667652277
101 88 24 89	0.014126954228668298 0.022176227084565348
101 88 35 100	0.0034164358264081257 0.11827321111768184
101 88 36 101	0.1465818759936407 0.205204021289178
101 88 37 111	0.009127418765972983 0.01478415138971023
101 88 39 77	0.021671826625386997 0.0020697811945594325
101 88 39 104	0.014501697007096576 0.012418687167356593
101 88 39 105	0.005030959752321981 0.00384387936132466
101 88 40 77	0.006756756756756757 0.0008870490833826139
101 88 40 104	0.01387956122677412 0.015079834417504436
101 88 40 105	0.007510917030567685 0.010644589000591367
101 88 45 110	0.009313316652766194 0.013897102306327618
101 88 46 102	0.01720647773279352 0.002365464222353637
101 88 46 111	0.006737062358580083 0.4293317563571851
101 88 51 116	0.013220599538816295 0.020993494973388527
