1 66	0.0026899798251513113 0.0379746835443038
23 23 44	1.0 0.08227848101265822
23 23 46 111	0.000651476680475745 0.055379746835443035
23 35 100	0.00026942765867364615 0.00949367088607595
23 46 111	0.0003390081891665696 0.03481012658227848
23 46 111 44	0.09024390243902439 0.058544303797468354
23 46 111 109	0.014116575591985429 0.023734177215189875
23 51 116	0.0029585798816568047 0.006329113924050633
23 88 44	1.0 0.08386075949367089
23 88 46 111	0.0006162451707710175 0.055379746835443035
24 89	0.0003602954422626554 0.0015822784810126582
24 89 23 44	0.7037037037037037 0.020569620253164556
24 89 35 100	0.00017004918279928612 0.03955696202531646
24 89 35 103	0.0005140859551717047 0.0015822784810126582
24 89 36 101	0.00038231366032195907 0.0189873417721519
24 89 44	0.593103448275862 0.11550632911392406
24 89 44 44	0.19291338582677164 0.03955696202531646
24 89 46 111	9.261489794760302e-05 0.0981012658227848
24 89 51 116	0.0014692809166337417 0.05379746835443038
24 89 109	0.006711409395973154 0.0015822784810126582
26 91 44	1.0 0.0015822784810126582
33 6 71 6	0.0015923566878980893 0.0015822784810126582
33 10 75 6	0.029605263157894735 0.0015822784810126582
33 14 44	1.0 0.004746835443037975
33 98 44	1.0 0.00949367088607595
35 80 15 100	0.00011416511215323021 0.11867088607594936
35 80 27 85	0.0001350169538334075 0.04746835443037975
35 80 30 85	8.283169771968569e-05 0.028481012658227847
35 80 83 85	4.6543057499638e-05 0.05221518987341772
35 80 85	0.00026309113288921045 0.04113924050632911
35 80 85 37	0.00012766500702157538 0.0015822784810126582
35 80 85 44	0.08140161725067385 0.1518987341772152
35 80 104	0.0002444748679835713 0.007911392405063292
35 80 105	0.00019418418369823777 0.006329113924050633
35 80 116 44	0.5 0.0031645569620253164
35 80 118	0.0028089887640449437 0.0015822784810126582
35 80 122	0.007246376811594203 0.0031645569620253164
35 100	0.00016644640259390073 0.07911392405063292
35 100 1 66	0.00373180090053787 0.08227848101265822
35 100 6 71	0.0002465780072396144 0.055379746835443035
35 100 6 111	0.0011594984495078872 0.012658227848101266
35 100 10 75	7.344300822561692e-05 0.006329113924050633
35 100 12 104	0.0002122176259600034 0.04588607594936709
35 100 12 122	0.0003631521607553565 0.0031645569620253164
35 100 16 81	0.0004690359186728578 0.09177215189873418
35 100 16 108	9.666218620942661e-05 0.0189873417721519
35 100 20 85	0.00013897012292571185 0.11234177215189874
35 100 22 87	0.001415069617931203 0.04113924050632911
35 100 22 116	0.0018867150650096387 0.06645569620253164
35 100 23	0.000662471016893011 0.006329113924050633
35 100 23 109	0.005244755244755245 0.004746835443037975
35 100 24 89	3.1871986363511614e-05 0.012658227848101266
35 100 35 100	0.00011516677067690866 0.1360759493670886
35 100 36 101	0.00027125310663871907 0.08386075949367089
35 100 37	0.00041377027474346245 0.004746835443037975
35 100 37 71	0.00019925731364912598 0.015822784810126583
35 100 37 102	0.0005351328308526752 0.05221518987341772
35 100 37 111	0.0001326780881182954 0.13291139240506328
35 100 39 77	0.0019171431611385427 0.03481012658227848
35 100 39 85	9.98394011917972e-05 0.03164556962025317
35 100 39 104	0.00011854381964837716 0.060126582278481014
35 100 39 105	0.00012283633986731016 0.0379746835443038
35 100 39 118	0.00019332946674399846 0.0031645569620253164
35 100 39 122	6.954747774480712e-05 0.006329113924050633
35 100 40 104	9.752601238067063e-05 0.04113924050632911
35 100 40 105	0.00011199348401547547 0.0379746835443038
35 100 40 118	0.000479325422833498 0.0031645569620253164
35 100 40 122	1.2188433176915108e-05 0.0015822784810126582
35 100 41 106	5.0665059757821016e-05 0.006329113924050633
35 100 43 81	0.00041706331815575924 0.05221518987341772
35 100 43 108	7.643667347597033e-05 0.028481012658227847
35 100 44	0.09324009324009325 0.3401898734177215
35 100 44 44	0.07492850333651097 0.13765822784810128
35 100 44 109	0.014620719239293629 0.09651898734177215
35 100 45 110	0.00025690989717291044 0.08702531645569621
35 100 46 102	7.325117238648495e-05 0.0031645569620253164
35 100 46 111	0.000109383980838787 0.25949367088607594
35 100 50	0.004343105320304018 0.006329113924050633
35 100 51 87	0.0006666488893629503 0.0031645569620253164
35 100 51 116	0.0008623803935443186 0.14240506329113925
35 100 58	0.0001990049751243781 0.0015822784810126582
35 100 62 101	0.001234694927461673 0.02689873417721519
35 100 62 127	0.0017971820185948434 0.014240506329113924
35 100 88	0.000693721817551162 0.006329113924050633
35 100 109	0.00911210002119093 0.04430379746835443
35 100 109 37	0.00303951367781155 0.0015822784810126582
35 100 109 44	0.07682523530908165 0.22468354430379747
35 100 115	0.0043907793633369925 0.006329113924050633
35 100 123	0.0002443195699975568 0.0015822784810126582
35 102 46 111	0.0001845756298643369 0.055379746835443035
35 103 14	0.03571428571428571 0.0031645569620253164
35 103 28 104	0.000539976241045394 0.0189873417721519
35 103 38 100	0.0002276780334270608 0.08544303797468354
35 103 108	0.013513513513513514 0.0015822784810126582
36 5 70 101	0.00046468401486988845 0.0015822784810126582
36 101	0.00026763013515321824 0.006329113924050633
36 101 1 66	0.0002682112357986246 0.06645569620253164
36 101 6 71	0.00012927476854844323 0.04588607594936709
36 101 10 75	7.446201196356326e-05 0.006329113924050633
36 101 12 77	0.002236636099306643 0.01740506329113924
36 101 12 104	0.0003486446439466574 0.023734177215189875
36 101 16 81	0.00015882739999546208 0.04113924050632911
36 101 16 108	0.00017853954650955185 0.011075949367088608
36 101 20 77	0.00039093041438623924 0.0031645569620253164
36 101 20 85	0.00013507921797682108 0.12025316455696203
36 101 22 87	0.0023837902264600714 0.020569620253164556
36 101 35 100	6.611400458536137e-05 0.08386075949367089
36 101 36 101	0.00021464862075866995 0.04113924050632911
36 101 37 111	9.562271103135468e-05 0.0379746835443038
36 101 39 77	0.002198126429150992 0.03164556962025317
36 101 39 104	0.00021359927340348006 0.05063291139240506
36 101 39 105	9.730977398831894e-05 0.02531645569620253
36 101 39 122	0.0013774104683195593 0.0031645569620253164
36 101 40 77	0.0019141372709871479 0.02689873417721519
36 101 40 104	0.0002730233684931033 0.030063291139240507
36 101 40 105	8.456199904565745e-05 0.022151898734177215
36 101 40 122	0.0018072289156626507 0.0031645569620253164
36 101 43 81	0.00010306697881237393 0.00949367088607595
36 101 43 108	0.00015375153751537516 0.007911392405063292
36 101 44	0.228602383531961 0.30537974683544306
36 101 44 44	0.05716963448922212 0.06329113924050633
36 101 45 110	0.0003220054360057476 0.05379746835443038
36 101 46 111	7.431038746856743e-05 0.25158227848101267
36 101 51 87	0.001910480349344978 0.006329113924050633
36 101 51 116	0.000848271477789393 0.12025316455696203
36 101 57 104	0.0008065107412566903 0.00949367088607595
36 101 57 122	0.00037255345476801895 0.01740506329113924
36 101 109	0.003952569169960474 0.006329113924050633
36 101 109 37	0.0025575447570332483 0.0015822784810126582
36 101 109 44	0.029394030750678323 0.09651898734177215
36 127 20 85	0.00010374520178441747 0.0189873417721519
36 127 35 100	6.399606486942293e-05 0.02531645569620253
36 127 39 104	0.00044694734960221686 0.006329113924050633
36 127 44	0.24615384615384617 0.02531645569620253
36 127 45 110	0.00024509803921568627 0.011075949367088608
36 127 46 111	8.012761776548087e-05 0.08227848101265822
36 127 109	0.00510204081632653 0.0015822784810126582
37 71	0.0013315579227696406 0.0015822784810126582
37 71 1 66	0.008176459402928313 0.014240506329113924
37 71 6 71	0.0011169293937831801 0.011075949367088608
37 71 6 102	0.008496254339484744 0.004746835443037975
37 71 12 104	0.0013410818059901655 0.0015822784810126582
37 71 20 85	0.00014961367611488906 0.011075949367088608
37 71 36 101	0.0014328358208955225 0.01740506329113924
37 71 44	0.02702702702702703 0.004746835443037975
37 71 45 110	0.00014910536779324057 0.004746835443037975
37 71 46 111	0.0003931786519894593 0.028481012658227847
37 71 109 44	0.02204531537048377 0.01740506329113924
37 87 37	0.25 0.0015822784810126582
37 102	0.005808887598024978 0.02531645569620253
37 102 1 66	0.0005002680007146686 0.02689873417721519
37 102 6 71	0.0016056789370428196 0.04113924050632911
37 102 8	0.007692307692307693 0.0015822784810126582
37 102 10 75	0.001970415215032269 0.022151898734177215
37 102 12 105	0.00037420481476861667 0.00949367088607595
37 102 20 85	0.0001454197583388016 0.04430379746835443
37 102 22	0.023255813953488372 0.0015822784810126582
37 102 23 88	0.007462686567164179 0.0015822784810126582
37 102 35 100	6.855708927259989e-05 0.04113924050632911
37 102 36 127	0.002772002772002772 0.0031645569620253164
37 102 37	0.00022993791676247414 0.0015822784810126582
37 102 37 102	0.004515193261195434 0.03639240506329114
37 102 40 105	0.00018157318832962222 0.0189873417721519
37 102 41 106	0.0013629600945665023 0.020569620253164556
37 102 44	0.3843700159489633 0.20411392405063292
37 102 44 109	0.028544243577545196 0.0379746835443038
37 102 45 110	0.0007176561350628846 0.03164556962025317
37 102 46 111	0.00028330889304594326 0.15031645569620253
37 102 51 116	0.0009340791973216066 0.0490506329113924
37 102 62 127	0.006187161639597835 0.007911392405063292
37 102 109	0.010570824524312896 0.007911392405063292
37 102 109 44	0.11005502751375688 0.10443037974683544
37 102 123	0.02 0.0015822784810126582
37 111	0.0003671071953010279 0.0031645569620253164
37 111 1 66	0.0014184857934857935 0.0015822784810126582
37 111 12 104	0.00025265285497726126 0.0015822784810126582
37 111 16 81	0.00018950161076369148 0.0015822784810126582
37 111 16 108	0.001718353653547173 0.0015822784810126582
37 111 23	0.010752688172043012 0.0015822784810126582
37 111 35 100	1.9671210470395197e-05 0.0015822784810126582
37 111 40 77	0.0002884005306569764 0.0015822784810126582
37 111 41 106	0.000925225150190658 0.0015822784810126582
37 111 43 108	0.002890173410404624 0.0015822784810126582
37 111 44	0.04395604395604396 0.0031645569620253164
37 111 45 108	0.07518796992481203 0.0015822784810126582
37 111 45 110	0.002252193947552357 0.0015822784810126582
37 111 46 111	0.00023816565619561811 0.006329113924050633
37 111 51 116	0.0003955631005554365 0.0015822784810126582
37 111 88	0.012048192771084338 0.0015822784810126582
37 111 109	0.014705882352941176 0.0015822784810126582
39 15 100	0.00027286990927075517 0.006329113924050633
39 15 100 58	0.0035460992907801418 0.0015822784810126582
39 27 92 104	0.00078003120124805 0.0015822784810126582
39 30 15 100	0.00010073853941710163 0.012658227848101266
39 30 83 85	3.770170411702609e-05 0.007911392405063292
39 30 85	0.0002707385748321421 0.007911392405063292
39 30 85 44	0.06679764243614932 0.04746835443037975
39 30 85 109	0.00631578947368421 0.004746835443037975
39 30 95 118	0.0014829461196243204 0.0015822784810126582
39 30 95 122	0.0010570824524312897 0.0015822784810126582
39 52 18 85	6.48046140885231e-05 0.0015822784810126582
39 52 85 44	0.05 0.006329113924050633
39 56 111	0.023809523809523808 0.0015822784810126582
39 77	0.0011641443538998836 0.0015822784810126582
39 77 16 81	0.0004562043795620438 0.006329113924050633
39 77 20 85	0.00015989921504021707 0.01740506329113924
39 77 36 101	0.00033232251900469406 0.00949367088607595
39 77 39 105	0.00013482994573094684 0.004746835443037975
39 77 44	0.11607142857142858 0.03639240506329114
39 77 46 111	6.217824658865801e-05 0.09335443037974683
39 77 51 116	0.0010826827739472335 0.030063291139240507
39 92 30 85	0.0007125044531528322 0.0015822784810126582
39 93 14 44	0.8333333333333334 0.015822784810126583
39 93 28 77	0.0019095477386934674 0.0015822784810126582
39 93 28 104	0.0003412730359299253 0.0031645569620253164
39 93 75 44	0.00641025641025641 0.0015822784810126582
39 99 18 85	2.0796362023070097e-05 0.004746835443037975
39 99 30 85	0.000505050505050505 0.004746835443037975
39 99 83 85	2.0605952372775416e-05 0.004746835443037975
39 99 85	9.485266219805235e-05 0.004746835443037975
39 99 85 44	0.04118773946360153 0.0490506329113924
39 99 85 109	0.0019059720457433292 0.0015822784810126582
39 99 95 118	0.0018987341772151898 0.0015822784810126582
39 104	0.0004755865567533291 0.004746835443037975
39 104 6 71	0.0002488744089232788 0.0189873417721519
39 104 12 104	0.0004270977068138511 0.012658227848101266
39 104 12 105	0.00013335555925987665 0.004746835443037975
39 104 16 108	0.0007499889707504302 0.007911392405063292
39 104 20 85	0.00024430890760881535 0.03322784810126582
39 104 35 100	0.00010423794959220067 0.056962025316455694
39 104 36 101	0.00017978629946677018 0.03164556962025317
39 104 37 102	0.00042854081851296334 0.007911392405063292
39 104 39 77	0.0014969929966762417 0.0031645569620253164
39 104 39 104	0.00020374962157043293 0.007911392405063292
39 104 39 105	2.4641749082811178e-05 0.0031645569620253164
39 104 40 77	0.0013194827627569993 0.006329113924050633
39 104 40 118	0.000111781801922647 0.0015822784810126582
39 104 43 81	0.0007471384596993514 0.012658227848101266
39 104 44	0.5974842767295597 0.2879746835443038
39 104 44 109	0.021801491681009755 0.04113924050632911
39 104 45 110	0.0005344983020770604 0.03639240506329114
39 104 46 111	7.855062784863494e-05 0.20411392405063292
39 104 51 116	0.0007318727212907817 0.058544303797468354
39 104 58 44	0.6 0.004746835443037975
39 104 62 101	0.0005039475894506972 0.004746835443037975
39 104 67 2	0.00022197558268590456 0.0015822784810126582
39 104 109	0.0022675736961451248 0.0015822784810126582
39 104 109 44	0.03288559518295507 0.04430379746835443
39 104 123	0.014285714285714285 0.0031645569620253164
39 104 123 44	0.2631578947368421 0.007911392405063292
39 105	0.0003200512081933109 0.0031645569620253164
39 105 6 71	5.6220835441614665e-05 0.007911392405063292
39 105 16 81	0.00020481543853261117 0.012658227848101266
39 105 16 108	0.0006182926290685863 0.006329113924050633
39 105 20 85	0.0003099951520349307 0.028481012658227847
39 105 35 100	0.00011472996521827334 0.04588607594936709
39 105 36 101	0.00020386436224432012 0.020569620253164556
39 105 39 104	0.00017717882249680396 0.007911392405063292
39 105 40 77	0.001677367798494325 0.0015822784810126582
39 105 40 104	0.0002854105355459336 0.004746835443037975
39 105 44	0.14482758620689656 0.023734177215189875
39 105 44 44	0.010416666666666666 0.0015822784810126582
39 105 45 110	0.0003612649255358244 0.02531645569620253
39 105 46 111	5.298133564672895e-05 0.16455696202531644
39 105 58 44	0.42857142857142855 0.004746835443037975
39 105 109	0.011494252873563218 0.0015822784810126582
39 105 123	0.003816793893129771 0.0015822784810126582
39 105 123 44	0.21428571428571427 0.00949367088607595
39 108 46 111	0.00013890818169190166 0.0015822784810126582
39 117 30 85	0.0005803203908390353 0.007911392405063292
39 117 110	0.0008389261744966443 0.0015822784810126582
39 118 6 71	8.531695247845747e-05 0.0015822784810126582
39 118 21 85	0.0004899559039686428 0.004746835443037975
39 122 36 101	0.0002413515687851971 0.0031645569620253164
39 122 44	0.2857142857142857 0.00949367088607595
39 122 46 111	5.569389463008262e-05 0.0379746835443038
40 15 80 118	0.011627906976744186 0.0015822784810126582
40 15 100	0.00029824038174768865 0.0031645569620253164
40 15 100 44	0.06694560669456066 0.023734177215189875
40 27 105	0.004807692307692308 0.0015822784810126582
40 30 18 85	6.599740410210532e-05 0.012658227848101266
40 30 85	0.000297000297000297 0.007911392405063292
40 30 85 44	0.11600928074245939 0.05221518987341772
40 30 85 109	0.009762900976290097 0.0031645569620253164
40 52 30 85	0.0018467220683287165 0.006329113924050633
40 52 34 104	0.0005860290670417253 0.0031645569620253164
40 52 85	0.0004417936823503424 0.0031645569620253164
40 52 85 44	0.18032786885245902 0.01740506329113924
40 56 45 110	0.0015220700152207 0.0015822784810126582
40 77	0.0017921146953405018 0.0015822784810126582
40 77 12 104	0.0006735811339340036 0.007911392405063292
40 77 36 101	0.0005962239152037098 0.00949367088607595
40 77 44	0.4186046511627907 0.11392405063291139
40 77 44 44	0.13253012048192772 0.02531645569620253
40 77 44 109	0.034 0.028481012658227847
40 77 45 110	0.00044410889550117687 0.011075949367088608
40 77 46 111	8.692830153689237e-05 0.13449367088607594
40 77 51 116	0.0008191996116387026 0.0189873417721519
40 93 14 44	0.2413793103448276 0.011075949367088608
40 93 28 104	0.0006537473733364464 0.0031645569620253164
40 93 28 118	0.0016986168405726766 0.0015822784810126582
40 93 110	0.0007396449704142012 0.0015822784810126582
40 93 110 44	0.1388888888888889 0.03164556962025317
40 99 15 100	0.0003174145145000721 0.006329113924050633
40 99 18 85	5.801768088825069e-05 0.011075949367088608
40 99 34 104	0.00058331713007972 0.0031645569620253164
40 99 85	0.00020122748767481639 0.006329113924050633
40 99 85 44	0.07547169811320754 0.058544303797468354
40 104	0.00041211621677313 0.0031645569620253164
40 104 1 66	0.0017277125086385626 0.022151898734177215
40 104 6 71	0.0008087289697323239 0.01740506329113924
40 104 12 104	0.0007855459544383347 0.007911392405063292
40 104 16 81	0.000323917009052628 0.00949367088607595
40 104 20 85	0.00016325765878512653 0.03955696202531646
40 104 35 100	0.00017257226260629558 0.030063291139240507
40 104 36 101	0.0004474606607502424 0.03322784810126582
40 104 37 111	0.0002752849198920883 0.0189873417721519
40 104 39 77	0.0024993791606251654 0.0015822784810126582
40 104 39 104	0.0003947871274158929 0.004746835443037975
40 104 39 118	0.0011925292628334496 0.0015822784810126582
40 104 40 77	0.0030605038060111433 0.0031645569620253164
40 104 40 104	0.00037026277264156856 0.006329113924050633
40 104 40 105	2.297838117304636e-05 0.007911392405063292
40 104 40 118	0.001342925659472422 0.0015822784810126582
40 104 43 108	0.00016761649346295676 0.0015822784810126582
40 104 44	0.23076923076923078 0.023734177215189875
40 104 45 110	0.0004331585697891587 0.014240506329113924
40 104 46 111	6.969787071315326e-05 0.14082278481012658
40 104 51 116	0.0005653266331658291 0.022151898734177215
40 104 57 104	0.0008150563129816242 0.0031645569620253164
40 104 58 44	0.75 0.004746835443037975
40 104 123 44	0.375 0.004746835443037975
40 105 6 71	0.00030428614898021284 0.04588607594936709
40 105 10 75	0.0004317556263155054 0.006329113924050633
40 105 12 104	0.0004318100035984167 0.004746835443037975
40 105 16 81	0.000288402114948843 0.007911392405063292
40 105 20 85	0.0002094157251992652 0.04113924050632911
40 105 35 100	0.00017146947492277406 0.03481012658227848
40 105 36 101	0.0004176831873024311 0.023734177215189875
40 105 39 104	0.00037181372411980787 0.00949367088607595
40 105 39 118	0.001282638570774164 0.0015822784810126582
40 105 39 122	0.0001945525291828794 0.0015822784810126582
40 105 40 77	0.0016642809099218737 0.0015822784810126582
40 105 40 104	0.0005188689162199096 0.0031645569620253164
40 105 40 118	0.001709653105869809 0.0015822784810126582
40 105 44	0.7278688524590164 0.34177215189873417
40 105 44 44	0.11080332409972299 0.03481012658227848
40 105 44 109	0.03139356814701378 0.03955696202531646
40 105 45 110	0.0004102956864246834 0.03164556962025317
40 105 46 111	7.609480140911067e-05 0.2563291139240506
40 105 51 14	0.041666666666666664 0.0015822784810126582
40 105 58 44	0.75 0.004746835443037975
40 105 109 44	0.04963680387409201 0.04113924050632911
40 105 123 44	0.16666666666666666 0.004746835443037975
40 117 52 104	0.0003036560184622859 0.0031645569620253164
40 117 52 118	0.0020161290322580645 0.0015822784810126582
40 117 53 118	0.045454545454545456 0.0015822784810126582
40 117 108	0.0196078431372549 0.0015822784810126582
40 117 110	0.000731528895391368 0.0015822784810126582
40 117 110 44	0.06040268456375839 0.014240506329113924
40 118	0.0040650406504065045 0.0015822784810126582
40 118 6 71	8.758868354208637e-05 0.004746835443037975
40 118 53 104	0.0007349158521349306 0.0031645569620253164
40 118 53 118	0.0026128266033254156 0.0015822784810126582
40 118 109 44	0.125 0.0015822784810126582
40 122 12 104	0.001402524544179523 0.0015822784810126582
40 122 36 101	0.0016129032258064516 0.007911392405063292
40 122 39 104	0.000776287932251235 0.0031645569620253164
40 122 40 104	0.0009006304413089162 0.0031645569620253164
40 122 46 111	7.078254030672434e-05 0.014240506329113924
40 126 61 77	0.0010134279199391944 0.0015822784810126582
40 126 61 104	0.000998777719573948 0.00949367088607595
40 126 61 105	1.313508117480166e-05 0.0031645569620253164
41 106	0.0009633911368015414 0.020569620253164556
41 106 1 66	0.00045240893066980024 0.014240506329113924
41 106 6	0.00026926960619320093 0.0015822784810126582
41 106 6 71	0.0008461764489635053 0.03955696202531646
41 106 10 6	0.00048484848484848484 0.0015822784810126582
41 106 10 75	0.0013725877158942996 0.03955696202531646
41 106 12 118	0.0002446183953033268 0.0015822784810126582
41 106 16 81	5.3728199782938075e-05 0.006329113924050633
41 106 24 89	0.00011604005039453617 0.006329113924050633
41 106 35 100	1.6042388574152503e-05 0.011075949367088608
41 106 36 101	0.0002698877970819262 0.012658227848101266
41 106 37 102	0.002720407658551455 0.020569620253164556
41 106 39 118	0.0002190580503833516 0.0031645569620253164
41 106 40 118	0.0005186477438823142 0.0031645569620253164
41 106 41 106	0.0010190031921293514 0.028481012658227847
41 106 44	0.18217821782178217 0.061708860759493674
41 106 44 6	0.0007993605115907274 0.0015822784810126582
41 106 46 111	0.0002287344904127658 0.04746835443037975
41 106 109	0.0028011204481792717 0.0015822784810126582
41 111 44	0.2 0.0015822784810126582
41 111 46 106	0.0007194244604316547 0.0015822784810126582
43 14	0.5 0.0015822784810126582
43 14 44	0.2 0.0015822784810126582
43 21 85	0.0004361098996947231 0.0015822784810126582
43 30 85	0.00015320974413972729 0.0015822784810126582
43 81	0.000752162467092892 0.006329113924050633
43 81 16 81	0.0005098332414246198 0.02531645569620253
43 81 16 108	0.001341191288865391 0.012658227848101266
43 81 20 85	0.00026968254022669333 0.04113924050632911
43 81 23 44	1.0 0.007911392405063292
43 81 24 89	0.00022121624047808356 0.011075949367088608
43 81 35 100	8.543617874729488e-05 0.05221518987341772
43 81 37 102	0.0013625525150448507 0.012658227848101266
43 81 39 104	8.630957518427094e-05 0.004746835443037975
43 81 43 81	0.0005853271979036281 0.02689873417721519
43 81 44	0.14084507042253522 0.05221518987341772
43 81 44 44	0.07323232323232323 0.030063291139240507
43 81 44 109	0.021994134897360705 0.02531645569620253
43 81 45 110	0.00112051505186714 0.055379746835443035
43 81 46 111	0.00010725240706002284 0.1787974683544304
43 81 51 87	0.002544066872614937 0.0031645569620253164
43 81 51 116	0.0010802127188123199 0.06329113924050633
43 81 109	0.00641025641025641 0.0015822784810126582
43 99 27 85	0.0002969121140142518 0.0015822784810126582
43 104 46 111	0.00026270006096624056 0.007911392405063292
43 108	0.0015885623510722795 0.006329113924050633
43 108 6 71	0.0019945465562512623 0.03322784810126582
43 108 12 85	0.00037919920023441405 0.020569620253164556
43 108 16 81	0.00044659037953709936 0.02531645569620253
43 108 16 108	0.0009182915868860146 0.0189873417721519
43 108 20 85	0.0002518161646972742 0.058544303797468354
43 108 35 100	9.137076082081301e-05 0.07436708860759493
43 108 37 102	0.0021724473743351563 0.023734177215189875
43 108 39 104	0.0003206498503634032 0.014240506329113924
43 108 43 81	0.0006049550181642421 0.028481012658227847
43 108 43 108	0.001157353518288181 0.02531645569620253
43 108 44	0.3841991341991342 0.2879746835443038
43 108 44 44	0.09341950646298472 0.08702531645569621
43 108 44 109	0.027177700348432057 0.07753164556962025
43 108 45 110	0.0011565365585194205 0.06962025316455696
43 108 46 111	0.0002097623616047566 0.21360759493670886
43 108 51 87	0.0014259232853272494 0.0031645569620253164
43 108 51 116	0.0017742362224331938 0.07120253164556962
43 108 109	0.01818181818181818 0.006329113924050633
43 108 109 44	0.07226107226107226 0.0680379746835443
43 108 123	0.027777777777777776 0.0015822784810126582
43 110	0.001834862385321101 0.0015822784810126582
43 110 1 66	0.004943696786597089 0.007911392405063292
43 110 20 85	0.00033266288966339635 0.011075949367088608
43 110 43 110	0.004342790966994789 0.004746835443037975
43 110 44	0.29545454545454547 0.0189873417721519
43 110 45 110	0.0015771013643569615 0.012658227848101266
43 110 46 111	0.0002513969571230982 0.0189873417721519
43 110 85 44	0.004694835680751174 0.0015822784810126582
43 110 123	0.09090909090909091 0.0015822784810126582
44	1.0 1.0
44 1 66	0.011907563420718218 0.3022151898734177
44 1 66 44	0.07075 0.254746835443038
44 1 66 73	0.01819154628143392 0.007911392405063292
44 1 66 109	0.025585284280936454 0.13291139240506328
44 1 85	0.0008722197993894462 0.0031645569620253164
44 6 71	0.009656295090458396 0.29430379746835444
44 6 71 31	0.0066298342541436465 0.0015822784810126582
44 6 71 44	0.1296119592875318 0.27056962025316456
44 6 71 45	0.0003862495171881035 0.006329113924050633
44 6 71 75	0.0026319087604963027 0.022151898734177215
44 6 71 109	0.025240697371844912 0.06645569620253164
44 6 71 123	0.001430615164520744 0.0015822784810126582
44 6 102	0.005018248175182482 0.007911392405063292
44 8	0.2222222222222222 0.006329113924050633
44 8 1 66	0.03170731707317073 0.012658227848101266
44 8 8	0.6666666666666666 0.0189873417721519
44 8 8 8	0.45714285714285713 0.00949367088607595
44 8 20 85	0.003927396242437108 0.0189873417721519
44 8 40 105	0.003676470588235294 0.0031645569620253164
44 8 46 111	0.001713624083365496 0.05063291139240506
44 8 73	0.6666666666666666 0.0189873417721519
44 8 109 44	0.546583850931677 0.0490506329113924
44 10 6 71	0.002527379949452401 0.028481012658227847
44 10 14	0.0625 0.0031645569620253164
44 10 28 118	0.0009615384615384616 0.0015822784810126582
44 10 32 75	0.0037045612410280156 0.014240506329113924
44 10 75	0.017771804062126643 0.07278481012658228
44 10 75 44	0.08598726114649681 0.023734177215189875
44 10 75 45	0.022964509394572025 0.0031645569620253164
44 10 75 109	0.005119453924914676 0.0031645569620253164
44 10 97 75	0.004369197160021846 0.015822784810126583
44 12 15 100	0.0014163125885195368 0.022151898734177215
44 12 30 85	0.0010292783841348457 0.11708860759493671
44 12 52 85	0.0024379094926100867 0.055379746835443035
44 12 77	0.05952380952380952 0.17563291139240506
44 12 77 109	0.04271548436308162 0.04272151898734177
44 12 85	0.001399384270920795 0.023734177215189875
44 12 99 85	0.0005941335416870137 0.07911392405063292
44 12 104	0.002544529262086514 0.06962025316455696
44 12 104 44	0.12222222222222222 0.055379746835443035
44 12 104 109	0.03662420382165605 0.05379746835443038
44 12 105	0.0016866400355082113 0.060126582278481014
44 12 105 44	0.041015625 0.03164556962025317
44 12 118 98	1.0 0.0015822784810126582
44 14 22	1.0 0.0015822784810126582
44 14 51	1.0 0.0031645569620253164
44 14 79	1.0 0.004746835443037975
44 14 109 51	0.5 0.0015822784810126582
44 15 80 51	0.6 0.0015822784810126582
44 15 100 51	0.5833333333333334 0.0015822784810126582
44 16 81	0.02606416885048516 0.3939873417721519
44 16 81 44	0.08601633829889477 0.13924050632911392
44 16 81 58	0.01 0.006329113924050633
44 16 81 109	0.0280014000700035 0.08386075949367089
44 16 108	0.0048209366391184574 0.02531645569620253
44 20 15 100	0.000353354100289395 0.14082278481012658
44 20 18 85	7.510423182699937e-05 0.061708860759493674
44 20 27 85	9.046724773675903e-05 0.03164556962025317
44 20 30 85	0.0009115770282588879 0.00949367088607595
44 20 34 77	0.005349945034811286 0.058544303797468354
44 20 34 104	0.0010162034193570001 0.07120253164556962
44 20 34 105	0.0005193672029998649 0.04272151898734177
44 20 34 122	0.0027347310847766638 0.004746835443037975
44 20 52 85	0.0024813895781637717 0.004746835443037975
44 20 77	0.01092896174863388 0.00949367088607595
44 20 83 85	7.494485143662378e-05 0.061708860759493674
44 20 85	0.0018053364038267447 0.46360759493670883
44 20 85 8	0.005567584287039901 0.011075949367088608
44 20 85 44	0.052406417112299465 0.310126582278481
44 20 85 73	0.006595017098192477 0.011075949367088608
44 20 85 88	0.0076938651548896534 0.03955696202531646
44 20 85 109	0.018274901172963515 0.16930379746835442
44 20 85 123	0.0023446658851113715 0.014240506329113924
44 20 86 2	3.1183734564051393e-05 0.0031645569620253164
44 20 86 4	0.00012070006035003017 0.0015822784810126582
44 20 95 77	0.009681748466257668 0.07911392405063292
44 20 95 85	0.003402646502835539 0.004746835443037975
44 20 95 104	0.0008923533194231198 0.0680379746835443
44 20 95 105	0.0008708517491946963 0.06962025316455696
44 20 95 122	0.00847457627118644 0.015822784810126583
44 20 117 77	0.020508613617719443 0.04746835443037975
44 20 117 104	0.000983578515224085 0.023734177215189875
44 20 117 105	0.0015513779886840665 0.028481012658227847
44 20 122	0.009433962264150943 0.0015822784810126582
44 21 34 118	0.25 0.0015822784810126582
