0	0.5 0.0008828722778104767
30 105 40 77	0.008830801836806783 0.0002942907592701589
30 105 40 85	0.005863733070416688 0.04914655679811654
30 105 43 81	0.001838235294117647 0.00014714537963507945
30 105 46 111	0.0006952713106286435 0.0709240729841083
30 108 35 100	0.006526696547927971 0.012213066509711596
30 117 15 100	0.010165413533834586 0.012507357268981754
30 117 30 85	0.0054276543789121235 0.026780459093584463
30 117 33 85	0.0038765324417308717 0.011771630370806356
30 117 52 85	0.0053733275787656454 0.025750441436138905
30 117 77	0.02054794520547945 0.00044143613890523835
30 117 93 110	0.3282520325203252 0.04752795762213066
30 117 99 85	0.018828083758578217 0.015008828722778105
30 117 99 122	0.2 0.00014714537963507945
30 117 104	0.021205357142857144 0.00824014125956445
30 117 105	0.015616866215512754 0.0044143613890523835
30 117 117 110	0.3326633165829146 0.0487051206592113
30 117 126 4	0.08333333333333333 0.00014714537963507945
30 118 21 85	0.009476720230737536 0.0033843437316068274
30 121 30 85	0.022564547624213494 0.015303119482048263
30 122	0.038461538461538464 0.00014714537963507945
30 122 16 81	0.0054466230936819175 0.0007357268981753973
30 122 20 85	0.004885335917312662 0.017804590935844616
30 122 20 122	0.06666666666666667 0.00014714537963507945
30 122 39 77	0.02666666666666667 0.0002942907592701589
30 122 39 104	0.022598870056497175 0.003531489111241907
30 122 40 104	0.019230769230769232 0.00264861683343143
30 122 45 110	0.0049460431654676255 0.001324308416715715
30 122 46 111	0.0006979299694098779 0.01633313713949382
30 122 51 116	0.0031269543464665416 0.0007357268981753973
30 122 57 85	0.008771615767426874 0.026191877575044143
30 122 57 105	0.018518518518518517 0.0007357268981753973
30 122 57 122	0.04878048780487805 0.00014714537963507945
30 123 58 85	0.13253012048192772 0.003237198351971748
30 126 6 71	7.09622480840193e-06 0.00014714537963507945
30 126 21 77	0.004505698383249403 0.0002942907592701589
30 126 21 85	0.00413892353449103 0.0386992348440259
30 126 61 85	0.0056409533211112676 0.04178928781636257
30 126 61 104	0.002554772780057289 0.0025014714537963507
30 126 61 105	0.0010621017118580532 0.0014714537963507945
32 28 117 110	1.0 0.031194820482636845
32 32 97 110	1.0 0.031194820482636845
32 32 110 110	1.0 0.031194820482636845
32 52 117 110	1.0 0.031194820482636845
32 97 52 104	0.07865168539325842 0.0010300176574455562
32 97 97 110	1.0 0.031194820482636845
32 97 110	1.0 0.031194820482636845
32 110 110	1.0 0.031194820482636845
33 53 105	0.014705882352941176 0.00014714537963507945
33 53 118 110	0.5 0.0002942907592701589
33 98 110	0.36585365853658536 0.0022071806945261918
33 110 110	0.00980392156862745 0.00014714537963507945
34 77 46 111	4.759217584629087e-05 0.00014714537963507945
34 99 110	1.0 0.00014714537963507945
34 104 35 100	7.396996819291368e-05 0.00014714537963507945
34 104 46 111	5.760113945526777e-05 0.00014714537963507945
34 105 35 100	3.8059715693923765e-05 0.00014714537963507945
34 105 46 111	5.522437080549105e-05 0.00014714537963507945
34 122 46 111	0.00010538518284329223 0.00014714537963507945
37 102	0.0196078431372549 0.00014714537963507945
37 102 35 100	0.00046102495067033025 0.0007357268981753973
37 102 37 102	0.01916058394160584 0.0002942907592701589
37 102 37 111	0.00020242914979757084 0.0002942907592701589
37 102 43 108	0.006134969325153374 0.00014714537963507945
37 102 45 108	0.06666666666666667 0.00014714537963507945
37 102 45 110	0.022781774580335732 0.0020600353148911123
37 102 46 111	0.0019947625665314764 0.0027957622130665096
37 102 110	0.7916666666666666 0.0027957622130665096
37 111	0.00020242914979757084 0.0002942907592701589
37 111 6 71	0.0010131909792670058 0.0007357268981753973
37 111 12 77	0.0016846361185983828 0.00014714537963507945
37 111 37 102	0.00654643823264202 0.00044143613890523835
37 111 37 111	0.00028953463887134134 0.0007357268981753973
37 111 39 77	0.0020464963981663394 0.00014714537963507945
37 111 40 77	0.0024009978172747116 0.00014714537963507945
37 111 46 111	0.0002830389285116272 0.0007357268981753973
41 106 6 71	0.00017005356687356519 0.00044143613890523835
41 106 35 100	1.613749142695768e-05 0.00014714537963507945
41 106 40 104	0.00022245291413317515 0.00014714537963507945
41 106 41 106	0.00032203267021439324 0.00014714537963507945
41 106 46 111	0.00015219975681902886 0.00044143613890523835
41 106 53 105	0.0015625 0.00014714537963507945
41 106 67 2	0.0140625 0.00014714537963507945
41 106 110	1.0 0.00044143613890523835
41 111 41 106	0.0008103727714748784 0.00014714537963507945
44 6 71	0.0008517887563884157 0.00014714537963507945
44 6 71 109	0.07692307692307693 0.00014714537963507945
44 6 71 110	0.01639344262295082 0.00014714537963507945
44 10 75 109	0.06818181818181818 0.00014714537963507945
44 37 102 109	0.05555555555555555 0.00014714537963507945
44 46 111	0.0004919807143559973 0.0002942907592701589
44 46 111 109	0.030303030303030304 0.00014714537963507945
44 53 118 110	0.08333333333333333 0.00014714537963507945
44 98 46 111	0.00018244845831052726 0.00014714537963507945
44 109	0.09090909090909091 0.00014714537963507945
44 109 6 71	0.005219985085756898 0.0005885815185403178
44 109 10 75	0.002369668246445498 0.00014714537963507945
44 109 44 109	0.1111111111111111 0.00014714537963507945
44 109 44 110	0.2222222222222222 0.00014714537963507945
44 109 46 111	0.0005437603499839343 0.0002942907592701589
44 109 53 105	0.024390243902439025 0.0002942907592701589
44 109 110	1.0 0.0008828722778104767
44 110	0.14285714285714285 0.00014714537963507945
44 110 6 71	0.001336898395721925 0.00014714537963507945
44 110 35 100	0.0001296512381693245 0.00014714537963507945
44 110 40 105	0.011627906976744186 0.00014714537963507945
44 110 41 106	0.0007867820613690008 0.00014714537963507945
44 110 45 110	0.1111111111111111 0.00014714537963507945
44 110 46 111	0.00017323683400061594 0.00044143613890523835
45 28 117 110	1.0 0.031194820482636845
45 97 52 104	0.07865168539325842 0.0010300176574455562
45 97 97 110	1.0 0.031194820482636845
45 110 28 77	0.009523809523809525 0.0002942907592701589
45 110 28 104	0.004788985333732416 0.0027957622130665096
45 110 28 105	0.0016997167138810198 0.0007357268981753973
45 110 52 104	0.027237354085603113 0.0010300176574455562
45 110 52 105	0.005141388174807198 0.0002942907592701589
45 110 56 104	0.005560307955517536 0.0019128899352560329
45 110 56 105	0.0022148394241417496 0.0005885815185403178
45 110 110	0.26905829596412556 0.08755150088287228
52 15 80 85	0.023848684210526317 0.018246027074749854
52 15 100	0.021106259097525473 0.012801648028251914
52 27 92 104	0.0363720073664825 0.007504414361389052
52 27 117 104	0.02558139534883721 0.006474396703943496
52 30 15 100	0.009044020977505526 0.03899352560329605
52 30 18 85	0.000888678905687545 0.011477339611536198
52 30 27 85	0.002575881166015541 0.007504414361389052
52 30 34 77	0.006543075245365322 0.00044143613890523835
52 30 34 104	0.023760330578512397 0.016185991759858742
52 30 34 105	0.011144883485309016 0.006180105944673337
52 30 83 85	0.0008835404247704473 0.011477339611536198
52 30 85	0.018681071348188163 0.023396115361977634
52 30 95 104	0.026814483097591612 0.023837551500882872
52 30 95 105	0.008682230368512445 0.01088875809299588
52 30 95 110	0.36808846761453395 0.057533843437316066
52 30 95 122	0.03064066852367688 0.0005885815185403178
52 30 117 77	0.009029345372460496 0.00044143613890523835
52 30 117 104	0.02482447342026078 0.012213066509711596
52 30 117 105	0.009883426254434871 0.005150088287227781
52 33 117 104	0.03225806451612903 0.0002942907592701589
52 33 117 105	0.015384615384615385 0.00014714537963507945
52 45 110 104	0.10460251046025104 0.0073572689817539725
52 52 15 100	0.013163716814159293 0.008681577398469689
52 52 18 85	0.0011650723571253372 0.00824014125956445
52 52 34 77	0.007621951219512195 0.00044143613890523835
52 52 34 104	0.026751785985712113 0.012507357268981754
52 52 34 105	0.011883327331652862 0.005150088287227781
52 52 34 122	0.02857142857142857 0.00014714537963507945
52 52 83 85	0.0011519573169499404 0.00824014125956445
52 52 85	0.022211253701875617 0.013243084167157151
52 52 86 4	0.058823529411764705 0.00014714537963507945
52 52 92 85	0.0009832841691248771 0.00044143613890523835
52 52 92 104	0.025522041763341066 0.006474396703943496
52 52 95 104	0.025691699604743084 0.012948793407886992
52 52 95 105	0.010580645161290323 0.00544437904649794
52 52 95 110	0.3087686567164179 0.0386992348440259
52 52 117 77	0.008187134502923977 0.0007357268981753973
52 52 117 104	0.029756954070788284 0.018540317834020013
52 52 117 105	0.014084507042253521 0.006032960565038258
52 52 117 122	0.029850746268656716 0.0002942907592701589
52 56 45 110	0.2328767123287671 0.022513243084167158
52 56 46 111	0.011575714623198678 0.021041789287816363
52 77	0.01567398119122257 0.0007357268981753973
52 77 6 71	0.00027651043826904464 0.0002942907592701589
52 77 12 77	0.008179401540453957 0.0010300176574455562
52 77 12 85	0.01957905041605482 0.011771630370806356
52 77 12 104	0.02279981000158332 0.02398469688051795
52 77 12 105	0.008787281806936362 0.009711595055915245
52 77 12 122	0.03323836657169991 0.0002942907592701589
52 77 16 81	0.014584532719247745 0.00824014125956445
52 77 16 108	0.05018450184501845 0.00824014125956445
52 77 20 85	0.014955304586455788 0.04017068864037669
52 77 24 89	0.015394780310538488 0.007651559741024131
52 77 35 100	0.008481529012741773 0.05782813419658623
52 77 37 102	0.0037831021437578815 0.0008828722778104767
52 77 39 77	0.0109151973131822 0.0007357268981753973
52 77 39 104	0.025540914267122173 0.020747498528546203
52 77 39 105	0.009951238929246691 0.006915832842848735
52 77 39 122	0.028708133971291867 0.0002942907592701589
52 77 40 104	0.03839751414937299 0.020011771630370805
52 77 40 105	0.011702263716587799 0.007062978222483814
52 77 41 106	0.0006496037417175523 0.0007357268981753973
52 77 43 81	0.019664545980335454 0.004855797527957622
52 77 45 108	0.12698412698412698 0.0011771630370806356
52 77 45 110	0.0924092409240924 0.0709240729841083
52 77 46 111	0.0015903850748955 0.09020011771630371
52 77 51 116	0.0042037475962613475 0.0072101236021188935
52 77 57 122	0.013293943870014771 0.0008828722778104767
52 85 20 85	0.05521472392638037 0.001324308416715715
52 92 27 104	0.07526881720430108 0.0010300176574455562
52 92 92 104	0.07865168539325842 0.0010300176574455562
52 92 99 85	0.008928571428571428 0.00014714537963507945
52 93 14	0.06666666666666667 0.00014714537963507945
52 93 21 85	0.022635029659694036 0.019570335491465567
52 93 28 77	0.006832740213523132 0.0007357268981753973
52 93 28 104	0.022114116094986806 0.02192466156562684
52 93 28 105	0.009316367542738605 0.006915832842848735
52 93 28 122	0.0379746835443038 0.0002942907592701589
52 93 30 85	0.0236226495922645 0.025014714537963507
52 93 38 100	0.013922063741213403 0.012948793407886992
52 93 52 77	0.01358695652173913 0.0007357268981753973
52 93 52 104	0.03617571059431524 0.020306062389640965
52 93 52 105	0.0176678445229682 0.006621542083578576
52 93 52 122	0.038461538461538464 0.0002942907592701589
52 93 53 104	0.026851851851851852 0.01633313713949382
52 93 56 104	0.07865168539325842 0.0010300176574455562
52 93 97 110	1.0 0.031194820482636845
52 93 108	0.046511627906976744 0.0005885815185403178
52 93 110	0.4837172359015091 0.08931724543849323
52 93 110 110	1.0 0.031194820482636845
52 99 15 100	0.02183257918552036 0.0164802825191289
52 99 18 85	0.0008113421471441797 0.011330194231901118
52 99 30 85	0.017349397590361446 0.00529723366686286
52 99 34 77	0.008070432868672046 0.0005885815185403178
52 99 34 104	0.029467680608365018 0.016185991759858742
52 99 34 105	0.013394289380814887 0.006327251324308417
52 99 34 122	0.030434782608695653 0.0002942907592701589
52 99 52 85	0.0023677979479084454 0.00044143613890523835
52 99 85	0.014634516226872915 0.025309005297233667
52 99 92 85	0.0010927255697783327 0.002942907592701589
52 99 95 85	0.05970149253731343 0.003531489111241907
52 99 95 104	0.023306037973544497 0.01633313713949382
52 99 95 105	0.010435850214855739 0.008975868157739847
52 99 95 110	0.31700680272108844 0.057533843437316066
52 99 117 104	0.026678793390935273 0.012507357268981754
52 99 117 105	0.011671087533156498 0.005150088287227781
52 104	0.04127423822714681 0.02192466156562684
52 104 6 71	0.0028851437992306285 0.0022071806945261918
52 104 12 77	0.00853018372703412 0.0008828722778104767
52 104 12 104	0.02670930936122396 0.020011771630370805
52 104 12 105	0.009562714696871229 0.0073572689817539725
52 104 12 122	0.024489795918367346 0.0002942907592701589
52 104 16 81	0.024123805188893947 0.02987051206592113
52 104 16 108	0.07489539748953974 0.02398469688051795
52 104 20 85	0.02198603550839477 0.04517363154796939
52 104 24 89	0.023428203823691415 0.011624484991171278
52 104 35 100	0.013920724063404801 0.05738669805768099
52 104 36 101	0.00345082150153656 0.010300176574455562
52 104 37 102	0.019636621286502353 0.013243084167157151
52 104 37 111	0.0015391964333103338 0.009711595055915245
52 104 39 77	0.007222973656848943 0.0007357268981753973
52 104 39 104	0.030547137029454954 0.022366097704532076
52 104 39 105	0.014720220840921762 0.0073572689817539725
52 104 39 122	0.023198227551153396 0.00044143613890523835
52 104 40 77	0.005456001601761938 0.001324308416715715
52 104 40 85	0.002875924404272802 0.0020600353148911123
52 104 40 104	0.028527248086565444 0.027957622130665098
52 104 40 105	0.01508972657033436 0.01898175397292525
52 104 40 122	0.020191989407480966 0.0005885815185403178
52 104 43 81	0.03527198620473428 0.02177751618599176
52 104 43 108	0.07640501625638643 0.024720423778693348
52 104 45 14	0.234375 0.0002942907592701589
52 104 45 108	0.147 0.002354326074161271
52 104 45 110	0.20149312687628376 0.1253678634490877
52 104 46 111	0.0024380311473819294 0.10329605650382578
52 104 51 116	0.004015157623155688 0.009858740435550324
52 104 57 77	0.007069913589945012 0.00044143613890523835
52 104 57 104	0.0200885958586587 0.011624484991171278
52 104 57 105	0.008247195953375853 0.005002942907592701
52 104 57 122	0.05633983572895277 0.0107416127133608
52 104 65 110	1.0 0.02751618599175986
52 104 79 110	0.9090909090909091 0.0044143613890523835
52 105	0.0157771064115475 0.006915832842848735
52 105 1 66	0.0065237651444548 0.002942907592701589
52 105 6 71	0.0008317571724813709 0.0020600353148911123
52 105 12 77	0.011753183153770812 0.0005885815185403178
52 105 12 85	0.001936108422071636 0.0020600353148911123
52 105 12 104	0.03571244258657171 0.01971748087110065
52 105 12 105	0.011877654009477507 0.008387286639199529
52 105 16 81	0.014286797987205098 0.017216009417304296
52 105 16 108	0.04496919917864477 0.015450264861683343
52 105 20 77	0.003513909224011713 0.00044143613890523835
52 105 20 85	0.019232833670563134 0.04134785167745733
52 105 24 89	0.01883072069407473 0.008975868157739847
52 105 35 100	0.013871365774415443 0.05429664508534432
52 105 36 101	0.0032020073402741368 0.009711595055915245
52 105 37 102	0.012328032874754332 0.0073572689817539725
52 105 37 111	0.0018049288441513364 0.017068864037669218
52 105 39 77	0.005250760624202572 0.0010300176574455562
52 105 39 104	0.027996399715326328 0.025309005297233667
52 105 39 105	0.014592787315387289 0.009564449676280165
52 105 39 122	0.017905405405405406 0.00044143613890523835
52 105 40 77	0.00836290947660425 0.0007357268981753973
52 105 40 104	0.029292758364591852 0.02207180694526192
52 105 40 105	0.012436159644714544 0.006915832842848735
52 105 40 122	0.03067746058798466 0.0002942907592701589
52 105 41 106	0.00040673410200183917 0.0008828722778104767
52 105 43 81	0.019084328288051143 0.012948793407886992
52 105 43 108	0.031144667655386274 0.015303119482048263
52 105 43 110	0.21408839779005526 0.03560918187168923
52 105 44 109	0.03557312252964427 0.00044143613890523835
52 105 45 108	0.10515021459227468 0.0014714537963507945
52 105 45 110	0.12291543465405086 0.11433195997645675
52 105 46 111	0.0014146310914942028 0.10050029429075927
52 105 51 116	0.004451122703560898 0.010005885815185403
52 105 53 104	0.01440922190201729 0.0007357268981753973
52 105 53 105	0.004618937644341801 0.0002942907592701589
52 105 57 104	0.0472972972972973 0.002942907592701589
52 105 57 122	0.027604166666666666 0.009564449676280165
52 105 65 110	1.0 0.00014714537963507945
52 105 79 110	1.0 0.003972925250147146
52 105 123	0.010101010101010102 0.00014714537963507945
52 117 14	0.4 0.0002942907592701589
52 117 28 77	0.00992063492063492 0.0007357268981753973
52 117 28 104	0.032020997375328084 0.020453207769276043
52 117 28 105	0.014383713210887364 0.006621542083578576
52 117 30 85	0.02189288634505315 0.02516185991759859
52 117 52 77	0.005785491766800178 0.0007357268981753973
52 117 52 104	0.02782511798636602 0.02192466156562684
52 117 52 105	0.01519205478209605 0.006915832842848735
52 117 97 110	1.0 0.031194820482636845
52 117 108	0.05194805194805195 0.0005885815185403178
52 117 110	0.6469414893617021 0.1431724543849323
52 117 110 44	0.050505050505050504 0.0005885815185403178
52 117 118 110	1.0 0.00014714537963507945
52 118 20 85	0.011560693641618497 0.0017657445556209534
52 118 21 85	0.020694383843420806 0.013978811065332549
52 118 28 104	0.027432432432432433 0.01633313713949382
52 118 28 105	0.014848762603116407 0.005591524426133019
52 118 30 85	0.022912994712385837 0.020894643908181285
52 118 35 100	0.014492753623188406 0.009564449676280165
52 118 40 104	0.0196078431372549 0.0005885815185403178
52 118 40 105	0.00980392156862745 0.0002942907592701589
52 118 53 77	0.006620477290223249 0.0005885815185403178
52 118 53 104	0.018330893118594437 0.020306062389640965
52 118 53 105	0.007992133397493566 0.006915832842848735
52 118 53 122	0.03905447070914697 0.00014714537963507945
52 121 30 85	0.023485784919653894 0.0027957622130665096
52 121 56 104	0.048150322959483266 0.008975868157739847
52 122	0.045454545454545456 0.0002942907592701589
52 122 12 77	0.007246376811594203 0.00014714537963507945
52 122 12 105	0.0023584905660377358 0.0002942907592701589
52 122 20 85	0.006544502617801047 0.01368452030606239
52 122 24 89	0.00702576112412178 0.00044143613890523835
52 122 35 100	0.00234156658357882 0.009123013537374927
52 122 39 77	0.007159904534606206 0.00044143613890523835
52 122 39 104	0.018832943013270882 0.011771630370806356
52 122 39 122	0.03317535545023697 0.00014714537963507945
52 122 43 108	0.010416666666666666 0.0002942907592701589
52 122 43 110	1.0 0.0010300176574455562
52 122 45 110	0.1872037914691943 0.011477339611536198
52 122 46 111	0.0019159339283798351 0.023837551500882872
52 122 57 77	0.007242628039317123 0.0005885815185403178
52 122 57 85	0.05521472392638037 0.001324308416715715
52 122 57 104	0.020812944477066615 0.012654502648616834
52 122 57 105	0.008030130756111427 0.004708652148322542
52 122 57 122	0.03529411764705882 0.0002942907592701589
52 122 79 14	0.5 0.00014714537963507945
52 124 59 104	0.02546296296296296 0.006474396703943496
52 126 4	0.011111111111111112 0.00014714537963507945
52 126 21 85	0.005893196911254082 0.023396115361977634
52 126 61 77	0.005691834987155594 0.0002942907592701589
52 126 61 85	0.003223002824654161 0.006915832842848735
52 126 61 104	0.014383421167616347 0.01912889935256033
52 126 61 105	0.004409299026246211 0.007651559741024131
52 126 61 122	0.03651776980762961 0.0002942907592701589
53 15 80 85	0.01021671826625387 0.0025014714537963507
53 15 80 104	0.0015105740181268882 0.00014714537963507945
53 15 80 105	0.008268259072117593 0.0014714537963507945
53 15 100	0.001072961373390558 0.00044143613890523835
53 18 18 85	0.00015300459895595833 0.0002942907592701589
53 18 83 85	0.0001530261481312625 0.0002942907592701589
53 27 15 100	0.0010518934081346423 0.00044143613890523835
53 27 27 85	0.001148105625717566 0.0002942907592701589
53 27 27 104	0.002857142857142857 0.0002942907592701589
53 27 27 105	0.008939455505891914 0.001618599175985874
53 27 30 85	0.0125 0.0020600353148911123
53 27 92 85	0.001145475372279496 0.0002942907592701589
53 27 92 104	0.0030883261272390363 0.00044143613890523835
53 27 92 105	0.009241641750475673 0.0020600353148911123
53 27 93 75	0.07142857142857142 0.00014714537963507945
53 27 99 85	0.011764705882352941 0.0002942907592701589
53 27 105	0.013761467889908258 0.00044143613890523835
53 30 15 100	0.00016890940825403975 0.00044143613890523835
53 30 34 105	0.0005226480836236934 0.0008828722778104767
53 30 85	0.0017827077349707834 0.00264861683343143
53 30 86 110	0.16129032258064516 0.00264861683343143
53 30 95 104	0.00019758940920766647 0.0002942907592701589
53 30 95 105	0.0011829839587375196 0.002354326074161271
53 30 117 105	0.0002668801708033093 0.00014714537963507945
53 33 98 105	0.2222222222222222 0.0002942907592701589
53 45 110 85	0.00013703792524581178 0.0002942907592701589
53 45 110 104	0.00482897384305835 0.0017657445556209534
53 45 110 105	0.0022234574763757642 0.0011771630370806356
53 52 34 105	0.00032137118371719335 0.00014714537963507945
53 52 93 75	0.017857142857142856 0.00014714537963507945
53 52 95 105	0.0004246885617214043 0.0002942907592701589
53 52 105	0.004464285714285714 0.00014714537963507945
53 52 117 105	0.0008257638315441783 0.0008828722778104767
53 52 117 110	1.0 0.00014714537963507945
53 77	0.006150061500615006 0.0007357268981753973
53 77 1 66	0.0003613043085538795 0.0002942907592701589
53 77 6 71	0.0005572441742654508 0.0014714537963507945
53 77 10 75	0.001888970511071466 0.001618599175985874
53 77 12 77	0.0021343128009132873 0.0007357268981753973
53 77 12 104	7.107140137573927e-05 0.0002942907592701589
53 77 12 105	0.0008834310703906684 0.002942907592701589
53 77 16 81	0.0005123935182219945 0.0008828722778104767
53 77 20 85	0.0008743836103909308 0.002354326074161271
53 77 23	0.018867924528301886 0.00014714537963507945
53 77 35 100	5.9097323836787376e-05 0.0014714537963507945
53 77 37 111	0.00019377967251235347 0.0002942907592701589
53 77 39 77	0.0015537600994406464 0.00014714537963507945
53 77 39 104	5.243838489774515e-05 0.00014714537963507945
53 77 39 105	0.0006142796389925814 0.001324308416715715
53 77 40 77	0.0015991471215351812 0.00044143613890523835
53 77 40 104	6.788405403570701e-05 0.00014714537963507945
53 77 40 105	0.00109979633401222 0.0025014714537963507
53 77 41 106	0.0011797250020340086 0.001324308416715715
53 77 45 110	0.0004824159390226253 0.0011771630370806356
53 77 46 111	8.741983250854921e-05 0.008092995879929371
53 77 51 116	2.3902858781910316e-05 0.00014714537963507945
53 77 57 105	0.000589101620029455 0.0002942907592701589
53 77 62 127	0.00101010101010101 0.00014714537963507945
53 77 88	0.021739130434782608 0.00014714537963507945
53 83 18 85	0.00018160746983763483 0.0002942907592701589
53 83 83 85	0.0001827444585322005 0.0002942907592701589
53 85	0.005509641873278237 0.0002942907592701589
53 85 6 71	0.0006411489388985062 0.0002942907592701589
53 85 10 75	0.011363636363636364 0.0002942907592701589
53 85 20 85	0.005387418792584376 0.0002942907592701589
53 85 39 85	0.0058823529411764705 0.0002942907592701589
53 85 40 85	0.005780346820809248 0.0002942907592701589
53 85 41 106	0.0004751722499406035 0.0002942907592701589
53 85 45 110	0.0009106085900743664 0.0002942907592701589
53 85 46 111	4.5909804558497106e-05 0.00044143613890523835
53 86 6 71	0.00117864960431049 0.00044143613890523835
53 86 10 75	0.008441558441558441 0.00044143613890523835
53 86 21 85	0.0018310503890982077 0.0002942907592701589
53 86 53 85	0.0058823529411764705 0.0002942907592701589
53 86 61 85	0.0058823529411764705 0.0002942907592701589
53 86 110	0.11764705882352941 0.0002942907592701589
53 92 15 100	0.0010518934081346423 0.00044143613890523835
53 92 27 85	0.001148105625717566 0.0002942907592701589
53 92 27 104	0.0021629416005767843 0.0002942907592701589
53 92 27 105	0.007893905904641616 0.0017657445556209534
53 92 30 85	0.0125 0.0020600353148911123
53 92 92 85	0.001145475372279496 0.0002942907592701589
53 92 92 104	0.0027447392497712718 0.0002942907592701589
53 92 92 105	0.008716323296354992 0.001618599175985874
53 92 93 75	0.017241379310344827 0.00014714537963507945
53 92 99 85	0.011764705882352941 0.0002942907592701589
53 92 105	0.012345679012345678 0.00044143613890523835
53 93 6 71	0.0008315711943738268 0.002354326074161271
53 93 14	0.03333333333333333 0.00014714537963507945
53 93 28 104	9.170198891424844e-05 0.00044143613890523835
53 93 28 105	0.000685975001794702 0.0020600353148911123
53 93 30 85	0.006946983546617916 0.0020600353148911123
53 93 32 75	0.0025955299206921415 0.00044143613890523835
53 93 33 75	0.03636363636363636 0.0002942907592701589
53 93 52 105	0.0015970188980569604 0.0008828722778104767
53 93 53 104	0.00017793594306049823 0.00014714537963507945
53 93 53 105	0.0007006890108606797 0.0007357268981753973
53 93 75	0.0034652035807103665 0.0017657445556209534
53 93 75 110	0.02546296296296296 0.0014714537963507945
53 93 98 75	0.0392156862745098 0.0002942907592701589
53 95 30 85	0.005355333622810827 0.0002942907592701589
53 95 33 75	0.045454545454545456 0.00014714537963507945
53 95 75	0.03125 0.00014714537963507945
53 95 75 110	0.14285714285714285 0.0002942907592701589
53 95 99 85	0.0058823529411764705 0.0002942907592701589
53 95 118 110	0.06666666666666667 0.0002942907592701589
53 98 33 105	0.004901960784313725 0.00014714537963507945
53 98 52 105	0.004901960784313725 0.00014714537963507945
53 99 15 100	0.0004180602006688963 0.0005885815185403178
53 99 34 77	0.0023450586264656616 0.0002942907592701589
53 99 34 104	6.629101756711965e-05 0.00014714537963507945
53 99 34 105	0.0005807814149947202 0.0008828722778104767
53 99 85	0.0006471654154801967 0.0022071806945261918
53 99 86 110	0.1978021978021978 0.002354326074161271
53 99 93 75	0.017857142857142856 0.00014714537963507945
53 99 95 75	0.010416666666666666 0.0002942907592701589
53 99 95 105	0.0009515313707998811 0.001618599175985874
53 99 117 105	0.00032967032967032967 0.00014714537963507945
53 104	0.0008228195282501371 0.00044143613890523835
53 104 1 66	0.00012524377806802527 0.0007357268981753973
53 104 6 71	0.00038839193601242856 0.002942907592701589
53 104 10 14	0.09090909090909091 0.00014714537963507945
53 104 10 75	0.002058951018638925 0.0019128899352560329
53 104 12 104	7.182876023559833e-05 0.00014714537963507945
53 104 12 105	0.0007187880128276014 0.001324308416715715
53 104 16 81	0.0005017939132398324 0.0008828722778104767
53 104 16 105	0.16666666666666666 0.00014714537963507945
53 104 20 85	0.0005307466023748087 0.0027957622130665096
53 104 35 100	6.452501437069205e-05 0.0017657445556209534
53 104 36 101	4.42465639777661e-05 0.0002942907592701589
53 104 39 77	0.0023579331224887166 0.0007357268981753973
53 104 39 85	0.003656307129798903 0.0002942907592701589
53 104 39 104	9.638280984238575e-05 0.00044143613890523835
53 104 39 105	0.0008070012960387074 0.0030900529723366685
53 104 40 77	0.001781632378647304 0.0002942907592701589
53 104 40 85	0.00046544100535257155 0.0002942907592701589
53 104 40 104	0.0001177825472438884 0.0002942907592701589
53 104 40 105	0.000668853238736016 0.0025014714537963507
53 104 41 106	0.0003848203185128175 0.0011771630370806356
53 104 43 81	0.0008353145280472916 0.00044143613890523835
53 104 45 110	8.735640790450696e-05 0.0020600353148911123
53 104 46 111	4.775548956153902e-05 0.011330194231901118
53 104 57 85	0.003003003003003003 0.00014714537963507945
53 104 57 105	0.00040630219854634103 0.00044143613890523835
53 104 79 14	0.03125 0.00014714537963507945
53 104 79 75	0.09090909090909091 0.0008828722778104767
53 105	0.004124820659971305 0.0033843437316068274
53 105 1 66	0.0005233060809683438 0.0007357268981753973
53 105 6 71	0.0004624942188222647 0.005591524426133019
53 105 8	0.0043859649122807015 0.00014714537963507945
53 105 8 8	0.0018281535648994515 0.00014714537963507945
53 105 10 75	0.0013298325774883212 0.0030900529723366685
53 105 12 77	0.0013633265167007499 0.00044143613890523835
53 105 12 105	0.0010499790004199917 0.0022071806945261918
53 105 16 81	0.0006657506692918962 0.002354326074161271
53 105 20 85	0.001172367885068206 0.002942907592701589
53 105 35 100	0.0005126528731678946 0.01883460859329017
53 105 36 101	7.855459544383346e-06 0.00014714537963507945
53 105 37 102	0.0008081896551724138 0.00044143613890523835
53 105 39 77	0.0017366799921357888 0.0002942907592701589
53 105 39 85	0.007657945118059987 0.0017657445556209534
53 105 39 104	0.0001369353860599777 0.0005885815185403178
53 105 39 105	0.0006999017049811386 0.00264861683343143
53 105 40 77	0.0021992276930874665 0.00044143613890523835
53 105 40 85	0.0021321961620469083 0.0002942907592701589
53 105 40 104	0.00011281487437257918 0.00044143613890523835
53 105 40 105	0.0011160197798409537 0.0033843437316068274
53 105 40 122	0.00012057272042200452 0.00014714537963507945
53 105 41 106	0.00051598124323129 0.0042672160094173045
53 105 41 111	0.00045262522631261314 0.00044143613890523835
53 105 43 81	0.0013177710843373493 0.0027957622130665096
53 105 43 108	0.0010402874976357102 0.001618599175985874
53 105 44 110	0.5 0.00014714537963507945
53 105 45 110	0.0005459277597917857 0.011771630370806356
